estimator,sigma_a,rho,seed,object,S1_true,S1_hat,gamma,gamma_minus_1_sq,min_pair_sum,n_denominator_clipped,delta_mean,delta_second_moment,rel_mse_raw,rel_mse_aligned,coefficient_risk_raw,risk_f7_component,risk_gauge_component,risk_normalization_increment_cross,risk_decomposition_sum,risk_decomposition_abs_error,coefficient_identity_max_abs_over_S1
true_s1,0.5,0.1,4,8,208.90131407044828,208.90131407044828,1.0,0.0,50.407379150390625,0,0.026270812106163246,0.052989373036426105,4.431070617831925,0.8157849034620186,4.431070996646433,4.431070713859738,0.0,0.0,4.431070713859738,2.827866953936109e-07,8.472580111323214e-08
median_pair_sum,0.5,0.1,4,8,208.90131407044828,187.72762298583984,0.8986426141988366,0.010273319656445876,50.407379150390625,0,0.026270812106163246,0.052989373036426105,3.5885684029343614,0.8157849203392171,3.588568422762166,3.5783490320096987,0.010273319656445876,-5.417436028053038e-05,3.588568177305864,2.4545630212613137e-07,6.339817368346354e-08
true_s1,0.5,0.1,4,9,157.6987950624898,157.6987950624898,1.0,0.0,38.14746379852295,0,0.026270812106163246,0.052989373036426105,3.5979296521209827,0.802046898481571,3.597929941259712,3.597930091450881,0.0,-0.0,3.597930091450881,1.5019116883507877e-07,7.158827665716638e-08
median_pair_sum,0.5,0.1,4,9,157.6987950624898,141.55918884277344,0.8976554880249981,0.010474399131401316,38.14746379852295,0,0.026270812106163246,0.052989373036426105,2.920309521554779,0.802046894459053,2.9203096193263716,2.899159448616188,0.010474399131401316,0.010675721824299876,2.920309569571889,4.975448257733828e-08,8.451783303765296e-08
true_s1,0.5,0.3,0,0,148.97826256789267,148.97826256789267,1.0,0.0,29.852920532226562,0,0.07287570453969183,0.16795025684426831,7.848209535921892,0.881204176454314,7.84821019820716,7.848210737964735,0.0,0.0,7.848210737964735,5.397575746357575e-07,2.193741923502234e-07
median_pair_sum,0.5,0.3,0,0,148.97826256789267,133.6514549255371,0.8971205102128856,0.010584189418856969,29.852920532226562,0,0.07287570453969183,0.16795025684426831,6.321753176426392,0.8812041926290874,6.321752529067372,6.316437854087332,0.010584189418856969,-0.005269914773319521,6.32175212873287,4.0033450267578513e-07,1.162382144848422e-07
true_s1,0.5,0.3,0,1,144.4302321523428,144.4302321523428,1.0,0.0,28.955787658691406,0,0.07287570453969183,0.16795025684426831,7.8329245059034935,0.8861518856830001,7.832924474308065,7.832923921533178,0.0,0.0,7.832923921533178,5.527748871969607e-07,9.232425417082454e-08
median_pair_sum,0.5,0.3,0,1,144.4302321523428,129.76048278808594,0.8984302029731321,0.010316423668079135,28.955787658691406,0,0.07287570453969183,0.16795025684426831,6.332294991847453,0.8861519087842985,6.332294306450064,6.322554697593501,0.010316423668079135,-0.0005768602603908466,6.33229426100119,4.544887393200577e-08,8.895520984016184e-08
true_s1,0.5,0.3,0,2,145.70348731148988,145.70348731148988,1.0,0.0,29.226423263549805,0,0.07287570453969183,0.16795025684426831,9.01035931831691,0.9068038006135284,9.0103595687338,9.010359134882815,0.0,-0.0,9.010359134882815,4.338509853596406e-07,2.946157300562323e-07
median_pair_sum,0.5,0.3,0,2,145.70348731148988,131.13473510742188,0.9000109573704133,0.009997808645981316,29.226423263549805,0,0.07287570453969183,0.16795025684426831,7.315363593769825,0.9068038063202561,7.3153642819201465,7.298568614053574,0.009997808645981316,0.006797868322112358,7.315364291021668,9.101520846016564e-09,2.4107048355163506e-07
true_s1,0.5,0.3,0,3,165.0899476800114,165.0899476800114,1.0,0.0,33.09564781188965,0,0.07287570453969183,0.16795025684426831,8.635142602030113,0.9004031506093805,8.635143791655736,8.635143533120438,0.0,-0.0,8.635143533120438,2.5853529805885955e-07,1.2737834806420106e-07
median_pair_sum,0.5,0.3,0,3,165.0899476800114,148.4222869873047,0.899038912260042,0.010193141237635506,33.09564781188965,0,0.07287570453969183,0.16795025684426831,6.993850847398302,0.9004031531840618,6.993850513823838,6.979535802971781,0.010193141237635506,0.004121581659155643,6.993850525868573,1.2044734216086483e-08,9.88260915725416e-08
true_s1,0.5,0.3,0,4,92.1666671433486,92.1666671433486,1.0,0.0,18.496599197387695,0,0.07287570453969183,0.16795025684426831,7.1750363759144165,0.883146482494154,7.175035945089693,7.1750363589284465,0.0,-0.0,7.1750363589284465,4.1383875348799393e-07,8.335616862950418e-08
median_pair_sum,0.5,0.3,0,4,92.1666671433486,82.73277282714844,0.8976431001727831,0.010476934942238905,18.496599197387695,0,0.07287570453969183,0.16795025684426831,5.796577666919953,0.8831464910896347,5.796577753893143,5.781379792374183,0.010476934942238905,0.00472101303899738,5.79657774035542,1.353772296174005e-08,4.384322690041015e-08
true_s1,0.5,0.3,0,5,197.74866265058517,197.74866265058517,1.0,0.0,39.65458869934082,0,0.07287570453969183,0.16795025684426831,10.156219337650894,0.9118091960072128,10.156218996945288,10.15621954661836,0.0,-0.0,10.15621954661836,5.496730715037756e-07,2.1348214473242108e-07
median_pair_sum,0.5,0.3,0,5,197.74866265058517,177.4698486328125,0.8974515744078401,0.010516179591430763,39.65458869934082,0,0.07287570453969183,0.16795025684426831,8.192166251329883,0.911809159874493,8.192167099516677,8.180015526392532,0.010516179591430763,0.0016354167068293442,8.192167122690792,2.3174115274535514e-08,1.6697380293390128e-07
true_s1,0.5,0.3,0,6,217.80729159526527,217.80729159526527,1.0,0.0,43.69286918640137,0,0.07287570453969183,0.16795025684426831,10.67012873067094,0.9108617897540263,10.670128073398937,10.670127568546828,0.0,0.0,10.670127568546828,5.048521085626589e-07,1.8381117964939866e-07
median_pair_sum,0.5,0.3,0,6,217.80729159526527,195.7812957763672,0.8988739281519219,0.010226482407422653,43.69286918640137,0,0.07287570453969183,0.16795025684426831,8.627446255119484,0.9108617717051124,8.627446224872171,8.621189266161476,0.010226482407422653,-0.003969632291784939,8.627446116277113,1.08595057600816e-07,1.235365131111661e-07
true_s1,0.5,0.3,0,7,229.46783746033907,229.46783746033907,1.0,0.0,46.0300407409668,0,0.07287570453969183,0.16795025684426831,12.291451294538472,0.9322305609704074,12.29145111987924,12.291451406247031,0.0,-0.0,12.291451406247031,2.8636779170199134e-07,1.0683429747060038e-07
median_pair_sum,0.5,0.3,0,7,229.46783746033907,206.34600067138672,0.8992371347337568,0.010153155016663086,46.0300407409668,0,0.07287570453969183,0.16795025684426831,9.959297976029658,0.9322305552394359,9.959297300984598,9.939204693805948,0.010153155016663086,0.009938717878445488,9.959296566701056,7.342835418935878e-07,1.1691088068392752e-07
true_s1,0.5,0.3,0,8,208.90131407044828,208.90131407044828,1.0,0.0,41.90169906616211,0,0.07287570453969183,0.16795025684426831,11.531892867022023,0.9194456945688945,11.531893336493212,11.531892534679619,0.0,0.0,11.531892534679619,8.018135932985615e-07,9.071310788549607e-08
median_pair_sum,0.5,0.3,0,8,208.90131407044828,187.6972198486328,0.8984970759223431,0.010302843596314587,41.90169906616211,0,0.07287570453969183,0.16795025684426831,9.319025510474203,0.9194456556986422,9.319025493872628,9.309662194995363,0.010302843596314587,-0.0009395101910903179,9.319025528400587,3.452795954391515e-08,5.693829098915988e-08
true_s1,0.5,0.3,0,9,157.6987950624898,157.6987950624898,1.0,0.0,31.63483238220215,0,0.07287570453969183,0.16795025684426831,9.372832681501139,0.921766326001243,9.372832851547395,9.372833333869114,0.0,-0.0,9.372833333869114,4.82321718564549e-07,1.523864391376106e-07
median_pair_sum,0.5,0.3,0,9,157.6987950624898,142.0345916748047,0.900670113671585,0.009866426318015844,31.63483238220215,0,0.07287570453969183,0.16795025684426831,7.632611527510449,0.9217663337790386,7.632611607120002,7.6033047640919795,0.009866426318015844,0.01944041623579956,7.632611606645796,4.742071527119585e-10,1.5757416226769366e-07
true_s1,0.5,0.3,1,0,148.97826256789267,148.97826256789267,1.0,0.0,31.253963470458984,0,0.0851753773084491,0.18219109935331668,8.077858402828051,0.9143948553259262,8.07785808308395,8.077858728429005,0.0,-0.0,8.077858728429005,6.453450556165308e-07,1.6204237585517852e-07
median_pair_sum,0.5,0.3,1,0,148.97826256789267,133.74262237548828,0.8977324615699477,0.010458649416542228,31.253963470458984,0,0.0851753773084491,0.18219109935331668,6.544704147824757,0.9143948669074062,6.544704631477374,6.510136765021705,0.010458649416542228,0.024109981832406303,6.544705396270654,7.647932795257217e-07,1.5846387098946287e-07
true_s1,0.5,0.3,1,1,144.4302321523428,144.4302321523428,1.0,0.0,30.0761775970459,0,0.0851753773084491,0.18219109935331668,8.011715441107679,0.8912247790730226,8.01171614659372,8.011715540901026,0.0,-0.0,8.011715540901026,6.056926942221708e-07,7.981711972644841e-08
median_pair_sum,0.5,0.3,1,1,144.4302321523428,129.75437927246094,0.898387943706952,0.010325009984101564,30.0761775970459,0,0.0851753773084491,0.18219109935331668,6.478623213406737,0.8912247627259977,6.4786234350267735,6.466262802758766,0.010325009984101564,0.0020355657869495815,6.478623378529817,5.64969567309892e-08,7.793366026790205e-08
true_s1,0.5,0.3,1,2,145.70348731148988,145.70348731148988,1.0,0.0,30.72104263305664,0,0.0851753773084491,0.18219109935331668,9.225710778138527,0.91034362385108,9.225710772965586,9.225710329803388,0.0,-0.0,9.225710329803388,4.4316219849349636e-07,3.9143037494928204e-07
