source_import,config_id,objects,mean_cnr,min_cnr,mean_psnr,min_psnr,mean_ssim,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2745,1,6.724107265472412,6.724107265472412,7.900610446929932,7.900610446929932,0.1907022297382354,35,0.0005,0.5,0.5,0.16,24,3,0.07,nlm,3,0.06,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2260,1,6.682808876037598,6.682808876037598,7.627363681793213,7.627363681793213,0.1926674544811248,35,0.0004,0.5,0.5,0.16,24,3,0.07,nlm,3,0.06,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2485,1,6.6798906326293945,6.6798906326293945,7.735669136047363,7.735669136047363,0.1937463581562042,35,0.00045,0.5,0.5,0.16,24,3,0.05,nlm,3,0.06,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2495,1,6.619832992553711,6.619832992553711,7.780573844909668,7.780573844909668,0.1948459297418594,35,0.00045,0.5,0.5,0.16,24,3,0.06,nlm,3,0.06,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0626,1,9.933245658874512,9.933245658874512,7.617018222808838,7.617018222808838,0.1919150948524475,32,0.0005,0.55,0.5,0.16,24,3,0.05,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0116,1,9.930505752563477,9.930505752563477,7.5036773681640625,7.5036773681640625,0.1898120641708374,32,0.0004,0.55,0.5,0.15,24,3,0.05,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0611,1,9.92698097229004,9.92698097229004,7.530008316040039,7.530008316040039,0.1890172064304351,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1061,1,9.925889015197754,9.925889015197754,7.490549564361572,7.490549564361572,0.1898055076599121,33,0.00045,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1331,1,9.922603607177734,9.922603607177734,7.613129615783691,7.613129615783691,0.189015120267868,33,0.0005,0.55,0.5,0.15,24,3,0.05,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0401,1,9.92133903503418,9.92133903503418,7.495296478271484,7.495296478271484,0.1910501569509506,32,0.00045,0.55,0.5,0.16,24,3,0.07,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0386,1,9.919012069702148,9.919012069702148,7.538664817810059,7.538664817810059,0.1890549063682556,32,0.00045,0.55,0.5,0.16,24,3,0.05,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1346,1,9.917097091674805,9.917097091674805,7.633471488952637,7.633471488952637,0.1910736858844757,33,0.0005,0.55,0.5,0.15,24,3,0.07,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0851,1,9.916665077209473,9.916665077209473,7.46640682220459,7.46640682220459,0.191750019788742,33,0.0004,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0391,1,9.912540435791016,9.912540435791016,7.501969814300537,7.501969814300537,0.1894938349723816,32,0.00045,0.55,0.5,0.16,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1556,1,9.90850830078125,9.90850830078125,7.432168006896973,7.432168006896973,0.1889037489891052,34,0.0004,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0836,1,9.908235549926758,9.908235549926758,7.363524913787842,7.363524913787842,0.1891934871673584,33,0.0004,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1796,1,9.907666206359863,9.907666206359863,7.522859573364258,7.522859573364258,0.1917984187602996,34,0.00045,0.55,0.5,0.14,24,3,0.06,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0356,1,9.904792785644531,9.904792785644531,7.51789665222168,7.51789665222168,0.1925643980503082,32,0.00045,0.55,0.5,0.15,24,3,0.05,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1106,1,9.902132987976074,9.902132987976074,7.480932235717773,7.480932235717773,0.1881416589021682,33,0.00045,0.55,0.5,0.15,24,3,0.07,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0841,1,9.897638320922852,9.897638320922852,7.492615699768066,7.492615699768066,0.19020876288414,33,0.0004,0.55,0.5,0.15,24,3,0.05,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1336,1,9.896873474121094,9.896873474121094,7.608677864074707,7.608677864074707,0.1894586682319641,33,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0131,1,9.896023750305176,9.896023750305176,7.407875061035156,7.407875061035156,0.191928282380104,32,0.0004,0.55,0.5,0.15,24,3,0.07,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2276,1,9.895180702209473,9.895180702209473,7.511260509490967,7.511260509490967,0.189224898815155,35,0.0004,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0616,1,9.894268035888672,9.894268035888672,7.505056381225586,7.505056381225586,0.1895663887262344,32,0.0005,0.55,0.5,0.15,24,3,0.07,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0601,1,9.893939018249512,9.893939018249512,7.527723789215088,7.527723789215088,0.1873696148395538,32,0.0005,0.55,0.5,0.15,24,3,0.05,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0381,1,9.890803337097168,9.890803337097168,7.509849548339844,7.509849548339844,0.1879763603210449,32,0.00045,0.55,0.5,0.16,24,3,0.05,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0161,1,9.890650749206545,9.890650749206545,7.427066802978516,7.427066802978516,0.1881982237100601,32,0.0004,0.55,0.5,0.16,24,3,0.07,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2051,1,9.88980484008789,9.88980484008789,7.638964176177978,7.638964176177978,0.1881963014602661,34,0.0005,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1301,1,9.88344955444336,9.88344955444336,7.572918891906738,7.572918891906738,0.1926323771476745,33,0.0005,0.55,0.5,0.14,24,3,0.05,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1076,1,9.881372451782228,9.881372451782228,7.419050216674805,7.419050216674805,0.1919657886028289,33,0.00045,0.55,0.5,0.14,24,3,0.07,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0121,1,9.880839347839355,9.880839347839355,7.441157817840576,7.441157817840576,0.1902965009212494,32,0.0004,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0376,1,9.878524780273438,9.878524780273438,7.39741325378418,7.39741325378418,0.1866887956857681,32,0.00045,0.55,0.5,0.15,24,3,0.07,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1786,1,9.876558303833008,9.876558303833008,7.525662422180176,7.525662422180176,0.1902036666870117,34,0.00045,0.55,0.5,0.14,24,3,0.05,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0826,1,9.875048637390137,9.875048637390137,7.400624752044678,7.400624752044678,0.1875106245279312,33,0.0004,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0151,1,9.874463081359863,9.874463081359863,7.45128583908081,7.45128583908081,0.1866384744644165,32,0.0004,0.55,0.5,0.16,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0156,1,9.872516632080078,9.872516632080078,7.399630069732666,7.399630069732666,0.1871508061885833,32,0.0004,0.55,0.5,0.16,24,3,0.07,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1096,1,9.870790481567385,9.870790481567385,7.485085487365723,7.485085487365723,0.1865379065275192,33,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1321,1,9.868810653686523,9.868810653686523,7.498493194580078,7.498493194580078,0.1867609322071075,33,0.0005,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1546,1,9.865226745605469,9.865226745605469,7.460521697998047,7.460521697998047,0.1873128712177276,34,0.0004,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2771,1,9.865194320678713,9.865194320678713,7.742562770843506,7.742562770843506,0.1884316802024841,35,0.0005,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2516,1,9.86484718322754,9.86484718322754,7.6145524978637695,7.6145524978637695,0.1920816302299499,35,0.00045,0.55,0.5,0.14,24,3,0.05,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1326,1,9.863656997680664,9.863656997680664,7.584245204925537,7.584245204925537,0.1878963261842727,33,0.0005,0.55,0.5,0.15,24,3,0.05,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0606,1,9.863494873046877,9.863494873046877,7.501813888549805,7.501813888549805,0.1878964900970459,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1561,1,9.862594604492188,9.862594604492188,7.376941680908203,7.376941680908203,0.1893935054540634,34,0.0004,0.55,0.5,0.14,24,3,0.07,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1066,1,9.859968185424805,9.859968185424805,7.440388202667236,7.440388202667236,0.1902967989444732,33,0.00045,0.55,0.5,0.14,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1931,1,9.858196258544922,9.858196258544922,7.650838851928711,7.650838851928711,0.1898563504219055,34,0.00045,0.6,0.5,0.16,24,3,0.06,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0646,1,9.857495307922363,9.857495307922363,7.563192844390869,7.563192844390869,0.1858038455247879,32,0.0005,0.55,0.5,0.16,24,3,0.07,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1101,1,9.854280471801758,9.854280471801758,7.452409267425537,7.452409267425537,0.1870678067207336,33,0.00045,0.55,0.5,0.15,24,3,0.07,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0111,1,9.85278606414795,9.85278606414795,7.47536563873291,7.47536563873291,0.1886913031339645,32,0.0004,0.55,0.5,0.15,24,3,0.05,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2761,1,9.84877872467041,9.84877872467041,7.688976287841797,7.688976287841797,0.186919629573822,35,0.0005,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1826,1,9.84768295288086,9.84768295288086,7.581441402435303,7.581441402435303,0.1885194182395935,34,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2291,1,9.845797538757324,9.845797538757324,7.456218719482422,7.456218719482422,0.1910815834999084,35,0.0004,0.55,0.5,0.14,24,3,0.07,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1816,1,9.845452308654783,9.845452308654783,7.567130088806152,7.567130088806152,0.187056615948677,34,0.00045,0.55,0.5,0.15,24,3,0.05,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2041,1,9.845311164855955,9.845311164855955,7.60885763168335,7.60885763168335,0.1865211874246597,34,0.0005,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0141,1,9.844401359558104,9.844401359558104,7.476529598236084,7.476529598236084,0.1851106137037277,32,0.0004,0.55,0.5,0.16,24,3,0.05,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2281,1,9.8438081741333,9.8438081741333,7.469256401062012,7.469256401062012,0.1895908862352371,35,0.0004,0.55,0.5,0.14,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0366,1,9.836758613586426,9.836758613586426,7.417795658111572,7.417795658111572,0.1850180923938751,32,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2056,1,9.830204963684082,9.830204963684082,7.686717987060547,7.686717987060547,0.1898966431617736,34,0.0005,0.55,0.5,0.15,24,3,0.05,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2381,1,9.828237533569336,9.828237533569336,7.568235397338867,7.568235397338867,0.1905307024717331,35,0.0004,0.6,0.5,0.15,24,3,0.05,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1571,1,9.82731819152832,9.82731819152832,7.537173271179199,7.537173271179199,0.1920767426490783,34,0.0004,0.55,0.5,0.15,24,3,0.05,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2536,1,9.827186584472656,9.827186584472656,7.561169147491455,7.561169147491455,0.1859456747770309,35,0.00045,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0816,1,9.82685661315918,9.82685661315918,7.438686370849609,7.438686370849609,0.1858483850955963,33,0.0004,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1086,1,9.826276779174805,9.826276779174805,7.4903435707092285,7.4903435707092285,0.184970736503601,33,0.00045,0.55,0.5,0.15,24,3,0.05,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1056,1,9.825895309448242,9.825895309448242,7.461817264556885,7.461817264556885,0.1886618286371231,33,0.00045,0.55,0.5,0.14,24,3,0.05,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0636,1,9.82497787475586,9.82497787475586,7.544397354125977,7.544397354125977,0.1842164695262909,32,0.0005,0.55,0.5,0.16,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2271,1,9.824679374694824,9.824679374694824,7.482614994049072,7.482614994049072,0.1881234049797058,35,0.0004,0.55,0.5,0.14,24,3,0.05,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1921,1,9.82444190979004,9.82444190979004,7.622060298919678,7.622060298919678,0.1885790377855301,34,0.00045,0.6,0.5,0.16,24,3,0.05,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1551,1,9.822500228881836,9.822500228881836,7.4042463302612305,7.4042463302612305,0.1878042072057724,34,0.0004,0.55,0.5,0.14,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1311,1,9.818961143493652,9.818961143493652,7.491761207580566,7.491761207580566,0.1850359737873077,33,0.0005,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1821,1,9.818775177001951,9.818775177001951,7.552901268005371,7.552901268005371,0.1874388754367828,34,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0831,1,9.818730354309082,9.818730354309082,7.336609840393066,7.336609840393066,0.1880717873573303,33,0.0004,0.55,0.5,0.14,24,3,0.07,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2066,1,9.818187713623049,9.818187713623049,7.733185291290283,7.733185291290283,0.1913526058197021,34,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1831,1,9.816314697265623,9.816314697265623,7.567605495452881,7.567605495452881,0.1889156252145767,34,0.00045,0.55,0.5,0.15,24,3,0.07,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0871,1,9.814598083496094,9.814598083496094,7.511377811431885,7.511377811431885,0.1871914267539978,33,0.0004,0.55,0.5,0.16,24,3,0.05,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2776,1,9.814441680908203,9.814441680908203,7.764993667602539,7.764993667602539,0.1888223737478256,35,0.0005,0.55,0.5,0.14,24,3,0.07,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1591,1,9.813434600830078,9.813434600830078,7.432156562805176,7.432156562805176,0.1860516965389251,34,0.0004,0.55,0.5,0.15,24,3,0.07,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2046,1,9.80888843536377,9.80888843536377,7.610529899597168,7.610529899597168,0.1870599687099456,34,0.0005,0.55,0.5,0.14,24,3,0.07,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0341,1,9.805649757385254,9.805649757385254,7.4201860427856445,7.4201860427856445,0.1903450340032577,32,0.00045,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1111,1,9.805628776550291,9.805628776550291,7.577683448791504,7.577683448791504,0.1899706423282623,33,0.00045,0.55,0.5,0.16,24,3,0.05,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0331,1,9.805521965026855,9.805521965026855,7.45641279220581,7.45641279220581,0.1886791735887527,32,0.00045,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1581,1,9.804574012756348,9.804574012756348,7.444965839385986,7.444965839385986,0.1845870614051818,34,0.0004,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0876,1,9.801045417785645,9.801045417785645,7.469176292419434,7.469176292419434,0.1875664293766021,33,0.0004,0.55,0.5,0.16,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0881,1,9.800862312316896,9.800862312316896,7.497038841247559,7.497038841247559,0.1886049509048462,33,0.0004,0.55,0.5,0.16,24,3,0.06,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2766,1,9.800581932067873,9.800581932067873,7.712912082672119,7.712912082672119,0.1872940063476562,35,0.0005,0.55,0.5,0.14,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0861,1,9.800503730773926,9.800503730773926,7.365602970123291,7.365602970123291,0.1841465234756469,33,0.0004,0.55,0.5,0.15,24,3,0.07,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1356,1,9.798295974731444,9.798295974731444,7.618356227874756,7.618356227874756,0.1849050819873809,33,0.0005,0.55,0.5,0.16,24,3,0.05,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2526,1,9.796667098999023,9.796667098999023,7.54275369644165,7.54275369644165,0.1844087690114975,35,0.00045,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0106,1,9.796643257141112,9.796643257141112,7.363812923431396,7.363812923431396,0.1883237212896347,32,0.0004,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1366,1,9.794841766357422,9.794841766357422,7.656300067901611,7.656300067901611,0.1863158047199249,33,0.0005,0.55,0.5,0.16,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0591,1,9.794119834899902,9.794119834899902,7.387804985046387,7.387804985046387,0.18579962849617,32,0.0005,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1696,1,9.791109085083008,9.791109085083008,7.507765769958496,7.507765769958496,0.1874480247497558,34,0.0004,0.6,0.5,0.16,24,3,0.07,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0096,1,9.790451049804688,9.790451049804688,7.404599666595459,7.404599666595459,0.1866121739149093,32,0.0004,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2031,1,9.789742469787598,9.789742469787598,7.578108310699463,7.578108310699463,0.1849056780338287,34,0.0005,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1371,1,9.787805557250977,9.787805557250977,7.665524005889893,7.665524005889893,0.1867053806781768,33,0.0005,0.55,0.5,0.16,24,3,0.07,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg0886,1,9.782901763916016,9.782901763916016,7.455737590789795,7.455737590789795,0.1889846920967102,33,0.0004,0.55,0.5,0.16,24,3,0.07,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1121,1,9.78260326385498,9.78260326385498,7.587489128112793,7.587489128112793,0.1913864910602569,33,0.00045,0.55,0.5,0.16,24,3,0.06,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1376,1,9.780345916748049,9.780345916748049,7.694425106048584,7.694425106048584,0.1877739131450653,33,0.0005,0.55,0.5,0.16,24,3,0.07,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1691,1,9.779074668884276,9.779074668884276,7.533170700073242,7.533170700073242,0.186897337436676,34,0.0004,0.6,0.5,0.16,24,3,0.06,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1806,1,9.772867202758787,9.772867202758787,7.43466854095459,7.43466854095459,0.1840966343879699,34,0.00045,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2076,1,9.769712448120115,9.769712448120115,7.682041645050049,7.682041645050049,0.1836426556110382,34,0.0005,0.55,0.5,0.15,24,3,0.07,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1131,1,9.768810272216797,9.768810272216797,7.512797355651855,7.512797355651855,0.1838968396186828,33,0.00045,0.55,0.5,0.16,24,3,0.07,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg2876,1,9.765006065368652,9.765006065368652,7.810665130615234,7.810665130615234,0.189637541770935,35,0.0005,0.6,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1686,1,9.7472562789917,9.7472562789917,7.506536483764648,7.506536483764648,0.1861596852540969,34,0.0004,0.6,0.5,0.16,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard1of5,cfg1681,1,9.73572063446045,9.73572063446045,7.533340930938721,7.533340930938721,0.185635358095169,34,0.0004,0.6,0.5,0.16,24,3,0.05,nlm,3,0.064,5,6,0.05,0.02
