condition,rho,sigma_a,basis,correction,psnr_mean,psnr_std,rel_mse_mean,rel_mse_std,num_frames,reference_frames,total_physical_frames
ideal,0.1,0.5,random_uniform,reference_k2,11.188137234057885,1.7109942108602392,0.8635679009005618,0.0274441782330371,2048,1025,3073
ideal,0.1,0.5,dct_paired,reference_k8,11.101535767727169,1.7067263136091495,0.8809556141583912,0.027908395919305454,2048,257,2305
ideal,0.1,0.5,fourier_fourstep,reference_k8,11.08001680315153,1.6641965770455454,0.885028339951424,0.015512231466656732,2048,257,2305
ideal,0.1,0.5,dct_paired,reference_k32,10.976908271312373,1.683625371110761,0.9065616836802541,0.027373342396159586,2048,65,2113
ideal,0.1,0.5,random_binary,reference_k8,10.95997935704026,1.6769993615023877,0.9099967862713005,0.02357310680775795,2048,257,2305
ideal,0.1,0.5,fourier_fourstep,reference_k32,10.915769384010039,1.6514567097166624,0.919205710753233,0.019520332872423912,2048,65,2113
ideal,0.1,0.5,random_uniform,reference_k8,10.670733394385222,1.632063484879978,0.972390771105427,0.009618923978451903,2048,257,2305
ideal,0.1,0.5,random_binary,reference_k32,10.663584557890607,1.6346002745742627,0.9739890021354347,0.009236126822175603,2048,65,2113
ideal,0.1,0.5,random_uniform,reference_k32,10.590031470770866,1.6187072432112168,0.9905902189372611,0.004218030005655808,2048,65,2113
ideal,0.3,0.05,srht_paired,reference_k2,23.304461581206343,2.208441663701513,0.05371294943170724,0.008801804874907984,2048,1025,3073
ideal,0.3,0.05,hadamard_paired,reference_k2,23.30377365726481,2.2249723338297094,0.05373489510774314,0.00886561795127931,2048,1025,3073
ideal,0.3,0.05,hadamard_paired,reference_k8,21.212720154282856,2.193773663375765,0.08685484959618323,0.013587494376683362,2048,257,2305
ideal,0.3,0.05,srht_paired,reference_k8,21.184688298818973,2.182512985271206,0.087441105117572,0.013941345182713106,2048,257,2305
ideal,0.3,0.05,hadamard_paired,reference_k32,21.000082016837005,2.1887678999796263,0.09120382655736363,0.014204867379238857,2048,65,2113
ideal,0.3,0.05,srht_paired,reference_k32,20.929531143076048,2.173240330985328,0.09271165248564321,0.014643837250506784,2048,65,2113
ideal,0.3,0.05,dct_paired,reference_k2,20.52023930184435,2.203817843169189,0.10195144930499138,0.016515846940438273,2048,1025,3073
ideal,0.3,0.05,dct_paired,reference_k8,18.538113762433614,2.1738680877414667,0.16070904444099632,0.024626067677227886,2048,257,2305
ideal,0.3,0.05,fourier_fourstep,reference_k2,18.4893780668479,1.7676461091695252,0.16084041934505958,0.007286386618691162,2048,1025,3073
ideal,0.3,0.05,dct_paired,reference_k32,18.34133888325417,2.1748640543025783,0.168255260130303,0.026437501551415415,2048,65,2113
ideal,0.3,0.05,fourier_fourstep,reference_k8,16.85007031035985,1.8231502456233049,0.23479349176679848,0.014357627378431688,2048,257,2305
ideal,0.3,0.05,fourier_fourstep,reference_k32,16.563124275758987,1.8263206133763459,0.2508722337257309,0.01605197856740153,2048,65,2113
ideal,0.3,0.05,random_binary,reference_k2,15.015852213692261,1.6672744744888595,0.35771037581287757,0.011502343082868767,2048,1025,3073
ideal,0.3,0.05,random_uniform,reference_k2,14.586967991370962,1.7364041440666393,0.3951201958443435,0.0196091885609883,2048,1025,3073
ideal,0.3,0.05,random_binary,reference_k8,14.22544568617584,1.7319939645198335,0.4292829376700355,0.018561743243617403,2048,257,2305
ideal,0.3,0.05,random_binary,reference_k32,13.583139449282411,1.7609142903635935,0.49776997219454266,0.022967677538140642,2048,65,2113
ideal,0.3,0.05,random_uniform,reference_k8,13.12450936478028,1.8030396982814534,0.5536146193914278,0.032850530511449705,2048,257,2305
ideal,0.3,0.05,random_uniform,reference_k32,12.382599939030861,1.7818323300580046,0.6564963578814416,0.034556498418804225,2048,65,2113
ideal,0.3,0.1,hadamard_paired,reference_k2,17.911329141130242,2.1415455387777658,0.1853876125927095,0.02643833609891945,2048,1025,3073
ideal,0.3,0.1,srht_paired,reference_k2,17.907855007026093,2.1152235847947707,0.1854757763251085,0.02617041817020022,2048,1025,3073
ideal,0.3,0.1,hadamard_paired,reference_k8,16.1648745476533,2.0698167895877626,0.27642689531736414,0.03370083502145981,2048,257,2305
ideal,0.3,0.1,srht_paired,reference_k8,16.148026027368964,2.055184577770314,0.27761399279305765,0.03519013375009941,2048,257,2305
ideal,0.3,0.1,fourier_fourstep,reference_k2,16.030919112949327,1.8092608781136297,0.28350875652550384,0.016927374841932016,2048,1025,3073
ideal,0.3,0.1,hadamard_paired,reference_k32,15.993975715535399,2.060812670365826,0.2875085597066445,0.034949185080883544,2048,65,2113
ideal,0.3,0.1,srht_paired,reference_k32,15.943437291473781,2.040259123205987,0.290909113160987,0.036072523951968555,2048,65,2113
ideal,0.3,0.1,dct_paired,reference_k2,15.636013426058947,2.074444179621175,0.3125025934755559,0.04055688914837377,2048,1025,3073
ideal,0.3,0.1,random_binary,reference_k2,14.298824837465618,1.7284330606738578,0.4220131035083468,0.016275889360848457,2048,1025,3073
ideal,0.3,0.1,dct_paired,reference_k8,14.183288014207895,2.003945039405769,0.43560576005214885,0.047536101007732014,2048,257,2305
ideal,0.3,0.1,dct_paired,reference_k32,14.036929446310557,1.997524467136897,0.4507505047733585,0.051196436914646246,2048,65,2113
ideal,0.3,0.1,fourier_fourstep,reference_k8,13.904801754569066,1.8052815516368252,0.46251945125818616,0.026772181469018896,2048,257,2305
ideal,0.3,0.1,fourier_fourstep,reference_k32,13.620654721920678,1.7975265232538116,0.49380187648312207,0.028820733867548517,2048,65,2113
ideal,0.3,0.1,random_uniform,reference_k2,13.272145690396057,1.812205272307485,0.5351417305641596,0.03228783271410499,2048,1025,3073
ideal,0.3,0.1,random_binary,reference_k8,12.773765984876459,1.781845765370669,0.5999409788363929,0.03163136832750946,2048,257,2305
ideal,0.3,0.1,random_binary,reference_k32,12.038803267042127,1.7577809574414198,0.7102228352425607,0.03013110739273679,2048,65,2113
ideal,0.3,0.1,random_uniform,reference_k8,11.64737313213481,1.7438393892833475,0.7772164384996971,0.03289284100617892,2048,257,2305
ideal,0.3,0.1,random_uniform,reference_k32,11.201984716643521,1.691861075583681,0.8607550983509233,0.02525982701897927,2048,65,2113
ideal,0.3,0.15,hadamard_paired,reference_k2,15.272824561896176,2.043410313713237,0.33926465632169567,0.03971055679723998,2048,1025,3073
ideal,0.3,0.15,srht_paired,reference_k2,15.265985594793428,2.0105388606721397,0.339678547267112,0.03900828441797276,2048,1025,3073
ideal,0.3,0.15,fourier_fourstep,reference_k2,14.278576845628331,1.7942216796030175,0.42435444634892555,0.024100150447554883,2048,1025,3073
ideal,0.3,0.15,hadamard_paired,reference_k8,13.897478607669445,1.9509257390583343,0.4644197018734291,0.042085099661934515,2048,257,2305
ideal,0.3,0.15,srht_paired,reference_k8,13.890955808891983,1.933906123421294,0.4652490595596089,0.044153450972719985,2048,257,2305
ideal,0.3,0.15,hadamard_paired,reference_k32,13.759642601089844,1.939615838361839,0.47941388474416263,0.04364747038280576,2048,65,2113
ideal,0.3,0.15,srht_paired,reference_k32,13.73239824524585,1.9166799779251729,0.4824031840234662,0.044149733102623615,2048,65,2113
ideal,0.3,0.15,dct_paired,reference_k2,13.526823914324684,1.950162019663082,0.5061347009813034,0.04981050363555536,2048,1025,3073
ideal,0.3,0.15,random_binary,reference_k2,13.526519769001066,1.7646567701922387,0.5042603034122107,0.02233383275000457,2048,1025,3073
ideal,0.3,0.15,dct_paired,reference_k8,12.517259065087023,1.8732569048781544,0.6373420198048665,0.04792827486653147,2048,257,2305
ideal,0.3,0.15,fourier_fourstep,reference_k8,12.46746015441621,1.7525430390657337,0.6434820770998675,0.02745803102207489,2048,257,2305
ideal,0.3,0.15,dct_paired,reference_k32,12.408851384360432,1.8626323655766543,0.6536639304946698,0.051953139107709316,2048,65,2113
ideal,0.3,0.15,random_uniform,reference_k2,12.325860656379998,1.8008952768639954,0.665227556484549,0.036796833978334456,2048,1025,3073
ideal,0.3,0.15,fourier_fourstep,reference_k32,12.254779884150057,1.7420804706911848,0.6757985349076189,0.029346076863333015,2048,65,2113
ideal,0.3,0.15,random_binary,reference_k8,11.907129127964431,1.757639162391362,0.7322139981433871,0.03383060275279112,2048,257,2305
ideal,0.3,0.15,random_binary,reference_k32,11.358921176284035,1.7127924293074588,0.830213028095161,0.02470598841233527,2048,65,2113
ideal,0.3,0.15,random_uniform,reference_k8,11.104984348333465,1.6869039098723166,0.8801266204780167,0.023332274951454252,2048,257,2305
ideal,0.3,0.15,random_uniform,reference_k32,10.860750151569416,1.6507566351801957,0.9308673049657611,0.016784238147203055,2048,65,2113
ideal,0.3,0.3,hadamard_paired,reference_k2,12.252014017670257,1.8276200390038269,0.6768935096879986,0.04200922897922363,2048,1025,3073
ideal,0.3,0.3,srht_paired,reference_k2,12.240758144799468,1.7915149731639965,0.6784815708546955,0.03962240135857736,2048,1025,3073
ideal,0.3,0.3,random_binary,reference_k2,11.979851992651323,1.7443464108219737,0.7198444444364444,0.0283935221032369,2048,1025,3073
ideal,0.3,0.3,fourier_fourstep,reference_k2,11.952648530048794,1.7112389562783923,0.7242484215135674,0.02517154792741265,2048,1025,3073
ideal,0.3,0.3,srht_paired,reference_k8,11.606623435514328,1.7383165632961906,0.784551162430274,0.03361357496450331,2048,257,2305
ideal,0.3,0.3,hadamard_paired,reference_k8,11.598200696099337,1.7518166750906687,0.7860326979311871,0.03242235093763934,2048,257,2305
ideal,0.3,0.3,srht_paired,reference_k32,11.522596768105604,1.7241450453811673,0.799774771151034,0.031707177562360404,2048,65,2113
ideal,0.3,0.3,hadamard_paired,reference_k32,11.507972984149815,1.738890332251647,0.8025809361918683,0.03422881992140968,2048,65,2113
ideal,0.3,0.3,dct_paired,reference_k2,11.484908464917455,1.7511250939245726,0.8069805639873112,0.037508398283446265,2048,1025,3073
ideal,0.3,0.3,random_uniform,reference_k2,11.160502186994822,1.7066895942727685,0.8690483612188925,0.026578325986904627,2048,1025,3073
ideal,0.3,0.3,fourier_fourstep,reference_k8,11.103209522068942,1.6679806424324035,0.8803257495859966,0.016074500024394985,2048,257,2305
ideal,0.3,0.3,dct_paired,reference_k8,11.095291770614644,1.7074558902293204,0.8822106622976834,0.027531889674442957,2048,257,2305
ideal,0.3,0.3,dct_paired,reference_k32,11.03637434814118,1.694757938488471,0.8943450094828735,0.030492593128895528,2048,65,2113
ideal,0.3,0.3,fourier_fourstep,reference_k32,11.009248735895694,1.6602630421149946,0.8996148421638338,0.01826754963458716,2048,65,2113
ideal,0.3,0.3,random_binary,reference_k8,10.989037465697104,1.679974597816641,0.9039418695914344,0.02394983691287414,2048,257,2305
ideal,0.3,0.3,random_binary,reference_k32,10.776338527262315,1.649667453908114,0.949065308433256,0.012429403302378964,2048,65,2113
ideal,0.3,0.3,random_uniform,reference_k8,10.690336927060114,1.6316175830075772,0.9680107571441471,0.009516831311074295,2048,257,2305
ideal,0.3,0.3,random_uniform,reference_k32,10.627263210175713,1.6208755461583035,0.9821556294575082,0.007759012085888574,2048,65,2113
ideal,0.3,0.5,hadamard_paired,reference_k2,11.20754401913057,1.7098984330569256,0.859724717774794,0.02753927695101226,2048,1025,3073
ideal,0.3,0.5,srht_paired,reference_k2,11.19651702128549,1.6818130413521324,0.8618205592940602,0.024760569253237785,2048,1025,3073
ideal,0.3,0.5,random_binary,reference_k2,11.184329480002514,1.6838148640243848,0.8641928125431667,0.022934652978623266,2048,1025,3073
ideal,0.3,0.5,fourier_fourstep,reference_k2,11.098580141741746,1.6587591565581359,0.8812906334889261,0.017465416774030122,2048,1025,3073
ideal,0.3,0.5,srht_paired,reference_k8,10.917059491198934,1.66234975264883,0.9189469096403787,0.020156431086801666,2048,257,2305
ideal,0.3,0.5,hadamard_paired,reference_k8,10.904844707624852,1.667550050287175,0.9215180741299117,0.01935696482525786,2048,257,2305
ideal,0.3,0.5,dct_paired,reference_k2,10.891927687668193,1.6709485908724178,0.9243143797038493,0.021829015356473944,2048,1025,3073
ideal,0.3,0.5,srht_paired,reference_k32,10.867331134675053,1.653361722268918,0.9294795968092764,0.017943063107459474,2048,65,2113
ideal,0.3,0.5,hadamard_paired,reference_k32,10.83896903759347,1.6563419748273267,0.9355976433525882,0.01942496980094432,2048,65,2113
ideal,0.3,0.5,random_uniform,reference_k2,10.777356310123835,1.6542429157442469,0.9488825978306429,0.015195551036855267,2048,1025,3073
ideal,0.3,0.5,fourier_fourstep,reference_k8,10.729497229638966,1.6358074969776764,0.9593137398460201,0.00858705105121392,2048,257,2305
ideal,0.3,0.5,dct_paired,reference_k8,10.727464359154057,1.6506255617043413,0.9598270988340623,0.014100940052796251,2048,257,2305
ideal,0.3,0.5,random_binary,reference_k8,10.714797000099539,1.643399422552657,0.9626470365843828,0.015185994266778623,2048,257,2305
ideal,0.3,0.5,dct_paired,reference_k32,10.690938368074796,1.6399227705959372,0.9679507259447847,0.015332002875268399,2048,65,2113
ideal,0.3,0.5,fourier_fourstep,reference_k32,10.684056945343707,1.6313370652487216,0.9694188308990631,0.010228177470916883,2048,65,2113
ideal,0.3,0.5,random_binary,reference_k32,10.626809941415031,1.6287676823371553,0.9822542537413872,0.007235076566134157,2048,65,2113
ideal,0.3,0.5,random_uniform,reference_k8,10.59321880712549,1.6184142756971887,0.9898651997149203,0.004609144092201832,2048,257,2305
ideal,0.3,0.5,random_uniform,reference_k32,10.576107177861056,1.6153910777003224,0.9937723391663081,0.004462142000881437,2048,65,2113
ideal,1.0,0.05,srht_paired,reference_k2,19.168643046435474,2.1490668019694437,0.13889226459436746,0.02067242200254207,2048,1025,3073
ideal,1.0,0.05,hadamard_paired,reference_k2,19.161939612325774,2.1712582389024275,0.13914351714269585,0.020852130444969703,2048,1025,3073
ideal,1.0,0.05,srht_paired,reference_k8,17.784458441610585,2.1168958121206245,0.19079505881806444,0.02677286195573726,2048,257,2305
ideal,1.0,0.05,hadamard_paired,reference_k8,17.76766009066919,2.1335833708868184,0.1915267628858821,0.02658751284386075,2048,257,2305
ideal,1.0,0.05,srht_paired,reference_k32,17.696743852590043,2.1110115193539407,0.1946491438271045,0.02702565123598098,2048,65,2113
ideal,1.0,0.05,hadamard_paired,reference_k32,17.685871562920685,2.133209138306852,0.1951826440796565,0.027206738273284993,2048,65,2113
ideal,1.0,0.05,fourier_fourstep,reference_k2,16.83136356337979,1.8049708929938157,0.23574803791888793,0.01339997926018656,2048,1025,3073
ideal,1.0,0.05,dct_paired,reference_k2,16.712504458757664,2.1181629295812647,0.2442326712113691,0.034255692006958084,2048,1025,3073
ideal,1.0,0.05,dct_paired,reference_k8,15.496497756639835,2.0738519232582355,0.32257011526900015,0.040575286596102635,2048,257,2305
ideal,1.0,0.05,dct_paired,reference_k32,15.430368714373955,2.0711128316210536,0.327590488001502,0.04179303670282337,2048,65,2113
ideal,1.0,0.05,fourier_fourstep,reference_k8,15.327958862852524,1.8285866970700944,0.3334204310085391,0.02157498082421331,2048,257,2305
ideal,1.0,0.05,fourier_fourstep,reference_k32,15.208289489192612,1.8223272492763565,0.34266761785753524,0.021078978880680076,2048,65,2113
ideal,1.0,0.05,random_binary,reference_k2,14.546998077141932,1.7136378243917716,0.3985398093248783,0.014403952665731906,2048,1025,3073
ideal,1.0,0.05,random_uniform,reference_k2,13.677510678274585,1.800074902361107,0.48739833887775824,0.028477218753559866,2048,1025,3073
ideal,1.0,0.05,random_binary,reference_k8,13.668909040874892,1.7705175663182922,0.4880770802991753,0.02343149508221541,2048,257,2305
ideal,1.0,0.05,random_binary,reference_k32,13.415595895119747,1.7766749659834,0.5175460402298314,0.02792291080441817,2048,65,2113
ideal,1.0,0.05,random_uniform,reference_k8,12.49162298181012,1.7845411298941227,0.6401927120488183,0.03312155002758084,2048,257,2305
ideal,1.0,0.05,random_uniform,reference_k32,12.216560202342539,1.763018869762923,0.6819071038148559,0.032415002110829844,2048,65,2113
ideal,1.0,0.1,srht_paired,reference_k2,14.62170737184608,1.9770850263437234,0.3935993424236506,0.04143056775052013,2048,1025,3073
ideal,1.0,0.1,hadamard_paired,reference_k2,14.615938105469443,2.010211907963869,0.39426525018439285,0.04249288333762526,2048,1025,3073
ideal,1.0,0.1,fourier_fourstep,reference_k2,13.88693978340502,1.7869581916981498,0.46432269143828714,0.02499795432712362,2048,1025,3073
ideal,1.0,0.1,srht_paired,reference_k8,13.703552149014966,1.9258845848270738,0.48550990413137085,0.04314486090395563,2048,257,2305
ideal,1.0,0.1,hadamard_paired,reference_k8,13.674833840858259,1.9460722025264443,0.48877230276593864,0.04344730717536346,2048,257,2305
ideal,1.0,0.1,srht_paired,reference_k32,13.652214555785502,1.9181531825746065,0.4912257816728893,0.04296723507134982,2048,65,2113
ideal,1.0,0.1,hadamard_paired,reference_k32,13.620244619173555,1.9436844667012363,0.4949879552781081,0.0443740850915656,2048,65,2113
ideal,1.0,0.1,random_binary,reference_k2,13.266061379974238,1.7734009326167977,0.535456898466485,0.0243557578211538,2048,1025,3073
ideal,1.0,0.1,dct_paired,reference_k2,13.043139188020623,1.9128098302881946,0.5652485439422696,0.04992527090893027,2048,1025,3073
ideal,1.0,0.1,fourier_fourstep,reference_k8,12.615902724206183,1.7608114337730283,0.621954394240038,0.028735107301018362,2048,257,2305
ideal,1.0,0.1,fourier_fourstep,reference_k32,12.53192011844095,1.7531554255453439,0.6340267365322161,0.027658882139072416,2048,65,2113
ideal,1.0,0.1,dct_paired,reference_k8,12.374290627099004,1.8587626060924132,0.6584606323124355,0.04638549007659907,2048,257,2305
ideal,1.0,0.1,dct_paired,reference_k32,12.33732353361803,1.8522494887064445,0.6641698862721869,0.0479221336145438,2048,65,2113
ideal,1.0,0.1,random_binary,reference_k8,12.12818415120114,1.7680880402064394,0.695849595234792,0.03164248912221342,2048,257,2305
ideal,1.0,0.1,random_uniform,reference_k2,12.087875871681687,1.7867977063059735,0.7025391566929328,0.03587188497766096,2048,1025,3073
ideal,1.0,0.1,random_binary,reference_k32,11.903941761384027,1.754898596112132,0.7327876366359586,0.03477252735764661,2048,65,2113
ideal,1.0,0.1,random_uniform,reference_k8,11.257901182115353,1.6933178382783312,0.8497016114386569,0.023505514927190222,2048,257,2305
ideal,1.0,0.1,random_uniform,reference_k32,11.12051712216421,1.6707681668841983,0.8769298204337811,0.021044770020359184,2048,65,2113
ideal,1.0,0.15,srht_paired,reference_k2,12.803476326663647,1.8459402745830198,0.5965072185143938,0.04247608578323244,2048,1025,3073
ideal,1.0,0.15,hadamard_paired,reference_k2,12.799980863398366,1.881455955894363,0.5971827590415252,0.04481041831603908,2048,1025,3073
ideal,1.0,0.15,fourier_fourstep,reference_k2,12.458075213189478,1.7376483787467463,0.6448165566956111,0.026094643199919505,2048,1025,3073
ideal,1.0,0.15,random_binary,reference_k2,12.334881396275643,1.7623959949160775,0.6634290473071573,0.028414824626299278,2048,1025,3073
ideal,1.0,0.15,srht_paired,reference_k8,12.217872594261587,1.8042755068073226,0.6819716260455199,0.038128429407919884,2048,257,2305
ideal,1.0,0.15,hadamard_paired,reference_k8,12.188832528961944,1.8220735492728002,0.6866263880394338,0.039443118778685435,2048,257,2305
ideal,1.0,0.15,srht_paired,reference_k32,12.188401351068176,1.797157076405738,0.6865844441511402,0.03779511071518849,2048,65,2113
ideal,1.0,0.15,hadamard_paired,reference_k32,12.151174736507903,1.8190290536766207,0.692649706754444,0.040532110052635066,2048,65,2113
ideal,1.0,0.15,dct_paired,reference_k2,11.819246641956672,1.7922285378734673,0.7475827480080994,0.04253497845492408,2048,1025,3073
ideal,1.0,0.15,fourier_fourstep,reference_k8,11.610538864321752,1.7056891619327272,0.7834975493200355,0.02390934588548794,2048,257,2305
ideal,1.0,0.15,fourier_fourstep,reference_k32,11.558310158653564,1.6997015910677966,0.7929453719388306,0.023102357570241747,2048,65,2113
ideal,1.0,0.15,dct_paired,reference_k8,11.436926708989276,1.7537024318257446,0.815835360227918,0.03528926386321015,2048,257,2305
ideal,1.0,0.15,random_binary,reference_k8,11.421581789323568,1.7216976799440478,0.8184494465781781,0.02837934363497786,2048,257,2305
ideal,1.0,0.15,dct_paired,reference_k32,11.413726873239062,1.7468029613528215,0.8202667596285451,0.03686186217213402,2048,65,2113
ideal,1.0,0.15,random_uniform,reference_k2,11.378725025332855,1.7286188827138071,0.8266065800277538,0.029697386104571805,2048,1025,3073
ideal,1.0,0.15,random_binary,reference_k32,11.275989283625815,1.7057104944864125,0.8463183227065473,0.028391778865339397,2048,65,2113
ideal,1.0,0.15,random_uniform,reference_k8,10.88909450638211,1.6501841855868558,0.9247792654578626,0.014782994362176609,2048,257,2305
ideal,1.0,0.15,random_uniform,reference_k32,10.818509789764919,1.6363176602695033,0.9399130602071861,0.013704143967230667,2048,65,2113
ideal,1.0,0.3,hadamard_paired,reference_k2,11.185606744366135,1.710091546241814,0.8640709885864278,0.027413897365873904,2048,1025,3073
ideal,1.0,0.3,srht_paired,reference_k2,11.18456343545931,1.6836478467585558,0.8641634870099746,0.023647471081145077,2048,1025,3073
