condition,rho,sigma_a,basis,correction,psnr_mean,psnr_std,rel_mse_mean,rel_mse_std,num_frames,reference_frames,total_physical_frames
nonideal,0.001,0.05,fourier_fourstep,scgi_proxy,23.1234581520356,1.7764144114595786,0.05552712811015863,0.005169255586128853,2048,0,2048
nonideal,0.001,0.05,fourier_fourstep,none,20.340222348947066,1.743819724023571,0.10526184592758396,0.008574782577581227,2048,0,2048
nonideal,0.001,0.05,random_uniform,agc,15.249672266983431,1.6455280443175107,0.33905807337159444,0.013663574474560111,2048,0,2048
nonideal,0.001,0.05,random_uniform,scgi_proxy,15.24924251035186,1.6455510342831747,0.339091145304107,0.013653479181166859,2048,0,2048
nonideal,0.001,0.05,random_binary,agc,15.2471044415296,1.6385559944888326,0.33916511314683073,0.011012009273415514,2048,0,2048
nonideal,0.001,0.05,random_binary,scgi_proxy,15.246016836222795,1.6387674192026724,0.33925067485201027,0.011037228089156928,2048,0,2048
nonideal,0.001,0.05,random_binary,none,14.400227375240254,1.759194655430349,0.41404745761990136,0.04226537755175763,2048,0,2048
nonideal,0.001,0.05,random_uniform,none,13.532271035480175,1.9007701333008744,0.509384688913395,0.08076666297617278,2048,0,2048
nonideal,0.001,0.1,srht_paired,pairwise,37.072671111015076,2.1830108585260133,0.0022553834826962178,0.0003676418936431773,2048,0,2048
nonideal,0.001,0.1,hadamard_paired,pairwise,37.04870314558991,2.1848860355420716,0.002267734664437368,0.0003700034520589808,2048,0,2048
nonideal,0.001,0.1,srht_paired,scgi_proxy,36.76097219791427,2.153219134860512,0.0024202100789558357,0.00037559473746965266,2048,0,2048
nonideal,0.001,0.1,hadamard_paired,scgi_proxy,36.760612849097704,2.1456470723678454,0.002420274367487836,0.000374061025850282,2048,0,2048
nonideal,0.001,0.1,srht_paired,agc,36.69497549804909,2.0891506307299763,0.002454412820443814,0.0003624226543612554,2048,0,2048
nonideal,0.001,0.1,dct_paired,pairwise,34.06814127802117,2.1792365841637484,0.00450160977124516,0.0007152314058168686,2048,0,2048
nonideal,0.001,0.1,dct_paired,scgi_proxy,33.948265462503144,2.1540639492374085,0.004623402635823496,0.0007064019354144728,2048,0,2048
nonideal,0.001,0.1,srht_paired,none,32.321326065425076,2.4329941107811277,0.007132747807012892,0.002649138821413376,2048,0,2048
nonideal,0.001,0.1,hadamard_paired,none,32.01426769390297,3.545379856219113,0.009528336137408137,0.008324312934367533,2048,0,2048
nonideal,0.001,0.1,dct_paired,none,31.142663856188392,2.8344979338505287,0.01010753046268926,0.006429967338489432,2048,0,2048
nonideal,0.001,0.1,hadamard_paired,agc,24.750649691877943,2.0795261654695367,0.03829361735975091,0.004797681058889208,2048,0,2048
nonideal,0.001,0.1,fourier_fourstep,agc,24.095451655458174,1.901263516190065,0.044817442627637843,0.0071435354192662375,2048,0,2048
nonideal,0.001,0.1,dct_paired,agc,23.55865607020376,1.8828626489433464,0.05024933630959416,0.004907480908633709,2048,0,2048
nonideal,0.001,0.1,fourier_fourstep,scgi_proxy,22.864790903307043,1.8321082650537195,0.058946746551051046,0.005683872795427752,2048,0,2048
nonideal,0.001,0.1,fourier_fourstep,none,20.469114910558133,1.8357572255766674,0.10291792394231722,0.015266101052096916,2048,0,2048
nonideal,0.001,0.1,random_binary,agc,15.13231119247409,1.648067759846557,0.348248642504434,0.01129167241230315,2048,0,2048
nonideal,0.001,0.1,random_binary,scgi_proxy,15.13188701294825,1.6481712842838911,0.34828320582441685,0.011312652522173717,2048,0,2048
nonideal,0.001,0.1,random_uniform,agc,14.960627866571048,1.6848107787249031,0.3624537033959126,0.016073092997922693,2048,0,2048
nonideal,0.001,0.1,random_uniform,scgi_proxy,14.960152092211167,1.684601462002923,0.3624915531354591,0.016032310524489068,2048,0,2048
nonideal,0.001,0.1,random_binary,none,13.171464984673124,1.8853395286105588,0.5533606076466301,0.08711862678863361,2048,0,2048
nonideal,0.001,0.1,random_uniform,none,12.087582967274159,1.8707914353356268,0.7090105962827005,0.1014682135998344,2048,0,2048
nonideal,0.001,0.15,hadamard_paired,pairwise,34.529869458038014,2.2261625381531944,0.0040525890259442395,0.0006710522548637819,2048,0,2048
nonideal,0.001,0.15,srht_paired,pairwise,34.51977379610304,2.232104761634729,0.00406439218041222,0.0006901539692856401,2048,0,2048
nonideal,0.001,0.15,hadamard_paired,scgi_proxy,34.17404206105518,2.181817821378721,0.00439258308097713,0.0006858385575302787,2048,0,2048
nonideal,0.001,0.15,srht_paired,agc,34.13360594260006,2.1456645625691677,0.004430791869706662,0.0006808612021456196,2048,0,2048
nonideal,0.001,0.15,srht_paired,scgi_proxy,34.130054302010684,2.183827476883358,0.00443815454447218,0.0007048463946866683,2048,0,2048
nonideal,0.001,0.15,dct_paired,pairwise,31.525181852074702,2.234416618292324,0.008101248195516242,0.001386496374139348,2048,0,2048
nonideal,0.001,0.15,dct_paired,scgi_proxy,31.378132350338024,2.207107939340136,0.008372527830624123,0.0013850004462058702,2048,0,2048
nonideal,0.001,0.15,srht_paired,none,29.194691883171604,2.45465699995917,0.014693334433632846,0.005540822029999152,2048,0,2048
nonideal,0.001,0.15,hadamard_paired,none,28.88575356954357,3.6646016008612117,0.020040426433954105,0.018029707425100294,2048,0,2048
nonideal,0.001,0.15,dct_paired,none,28.119445498428014,3.066784945186664,0.021180150401782817,0.015489846915642539,2048,0,2048
nonideal,0.001,0.15,hadamard_paired,agc,24.49427324152434,2.094811285338352,0.04064504141813572,0.005279815034895796,2048,0,2048
nonideal,0.001,0.15,fourier_fourstep,agc,23.486780687094353,1.9135072924355851,0.051496179411994226,0.007920097793296927,2048,0,2048
nonideal,0.001,0.15,dct_paired,agc,23.12890226006018,1.9241147810652608,0.05552320597286688,0.005891996756716241,2048,0,2048
nonideal,0.001,0.15,fourier_fourstep,scgi_proxy,22.48895437726148,1.8497759028383989,0.06433212037797087,0.006775382758047199,2048,0,2048
nonideal,0.001,0.15,fourier_fourstep,none,20.438059127135283,1.8940993730810316,0.10432137320270309,0.020077016583370806,2048,0,2048
nonideal,0.001,0.15,random_binary,scgi_proxy,14.959380423232695,1.6643705229882721,0.36240230995653827,0.011999148792976828,2048,0,2048
nonideal,0.001,0.15,random_binary,agc,14.958471791249828,1.6643717585000495,0.36247741482779733,0.011977637064407614,2048,0,2048
nonideal,0.001,0.15,random_uniform,agc,14.555686503002894,1.7327621754939035,0.3980064081458217,0.020409604743347333,2048,0,2048
nonideal,0.001,0.15,random_uniform,scgi_proxy,14.555513009109191,1.7321697912483476,0.3980169369564819,0.020303430199488146,2048,0,2048
nonideal,0.001,0.15,random_binary,none,12.341102593683589,1.8715853883891853,0.6690393064633591,0.09838332287643507,2048,0,2048
nonideal,0.001,0.15,random_uniform,none,11.431497225428334,1.773754780913751,0.820279560729997,0.08223172572851116,2048,0,2048
nonideal,0.001,0.3,hadamard_paired,pairwise,29.247446734943,2.251569452202517,0.013689970760727812,0.0023497158538771383,2048,0,2048
nonideal,0.001,0.3,srht_paired,pairwise,29.23547295137692,2.259974182034549,0.01373940533944544,0.002439892395024717,2048,0,2048
nonideal,0.001,0.3,srht_paired,agc,28.84003133813084,2.189096222326756,0.015008831274114256,0.00242365524016757,2048,0,2048
nonideal,0.001,0.3,hadamard_paired,scgi_proxy,28.83296340473644,2.188129546338353,0.015030612884452661,0.0023824476186789837,2048,0,2048
nonideal,0.001,0.3,srht_paired,scgi_proxy,28.780399580049707,2.19996664416099,0.0152217180721794,0.0024903414852097544,2048,0,2048
nonideal,0.001,0.3,dct_paired,pairwise,26.284537861900162,2.256724956602834,0.027095553432797792,0.004741297019806867,2048,0,2048
nonideal,0.001,0.3,dct_paired,scgi_proxy,26.125912976175137,2.219416156710675,0.02807266426483149,0.0047178949370735995,2048,0,2048
nonideal,0.001,0.3,srht_paired,none,23.691314690789238,2.3825156752617507,0.05169080201325972,0.018079372007424502,2048,0,2048
nonideal,0.001,0.3,hadamard_paired,agc,23.344521742757728,2.1539032938702385,0.053075930963048475,0.0077498295308475115,2048,0,2048
nonideal,0.001,0.3,hadamard_paired,none,23.284612728644316,3.5522804649627013,0.07029501486245911,0.05839926046758243,2048,0,2048
nonideal,0.001,0.3,dct_paired,none,22.493469695519494,3.3240140105860814,0.08150582951464966,0.06770695109701777,2048,0,2048
nonideal,0.001,0.3,dct_paired,agc,21.465402887424005,2.0387066844856054,0.08164043502806084,0.01049978540292352,2048,0,2048
nonideal,0.001,0.3,fourier_fourstep,agc,21.275309011516732,1.9685103808438857,0.08543522874847274,0.011893510461043946,2048,0,2048
nonideal,0.001,0.3,fourier_fourstep,scgi_proxy,20.93889393398406,1.9059964876455506,0.09199516405279314,0.010439272617339717,2048,0,2048
nonideal,0.001,0.3,fourier_fourstep,none,19.329696717424778,2.136043708598379,0.13794264542513238,0.03980987532506694,2048,0,2048
nonideal,0.001,0.3,random_binary,scgi_proxy,14.230472989540269,1.7241155956314778,0.42874780324947215,0.017582071215905905,2048,0,2048
nonideal,0.001,0.3,random_binary,agc,14.220327534259287,1.724879800645206,0.4297516713113631,0.01765324537586587,2048,0,2048
nonideal,0.001,0.3,random_uniform,scgi_proxy,13.248564238027061,1.8063506382313235,0.5380808492170653,0.03302063507393022,2048,0,2048
nonideal,0.001,0.3,random_uniform,agc,13.24510559945074,1.8076803596614597,0.5385310472092559,0.03340321426184862,2048,0,2048
nonideal,0.001,0.3,random_binary,none,11.265076991852203,1.7399881864404705,0.8507412447806371,0.06855213389513053,2048,0,2048
nonideal,0.001,0.3,random_uniform,none,10.827011476615645,1.6603607412425991,0.9386810607821781,0.03637896823869618,2048,0,2048
nonideal,0.001,0.5,hadamard_paired,pairwise,25.07034609876121,2.253061275262425,0.03581920839447272,0.006146344543560708,2048,0,2048
nonideal,0.001,0.5,srht_paired,pairwise,25.054145763713073,2.2542040235301175,0.03597077682445037,0.006311010111688972,2048,0,2048
nonideal,0.001,0.5,srht_paired,agc,24.654504199547183,2.187224395381546,0.039339225439083435,0.006307650245853044,2048,0,2048
nonideal,0.001,0.5,hadamard_paired,scgi_proxy,24.6456439998867,2.1877887519383803,0.03941253165280095,0.0061819017248443756,2048,0,2048
nonideal,0.001,0.5,srht_paired,scgi_proxy,24.587957731413095,2.193134302256083,0.03995696374811214,0.006468541409866632,2048,0,2048
nonideal,0.001,0.5,dct_paired,pairwise,22.19894167403197,2.2408552576010274,0.06936422639173088,0.01180040464700999,2048,0,2048
nonideal,0.001,0.5,dct_paired,scgi_proxy,22.054430222852947,2.2010173598068308,0.07164927177525338,0.011811146500474802,2048,0,2048
nonideal,0.001,0.5,hadamard_paired,agc,21.502807818371526,2.2102111303023575,0.08126441701034935,0.012899608456078793,2048,0,2048
nonideal,0.001,0.5,srht_paired,none,19.80570733337556,2.246594536308214,0.12434878972928858,0.037024200950017835,2048,0,2048
nonideal,0.001,0.5,hadamard_paired,none,19.342236668317383,3.2295746765912288,0.16137352927940415,0.10936155834773643,2048,0,2048
nonideal,0.001,0.5,dct_paired,agc,19.24045579602675,2.1248622255328407,0.13661723864406788,0.020169415733009698,2048,0,2048
nonideal,0.001,0.5,fourier_fourstep,scgi_proxy,18.783869239099893,1.9306121267230254,0.1511115539548142,0.01731648146565325,2048,0,2048
nonideal,0.001,0.5,fourier_fourstep,agc,18.644027828900256,1.9894274668940677,0.15634608465947908,0.020255152791820653,2048,0,2048
nonideal,0.001,0.5,dct_paired,none,18.472837557830427,3.2796101377511735,0.20216626279991332,0.15954547493197804,2048,0,2048
nonideal,0.001,0.5,fourier_fourstep,none,17.12976625867258,2.641199150206158,0.24635313001682987,0.13480315637514786,2048,0,2048
nonideal,0.001,0.5,random_binary,scgi_proxy,13.228068536680688,1.766275460705746,0.5402498675673829,0.026497981075209773,2048,0,2048
nonideal,0.001,0.5,random_binary,agc,13.197121048605755,1.7676739562309967,0.5441176305181703,0.026778355553747798,2048,0,2048
nonideal,0.001,0.5,random_uniform,scgi_proxy,12.086647507247065,1.782746116142347,0.7027660116814726,0.03656333338600723,2048,0,2048
nonideal,0.001,0.5,random_uniform,agc,12.07704109109447,1.783332568644466,0.7043428992661974,0.03705028102032992,2048,0,2048
nonideal,0.001,0.5,random_binary,none,10.864823981433595,1.6720694917387644,0.9305942974252904,0.03745301798836479,2048,0,2048
nonideal,0.001,0.5,random_uniform,none,10.659137299325305,1.6300059714299628,0.9750832528949599,0.016575606127967893,2048,0,2048
nonideal,0.003,0.05,hadamard_paired,pairwise,37.833315952775195,2.176645744736202,0.00189199409427666,0.0003020403175669471,2048,0,2048
nonideal,0.003,0.05,srht_paired,pairwise,37.81708018385576,2.154832481515372,0.001897194165524088,0.0002908433928096912,2048,0,2048
nonideal,0.003,0.05,hadamard_paired,scgi_proxy,37.572620544732786,2.14947701201956,0.00200721181644105,0.0003072858800392252,2048,0,2048
nonideal,0.003,0.05,srht_paired,scgi_proxy,37.535472843279706,2.130321051021874,0.002022556670325814,0.00029838957697661056,2048,0,2048
nonideal,0.003,0.05,srht_paired,agc,37.4413807102348,2.0526289666404893,0.002063961143885518,0.0002844688793743539,2048,0,2048
nonideal,0.003,0.05,hadamard_paired,none,34.836612244983186,2.5153038107771177,0.004074548878091338,0.0018695489062338518,2048,0,2048
nonideal,0.003,0.05,dct_paired,pairwise,34.81127644404692,2.1782396564970528,0.0037955221285464096,0.0006155232272887875,2048,0,2048
nonideal,0.003,0.05,dct_paired,scgi_proxy,34.70097713670013,2.1553378882341008,0.003890301115101604,0.0006119700425174712,2048,0,2048
nonideal,0.003,0.05,srht_paired,none,34.527349253839276,2.11944933946434,0.004126651057120231,0.0010440323159327581,2048,0,2048
nonideal,0.003,0.05,dct_paired,none,33.1398802321371,2.2589927686648568,0.00575542560278294,0.001853689955134069,2048,0,2048
nonideal,0.003,0.05,hadamard_paired,agc,24.80196078529522,2.072633907312326,0.03783527134945292,0.004668688739055926,2048,0,2048
nonideal,0.003,0.05,fourier_fourstep,agc,24.23214902585932,1.8955157529370354,0.04345081926105279,0.007028369100050724,2048,0,2048
nonideal,0.003,0.05,dct_paired,agc,23.64656397471403,1.873160772552618,0.049231092163560246,0.0046920142857461156,2048,0,2048
nonideal,0.003,0.05,fourier_fourstep,scgi_proxy,22.948441627974592,1.8067265956991347,0.057839510382108855,0.0057004076119659495,2048,0,2048
nonideal,0.003,0.05,fourier_fourstep,none,20.354061816495836,1.7564160698916977,0.10502525968711651,0.009779668513344539,2048,0,2048
nonideal,0.003,0.05,random_binary,agc,15.169700244993138,1.645305175578517,0.3452665497306298,0.011288771079080415,2048,0,2048
nonideal,0.003,0.05,random_binary,scgi_proxy,15.168999897785538,1.645476413867441,0.3453228286981887,0.011312100352871396,2048,0,2048
nonideal,0.003,0.05,random_uniform,agc,15.054325612969473,1.6746531218686276,0.3547040019908023,0.015404785026098166,2048,0,2048
nonideal,0.003,0.05,random_uniform,scgi_proxy,15.053938338119345,1.674526592709081,0.3547340766526124,0.015370234396876056,2048,0,2048
nonideal,0.003,0.05,random_binary,none,13.91541111324089,1.7896307798936522,0.46310859639044877,0.04911647672531787,2048,0,2048
nonideal,0.003,0.05,random_uniform,none,12.844975263460398,1.8764946123221755,0.5942113714864249,0.07660348789121631,2048,0,2048
nonideal,0.003,0.1,srht_paired,pairwise,33.52044915659954,2.237092934786982,0.00511800699622877,0.0008840269815481023,2048,0,2048
nonideal,0.003,0.1,hadamard_paired,pairwise,33.49851836668051,2.241259988642174,0.005143632950958698,0.0008874522164710934,2048,0,2048
nonideal,0.003,0.1,srht_paired,agc,33.12928352513959,2.1539489177074973,0.0055852822239917,0.0008723154773578228,2048,0,2048
nonideal,0.003,0.1,hadamard_paired,scgi_proxy,33.12572981730905,2.19408515399242,0.0055956048664563785,0.000904322261399232,2048,0,2048
nonideal,0.003,0.1,srht_paired,scgi_proxy,33.111953394500276,2.180569020010568,0.005611070320219756,0.000897397881280143,2048,0,2048
nonideal,0.003,0.1,dct_paired,pairwise,30.507855313277148,2.2447375528519653,0.010241810409522434,0.0017665958142677946,2048,0,2048
nonideal,0.003,0.1,dct_paired,scgi_proxy,30.35106251209764,2.210607156671209,0.010606861664528327,0.0017585090968237004,2048,0,2048
nonideal,0.003,0.1,hadamard_paired,none,29.678302296471184,2.7671122809062667,0.013909478402126495,0.007733102010444871,2048,0,2048
nonideal,0.003,0.1,srht_paired,none,29.314483325440552,2.2047667878048243,0.013836631600118963,0.003994602463446576,2048,0,2048
nonideal,0.003,0.1,dct_paired,none,28.24796444597354,2.45761320271057,0.018267377598544427,0.007815217475185142,2048,0,2048
nonideal,0.003,0.1,hadamard_paired,agc,24.344565280555926,2.1007645159497375,0.042079192310389625,0.0055339610423441946,2048,0,2048
nonideal,0.003,0.1,fourier_fourstep,agc,23.171501337326767,1.9176114909574808,0.055325528138899405,0.0082558956530619,2048,0,2048
nonideal,0.003,0.1,dct_paired,agc,22.891025480316802,1.9405151892778556,0.0586627882855055,0.0063708040748089835,2048,0,2048
nonideal,0.003,0.1,fourier_fourstep,scgi_proxy,22.30247122410279,1.8270838692107276,0.0671767676927983,0.007263610151002284,2048,0,2048
nonideal,0.003,0.1,fourier_fourstep,none,20.34859262703144,1.844365458120153,0.10597252423710468,0.01699193789161285,2048,0,2048
nonideal,0.003,0.1,random_binary,scgi_proxy,14.860130573845822,1.6737200503616267,0.37079268069388016,0.01268503828219476,2048,0,2048
nonideal,0.003,0.1,random_binary,agc,14.858713634182452,1.6737294582254523,0.3709127563933631,0.01266061114946643,2048,0,2048
nonideal,0.003,0.1,random_uniform,scgi_proxy,14.348218175528057,1.7511299730767496,0.4175341487102759,0.02243203784162638,2048,0,2048
nonideal,0.003,0.1,random_uniform,agc,14.347833362472818,1.7518920667553322,0.4175796004372542,0.022593007384325882,2048,0,2048
nonideal,0.003,0.1,random_binary,none,12.4823432874676,1.8297346727901453,0.6449165329342829,0.07496304883131157,2048,0,2048
nonideal,0.003,0.1,random_uniform,none,11.50069678203947,1.7700100208801812,0.8059578478587889,0.06694560646896763,2048,0,2048
nonideal,0.003,0.15,srht_paired,pairwise,30.424548101021077,2.2549448323355024,0.010443697963795365,0.0018279903294189269,2048,0,2048
nonideal,0.003,0.15,hadamard_paired,pairwise,30.416442575762357,2.249853218642117,0.010459074153508701,0.0018000555530487173,2048,0,2048
nonideal,0.003,0.15,srht_paired,agc,30.021482105292264,2.1833160315576943,0.011430384400494714,0.00182281153226066,2048,0,2048
nonideal,0.003,0.15,hadamard_paired,scgi_proxy,30.00594928465146,2.1895121586487045,0.01147368000477384,0.0018275978292160567,2048,0,2048
nonideal,0.003,0.15,srht_paired,scgi_proxy,29.974697749577125,2.1979572290555462,0.01155865207384276,0.0018701099210615495,2048,0,2048
nonideal,0.003,0.15,dct_paired,pairwise,27.440374261088508,2.2559802258222934,0.020759463791566245,0.0036017052817106697,2048,0,2048
nonideal,0.003,0.15,dct_paired,scgi_proxy,27.27709800600979,2.2191072665634057,0.0215291763797544,0.003581539804284917,2048,0,2048
nonideal,0.003,0.15,hadamard_paired,none,26.370474311816714,2.8296760359886672,0.03011289434869261,0.017475503878962968,2048,0,2048
nonideal,0.003,0.15,srht_paired,none,26.043693972956326,2.2067339945625517,0.02938929726569419,0.008484829960022722,2048,0,2048
nonideal,0.003,0.15,dct_paired,none,25.01043226716704,2.553120497226297,0.03911070676860345,0.018830753463991795,2048,0,2048
nonideal,0.003,0.15,hadamard_paired,agc,23.688993356259708,2.136889188669208,0.04899500738194193,0.00690421781834997,2048,0,2048
nonideal,0.003,0.15,dct_paired,agc,21.933697816702875,2.013229648940038,0.07324961093991839,0.009032909669985538,2048,0,2048
nonideal,0.003,0.15,fourier_fourstep,agc,21.88578175822543,1.9534015144328685,0.07425519734352255,0.010421363798722655,2048,0,2048
nonideal,0.003,0.15,fourier_fourstep,scgi_proxy,21.40202238665685,1.8877172389691428,0.08269993011885132,0.009427899288789652,2048,0,2048
nonideal,0.003,0.15,fourier_fourstep,none,20.01738506385852,1.895051954485862,0.11485867445872111,0.021734814645522647,2048,0,2048
nonideal,0.003,0.15,random_binary,scgi_proxy,14.441595042413933,1.7087653967144207,0.4083676352573583,0.015796070416238678,2048,0,2048
nonideal,0.003,0.15,random_binary,agc,14.435863378407657,1.7091496559587815,0.40890639797942746,0.015803717116627824,2048,0,2048
nonideal,0.003,0.15,random_uniform,scgi_proxy,13.57719861324498,1.7965866430420305,0.4988420416381484,0.03020499907207843,2048,0,2048
nonideal,0.003,0.15,random_uniform,agc,13.574880417214349,1.797850119412668,0.49912762586126536,0.030543426632813748,2048,0,2048
nonideal,0.003,0.15,random_binary,none,11.720416616784226,1.777729530106554,0.766535758487422,0.06812384892688694,2048,0,2048
nonideal,0.003,0.15,random_uniform,none,11.038232549244796,1.6987546263573268,0.8945541330736847,0.04466996732141531,2048,0,2048
nonideal,0.003,0.3,hadamard_paired,pairwise,24.77119514625862,2.241003968420105,0.038350399546151194,0.0064502504339843765,2048,0,2048
nonideal,0.003,0.3,srht_paired,pairwise,24.759602795532373,2.2484139233522447,0.038489364431415866,0.00673513802572308,2048,0,2048
nonideal,0.003,0.3,srht_paired,agc,24.354106308943962,2.1823920456059107,0.04215289559859534,0.006747076942221616,2048,0,2048
nonideal,0.003,0.3,hadamard_paired,scgi_proxy,24.343361603295016,2.178799824178952,0.04223687350239498,0.00653037359099906,2048,0,2048
nonideal,0.003,0.3,srht_paired,scgi_proxy,24.29172991463733,2.1859431497166297,0.042769722160131585,0.006886708569614181,2048,0,2048
nonideal,0.003,0.3,dct_paired,pairwise,21.916001338433038,2.235498049392799,0.07401619436659694,0.012502712313694047,2048,0,2048
nonideal,0.003,0.3,dct_paired,scgi_proxy,21.76623970461341,2.195281140255614,0.07654856125713472,0.012529403657313221,2048,0,2048
nonideal,0.003,0.3,hadamard_paired,agc,21.32153665384388,2.205273028566745,0.08471426931132679,0.013361101460734595,2048,0,2048
nonideal,0.003,0.3,hadamard_paired,none,20.69643758427844,2.8657992328827104,0.11128664858072605,0.06436098759600699,2048,0,2048
nonideal,0.003,0.3,srht_paired,none,20.510895139528813,2.174361006166553,0.10468963025416096,0.028743037975023297,2048,0,2048
nonideal,0.003,0.3,dct_paired,none,19.416278782433565,2.669837844057336,0.14445639885600692,0.07795150267012403,2048,0,2048
nonideal,0.003,0.3,dct_paired,agc,19.04370446483011,2.128058392552442,0.14296902141139697,0.021267673067846153,2048,0,2048
nonideal,0.003,0.3,fourier_fourstep,scgi_proxy,18.599668232237967,1.9344580437834062,0.15766143430819013,0.0180938356686998,2048,0,2048
nonideal,0.003,0.3,fourier_fourstep,agc,18.435473284631172,1.9932348325316098,0.16403546910103206,0.021258423480503687,2048,0,2048
nonideal,0.003,0.3,fourier_fourstep,none,17.844555105532592,2.1309538453691426,0.19379173336349775,0.05673287785475208,2048,0,2048
nonideal,0.003,0.3,random_binary,scgi_proxy,13.141292354725874,1.7671392650836413,0.5511649070432529,0.027286260419950192,2048,0,2048
nonideal,0.003,0.3,random_binary,agc,13.114162614340337,1.7682349763393999,0.5546243100791834,0.02757385079157068,2048,0,2048
nonideal,0.003,0.3,random_uniform,scgi_proxy,12.010433709608161,1.7778841279531221,0.7151524109000948,0.03613451221534588,2048,0,2048
nonideal,0.003,0.3,random_uniform,agc,12.001470607668814,1.7786827846861435,0.716655090090802,0.036711738136109555,2048,0,2048
nonideal,0.003,0.3,random_binary,none,10.945782161292472,1.6810027088649273,0.9133282690549989,0.034884037892223906,2048,0,2048
nonideal,0.003,0.3,random_uniform,none,10.686608112728857,1.6383294234716737,0.9689415114077334,0.016893425259109873,2048,0,2048
nonideal,0.003,0.5,hadamard_paired,pairwise,20.665768227974546,2.2052264061928613,0.09854736498396856,0.015598254647304388,2048,0,2048
nonideal,0.003,0.5,srht_paired,pairwise,20.65135146286137,2.207406845872596,0.09896452801830598,0.016384044799908768,2048,0,2048
nonideal,0.003,0.5,srht_paired,agc,20.238335429042717,2.1426641342566213,0.10858345244855067,0.016319233503684014,2048,0,2048
nonideal,0.003,0.5,hadamard_paired,scgi_proxy,20.23798988790006,2.14281530805242,0.10854696924955494,0.01574156709150247,2048,0,2048
nonideal,0.003,0.5,srht_paired,scgi_proxy,20.186444448164615,2.144067712124701,0.10990209816110427,0.016602703705627848,2048,0,2048
nonideal,0.003,0.5,hadamard_paired,agc,18.56519781710361,2.216051217189317,0.15986492836696567,0.025503256279063902,2048,0,2048
nonideal,0.003,0.5,dct_paired,pairwise,18.05644288380573,2.1815947272820706,0.17959313607124694,0.0277010855773026,2048,0,2048
nonideal,0.003,0.5,dct_paired,scgi_proxy,17.929175329675793,2.144063420949294,0.18492573051040576,0.02848548744759191,2048,0,2048
nonideal,0.003,0.5,hadamard_paired,none,16.845255088671458,2.708782671327872,0.26170335847938975,0.1292889070565173,2048,0,2048
nonideal,0.003,0.5,srht_paired,none,16.807965104199322,2.0951103630743244,0.24363826923288548,0.05938923498552615,2048,0,2048
nonideal,0.003,0.5,dct_paired,agc,16.283010617220057,2.1255498855963326,0.26992306278010586,0.039900447412668745,2048,0,2048
nonideal,0.003,0.5,fourier_fourstep,scgi_proxy,15.884964497733435,1.9151926046959522,0.2943056339794398,0.03131446107889624,2048,0,2048
nonideal,0.003,0.5,dct_paired,none,15.757223070135007,2.5388451701348305,0.32832149028060764,0.15517138053492158,2048,0,2048
nonideal,0.003,0.5,fourier_fourstep,agc,15.540350367800814,1.950206293635468,0.3188139202977011,0.0357457643662713,2048,0,2048
nonideal,0.003,0.5,fourier_fourstep,none,15.088932098147568,2.2846283652836497,0.37353049827143464,0.1480618755372235,2048,0,2048
nonideal,0.003,0.5,random_binary,scgi_proxy,12.025475442196466,1.7479553347437118,0.7124432921122293,0.03107600517392008,2048,0,2048
nonideal,0.003,0.5,random_binary,agc,11.975170755899235,1.7476501187665077,0.7207412984391217,0.03138438932790917,2048,0,2048
nonideal,0.003,0.5,random_uniform,scgi_proxy,11.205691162935839,1.706419517885072,0.8600641608731052,0.026711282692513657,2048,0,2048
nonideal,0.003,0.5,random_uniform,agc,11.193330877276232,1.7060069610922146,0.862522839100608,0.027024890433972017,2048,0,2048
nonideal,0.003,0.5,random_binary,none,10.713084853091765,1.6450981387715642,0.9630605335337257,0.017286971573826176,2048,0,2048
nonideal,0.003,0.5,random_uniform,none,10.601367865899089,1.6234839125733096,0.9880297168814376,0.007846531671804116,2048,0,2048
nonideal,0.01,0.05,hadamard_paired,pairwise,34.19124798983497,2.225169596918301,0.00438265736225926,0.000739746076966466,2048,0,2048
nonideal,0.01,0.05,srht_paired,pairwise,34.18577038041234,2.2245371787460897,0.004389578170643368,0.0007494270960110949,2048,0,2048
nonideal,0.01,0.05,hadamard_paired,scgi_proxy,33.84377949454621,2.1793245971452486,0.0047397997324427725,0.0007462101594776293,2048,0,2048
nonideal,0.01,0.05,srht_paired,scgi_proxy,33.79640683279592,2.1761275334716768,0.004792405708072784,0.00076168073333481,2048,0,2048
nonideal,0.01,0.05,srht_paired,agc,33.787087329117654,2.143527413948434,0.004799501892061444,0.0007428078940273483,2048,0,2048
nonideal,0.01,0.05,hadamard_paired,none,32.54283615692345,2.116373742835566,0.006459873738294019,0.001400582034550817,2048,0,2048
nonideal,0.01,0.05,srht_paired,none,32.32383948149024,2.0637517262762035,0.0067215943256206875,0.0010226052840958098,2048,0,2048
nonideal,0.01,0.05,dct_paired,pairwise,31.17820944062626,2.239528403575309,0.008774668512215113,0.0014965717754454521,2048,0,2048
nonideal,0.01,0.05,dct_paired,scgi_proxy,31.02378945937764,2.206524922132057,0.00908165503261311,0.001483940205546624,2048,0,2048
nonideal,0.01,0.05,dct_paired,none,30.166226082795173,2.1536437334130274,0.011129655193253618,0.0022181409252928956,2048,0,2048
nonideal,0.01,0.05,hadamard_paired,agc,24.438689179715837,2.0972053837874727,0.04117226986524936,0.005381372968253191,2048,0,2048
