basis,rho,object,fit_max_W,slope_log_err_vs_log_W,W,object_mean_err,object_std_err,relative_spread
hadamard_paired,0.001,letter_A,32,-0.23211046654250342,512,0.0947361499573677,0.00023617939721858776,0.002493022962458059
hadamard_paired,0.001,letter_A,32,-0.23211046654250342,1024,0.12441314607621654,0.0012416464568551528,0.009980026195097661
hadamard_paired,0.001,letter_L,32,-0.38699892536607183,4,0.026344195668466037,0.014891320287492817,0.5652600092595617
hadamard_paired,0.001,letter_L,32,-0.38699892536607183,8,0.019755586959022263,0.00642395274910572,0.32517144453518443
hadamard_paired,0.001,letter_L,32,-0.38699892536607183,16,0.020032235591193447,0.0020809185809400224,0.10387849980432708
hadamard_paired,0.001,letter_L,32,-0.38699892536607183,32,0.02586851959885201,0.0006280628406316628,0.024279040717101373
hadamard_paired,0.001,letter_L,32,-0.38699892536607183,64,0.03556113238315179,0.0002057453937648983,0.005785681725432813
hadamard_paired,0.001,letter_L,32,-0.38699892536607183,128,0.050031727278287495,0.00018543487152545402,0.0037063455853527582
hadamard_paired,0.001,letter_L,32,-0.38699892536607183,256,0.07028534178186016,0.00012135425372506447,0.0017265940614147317
hadamard_paired,0.001,letter_L,32,-0.38699892536607183,512,0.0947361499573677,0.00023617939721858776,0.002493022962458059
hadamard_paired,0.001,letter_L,32,-0.38699892536607183,1024,0.12441314607621654,0.0012416464568551528,0.009980026195097661
hadamard_paired,0.001,natural_patch,32,0.4060483126502497,4,0.026344195668466037,0.014891320287492817,0.5652600092595617
hadamard_paired,0.001,natural_patch,32,0.4060483126502497,8,0.019755586959022263,0.00642395274910572,0.32517144453518443
hadamard_paired,0.001,natural_patch,32,0.4060483126502497,16,0.020032235591193447,0.0020809185809400224,0.10387849980432708
hadamard_paired,0.001,natural_patch,32,0.4060483126502497,32,0.02586851959885201,0.0006280628406316628,0.024279040717101373
hadamard_paired,0.001,natural_patch,32,0.4060483126502497,64,0.03556113238315179,0.0002057453937648983,0.005785681725432813
hadamard_paired,0.001,natural_patch,32,0.4060483126502497,128,0.050031727278287495,0.00018543487152545402,0.0037063455853527582
hadamard_paired,0.001,natural_patch,32,0.4060483126502497,256,0.07028534178186016,0.00012135425372506447,0.0017265940614147317
hadamard_paired,0.001,natural_patch,32,0.4060483126502497,512,0.0947361499573677,0.00023617939721858776,0.002493022962458059
hadamard_paired,0.001,natural_patch,32,0.4060483126502497,1024,0.12441314607621654,0.0012416464568551528,0.009980026195097661
hadamard_paired,0.001,ring,32,0.22923612003776192,4,0.026344195668466037,0.014891320287492817,0.5652600092595617
hadamard_paired,0.001,ring,32,0.22923612003776192,8,0.019755586959022263,0.00642395274910572,0.32517144453518443
hadamard_paired,0.001,ring,32,0.22923612003776192,16,0.020032235591193447,0.0020809185809400224,0.10387849980432708
hadamard_paired,0.001,ring,32,0.22923612003776192,32,0.02586851959885201,0.0006280628406316628,0.024279040717101373
hadamard_paired,0.001,ring,32,0.22923612003776192,64,0.03556113238315179,0.0002057453937648983,0.005785681725432813
hadamard_paired,0.001,ring,32,0.22923612003776192,128,0.050031727278287495,0.00018543487152545402,0.0037063455853527582
hadamard_paired,0.001,ring,32,0.22923612003776192,256,0.07028534178186016,0.00012135425372506447,0.0017265940614147317
hadamard_paired,0.001,ring,32,0.22923612003776192,512,0.0947361499573677,0.00023617939721858776,0.002493022962458059
hadamard_paired,0.001,ring,32,0.22923612003776192,1024,0.12441314607621654,0.0012416464568551528,0.009980026195097661
