object,family,K_eff,basis,requested_basis,rho,s,seed,W,num_frames,carrier_mean,carrier_cv,gain_rel_err,theory_variance_cv2_over_w,source_file
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,0,512,2048,103.09847259521484,0.0690062791109085,0.1010120919842343,9.300520618618377e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,0,1024,2048,103.09847259521484,0.0690062791109085,0.1256950842586012,4.6502603093091874e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,1,4,2048,103.09847259521484,0.0690062791109085,0.0163830737598196,0.0011904666391831,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,1,8,2048,103.09847259521484,0.0690062791109085,0.0167087064498069,0.0005952333195915,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,1,16,2048,103.09847259521484,0.0690062791109085,0.0191079294670153,0.0002976166597957,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,1,32,2048,103.09847259521484,0.0690062791109085,0.0260405610139918,0.0001488083298978,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,1,64,2048,103.09847259521484,0.0690062791109085,0.0366462239778385,7.4404164948947e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,1,128,2048,103.09847259521484,0.0690062791109085,0.0518410321053326,3.72020824744735e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,1,256,2048,103.09847259521484,0.0690062791109085,0.0741792221932001,1.860104123723675e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,1,512,2048,103.09847259521484,0.0690062791109085,0.1022574845753094,9.300520618618377e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,1,1024,2048,103.09847259521484,0.0690062791109085,0.1272065146477395,4.6502603093091874e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,2,4,2048,103.09847259521484,0.0690062791109085,0.0157245996403437,0.0011904666391831,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,2,8,2048,103.09847259521484,0.0690062791109085,0.0157092720787305,0.0005952333195915,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,2,16,2048,103.09847259521484,0.0690062791109085,0.0178128153519936,0.0002976166597957,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,2,32,2048,103.09847259521484,0.0690062791109085,0.0243983460370324,0.0001488083298978,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,2,64,2048,103.09847259521484,0.0690062791109085,0.0339760529405935,7.4404164948947e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,2,128,2048,103.09847259521484,0.0690062791109085,0.0482692884581539,3.72020824744735e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,2,256,2048,103.09847259521484,0.0690062791109085,0.0664154862672729,1.860104123723675e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,2,512,2048,103.09847259521484,0.0690062791109085,0.0897740726210383,9.300520618618377e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,2,1024,2048,103.09847259521484,0.0690062791109085,0.1185067079962367,4.6502603093091874e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,3,4,2048,103.09847259521484,0.0690062791109085,0.0167861264759916,0.0011904666391831,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,3,8,2048,103.09847259521484,0.0690062791109085,0.0173642202567849,0.0005952333195915,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,3,16,2048,103.09847259521484,0.0690062791109085,0.0199253582114513,0.0002976166597957,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,3,32,2048,103.09847259521484,0.0690062791109085,0.0271500750391139,0.0001488083298978,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,3,64,2048,103.09847259521484,0.0690062791109085,0.0379348665593341,7.4404164948947e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,3,128,2048,103.09847259521484,0.0690062791109085,0.0520856521893071,3.72020824744735e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,3,256,2048,103.09847259521484,0.0690062791109085,0.0733942537248745,1.860104123723675e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,3,512,2048,103.09847259521484,0.0690062791109085,0.1000677888474815,9.300520618618377e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,3,1024,2048,103.09847259521484,0.0690062791109085,0.1290634750017782,4.6502603093091874e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,4,4,2048,103.09847259521484,0.0690062791109085,0.015232086297732,0.0011904666391831,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,4,8,2048,103.09847259521484,0.0690062791109085,0.0144007859167659,0.0005952333195915,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,4,16,2048,103.09847259521484,0.0690062791109085,0.0158120274337912,0.0002976166597957,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,4,32,2048,103.09847259521484,0.0690062791109085,0.0213570525053207,0.0001488083298978,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,4,64,2048,103.09847259521484,0.0690062791109085,0.0296790812405773,7.4404164948947e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,4,128,2048,103.09847259521484,0.0690062791109085,0.0419519516242477,3.72020824744735e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,4,256,2048,103.09847259521484,0.0690062791109085,0.0598694103862419,1.860104123723675e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,4,512,2048,103.09847259521484,0.0690062791109085,0.0815137914973773,9.300520618618377e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_2,synthetic_digit,210.00167616690024,hadamard_paired,hadamard_ordered,0.001,0.1,4,1024,2048,103.09847259521484,0.0690062791109085,0.1263760730534106,4.6502603093091874e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,0,4,2048,65.67414093017578,0.0858084410429,0.0198923621392595,0.0018407721385532,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,0,8,2048,65.67414093017578,0.0858084410429,0.0173407919537075,0.0009203860692766,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,0,16,2048,65.67414093017578,0.0858084410429,0.0210702760714075,0.0004601930346383,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,0,32,2048,65.67414093017578,0.0858084410429,0.0280992370479717,0.0002300965173191,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,0,64,2048,65.67414093017578,0.0858084410429,0.0389056634497562,0.0001150482586595,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,0,128,2048,65.67414093017578,0.0858084410429,0.0556267266405256,5.752412932978797e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,0,256,2048,65.67414093017578,0.0858084410429,0.0777398818004287,2.8762064664893984e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,0,512,2048,65.67414093017578,0.0858084410429,0.1009975159536724,1.4381032332446992e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,0,1024,2048,65.67414093017578,0.0858084410429,0.1256666647424603,7.190516166223496e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,1,4,2048,65.67414093017578,0.0858084410429,0.0191710475020316,0.0018407721385532,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,1,8,2048,65.67414093017578,0.0858084410429,0.0163278526858695,0.0009203860692766,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,1,16,2048,65.67414093017578,0.0858084410429,0.0194436903414899,0.0004601930346383,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,1,32,2048,65.67414093017578,0.0858084410429,0.0260498569935052,0.0002300965173191,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,1,64,2048,65.67414093017578,0.0858084410429,0.0366654492897499,0.0001150482586595,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,1,128,2048,65.67414093017578,0.0858084410429,0.0518418999440675,5.752412932978797e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,1,256,2048,65.67414093017578,0.0858084410429,0.0741709055428027,2.8762064664893984e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,1,512,2048,65.67414093017578,0.0858084410429,0.102244490779647,1.4381032332446992e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,1,1024,2048,65.67414093017578,0.0858084410429,0.127158063023059,7.190516166223496e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,2,4,2048,65.67414093017578,0.0858084410429,0.0188969495268899,0.0018407721385532,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,2,8,2048,65.67414093017578,0.0858084410429,0.0155998211621502,0.0009203860692766,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,2,16,2048,65.67414093017578,0.0858084410429,0.0182327140535999,0.0004601930346383,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,2,32,2048,65.67414093017578,0.0858084410429,0.024395087053407,0.0002300965173191,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,2,64,2048,65.67414093017578,0.0858084410429,0.033985602673895,0.0001150482586595,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,2,128,2048,65.67414093017578,0.0858084410429,0.0482612569366058,5.752412932978797e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,2,256,2048,65.67414093017578,0.0858084410429,0.0664084628908649,2.8762064664893984e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,2,512,2048,65.67414093017578,0.0858084410429,0.089760868280387,1.4381032332446992e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,2,1024,2048,65.67414093017578,0.0858084410429,0.1184753110498394,7.190516166223496e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,3,4,2048,65.67414093017578,0.0858084410429,0.0198334590462238,0.0018407721385532,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,3,8,2048,65.67414093017578,0.0858084410429,0.0168773027115606,0.0009203860692766,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,3,16,2048,65.67414093017578,0.0858084410429,0.020290738609466,0.0004601930346383,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,3,32,2048,65.67414093017578,0.0858084410429,0.0271533476855084,0.0002300965173191,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,3,64,2048,65.67414093017578,0.0858084410429,0.0379406322686132,0.0001150482586595,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,3,128,2048,65.67414093017578,0.0858084410429,0.0520749555515452,5.752412932978797e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,3,256,2048,65.67414093017578,0.0858084410429,0.0733813092459536,2.8762064664893984e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,3,512,2048,65.67414093017578,0.0858084410429,0.1000495820350767,1.4381032332446992e-05,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,hadamard_paired,hadamard_ordered,0.001,0.1,3,1024,2048,65.67414093017578,0.0858084410429,0.1290314053666864,7.190516166223496e-06,results/colab_imports/pro2_fig3_rho1e3_hadamard_r1_retry4/artifacts/fig3_gain_est_error.csv
