unit_index,K,p,N,offset,seed,object_kind,shard,rank_J,expected_rank,local_identifiable,rank_deficit,sv_smallest_informative_ratio,sv_gauge_ratio,rank_threshold,solver_success,best_relmse_T,best_ell_max_err,best_residual,iterations,restarts_used
711,128,9,129,-8,21,random_nonneg,1/2,129,136,False,7,,,1.0535555208911684e-07,False,0.8352911386943206,1.186153439760284,3.98170960440165e-05,150,8
713,128,9,129,-8,23,random_nonneg,1/2,129,136,False,7,,,1.3005182272353554e-07,False,0.9816448001968853,1.395520815471174,9.227633762571567e-06,150,8
715,128,9,129,-8,25,random_nonneg,1/2,129,136,False,7,,,9.711624454701125e-08,False,0.6821061507687293,0.662781189046949,2.452882342475118e-09,150,8
717,128,9,129,-8,27,random_nonneg,1/2,129,136,False,7,,,1.1825583003863079e-07,False,0.9291190038408003,0.8570921744189886,5.9338359991428784e-05,150,8
719,128,9,129,-8,29,random_nonneg,1/2,129,136,False,7,,,2.6892567476388305e-07,False,0.82309449202197,0.8981497703022964,1.2818472310998368e-08,150,8
721,128,9,131,-6,1,sparse_spikes,1/2,131,136,False,5,,,9.656843922123419e-08,False,0.8083582844618171,1.7026761105801616,0.006377020107870116,150,8
723,128,9,131,-6,3,random_nonneg,1/2,131,136,False,5,,,1.9455502712441374e-07,False,0.631306016654815,0.7404044260557606,0.004222623902285149,150,8
725,128,9,131,-6,5,random_nonneg,1/2,131,136,False,5,,,3.9209839167296065e-07,False,0.7498805090189536,0.9617709089078292,0.0012178633307438902,150,8
727,128,9,131,-6,7,random_nonneg,1/2,131,136,False,5,,,3.5519862755637714e-07,False,0.8291931281272309,1.104824248362629,0.0015856194953060205,150,8
729,128,9,131,-6,9,random_nonneg,1/2,131,136,False,5,,,3.5372607305616e-07,False,0.8550055271381385,1.0491407640997514,0.0012607514063227442,150,8
731,128,9,131,-6,11,random_nonneg,1/2,131,136,False,5,,,1.4458489531440027e-07,False,0.6550590793714534,0.5521167771327582,0.0010757897952449506,150,8
733,128,9,131,-6,13,random_nonneg,1/2,131,136,False,5,,,2.3294038693590088e-07,False,0.7966402943186305,1.1074573806113963,0.00022996742996435565,150,8
