variant,correction,rho,sigma_a,seed,object,mse,rel_mse,psnr,recon_scale,gain_rel_mse,gain_corr,gain_scale
sign_only,agc,10.0,0.3,2,0,0.0781676873538528,0.9245614379658539,11.069727367612865,0.0762455788162253,0.08452202379703522,0.09602762013673782,0.999791145324707
sign_only,pairwise,10.0,0.3,2,0,0.07826068637823216,0.925661423325794,11.064563474783807,0.08258453241219235,0.0430399626493454,0.7037825584411621,0.9996961951255798
sign_only,oracle,10.0,0.3,2,0,5.898766150421985e-14,6.977015565997355e-13,120.0,1.0000000145933987,0.0,1.0,1.0
sign_only,none,10.0,0.3,2,1,0.07430728441852015,0.9316979409488935,11.28968609823577,0.0729188295153665,,,
sign_only,agc,10.0,0.3,2,1,0.07427481465917996,0.9312908205951207,11.291584232347775,0.0733922755021233,0.08451999723911285,0.09502125531435013,0.9998726844787598
sign_only,pairwise,10.0,0.3,2,1,0.07377285517582172,0.9249970282604343,11.321034080407559,0.08302323899758048,0.04303467646241188,0.7038130760192871,0.9998884797096252
sign_only,oracle,10.0,0.3,2,1,6.252665034062239e-14,7.839870859588262e-13,120.0,1.0000000751268725,0.0,1.0,1.0
sign_only,none,10.0,0.3,2,2,0.06588760164274982,0.9324057598085858,11.81196300803906,0.06749404920925167,,,
sign_only,agc,10.0,0.3,2,2,0.06587373375800802,0.9322095089922376,11.81287719820311,0.06786539404780506,0.0845416709780693,0.09430158883333206,0.9998273253440857
sign_only,pairwise,10.0,0.3,2,2,0.06569280625278423,0.9296491206373365,11.82482185627025,0.07493216096076871,0.04299965500831604,0.7041104435920715,0.9997859001159668
sign_only,oracle,10.0,0.3,2,2,5.839170742793864e-14,8.263279125877669e-13,120.0,1.0000001270491687,0.0,1.0,1.0
sign_only,none,10.0,0.3,2,3,0.08858035244901658,0.9395647253944002,10.526625960499219,0.06533860073221552,,,
sign_only,agc,10.0,0.3,2,3,0.08857982107450388,0.9395590891473735,10.526652012970732,0.06563230759976785,0.08451659232378006,0.09667219966650009,0.9997708201408386
sign_only,pairwise,10.0,0.3,2,3,0.08829941814908043,0.9365848777072362,10.540421582058542,0.07297763798380562,0.04299354925751686,0.7041601538658142,0.9998019337654114
sign_only,oracle,10.0,0.3,2,3,6.765830038550018e-14,7.176461897568355e-13,120.0,1.0000000578855066,0.0,1.0,1.0
sign_only,none,10.0,0.3,2,4,0.032714255083176394,0.924274833812815,14.852629643140888,0.07986012776877649,,,
sign_only,agc,10.0,0.3,2,4,0.03272277423143047,0.9245155250441068,14.85149884024934,0.08010268599783048,0.08458316326141357,0.09242134541273117,0.9997860193252563
sign_only,pairwise,10.0,0.3,2,4,0.03247183302647891,0.9174256909667701,14.88493194872136,0.09039479550225195,0.043033093214035034,0.7038254737854004,0.9999096393585205
sign_only,oracle,10.0,0.3,2,4,2.1588490343142437e-14,6.099389478209123e-13,120.0,0.9999999594302764,0.0,1.0,1.0
sign_only,none,10.0,0.3,2,5,0.10962764042244005,0.9489571161441182,9.600799333560202,0.05579182971224646,,,
sign_only,agc,10.0,0.3,2,5,0.10957847104899238,0.9485314969604003,9.602747635802485,0.05623902347098042,0.08465530723333359,0.08734861016273499,0.9998155236244202
sign_only,pairwise,10.0,0.3,2,5,0.10946487920471293,0.9475482249630323,9.60725197848396,0.061694141396954796,0.042998652905225754,0.7041180729866028,0.9997961521148682
sign_only,oracle,10.0,0.3,2,5,8.959035184242358e-14,7.755106430377997e-13,120.0,1.0000000329686367,0.0,1.0,1.0
sign_only,none,10.0,0.3,2,6,0.1257509839029377,0.9446807957610156,9.0048860824464,0.05655705954417506,,,
sign_only,agc,10.0,0.3,2,6,0.12570518644098008,0.9443367508759326,9.006468034896093,0.05696655390850846,0.08452558517456055,0.0954771414399147,0.9998133182525635
sign_only,pairwise,10.0,0.3,2,6,0.12513897750249556,0.9400832119057133,9.026073979188151,0.06388194499818804,0.04296393319964409,0.7044016122817993,0.999904990196228
sign_only,oracle,10.0,0.3,2,6,1.1928274639997277e-13,8.96089368785076e-13,120.0,1.0000001505506577,0.0,1.0,1.0
sign_only,none,10.0,0.3,2,7,0.12282089587109593,0.956922978724334,9.10727739143604,0.04677338821278856,,,
sign_only,agc,10.0,0.3,2,7,0.12280421765481961,0.9567930352950359,9.10786717292898,0.0470342679539927,0.08454564213752747,0.09383957087993622,0.9998428225517273
sign_only,pairwise,10.0,0.3,2,7,0.12256784887205568,0.9549514372666573,9.116234359239506,0.05215270672942401,0.04296691343188286,0.7043793201446533,0.9998443126678467
sign_only,oracle,10.0,0.3,2,7,1.2198580895528987e-13,9.504166440058056e-13,120.0,0.9999998795625444,0.0,1.0,1.0
sign_only,none,10.0,0.3,2,8,0.10781008269084867,0.9516484854682561,9.673406208540051,0.05112238763645588,,,
sign_only,agc,10.0,0.3,2,8,0.10773651861845483,0.9509991293381878,9.67637062289438,0.05163555573225545,0.08452270925045013,0.09473243355751038,0.9998835325241089
sign_only,pairwise,10.0,0.3,2,8,0.1072427530898981,0.9466406203221537,9.69632045524633,0.058084265884207564,0.042967427521944046,0.7043712139129639,0.9999598860740662
sign_only,oracle,10.0,0.3,2,8,1.0437258524888776e-13,9.213054122343387e-13,120.0,1.0000001848313755,0.0,1.0,1.0
sign_only,none,10.0,0.3,2,9,0.0745243322306203,0.9377828828769071,11.27701906739224,0.06377014347411249,,,
sign_only,agc,10.0,0.3,2,9,0.07449672882599168,0.9374355332315625,11.278627968357522,0.06420993471327092,0.0845256894826889,0.09498780220746994,0.9998478293418884
sign_only,pairwise,10.0,0.3,2,9,0.07442204582786205,0.9364957537636813,11.28298395594528,0.07019600750480144,0.04300626367330551,0.7040504217147827,0.9998719692230225
sign_only,oracle,10.0,0.3,2,9,5.791074050700475e-14,7.287244253881638e-13,120.0,1.0000000289771818,0.0,1.0,1.0
sign_only,none,10.0,0.3,3,0,0.0771664112259661,0.9127184203720351,11.12571696989928,0.08576255704621719,,,
sign_only,agc,10.0,0.3,3,0,0.07717247796261745,0.9127901772699556,11.125375545872444,0.08603983602011164,0.0793532282114029,0.10933344066143036,0.9997846484184265
sign_only,pairwise,10.0,0.3,3,0,0.0770486449966506,0.9113254904030715,11.132349945270297,0.09301245692342834,0.038917578756809235,0.7178108096122742,0.9998591542243958
sign_only,oracle,10.0,0.3,3,0,5.95708485519299e-14,7.045994484740726e-13,120.0,0.9999999819745139,0.0,1.0000001192092896,1.0
sign_only,none,10.0,0.3,3,1,0.0719721941875673,0.9024195360504579,11.428352569480927,0.09046367946185493,,,
sign_only,agc,10.0,0.3,3,1,0.07198882156062872,0.9026280174848952,11.427349356720347,0.09075064586330739,0.07932400703430176,0.11088767647743225,0.9997896552085876
sign_only,pairwise,10.0,0.3,3,1,0.07181698197712075,0.9004734159894866,11.437728495332937,0.09781824627969922,0.03891387954354286,0.7178401947021484,0.9999274611473083
sign_only,oracle,10.0,0.3,3,1,6.208683249662026e-14,7.784724532703083e-13,120.0,1.0000001143045267,0.0,1.0000001192092896,1.0
sign_only,none,10.0,0.3,3,2,0.06391157499018953,0.9044420976559927,11.944204798834551,0.08357634109070074,,,
sign_only,agc,10.0,0.3,3,2,0.06394682884465162,0.9049409911676148,11.941809875327376,0.08374116555311263,0.07937192916870117,0.10923687368631363,0.9997199177742004
sign_only,pairwise,10.0,0.3,3,2,0.06394513679612615,0.9049170462105715,11.941924792215875,0.08981660825164577,0.03890082985162735,0.7179547548294067,0.9998862743377686
sign_only,oracle,10.0,0.3,3,2,5.6768589462301706e-14,8.033584236053854e-13,120.0,1.0000001302159778,0.0,1.0000001192092896,1.0
sign_only,none,10.0,0.3,3,3,0.08435270797806947,0.8947224380632813,10.739009706794212,0.08874232279104559,,,
sign_only,agc,10.0,0.3,3,3,0.08446858208497912,0.895951505462867,10.733047959539455,0.08867458025582788,0.079349584877491,0.10996395349502563,0.9997535943984985
sign_only,pairwise,10.0,0.3,3,3,0.08442968340136289,0.8955389102317617,10.735048392628316,0.09564634705314873,0.03887467086315155,0.7181864380836487,0.9998029470443726
sign_only,oracle,10.0,0.3,3,3,6.804791645539276e-14,7.217788162998216e-13,120.0,1.0000000733904308,0.0,1.0000001192092896,1.0
sign_only,none,10.0,0.3,3,4,0.03115923751628935,0.8803409707443677,15.064131782947126,0.10287362033148302,,,
sign_only,agc,10.0,0.3,3,4,0.03114147815802995,0.8798392161464992,15.066607771037997,0.1034573416391141,0.07936027646064758,0.10925370454788208,0.9997620582580566
sign_only,pairwise,10.0,0.3,3,4,0.031255718108172195,0.8830668339132508,15.050705186189955,0.1102852658111843,0.038912609219551086,0.717862606048584,0.9997392296791077
sign_only,oracle,10.0,0.3,3,4,2.2097026280919737e-14,6.243065978921704e-13,120.0,0.9999998785941039,0.0,1.0000001192092896,1.0
sign_only,none,10.0,0.3,3,5,0.10507338394904847,0.9095346304232113,9.785072808124891,0.0767104247270167,,,
sign_only,agc,10.0,0.3,3,5,0.10499339700115047,0.9088422486195533,9.788380127027773,0.0773199418495141,0.07937908917665482,0.10917937755584717,0.9996987581253052
sign_only,pairwise,10.0,0.3,3,5,0.10512108683417434,0.9099475554129891,9.783101576430782,0.08262819248747953,0.03886925056576729,0.7182312607765198,0.999836266040802
sign_only,oracle,10.0,0.3,3,5,9.099227372460574e-14,7.876459379437967e-13,120.0,1.0000000767074622,0.0,1.0000001192092896,1.0
sign_only,none,10.0,0.3,3,6,0.1204650173961184,0.9049709589784862,9.191390523220994,0.07657155424117812,,,
sign_only,agc,10.0,0.3,3,6,0.1204647262932951,0.9049687721228592,9.1914010179277,0.07689083037644215,0.0793328806757927,0.11038399487733841,0.9997907280921936
sign_only,pairwise,10.0,0.3,3,6,0.1201293439512379,0.902449274875638,9.203508946828789,0.08350836171903114,0.03885716199874878,0.7183330059051514,0.9998966455459595
sign_only,oracle,10.0,0.3,3,6,1.1959893806889443e-13,8.984646996822122e-13,120.0,1.0000001940839345,0.0,1.0000001192092896,1.0
sign_only,none,10.0,0.3,3,7,0.11914584999637434,0.9282899369243615,9.239210800910271,0.06279772587315736,,,
sign_only,agc,10.0,0.3,3,7,0.1191273542058632,0.928145832398627,9.239885037008321,0.06307145869588747,0.0793454498052597,0.10994497686624527,0.9997713565826416
sign_only,pairwise,10.0,0.3,3,7,0.11901192056317789,0.9272464650359319,9.244095362921112,0.06797612262587933,0.03886448219418526,0.7182685136795044,0.9999334812164307
sign_only,oracle,10.0,0.3,3,7,1.2425744258788135e-13,9.68115411034433e-13,120.0,0.999999937226312,0.0,1.0000001192092896,1.0
sign_only,none,10.0,0.3,3,8,0.10392299760646033,0.9173368650602475,9.832883347490302,0.06919091318009749,,,
sign_only,agc,10.0,0.3,3,8,0.10393659096691481,0.917456854773325,9.832315317746298,0.06944693886699081,0.07931055873632431,0.11150427162647247,0.9997994303703308
sign_only,pairwise,10.0,0.3,3,8,0.10356179389968076,0.9141484901706002,9.848004353134037,0.07558604935896072,0.03884617239236832,0.7184268236160278,0.9999477863311768
sign_only,oracle,10.0,0.3,3,8,1.0572381627330173e-13,9.332328398534107e-13,120.0,1.0000002406158637,0.0,1.0000001192092896,1.0
sign_only,none,10.0,0.3,3,9,0.07051438058439595,0.8873233362773311,11.51722304688497,0.08814903472343796,,,
sign_only,agc,10.0,0.3,3,9,0.0705172659088068,0.8873596439873508,11.517045344858301,0.08850891166468715,0.0793386846780777,0.11035288870334625,0.9997689723968506
sign_only,pairwise,10.0,0.3,3,9,0.0706840170797936,0.8894579706569168,11.50678776850435,0.09429347900882075,0.03889699652791023,0.7179896235466003,0.9998543858528137
sign_only,oracle,10.0,0.3,3,9,5.6727625106757076e-14,7.1383659831731e-13,120.0,1.0000000569331522,0.0,1.0000001192092896,1.0
sign_only,none,10.0,0.3,4,0,0.07799687234725075,0.9225410511093871,11.07922812047521,0.0800208475844388,,,
sign_only,agc,10.0,0.3,4,0,0.07804893439108586,0.9231568369889632,11.076330220215574,0.0797136884973968,0.082292340695858,0.08161112666130066,0.9998749494552612
sign_only,pairwise,10.0,0.3,4,0,0.07778304262140348,0.9200118894378354,11.09115072658842,0.08786470511565657,0.03993775323033333,0.7195979356765747,0.9998499751091003
sign_only,oracle,10.0,0.3,4,0,5.388805807091339e-14,6.373838365422156e-13,120.0,1.0000000192528322,1.3422824388987543e-14,1.0000001192092896,0.9999998807907104
sign_only,none,10.0,0.3,4,1,0.07511186089665753,0.9417860804076633,11.24291478238959,0.07053128620385238,,,
sign_only,agc,10.0,0.3,4,1,0.07509952091254801,0.9416313561719959,11.243628335111499,0.0705697234771893,0.08229238539934158,0.08129339665174484,0.9998937249183655
sign_only,pairwise,10.0,0.3,4,1,0.07486652360317356,0.9387099317774757,11.257123326928653,0.07786606692105684,0.039944201707839966,0.7195403575897217,0.9999567270278931
sign_only,oracle,10.0,0.3,4,1,6.162916873093936e-14,7.727340604402035e-13,120.0,1.0000000901415176,1.3422824388987543e-14,1.0000001192092896,0.9999998807907104
sign_only,none,10.0,0.3,4,2,0.06622230582088502,0.9371423126006786,11.789957014478547,0.0679685021101391,,,
sign_only,agc,10.0,0.3,4,2,0.06624966685934705,0.9375295112423087,11.788163012630193,0.0677638071129443,0.08226239681243896,0.08325819671154022,0.9999076724052429
sign_only,pairwise,10.0,0.3,4,2,0.06616196363669359,0.9362883825941716,11.793916137347543,0.07377573408801491,0.03990858793258667,0.7198405265808105,0.9998983144760132
sign_only,oracle,10.0,0.3,4,2,5.428946446625679e-14,7.682751853638235e-13,120.0,1.0000001129962393,1.3422824388987543e-14,1.0000001192092896,0.9999998807907104
sign_only,none,10.0,0.3,4,3,0.08787535412271867,0.9320868644406085,10.561329118357584,0.07160066356008227,,,
sign_only,agc,10.0,0.3,4,3,0.08791290727919966,0.932485187772829,10.559473575927642,0.0713924787879872,0.08226234465837479,0.0830923467874527,0.999920666217804
sign_only,pairwise,10.0,0.3,4,3,0.08787448496202467,0.9320776453225287,10.561372073923888,0.07761468921541775,0.0399189256131649,0.7197616100311279,0.9997625350952148
sign_only,oracle,10.0,0.3,4,3,7.063917633487715e-14,7.492641029325945e-13,120.0,1.0000000790327905,1.3422824388987543e-14,1.0000001192092896,0.9999998807907104
sign_only,none,10.0,0.3,4,4,0.032270355345881026,0.9117333483082523,14.911962523244613,0.08888782764425351,,,
sign_only,agc,10.0,0.3,4,4,0.03228274438176838,0.9120833753547729,14.910295526613703,0.08871885198382003,0.0822649896144867,0.08322187513113022,0.9998969435691833
sign_only,pairwise,10.0,0.3,4,4,0.032128387663064216,0.9077223397705773,14.931110686160542,0.09781366507706853,0.03994295373558998,0.719552218914032,0.9999006986618042
sign_only,oracle,10.0,0.3,4,4,2.2670260997836965e-14,6.405021805630066e-13,120.0,0.9999999131363648,1.3422824388987543e-14,1.0000001192092896,0.9999998807907104
sign_only,none,10.0,0.3,4,5,0.11003478402808405,0.9524814264401315,9.584700046283208,0.05612948644711455,,,
sign_only,agc,10.0,0.3,4,5,0.1100184909543304,0.9523403905825429,9.585343162550208,0.056188043402736206,0.08229994773864746,0.08144649863243103,0.9998538494110107
sign_only,pairwise,10.0,0.3,4,5,0.10981879006674117,0.9506117427921877,9.5932334545848,0.06153298583986099,0.039893295615911484,0.7199698090553284,0.999872624874115
sign_only,oracle,10.0,0.3,4,5,8.68679837012537e-14,7.519453212779565e-13,120.0,1.0000000310657269,1.3422824388987543e-14,1.0000001192092896,0.9999998807907104
sign_only,none,10.0,0.3,4,6,0.12687673609925687,0.9531377990196888,8.966180020970464,0.054444182784724154,,,
sign_only,agc,10.0,0.3,4,6,0.126947139917384,0.9536666945628384,8.963770792100313,0.05413869452423684,0.08225050568580627,0.08381695300340652,0.9999315142631531
sign_only,pairwise,10.0,0.3,4,6,0.12644160899783433,0.94986898788461,8.981099863026037,0.060547972774923055,0.039891183376312256,0.7199850678443909,0.99995356798172
sign_only,oracle,10.0,0.3,4,6,1.1418148056239861e-13,8.577670613067688e-13,120.0,1.0000001557587022,1.3422824388987543e-14,1.0000001192092896,0.9999998807907104
sign_only,none,10.0,0.3,4,7,0.12147261626292244,0.9464182536964302,9.155216146277194,0.05398108808915314,,,
sign_only,agc,10.0,0.3,4,7,0.12154054007285182,0.9469474621349695,9.152788381702209,0.05371716333885845,0.08223865926265717,0.0848986804485321,0.9999106526374817
sign_only,pairwise,10.0,0.3,4,7,0.12117512452352383,0.9441004340828201,9.165865253097504,0.059394310378654294,0.03987537696957588,0.7201181054115295,0.9999316930770874
sign_only,oracle,10.0,0.3,4,7,1.2313669089916456e-13,9.59383403042057e-13,120.0,0.9999998901218409,1.3422824388987543e-14,1.0000001192092896,0.9999998807907104
sign_only,none,10.0,0.3,4,8,0.10713854829612109,0.9457207960190707,9.700542425184636,0.05592126468280543,,,
sign_only,agc,10.0,0.3,4,8,0.10716455653299592,0.9459503728695273,9.69948828891132,0.05580436855292678,0.0822887048125267,0.08169970661401749,0.9998852014541626
sign_only,pairwise,10.0,0.3,4,8,0.10722398471980361,0.9464749503724668,9.697080573078159,0.06005012802333099,0.03989036753773689,0.7199966907501221,0.9998259544372559
sign_only,oracle,10.0,0.3,4,8,1.0617825736322835e-13,9.372442288085917e-13,120.0,1.0000002214813053,1.3422824388987543e-14,1.0000001192092896,0.9999998807907104
sign_only,none,10.0,0.3,4,9,0.0730488963188613,0.9192166173175229,11.363863413484289,0.0744909053845488,,,
sign_only,agc,10.0,0.3,4,9,0.07311805255294486,0.9200868503089048,11.359753842432202,0.07414070541321836,0.08227579295635223,0.08247075229883194,0.9998953938484192
sign_only,pairwise,10.0,0.3,4,9,0.07322178170322138,0.9213921343506815,11.353597076524784,0.07973717060063333,0.039937105029821396,0.7196123003959656,0.9997267127037048
sign_only,oracle,10.0,0.3,4,9,6.003773659590931e-14,7.554896504417506e-13,120.0,1.0000000735899752,1.3422824388987543e-14,1.0000001192092896,0.9999998807907104
srht_full,none,0.001,0.3,0,0,0.004042493765948896,0.04781430762169648,23.93350641159615,0.9489305127054058,,,
srht_full,agc,0.001,0.3,0,0,0.0010807791573044581,0.012783373355764016,29.6626303922191,0.9838226519483618,0.001514266594313085,0.9762802720069885,1.0000733137130737
srht_full,pairwise,0.001,0.3,0,0,0.0009345082034099511,0.011053291680798397,30.29416881893456,1.0405671459081767,4.508574420469813e-05,0.9993020296096802,0.9999973177909851
srht_full,oracle,0.001,0.3,0,0,6.218084175066654e-14,7.354702487573319e-13,120.0,1.0000000552716666,0.0,1.0,1.0
srht_full,none,0.001,0.3,0,1,0.0032597343234781768,0.040872005766208516,24.868177945790627,0.9541279575724395,,,
srht_full,agc,0.001,0.3,0,1,0.0010356192078072029,0.0129850564594258,29.847999032281678,0.9842688724419556,0.0015096713323146105,0.9766143560409546,1.0007117986679077
srht_full,pairwise,0.001,0.3,0,1,0.0008816409909499244,0.011054408761564933,30.547082259678934,1.0418725027448827,4.506278128246777e-05,0.999302089214325,0.9999983906745911
srht_full,oracle,0.001,0.3,0,1,6.047195518592219e-14,7.582243998387194e-13,120.0,1.000000066018296,0.0,1.0,1.0
srht_full,none,0.001,0.3,0,2,0.003284588961916632,0.04648172934416975,24.835189709262973,0.9477716806049324,,,
srht_full,agc,0.001,0.3,0,2,0.0009946262282243626,0.014075413293710835,30.023400926375537,0.9835406803137656,0.001495552365668118,0.976751446723938,1.0005857944488525
srht_full,pairwise,0.001,0.3,0,2,0.0008978535255662126,0.012705938261975002,30.467945076833836,1.0409001672127942,4.5048935135127977e-05,0.9993025064468384,0.9999957084655762
srht_full,oracle,0.001,0.3,0,2,6.348881696990038e-14,8.98459454437923e-13,120.0,1.0000000840373757,0.0,1.0,1.0
srht_full,none,0.001,0.3,0,3,0.004289134131560264,0.04549450325136869,23.67630372113547,0.949568376388927,,,
srht_full,agc,0.001,0.3,0,3,0.001298229765481504,0.013770219460410465,28.866484376974434,0.9772611043992145,0.001494577620178461,0.9766709208488464,1.0003986358642578
srht_full,pairwise,0.001,0.3,0,3,0.0011330671454753212,0.012018352738037183,29.457443531150997,1.0348099101680903,4.505150718614459e-05,0.999302327632904,0.9999969005584717
srht_full,oracle,0.001,0.3,0,3,7.49719070953517e-14,7.952210321457198e-13,120.0,1.000000029236982,0.0,1.0,1.0
srht_full,none,0.001,0.3,0,4,0.0015464947938012633,0.04369306942489794,28.106515376893757,0.9583459252223919,,,
srht_full,agc,0.001,0.3,0,4,0.00041645604048332703,0.011766119590050474,33.8043083431263,0.9941234210342772,0.0015310890739783645,0.9761224985122681,1.0004663467407227
srht_full,pairwise,0.001,0.3,0,4,0.0003626126698456656,0.010244884510067285,34.405570255357965,1.0486091395088217,4.506851837504655e-05,0.9993021488189697,1.0000004768371582
srht_full,oracle,0.001,0.3,0,4,2.2591579211144933e-14,6.382791864849214e-13,120.0,0.9999999342295074,0.0,1.0,1.0
srht_full,none,0.001,0.3,0,5,0.005773025883994807,0.04997237898390156,22.385964952900554,0.941686612288827,,,
srht_full,agc,0.001,0.3,0,5,0.0018607039241735498,0.016106597050503907,27.303227264540162,0.9871219285239314,0.001513372641056776,0.9766113758087158,1.0007810592651367
srht_full,pairwise,0.001,0.3,0,5,0.0016633593276545026,0.014398345751126251,27.790139220609824,1.0435754517079856,4.50421248388011e-05,0.9993025660514832,0.999993085861206
srht_full,oracle,0.001,0.3,0,5,8.446367244627342e-14,7.311331587061174e-13,120.0,1.0000000666438644,0.0,1.0,1.0
srht_full,none,0.001,0.3,0,6,0.006596761853340101,0.04955694216968791,21.806691939015266,0.9452003394834585,,,
srht_full,agc,0.001,0.3,0,6,0.0022516945117839362,0.016915434751942866,26.474905307149786,0.9818514433256095,0.001502935541793704,0.9766237139701843,1.00056791305542
srht_full,pairwise,0.001,0.3,0,6,0.002000615638519293,0.015029251579193301,26.98836340701196,1.0375259604539262,4.5006268919678405e-05,0.9993031620979309,0.9999952912330627
srht_full,oracle,0.001,0.3,0,6,1.0653392570459223e-13,8.003162328164337e-13,120.0,1.000000193240231,0.0,1.0,1.0
srht_full,none,0.001,0.3,0,7,0.00666316730068112,0.05191411327758346,21.76319282206805,0.9390080691174305,,,
srht_full,agc,0.001,0.3,0,7,0.002414639740030829,0.018812957161634114,26.171476560461244,0.9756601574261062,0.001513496390543878,0.9765623211860657,1.0007227659225464
srht_full,pairwise,0.001,0.3,0,7,0.002205664521582981,0.01718478805328825,26.56460542442001,1.0329867804131585,4.499606802710332e-05,0.9993033409118652,0.9999963045120239
srht_full,oracle,0.001,0.3,0,7,1.2106069542173668e-13,9.43208893305835e-13,120.0,0.9999998518607831,0.0,1.0,1.0
srht_full,none,0.001,0.3,0,8,0.005095905424795195,0.04498197718206056,22.92778640694431,0.9551617572282871,,,
srht_full,agc,0.001,0.3,0,8,0.0020129797137752492,0.01776873784046496,26.96160601782911,0.9844362534393128,0.0015039402060210705,0.9767335653305054,1.0007481575012207
srht_full,pairwise,0.001,0.3,0,8,0.0018525583052574131,0.016352684845770044,27.32228114656011,1.0400350978848487,4.4996100768912584e-05,0.9993033409118652,1.0000019073486328
srht_full,oracle,0.001,0.3,0,8,9.799089741558384e-14,8.64973727759985e-13,120.0,1.0000001826566383,0.0,1.0,1.0
srht_full,none,0.001,0.3,0,9,0.0037006216949552638,0.046567068468224074,24.317253094444418,0.9628871948514112,,,
srht_full,agc,0.001,0.3,0,9,0.0011436401442090189,0.014391087035724368,29.417106083836,0.9872687272290719,0.0014946837909519672,0.9767115712165833,1.000490665435791
srht_full,pairwise,0.001,0.3,0,9,0.0010535312387384547,0.0132571944315804,29.773525823998842,1.0414741215257903,4.503275704337284e-05,0.9993027448654175,0.999993085861206
srht_full,oracle,0.001,0.3,0,9,6.011025073540259e-14,7.564021379038711e-13,120.0,1.0000000957408481,0.0,1.0,1.0
srht_full,none,0.001,0.3,1,0,0.002245637239688893,0.02656122581799906,26.48660398353091,0.9801943825359339,,,
srht_full,agc,0.001,0.3,1,0,0.0010862848940288614,0.0128484947893806,29.640562597577418,0.9907886456638163,0.0011868395376950502,0.966452956199646,1.0005820989608765
srht_full,pairwise,0.001,0.3,1,0,0.0009742567008621579,0.011523433873889427,30.11326598481178,0.9755560327524568,4.512626401265152e-05,0.9987215995788574,1.0000033378601074
srht_full,oracle,0.001,0.3,1,0,5.919911424764599e-14,7.002026035046911e-13,120.0,1.000000044352203,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
srht_full,none,0.001,0.3,1,1,0.0021957642780920344,0.027531473834853194,26.584142845401182,0.9728563018453925,,,
srht_full,agc,0.001,0.3,1,1,0.0009974289111879338,0.012506209452664075,30.011180476000987,0.9914174441314613,0.0012037291890010238,0.9661034345626831,1.0006424188613892
srht_full,pairwise,0.001,0.3,1,1,0.0009150157842108551,0.011472876835107587,30.385714141996168,0.9753116795592262,4.5138462155591697e-05,0.9987214803695679,1.0000007152557373
srht_full,oracle,0.001,0.3,1,1,6.190647903118483e-14,7.762111009183268e-13,120.0,1.000000085432599,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
srht_full,none,0.001,0.3,1,2,0.0021258555989230087,0.030083960495400096,26.724662387406532,0.9699870205061005,,,
srht_full,agc,0.001,0.3,1,2,0.0010209742562602461,0.01444827635880556,29.90985208456746,0.988221967644108,0.0012032315135002136,0.9660305380821228,1.0006067752838135
srht_full,pairwise,0.001,0.3,1,2,0.0009309539168938903,0.013174357126167201,30.310718164773377,0.9740411809205857,4.511089719017036e-05,0.9987221956253052,1.000001311302185
srht_full,oracle,0.001,0.3,1,2,6.190431136354631e-14,8.760363867138286e-13,120.0,1.0000000854920843,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
srht_full,none,0.001,0.3,1,3,0.002856638123752725,0.03030013247960046,25.441447721518735,0.960463282999004,,,
srht_full,agc,0.001,0.3,1,3,0.0012783218231778026,0.01355905750601984,28.933597968541186,0.9813530892977523,0.0012117623118683696,0.965637743473053,1.0005428791046143
srht_full,pairwise,0.001,0.3,1,3,0.0011866499037865613,0.012586700776927084,29.256773916437673,0.9696943127375266,4.511862061917782e-05,0.9987218976020813,0.9999991655349731
srht_full,oracle,0.001,0.3,1,3,7.492317777809433e-14,7.94704164168547e-13,120.0,1.000000049515766,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
srht_full,none,0.001,0.3,1,4,0.0009848916050409762,0.027826111958178763,30.066115643480508,0.9754000907818735,,,
srht_full,agc,0.001,0.3,1,4,0.0004136162306256603,0.011685886530254938,33.834024275232565,0.9899509259597481,0.0012661416549235582,0.96394944190979,1.0004956722259521
srht_full,pairwise,0.001,0.3,1,4,0.0003712953381308436,0.01049019566772411,34.30280503606484,0.9733231770465464,4.5150962250772864e-05,0.9987210035324097,1.0000015497207642
srht_full,oracle,0.001,0.3,1,4,2.1319794260435114e-14,6.023474857332371e-13,120.0,0.9999999432734379,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
srht_full,none,0.001,0.3,1,5,0.0034334389221271347,0.02972048185515636,24.64270673919721,0.9524016374292743,,,
srht_full,agc,0.001,0.3,1,5,0.0018363316105288103,0.015895625799267,27.360488897913484,0.9825541790562301,0.0012116329744458199,0.9658107161521912,1.000617504119873
srht_full,pairwise,0.001,0.3,1,5,0.0016986388337001095,0.014703731675579436,27.698989514458347,0.9679232002029223,4.5108805352356285e-05,0.9987220168113708,1.000000238418579
srht_full,oracle,0.001,0.3,1,5,8.365086700525693e-14,7.24097364591412e-13,120.0,1.0000000525547559,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
srht_full,none,0.001,0.3,1,6,0.004324718681366616,0.032488641906049553,23.640421377029206,0.9660654004361182,,,
srht_full,agc,0.001,0.3,1,6,0.002203961197570524,0.016556847138105648,26.56796055840828,0.9840003790289601,0.0012249347055330873,0.9652966260910034,1.0005635023117065
