config_id,objects,mean_cnr,min_cnr,mean_psnr,min_psnr,mean_ssim,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance
cfg0086,1,8.54175853729248,8.54175853729248,9.03016471862793,9.03016471862793,0.1851315200328827,33,0.0005,0.55,0.5,0.14,24,4,0.16,nlm,3,0.062,5,6
cfg0054,1,8.478074073791504,8.478074073791504,9.052104949951172,9.052104949951172,0.18232621252536774,32,0.0005,0.55,0.5,0.14,24,4,0.16,nlm,3,0.062,5,6
cfg0022,1,8.428269386291504,8.428269386291504,8.984054565429688,8.984054565429688,0.18133041262626648,31,0.0005,0.55,0.5,0.14,24,4,0.16,nlm,3,0.062,5,6
cfg0087,1,8.337981224060059,8.337981224060059,9.169780731201172,9.169780731201172,0.18433961272239685,33,0.0005,0.55,0.5,0.14,24,4,0.18,nlm,3,0.062,5,6
cfg0142,1,8.323183059692383,8.323183059692383,8.756999015808105,8.756999015808105,0.17667126655578613,36,0.0005,0.55,0.5,0.11,32,4,0.16,nlm,3,0.062,5,6
cfg0159,1,8.297296524047852,8.297296524047852,8.900981903076172,8.900981903076172,0.1998155117034912,36,0.0005,0.55,0.5,0.14,32,4,0.18,nlm,3,0.062,5,6
cfg0055,1,8.239450454711914,8.239450454711914,9.186578750610352,9.186578750610352,0.18096642196178436,32,0.0005,0.55,0.5,0.14,24,4,0.18,nlm,3,0.062,5,6
cfg0133,1,8.236523628234863,8.236523628234863,9.026863098144531,9.026863098144531,0.1800926923751831,36,0.0005,0.55,0.5,0.11,24,4,0.12,nlm,3,0.062,5,6
cfg0096,1,8.224156379699707,8.224156379699707,7.150078773498535,7.150078773498535,0.18623381853103638,34,0.0005,0.55,0.5,0.11,24,3,0.08,nlm,3,0.062,5,6
cfg0097,1,8.22144603729248,8.22144603729248,6.915556907653809,6.915556907653809,0.1861395239830017,34,0.0005,0.55,0.5,0.11,24,3,0.12,nlm,3,0.062,5,6
cfg0023,1,8.220975875854492,8.220975875854492,9.112480163574219,9.112480163574219,0.17979827523231506,31,0.0005,0.55,0.5,0.14,24,4,0.18,nlm,3,0.062,5,6
cfg0079,1,8.203091621398926,8.203091621398926,7.611410140991211,7.611410140991211,0.17117930948734283,33,0.0005,0.55,0.5,0.11,32,4,0.18,nlm,3,0.062,5,6
cfg0098,1,8.179485321044922,8.179485321044922,6.679305553436279,6.679305553436279,0.18605521321296692,34,0.0005,0.55,0.5,0.11,24,3,0.16,nlm,3,0.062,5,6
cfg0099,1,8.15003776550293,8.15003776550293,6.559981346130371,6.559981346130371,0.18598821759223938,34,0.0005,0.55,0.5,0.11,24,3,0.18,nlm,3,0.062,5,6
cfg0078,1,8.095942497253418,8.095942497253418,7.604369163513184,7.604369163513184,0.17284443974494934,33,0.0005,0.55,0.5,0.11,32,4,0.16,nlm,3,0.062,5,6
cfg0143,1,8.060019493103027,8.060019493103027,8.880064010620117,8.880064010620117,0.17527328431606293,36,0.0005,0.55,0.5,0.11,32,4,0.18,nlm,3,0.062,5,6
cfg0100,1,7.889675140380859,7.889675140380859,8.565703392028809,8.565703392028809,0.18347696959972382,34,0.0005,0.55,0.5,0.11,24,4,0.08,nlm,3,0.062,5,6
cfg0077,1,7.840014934539795,7.840014934539795,7.585460662841797,7.585460662841797,0.176298588514328,33,0.0005,0.55,0.5,0.11,32,4,0.12,nlm,3,0.062,5,6
cfg0075,1,7.755508899688721,7.755508899688721,8.82735538482666,8.82735538482666,0.18150115013122559,33,0.0005,0.55,0.5,0.11,32,3,0.18,nlm,3,0.062,5,6
cfg0074,1,7.734464645385742,7.734464645385742,8.696213722229004,8.696213722229004,0.18233579397201538,33,0.0005,0.55,0.5,0.11,32,3,0.16,nlm,3,0.062,5,6
cfg0073,1,7.637723922729492,7.637723922729492,8.407814025878906,8.407814025878906,0.18380707502365112,33,0.0005,0.55,0.5,0.11,32,3,0.12,nlm,3,0.062,5,6
cfg0101,1,7.593501567840576,7.593501567840576,8.945874214172363,8.945874214172363,0.17920494079589844,34,0.0005,0.55,0.5,0.11,24,4,0.12,nlm,3,0.062,5,6
cfg0134,1,7.5519256591796875,7.5519256591796875,9.337333679199219,9.337333679199219,0.17474085092544556,36,0.0005,0.55,0.5,0.11,24,4,0.16,nlm,3,0.062,5,6
cfg0076,1,7.546130180358887,7.546130180358887,7.561156272888184,7.561156272888184,0.17996469140052795,33,0.0005,0.55,0.5,0.11,32,4,0.08,nlm,3,0.062,5,6
cfg0072,1,7.462399959564209,7.462399959564209,8.074069023132324,8.074069023132324,0.18524911999702454,33,0.0005,0.55,0.5,0.11,32,3,0.08,nlm,3,0.062,5,6
cfg0135,1,7.193849086761475,7.193849086761475,9.449117660522461,9.449117660522461,0.17117993533611298,36,0.0005,0.55,0.5,0.11,24,4,0.18,nlm,3,0.062,5,6
cfg0102,1,7.134833335876465,7.134833335876465,9.238146781921387,9.238146781921387,0.17314542829990387,34,0.0005,0.55,0.5,0.11,24,4,0.16,nlm,3,0.062,5,6
cfg0065,1,7.026681900024414,7.026681900024414,6.792812347412109,6.792812347412109,0.1876184642314911,33,0.0005,0.55,0.5,0.11,24,3,0.12,nlm,3,0.062,5,6
cfg0066,1,7.020265579223633,7.020265579223633,6.502632141113281,6.502632141113281,0.18752580881118774,33,0.0005,0.55,0.5,0.11,24,3,0.16,nlm,3,0.062,5,6
cfg0067,1,7.008881568908691,7.008881568908691,6.357236385345459,6.357236385345459,0.18743526935577393,33,0.0005,0.55,0.5,0.11,24,3,0.18,nlm,3,0.062,5,6
cfg0064,1,6.996924877166748,6.996924877166748,7.083987236022949,7.083987236022949,0.18766236305236816,33,0.0005,0.55,0.5,0.11,24,3,0.08,nlm,3,0.062,5,6
cfg0047,1,6.877285003662109,6.877285003662109,7.125930309295654,7.125930309295654,0.17055094242095947,32,0.0005,0.55,0.5,0.11,32,4,0.18,nlm,3,0.062,5,6
cfg0103,1,6.860911846160889,6.860911846160889,9.345215797424316,9.345215797424316,0.16933275759220123,34,0.0005,0.55,0.5,0.11,24,4,0.18,nlm,3,0.062,5,6
cfg0046,1,6.759864807128906,6.759864807128906,7.174043655395508,7.174043655395508,0.17241987586021423,32,0.0005,0.55,0.5,0.11,32,4,0.16,nlm,3,0.062,5,6
cfg0068,1,6.704998016357422,6.704998016357422,8.444500923156738,8.444500923156738,0.1844763159751892,33,0.0005,0.55,0.5,0.11,24,4,0.08,nlm,3,0.062,5,6
cfg0043,1,6.607263565063477,6.607263565063477,8.714157104492188,8.714157104492188,0.18534895777702332,32,0.0005,0.55,0.5,0.11,32,3,0.18,nlm,3,0.062,5,6
cfg0069,1,6.589022159576416,6.589022159576416,8.788223266601562,8.788223266601562,0.1807093322277069,33,0.0005,0.55,0.5,0.11,24,4,0.12,nlm,3,0.062,5,6
cfg0042,1,6.550307273864746,6.550307273864746,8.580883026123047,8.580883026123047,0.18571248650550842,32,0.0005,0.55,0.5,0.11,32,3,0.16,nlm,3,0.062,5,6
cfg0045,1,6.5113348960876465,6.5113348960876465,7.267108917236328,7.267108917236328,0.17626380920410156,32,0.0005,0.55,0.5,0.11,32,4,0.12,nlm,3,0.062,5,6
cfg0041,1,6.410460472106934,6.410460472106934,8.291817665100098,8.291817665100098,0.18635186553001404,32,0.0005,0.55,0.5,0.11,32,3,0.12,nlm,3,0.062,5,6
