image_size,num_pixels,num_frames,basis,sigma_delta,seed,object,mse,rel_mse,psnr,recon_scale,delta_recon_mse,delta_recon_rel_mse
64,4096,8192,random_binary,0.02,3,3,0.010833537974900118,0.38332159745738414,19.652296899995132,0.6120439483996328,0.0036852146746219634,0.08578206879038326
64,4096,8192,random_binary,0.02,3,4,0.018465763201478212,0.3856642756861978,17.33632737981003,0.5992532173590849,0.0066343176137706504,0.08935017529705716
64,4096,8192,random_binary,0.05,0,0,0.027639316170852083,0.6005964309084696,15.584727061205356,0.3922773982424216,0.04909297634560545,0.7022136078490592
64,4096,8192,random_binary,0.05,0,1,0.06734660293604146,0.6938671411282694,11.716843058554733,0.30492021738278186,0.17385194639175516,1.2032672397072819
64,4096,8192,random_binary,0.05,0,2,0.04320231885684314,0.6517354192276309,13.644929420808289,0.3493128335706563,0.08946703840266387,0.889104460952383
64,4096,8192,random_binary,0.05,0,3,0.016080469427348976,0.5689730578355099,17.937012773082415,0.440917510545244,0.021752323872845463,0.5063366744035174
64,4096,8192,random_binary,0.05,0,4,0.02739812597594009,0.572219966994068,15.622791417833369,0.4209043248715272,0.03956255011276351,0.5328235688379919
64,4096,8192,random_binary,0.05,1,0,0.02816373821392148,0.6119920097791713,15.503097011659449,0.3854073632917944,0.05111739707515889,0.7311704136922518
64,4096,8192,random_binary,0.05,1,1,0.06640534535704694,0.6841694329005434,11.77796960306187,0.31381245326389867,0.16900705432039723,1.1697346849652945
64,4096,8192,random_binary,0.05,1,2,0.04193183325179989,0.632569307538828,13.77456149908949,0.35578687182797386,0.08553566314489161,0.8500352870781859
64,4096,8192,random_binary,0.05,1,3,0.016270297156253836,0.5756897064921265,17.886045151551635,0.4254256545877782,0.02357545552281458,0.5487743662125077
64,4096,8192,random_binary,0.05,1,4,0.026385322508318574,0.5510671929932915,15.786375930643779,0.433776855542573,0.039396941796383644,0.5305931763604781
64,4096,8192,random_binary,0.05,2,0,0.028443174857741754,0.6180641083038262,15.46021928819826,0.3769884485110208,0.05246272481374376,0.7504136438928518
64,4096,8192,random_binary,0.05,2,1,0.06663427080761639,0.6865280351312896,11.763023504908297,0.3163101484710789,0.16374650191978593,1.1333252544251526
64,4096,8192,random_binary,0.05,2,2,0.041346704743842666,0.623742258817226,13.835590972019435,0.36230149283625196,0.0839722819743737,0.8344987364368154
64,4096,8192,random_binary,0.05,2,3,0.015926090456189576,0.5635106877422168,17.978908219192938,0.4268229192573432,0.022364458681833354,0.5205855567427733
64,4096,8192,random_binary,0.05,2,4,0.0269342220576516,0.5625311625464728,15.696955636839538,0.4310046325133037,0.03961204838441044,0.533490205484898
64,4096,8192,random_binary,0.05,3,0,0.028070929781110268,0.6099753023772927,15.517432021814471,0.38957709479179087,0.05110059529344638,0.7309300852250679
64,4096,8192,random_binary,0.05,3,1,0.06667090149427914,0.68690543842595,11.760636724978957,0.3107959114524843,0.17022481786999594,1.1781630920976478
64,4096,8192,random_binary,0.05,3,2,0.04298946342183132,0.648524354871757,13.666379755480797,0.3597612483337241,0.08554008141667058,0.8500791949264674
64,4096,8192,random_binary,0.05,3,3,0.01624155301179504,0.5746726563468258,17.893724460181282,0.42282747768853085,0.024074471827029726,0.5603901483894573
64,4096,8192,random_binary,0.05,3,4,0.027202760845824722,0.5681396941898411,15.653870165812462,0.4313698037892421,0.04006975219656932,0.539654504246483
64,4096,8192,random_binary,0.1,0,0,0.037360202491231495,0.8118292122550587,14.275907785718651,0.17931184905309228,0.19759286071966412,2.8263186699942744
64,4096,8192,random_binary,0.1,0,1,0.08386875222367268,0.8640936409324331,10.763998182488425,0.12599880796152205,0.6647467119752324,4.600856981034425
64,4096,8192,random_binary,0.1,0,2,0.055655096647837576,0.8395937696336705,12.544950587384342,0.15542214474704868,0.3349842942275998,3.329002900557358
64,4096,8192,random_binary,0.1,0,3,0.02217327456077928,0.7845539513676237,16.54170165313029,0.21320128628049204,0.09095089288489452,2.1170966792590287
64,4096,8192,random_binary,0.1,0,4,0.036883492364060064,0.7703253427523606,14.331679639027977,0.2134572527186384,0.16072686560018257,2.164649697583701
64,4096,8192,random_binary,0.1,1,0,0.03747595235918753,0.8143444321375908,14.262473218129845,0.17324815711737507,0.20465333463983437,2.92730991627162
64,4096,8192,random_binary,0.1,1,1,0.08716221511562353,0.8980259490463292,10.596717412496941,0.10929089479694866,0.69902856788712,4.838129182992907
64,4096,8192,random_binary,0.1,1,2,0.055882305595377546,0.8430213661746783,12.527256840415049,0.1538686431212465,0.3392752435651273,3.371645445407739
64,4096,8192,random_binary,0.1,1,3,0.021690248115588208,0.7674630924982698,16.637354800459946,0.22068869305515174,0.08928970007140033,2.0784284960504436
64,4096,8192,random_binary,0.1,1,4,0.03701387689165823,0.773048471704475,14.316354238356187,0.20967952074395074,0.16378758747287997,2.2058711240787794
64,4096,8192,random_binary,0.1,2,0,0.037843333235533516,0.8223275400319213,14.22010617987878,0.17169144972472591,0.2060971966557737,2.9479625560364475
64,4096,8192,random_binary,0.1,2,1,0.08477948121784191,0.8734768153759453,10.717092452921893,0.12305955476643783,0.6640758698826013,4.5962139365944115
64,4096,8192,random_binary,0.1,2,2,0.055904246216417,0.8433523548861557,12.525552039503866,0.1515741920391399,0.3443872567784692,3.4224475489933486
64,4096,8192,random_binary,0.1,2,3,0.021879641513295432,0.7741643732733238,16.59959797972659,0.21609715576486102,0.08923539423572857,2.0771643995614673
64,4096,8192,random_binary,0.1,2,4,0.03710360669198715,0.7749225116817965,14.305838723176926,0.21463132314908792,0.1551100193874395,2.0890027022267867
64,4096,8192,random_binary,0.1,3,0,0.0384065932394157,0.8345670594872502,14.155942141298073,0.16568302911122063,0.20952512676801627,2.9969948077098123
64,4096,8192,random_binary,0.1,3,1,0.08511499264996762,0.8769335652055693,10.699939340205376,0.12035297958724538,0.6743181538405094,4.667103017804691
64,4096,8192,random_binary,0.1,3,2,0.05686635608857897,0.8578664156465124,12.45144599799964,0.14297632585461267,0.3589893084153022,3.567559642577288
64,4096,8192,random_binary,0.1,3,3,0.021910169584497236,0.775244543855407,16.593542609912646,0.21504061809709651,0.09070021681538952,2.111261602136802
64,4096,8192,random_binary,0.1,3,4,0.037166591779628264,0.7762379784696624,14.298472623954018,0.2151053346280519,0.15474566935479245,2.084095680709015
64,4096,8192,hadamard_paired,0.01,0,0,0.001990589295306948,0.043255079784743515,27.01018335744172,0.9593472416038837,0.002069651295393369,0.04497308697187442
64,4096,8192,hadamard_paired,0.01,0,1,0.006380540846859305,0.06573824726492791,21.951425067253624,0.9384425730209153,0.006770710811695983,0.06975814171292968
64,4096,8192,hadamard_paired,0.01,0,2,0.0033391440961704935,0.050373186786348494,24.76364839160242,0.946899004611196,0.003537109139716039,0.05335964348840086
64,4096,8192,hadamard_paired,0.01,0,3,0.0008704482334363007,0.030798951193766144,30.602570517740617,0.9666678389166136,0.000903016205471922,0.031951305047845845
64,4096,8192,hadamard_paired,0.01,0,4,0.001515103674930851,0.03164349910730618,28.195576484092978,0.9690646461090976,0.0015623533541514556,0.03263033049571118
64,4096,8192,hadamard_paired,0.01,1,0,0.0019351783240254528,0.042051011226059934,27.13279009160882,0.9625433611485306,0.00200193678857342,0.043501664993085304
64,4096,8192,hadamard_paired,0.01,1,1,0.0062057483918091585,0.06393737334124065,22.072058365933028,0.941742148331132,0.006553436150375195,0.06751957665874628
64,4096,8192,hadamard_paired,0.01,1,2,0.0032317557356509622,0.04875316267617788,24.9056147174269,0.9543989717812752,0.0033757077118214724,0.05092479561948146
64,4096,8192,hadamard_paired,0.01,1,3,0.0009164819440268838,0.03242775570078463,30.3787608682477,0.9666254585630495,0.0009490812292576029,0.03358121779813073
64,4096,8192,hadamard_paired,0.01,1,4,0.0015582758783559704,0.03254516650020295,28.073556520285344,0.9682032238012144,0.0016082358016574973,0.03358860246542664
64,4096,8192,hadamard_paired,0.01,2,0,0.0019895702424418613,0.043232935983865996,27.01240723335196,0.9612247679546593,0.0020612193801084287,0.044789863227713674
64,4096,8192,hadamard_paired,0.01,2,1,0.006339828064755793,0.06531878643848696,21.979225199637437,0.9323746144242346,0.00681707440500309,0.07023582244722583
64,4096,8192,hadamard_paired,0.01,2,2,0.0032244102042830857,0.04864235050006862,24.915497131063475,0.9548837614767706,0.0033651921385090566,0.05076616120339112
64,4096,8192,hadamard_paired,0.01,2,3,0.0008424225004292641,0.029807320502937235,30.74470042010402,0.9710288750534808,0.000866830635255788,0.03067095571933992
64,4096,8192,hadamard_paired,0.01,2,4,0.001515427072980574,0.031650253394862236,28.19464958381927,0.9687013107314263,0.0015638288829428583,0.032661147462943005
64,4096,8192,hadamard_paired,0.01,3,0,0.0019274054306574096,0.04188210791507274,27.15026921682304,0.9568803408967134,0.002016941725131142,0.04382771910583363
64,4096,8192,hadamard_paired,0.01,3,1,0.006134681673739784,0.06320517812505438,22.122079677250774,0.9271760115794546,0.006695612218079055,0.06898440635756319
64,4096,8192,hadamard_paired,0.01,3,2,0.003288708415227476,0.049612331338465016,24.829746304004008,0.9453185143228466,0.003499503277963415,0.05279233405662143
64,4096,8192,hadamard_paired,0.01,3,3,0.0009083619102937895,0.03214044565404006,30.417410850379973,0.9727491596154674,0.0009298291333952565,0.03290002339211592
64,4096,8192,hadamard_paired,0.01,3,4,0.0015296681135517907,0.03194768278009752,28.154027862335923,0.9732466599030134,0.0015646925737341152,0.03267918596613431
64,4096,8192,hadamard_paired,0.02,0,0,0.0069482295579491775,0.15098354271289335,21.58125841620492,0.8521934365778011,0.008123591692757313,0.1765239374070172
64,4096,8192,hadamard_paired,0.02,0,1,0.020615405697449882,0.21239902223537122,16.858081141524544,0.7837200779083779,0.026437186594288203,0.2723804132573148
64,4096,8192,hadamard_paired,0.02,0,2,0.012034805050538859,0.18155295647269085,19.1956094038363,0.8351505500162918,0.014148640517656786,0.2134416508076193
64,4096,8192,hadamard_paired,0.02,0,3,0.0033003040296799733,0.11677420762109188,24.814460503250345,0.8893986813166782,0.0036863212761390754,0.13043262666225347
64,4096,8192,hadamard_paired,0.02,0,4,0.005451843744151634,0.11386376754654007,22.634566000173322,0.8831682819124378,0.006194336751426093,0.12937102535971476
64,4096,8192,hadamard_paired,0.02,1,0,0.007139772175935687,0.1551457228485539,21.463156459706813,0.8564244690921041,0.00823249418193659,0.17889036557209725
64,4096,8192,hadamard_paired,0.02,1,1,0.021937473026533406,0.22602018556088388,16.588134001814353,0.7855435789566307,0.02753642146208572,0.28370575025902983
64,4096,8192,hadamard_paired,0.02,1,2,0.011527751197858725,0.17390371532101762,19.382554054212605,0.8200741756941273,0.014163764904658802,0.2136698122429978
64,4096,8192,hadamard_paired,0.02,1,3,0.003245383686766571,0.11483096861392285,24.887339511918142,0.8889880457573767,0.003635488171128307,0.12863400551361148
64,4096,8192,hadamard_paired,0.02,1,4,0.005709712187181305,0.11924944509575745,22.433857829396665,0.8904504258471685,0.006347994148167846,0.13258021720192587
64,4096,8192,hadamard_paired,0.02,2,0,0.006954875023976291,0.1511279472688142,21.577106696812987,0.8541113812178195,0.008094601016159001,0.17589397610728938
64,4096,8192,hadamard_paired,0.02,2,1,0.02103004400602087,0.21667101050542015,16.77159818538023,0.773547267518358,0.02754579849403247,0.2838023611380912
64,4096,8192,hadamard_paired,0.02,2,2,0.011470369230344463,0.1730380705675974,19.404226019661934,0.8264885419618261,0.013886407387350556,0.20948568965649936
64,4096,8192,hadamard_paired,0.02,2,3,0.0033076324397085504,0.11703350775420493,24.804827573647795,0.8793020603013336,0.003777824067094441,0.13367025802349383
64,4096,8192,hadamard_paired,0.02,2,4,0.005730490253884221,0.11968340268298018,22.41808221758827,0.8790834907072909,0.006527947973850595,0.13633861973640557
64,4096,8192,hadamard_paired,0.02,3,0,0.006991945714333114,0.15193348544428834,21.554019522353663,0.8474718335753,0.008256169598536194,0.17940482739095495
64,4096,8192,hadamard_paired,0.02,3,1,0.021606720129958668,0.2226124625761899,16.654111534114392,0.7854852108532666,0.02723422437436799,0.2805922356138862
64,4096,8192,hadamard_paired,0.02,3,2,0.011550919624238438,0.17425322628429396,19.373834381239437,0.8268939323571275,0.013949793200218073,0.21044190679406408
64,4096,8192,hadamard_paired,0.02,3,3,0.0031937321905186637,0.1130033907627459,24.95701504307838,0.8791881524369347,0.0036670843577870293,0.12975196928011323
64,4096,8192,hadamard_paired,0.02,3,4,0.005677968524012573,0.11858646698161075,22.458070193278687,0.8844354538551095,0.006398502990683645,0.13363511315095494
64,4096,8192,hadamard_paired,0.05,0,0,0.02390376885404796,0.5194237864011398,16.215336194085726,0.47319779740199736,0.05131424344853662,1.1150477081059924
64,4096,8192,hadamard_paired,0.05,0,1,0.06263539763476295,0.6453279363109015,12.031801611553854,0.3559907908926893,0.17529624590328685,1.8060644891733306
64,4096,8192,hadamard_paired,0.05,0,2,0.03787761943220287,0.5714088232576703,14.216173237539316,0.42867244112385905,0.0883435393050387,1.3327210373267797
64,4096,8192,hadamard_paired,0.05,0,3,0.012205790610741132,0.43187582542099023,19.13434084598965,0.5730857745963671,0.021116088824000234,0.7471478267440886
64,4096,8192,hadamard_paired,0.05,0,4,0.022155036454038036,0.46271610837963606,16.54527531040876,0.5459222940150663,0.03995259129669371,0.8344247187789579
64,4096,8192,hadamard_paired,0.05,1,0,0.023767206714995,0.5164563203174843,16.240218565363406,0.47027986784553816,0.05200042762531641,1.1299583458205336
64,4096,8192,hadamard_paired,0.05,1,1,0.06214767311553733,0.640302946139762,12.065751272315094,0.36504622093065037,0.16777219427158666,1.728544731709628
64,4096,8192,hadamard_paired,0.05,1,2,0.0367770911887734,0.5548066302485387,14.344226234019555,0.4410635242314329,0.08416931213058346,1.2697500446119754
64,4096,8192,hadamard_paired,0.05,1,3,0.012734041368229962,0.4505668499678958,18.95033743606399,0.5483952452755079,0.023264602838663266,0.8231684189173981
64,4096,8192,hadamard_paired,0.05,1,4,0.022000186801045242,0.45948201625952567,16.57573631617851,0.5386418342780023,0.040986658288730105,0.8560215922488391
64,4096,8192,hadamard_paired,0.05,2,0,0.024905441674707266,0.5411899226292292,16.03705752056982,0.46210436289075724,0.05351383048109622,1.1628442712940477
64,4096,8192,hadamard_paired,0.05,2,1,0.061879256661481086,0.637537470978607,12.084549120016934,0.3706649569636701,0.1632945071016054,1.6824114460271047
64,4096,8192,hadamard_paired,0.05,2,2,0.03658494334309716,0.5519079535092077,14.366976131958285,0.43535209620773774,0.08655124216061726,1.3056830430568929
64,4096,8192,hadamard_paired,0.05,2,3,0.012760382438870059,0.4514988724798299,18.9413630926674,0.5536760122473358,0.022833726804818558,0.8079227882058391
64,4096,8192,hadamard_paired,0.05,2,4,0.021681491862222936,0.45282595490940925,16.639108381281144,0.5482918193488527,0.039463294068584384,0.8242055643082882
64,4096,8192,hadamard_paired,0.05,3,0,0.024453980708968256,0.5313797723693148,16.116504347317257,0.4692359528199752,0.05204616066586571,1.130952115164524
64,4096,8192,hadamard_paired,0.05,3,1,0.06214287689288258,0.6402535310073488,12.066086450336886,0.3669941286545289,0.166023175794051,1.7105247213727954
64,4096,8192,hadamard_paired,0.05,3,2,0.03639450544397156,0.5490350724392188,14.389641777653292,0.44222032620417095,0.0839528211182135,1.2664841337276336
64,4096,8192,hadamard_paired,0.05,3,3,0.012676475299893008,0.4485299976187014,18.970014854606806,0.5481231210485916,0.02326932710173183,0.8233355769036174
64,4096,8192,hadamard_paired,0.05,3,4,0.021327310541652655,0.4454287473870912,16.710639073523645,0.5446339371564052,0.03988941061160542,0.8331051666879419
64,4096,8192,hadamard_paired,0.1,0,0,0.03704544993619256,0.8049897065304177,14.312651261179322,0.18845918547482754,0.20345881885241845,4.421117304065237
64,4096,8192,hadamard_paired,0.1,0,1,0.08523503109080732,0.878170312511889,10.693818760946652,0.1254958883525382,0.6594271601723589,6.794030134796975
64,4096,8192,hadamard_paired,0.1,0,2,0.05514467229063193,0.8318936822024903,12.58496439824839,0.16776271617290175,0.3293798805629681,4.968914530158662
64,4096,8192,hadamard_paired,0.1,0,3,0.02154683634172132,0.7623887732518504,16.666164869972317,0.24045223805775343,0.08855481108419193,3.1333233725597345
64,4096,8192,hadamard_paired,0.1,0,4,0.03617336717483328,0.7554941162408159,14.416110633316388,0.2357748886564436,0.1591704088424324,3.324333149005772
64,4096,8192,hadamard_paired,0.1,1,0,0.03711271743119361,0.8064514148145173,14.304772450000494,0.18830001855356593,0.20262297271354363,4.4029545434193285
64,4096,8192,hadamard_paired,0.1,1,1,0.08506922361607164,0.8764620101854628,10.702275307638597,0.12391953986125748,0.6843747953385534,7.051063807881874
64,4096,8192,hadamard_paired,0.1,1,2,0.05572191598798863,0.8406017833657613,12.539739588542329,0.1615703458075179,0.3402526304016062,5.132937191663213
64,4096,8192,hadamard_paired,0.1,1,3,0.021411388886710278,0.757596254413899,16.69355160530387,0.24199840690906688,0.08862566924910514,3.1358305378005724
64,4096,8192,hadamard_paired,0.1,1,4,0.03756111685441453,0.7844777801798516,14.252615027611444,0.22079200802016066,0.16608682401866584,3.468785050649126
64,4096,8192,hadamard_paired,0.1,2,0,0.03808514391725701,0.8275820344449137,14.19244398942791,0.17424869965879633,0.21627644913471394,4.699641711892809
64,4096,8192,hadamard_paired,0.1,2,1,0.08416913187988012,0.8671884306355409,10.748471521127076,0.12877888359811585,0.674156571419037,6.945786189023785
64,4096,8192,hadamard_paired,0.1,2,2,0.05391445427500656,0.8133350336074512,12.682947863842436,0.17105306770998516,0.34451089125997925,5.197175888380849
64,4096,8192,hadamard_paired,0.1,2,3,0.021773901403919445,0.7704229853965997,16.62063747973652,0.23217054130516712,0.09273996467582445,3.2814061182159486
64,4096,8192,hadamard_paired,0.1,2,4,0.03737152055383721,0.7805179915083993,14.274592314330386,0.23109151323109203,0.15371394334296212,3.2103728389945574
64,4096,8192,hadamard_paired,0.1,3,0,0.03816157333658675,0.8292428293857906,14.183737283780019,0.18037098689319717,0.20042654775011537,4.355226691327858
64,4096,8192,hadamard_paired,0.1,3,1,0.08398808028601082,0.865323069260831,10.757823452873335,0.1304344181750776,0.6649569441085308,6.851003097044159
64,4096,8192,hadamard_paired,0.1,3,2,0.056098667531376004,0.8462853284061992,12.510474540850716,0.1565507407761446,0.351871814527352,5.308220310754544
64,4096,8192,hadamard_paired,0.1,3,3,0.021557320125105174,0.7627597195302874,16.664052289777707,0.23972489893089122,0.08899625644572084,3.1489429764192196
64,4096,8192,hadamard_paired,0.1,3,4,0.03751550994211493,0.7835252629940522,14.257891458807112,0.22583847854875375,0.15931132378356783,3.327276209926539
64,4096,8192,dct_paired,0.01,0,0,0.003744706786303607,0.08137167782119321,24.26582182257089,0.9122028829340114,0.004136306617951228,0.08988044594070059
64,4096,8192,dct_paired,0.01,0,1,0.011931084080775417,0.12292508962257168,19.233200937220555,0.8793942635910089,0.013532091833629205,0.13942017916505722
64,4096,8192,dct_paired,0.01,0,2,0.006319055467508251,0.09532711144246385,21.993478324620867,0.899014109615144,0.007075689625624657,0.10674078123425237
64,4096,8192,dct_paired,0.01,0,3,0.0016983582449189155,0.06009277827848664,27.699706960819434,0.9404199444171174,0.001804983465918723,0.06386583190599225
64,4096,8192,dct_paired,0.01,0,4,0.002954175780034509,0.06169905083400577,25.295636667668717,0.9432597174469061,0.003116746101095748,0.06509471207235376
64,4096,8192,dct_paired,0.01,1,0,0.0036352771477019714,0.07899379517122171,24.394624736276796,0.914864803366601,0.004002238484419366,0.08696719391630166
64,4096,8192,dct_paired,0.01,1,1,0.011598933445630483,0.1195029658392707,19.355819435293647,0.8836900616778783,0.013079207361141633,0.13475414267405628
64,4096,8192,dct_paired,0.01,1,2,0.0061377051726525765,0.0925913228650853,22.119939769281984,0.908750012250454,0.006744292225291755,0.10174146395464355
64,4096,8192,dct_paired,0.01,1,3,0.001777637912929154,0.06289791996516227,27.501566958017566,0.9376837771241449,0.0018946764861115313,0.06703944510463672
64,4096,8192,dct_paired,0.01,1,4,0.0030398977000603523,0.06348938475286327,25.171410312092853,0.9403370272523527,0.0032204983785610207,0.06726162731324505
64,4096,8192,dct_paired,0.01,2,0,0.0037956923053409928,0.08247958224880575,24.207090005410244,0.9192586189753393,0.0041213670047624325,0.0895558135525302
64,4096,8192,dct_paired,0.01,2,1,0.012091761421252092,0.12458053654966499,19.175104303377445,0.8815824130314217,0.013624872568637838,0.14037609247520952
64,4096,8192,dct_paired,0.01,2,2,0.006149891657524751,0.09277516401151532,22.1113253511135,0.9103922602357267,0.006732717885494821,0.10156685849036184
64,4096,8192,dct_paired,0.01,2,3,0.0016158837789637874,0.057174595491606646,27.915898786912713,0.9380923724806581,0.001731929338830119,0.061280953601688795
64,4096,8192,dct_paired,0.01,2,4,0.0029160611707909363,0.06090301316111889,25.352033699774125,0.9359080099875126,0.0031271400438044805,0.06531179446725388
64,4096,8192,dct_paired,0.01,3,0,0.0036643432389018267,0.07962539511845568,24.360038527500166,0.9148728167517173,0.004031074176282342,0.08759378306527936
64,4096,8192,dct_paired,0.01,3,1,0.011734673570494967,0.12090148645159558,19.30528986892363,0.8779801656310342,0.013382772959466134,0.13788175743067288
64,4096,8192,dct_paired,0.01,3,2,0.006209172319538235,0.09366945182133112,22.06966287265289,0.8973354920227499,0.00699565853774093,0.10553346699412529
64,4096,8192,dct_paired,0.01,3,3,0.001731737801675656,0.06127384258527708,27.615178628414682,0.9357444776431976,0.0018568018992923012,0.0656993264603506
64,4096,8192,dct_paired,0.01,3,4,0.0029960574276160406,0.06257376449207884,25.234498664539707,0.9483957761598324,0.0031290084951123495,0.06535081795391652
64,4096,8192,dct_paired,0.02,0,0,0.01190066960416189,0.25859900604987335,19.244286018670344,0.7378211695793847,0.016208920432388123,0.35221397523039144
64,4096,8192,dct_paired,0.02,0,1,0.03396363599709283,0.3499248660545606,14.689858222871772,0.646151354673039,0.05288556333499262,0.5448761954959469
64,4096,8192,dct_paired,0.02,0,2,0.02011288884482025,0.30341616815971784,16.965255465459993,0.7042518392339258,0.028255576013627885,0.42625135039783235
64,4096,8192,dct_paired,0.02,0,3,0.005818113276091566,0.2058615089868641,22.352178274852143,0.7909488212324253,0.0073860144998420495,0.2613397681524107
64,4096,8192,dct_paired,0.02,0,4,0.009816958100418844,0.20503079097953053,20.08023062605877,0.7942881045650423,0.01237003737528473,0.2583540638697914
64,4096,8192,dct_paired,0.02,1,0,0.01217070394593511,0.2644667945613253,19.146843017211527,0.737185093581986,0.016472842885867978,0.35794891463492784
64,4096,8192,dct_paired,0.02,1,1,0.03567235501188087,0.3675296735146854,14.476682185309073,0.6401100062701667,0.055077197084463535,0.5674564420514768
64,4096,8192,dct_paired,0.02,1,2,0.02025236458825308,0.3055202515636549,16.93524262934355,0.7055471502738706,0.028270742650001575,0.4264801476883976
64,4096,8192,dct_paired,0.02,1,3,0.005779352945915364,0.2044900575076206,22.38120782297267,0.7950434849295311,0.00727351405083289,0.2573591584119716
64,4096,8192,dct_paired,0.02,1,4,0.010031318346735612,0.20950778379210236,19.9864198691102,0.7909212612927085,0.012676108950811431,0.26474651305756375
64,4096,8192,dct_paired,0.02,2,0,0.012107844561801638,0.2631008735838924,19.169331630693744,0.7425298051230099,0.016185281934525713,0.35170031922625944
64,4096,8192,dct_paired,0.02,2,1,0.035260472672913906,0.36328607979858296,14.527118702028242,0.638691819491645,0.05503759554636854,0.5670484302226851
64,4096,8192,dct_paired,0.02,2,2,0.019308605650788173,0.29128302673327783,17.142490871751814,0.7020273213861891,0.027771964654853043,0.41895579943663147
64,4096,8192,dct_paired,0.02,2,3,0.005868689766630293,0.20765105005756604,22.31458847753704,0.7859162989145023,0.007530407325060959,0.26644882764131217
64,4096,8192,dct_paired,0.02,2,4,0.010131377274314,0.2115975514019983,19.943315119964225,0.7834374861462067,0.01301579311667023,0.2718409770449712
64,4096,8192,dct_paired,0.02,3,0,0.012131230379627647,0.2636090424051959,19.16095149670557,0.7353861838872551,0.016519171781473305,0.3589556247706986
64,4096,8192,dct_paired,0.02,3,1,0.03509699574368766,0.361601788912666,14.547300569751657,0.6417438800218278,0.05440722803746027,0.560553798637832
64,4096,8192,dct_paired,0.02,3,2,0.019680898403848235,0.2968993079864906,17.0595508055263,0.704945507031127,0.027845826674920984,0.42007004979846757
64,4096,8192,dct_paired,0.02,3,3,0.005724724442493841,0.20255714461741237,22.42245413090177,0.7894171918431216,0.007328472156120484,0.25930374415496776
64,4096,8192,dct_paired,0.02,3,4,0.01009898624956156,0.21092105290239205,19.95722219120127,0.7894590920973238,0.01278617966398974,0.26704539180788023
64,4096,8192,dct_paired,0.05,0,0,0.03149452731734881,0.6843693448500341,15.017649053330826,0.311720916428894,0.10230921428185612,2.22314220217326
64,4096,8192,dct_paired,0.05,0,1,0.0757063615454773,0.7799971247350214,11.208676255459427,0.21792082572629426,0.35073233800958403,3.613570319021492
64,4096,8192,dct_paired,0.05,0,2,0.049278370748659664,0.7433966617661117,13.073436593372104,0.26772572272855133,0.17653024975663129,2.66305869356685
64,4096,8192,dct_paired,0.05,0,3,0.016643457813536346,0.5888931991636052,17.787564404652873,0.4028295811281302,0.042177432210485165,1.4923664657560494
64,4096,8192,dct_paired,0.05,0,4,0.030362549755267757,0.634133051073356,15.1766176050561,0.37287701625165676,0.07991397176243843,1.6690409849571288
64,4096,8192,dct_paired,0.05,1,0,0.03172671450318479,0.6894147227549633,14.985748994412,0.30801062406996366,0.10386932523859785,2.257042848682482
64,4096,8192,dct_paired,0.05,1,1,0.07560249434152451,0.7789269885036193,11.214638756510467,0.2234214703977317,0.33483895537182107,3.4498219287401763
64,4096,8192,dct_paired,0.05,1,2,0.047388832133035734,0.7148917279017714,13.243239940739247,0.2835776889005877,0.1680150017911015,2.534601360312385
64,4096,8192,dct_paired,0.05,1,3,0.017945875017357126,0.6349764495552357,17.460353611844557,0.37557697818671043,0.04646186954259236,1.6439629538296068
64,4096,8192,dct_paired,0.05,1,4,0.030861262672235597,0.6445488542979072,15.105863089803865,0.3660312200142188,0.08191600064374546,1.7108543022316418
64,4096,8192,dct_paired,0.05,2,0,0.03247935705513295,0.705769484488418,14.883925764189051,0.2988117462026575,0.10703989587804903,2.325938201295755
64,4096,8192,dct_paired,0.05,2,1,0.07537397830006495,0.7765726043850903,11.227785617062036,0.22720019169868635,0.3262696186717699,3.361532662547219
64,4096,8192,dct_paired,0.05,2,2,0.04738697370733481,0.7148636923267062,13.243410259317894,0.2796615435029757,0.17278718653801062,2.6065924671911427
64,4096,8192,dct_paired,0.05,2,3,0.017605942500799686,0.6229486636577383,17.54340720838606,0.3816415857149937,0.04558130413075172,1.612805858134982
64,4096,8192,dct_paired,0.05,2,4,0.029959733476456384,0.6257200845088351,15.234620544645319,0.37671438065896273,0.0790173320459477,1.6503142416535657
64,4096,8192,dct_paired,0.05,3,0,0.03157202371794369,0.6860533250656742,15.006975796102362,0.30868409612306535,0.1040366946893996,2.260679726279908
64,4096,8192,dct_paired,0.05,3,1,0.07522348191527228,0.7750220511023151,11.236465679943011,0.22588802725396218,0.331671101028013,3.417183750872884
64,4096,8192,dct_paired,0.05,3,2,0.04661811566029049,0.7032649625622831,13.314452849741073,0.2869985688128517,0.16802067097178214,2.53468688311042
64,4096,8192,dct_paired,0.05,3,3,0.017572428171107005,0.6217628306985262,17.551682232257704,0.3786630798196137,0.046354335985374556,1.6401580879019124
64,4096,8192,dct_paired,0.05,3,4,0.03021384357581264,0.6310272676641424,15.197940235652682,0.3740211099052011,0.07969965544709626,1.6645648876469559
64,4096,8192,dct_paired,0.1,0,0,0.04129526325629451,0.8973372413356471,13.8409976092545,0.10204545296903322,0.4071252366178387,8.846684059183561
64,4096,8192,dct_paired,0.1,0,1,0.09093820331209265,0.9369296802012078,10.41253630506455,0.06595795581508246,1.3185556662675368,13.58498519595242
