method,photon_budget,lambda_bar,gain_rel_mse_mean,gain_rel_mse_std,zero_fraction_mean,fisher_reference
naive_log,128.0,128.0065460205078,0.0002451441606975987,,0.0,0.00012206407004761094
naive_log,128.0,128.00660705566406,0.000805380642589709,,0.0,0.0001220640118459309
naive_log,128.0,128.00741577148438,0.0002715869712698462,,0.0,0.00012206324067891003
naive_log,128.0,128.0098114013672,0.00031436685328873004,,0.0,0.00012206095633567288
naive_log,128.0,128.01002502441406,0.00044137080146140696,,0.0,0.00012206075264042797
naive_log,128.0,128.01170349121094,0.00028309708179472074,,0.0,0.00012205915220144529
naive_log,128.0,128.01275634765625,0.00023470163822195044,,0.0,0.00012205814831113958
naive_log,128.0,128.0137939453125,0.00044549253454026516,,0.0,0.00012205715898612459
naive_log,128.0,128.01766967773438,0.0006110394321660088,,0.0,0.00012205346370804621
naive_log,128.0,128.02391052246094,0.0006092572539794946,,0.0,0.00012204751390763602
naive_log,128.0,128.02896118164062,0.0004540991364063449,,0.0,0.00012204269921265774
soft_log,0.25,0.2499161809682846,0.007394230930894207,,0.77685546875,0.06252096178591524
soft_log,0.25,0.24995838105678558,0.006979294930873981,,0.7744140625,0.06251040646822845
soft_log,0.25,0.2499695122241974,0.0039089610699042255,,0.7900390625,0.0625076228735685
soft_log,0.25,0.24997398257255554,0.004719926122149836,,0.794921875,0.0625065050338381
soft_log,0.25,0.2499740719795227,0.005195093667417173,,0.78515625,0.0625064826774513
soft_log,0.25,0.24998001754283905,0.0075912260770580435,,0.78369140625,0.06250499601362075
soft_log,0.25,0.24998916685581207,0.005210374530009705,,0.7880859375,0.06250270840340907
soft_log,0.25,0.2499920278787613,0.006611297502221204,,0.77392578125,0.06250199309386642
soft_log,0.25,0.2499934732913971,0.005004518647534828,,0.7861328125,0.06250163171974976
soft_log,0.25,0.24999508261680603,0.0052964196919842825,,0.78515625,0.06250122936997962
soft_log,0.25,0.24999761581420898,0.004218973306479703,,0.79296875,0.06250059605213215
soft_log,0.25,0.24999858438968658,0.00404607950667995,,0.79052734375,0.06250035390458232
soft_log,0.25,0.2499990016222,0.004204585103284565,,0.79345703125,0.06250024959544676
soft_log,0.25,0.2499990612268448,0.0037953381877205965,,0.77978515625,0.0625002346941701
soft_log,0.25,0.2500014305114746,0.0034411578235576876,,0.77978515625,0.0624996423741777
soft_log,0.25,0.25000157952308655,0.006704680185126856,0.002211836340901574,0.78076171875,0.06249960512172324
soft_log,0.25,0.2500022053718567,0.0043978889888043665,,0.7939453125,0.06249944866189945
soft_log,0.25,0.2500027120113373,0.00838256981740318,,0.77587890625,0.06249932200452061
soft_log,0.25,0.2500028908252716,0.0035687027302997547,,0.779296875,0.06249927730203887
soft_log,0.25,0.25000470876693726,0.004689911192344707,,0.79248046875,0.062498822830437756
soft_log,0.25,0.2500047981739044,0.005159087524170534,,0.78662109375,0.062498800479545924
soft_log,0.25,0.25000515580177307,0.004813564050922073,,0.787109375,0.062498711076138476
soft_log,0.25,0.2500055432319641,0.008251197517679101,,0.7724609375,0.06249861422273571
soft_log,0.25,0.2500056028366089,0.00391963854877347,,0.779296875,0.062498599322238856
soft_log,0.25,0.250005841255188,0.008597708017107906,,0.7744140625,0.06249853972032247
soft_log,0.25,0.2500059902667999,0.003953463451676377,,0.79443359375,0.062498502469182454
soft_log,0.25,0.2500065863132477,0.0033843184207099928,,0.78173828125,0.06249835346506646
soft_log,0.25,0.2500069737434387,0.006527274795668165,,0.77880859375,0.06249825661277206
soft_log,0.25,0.2500070333480835,0.008585755745950021,,0.78466796875,0.062498241712445717
soft_log,0.25,0.2500074505805969,0.004264757954979367,,0.794921875,0.06249813741036027
soft_log,0.25,0.2500077784061432,0.0050656593409116315,,0.78125,0.062498055458965925
soft_log,0.25,0.2500087320804596,0.008536257313549785,,0.77734375,0.062497817056131666
soft_log,0.25,0.2500090003013611,0.007130145599087453,,0.7939453125,0.06249775000566224
soft_log,0.25,0.25001007318496704,0.0038649698088497747,,0.7783203125,0.06249748180522321
soft_log,0.25,0.2500109076499939,0.0037935763344676865,,0.78076171875,0.062497273206473164
soft_log,0.25,0.25001171231269836,0.005524068351705446,,0.78759765625,0.06249707205899725
soft_log,0.25,0.25001195073127747,0.00502267504617678,,0.7822265625,0.062497012459993784
soft_log,0.25,0.25001251697540283,0.0033283542051336127,,0.78173828125,0.062496870912816124
soft_log,0.25,0.2500127851963043,0.008581028624323729,,0.78173828125,0.0624968038643768
soft_log,0.25,0.25001290440559387,0.005202182082174895,,0.79345703125,0.06249677406511662
soft_log,0.25,0.2500144839286804,0.00517585881947725,,0.78759765625,0.062496379227601935
soft_log,0.25,0.2500191628932953,0.004110325463486989,,0.79296875,0.06249520964386451
soft_log,0.25,0.2500195801258087,0.005184625419207027,,0.7861328125,0.06249510535189912
soft_log,0.25,0.25002285838127136,0.0050788860190715684,,0.783203125,0.062494285927139986
soft_log,0.25,0.2500249147415161,0.003856926830429601,,0.7802734375,0.06249377193530346
soft_log,0.25,0.2500269412994385,0.005137323600146981,,0.77685546875,0.06249326540089579
soft_log,0.25,0.25003451108932495,0.006208957101988512,,0.7744140625,0.06249137341851966
soft_log,0.25,0.2500467002391815,0.003966779854586314,,0.7861328125,0.06248832712070964
soft_log,0.25,0.25005656480789185,0.0034484223544440818,,0.78076171875,0.06248586199688076
soft_log,0.5,0.4998323619365692,0.007181826915111078,,0.60107421875,0.03126048089295762
soft_log,0.5,0.49991676211357117,0.006788751405678813,,0.60693359375,0.03125520323411422
soft_log,0.5,0.4999390244483948,0.005776464300746426,,0.6064453125,0.03125381143678425
soft_log,0.5,0.4999479651451111,0.006286101137998922,,0.626953125,0.03125325251691905
soft_log,0.5,0.4999481439590454,0.0069595847647667885,,0.60546875,0.03125324133872565
soft_log,0.5,0.4999600350856781,0.004342863364451907,,0.6103515625,0.031252498006810375
soft_log,0.5,0.49997833371162415,0.00703548688079222,,0.603515625,0.03125135420170454
soft_log,0.5,0.4999840557575226,0.007205092091389845,,0.6064453125,0.03125099654693321
soft_log,0.5,0.4999869465827942,0.006961697066720301,,0.6005859375,0.03125081585987488
soft_log,0.5,0.49999016523361206,0.013258243445050203,,0.60888671875,0.03125061468498981
soft_log,0.5,0.49999523162841797,0.006421491680079817,,0.62744140625,0.031250298026066076
soft_log,0.5,0.49999716877937317,0.007731400112501043,,0.6083984375,0.03125017695229116
soft_log,0.5,0.4999980032444,0.006290329976316775,,0.62744140625,0.03125012479772338
soft_log,0.5,0.4999981224536896,0.00820414810415077,,0.60302734375,0.03125011734708505
soft_log,0.5,0.5000028610229492,0.00841922525342494,,0.6015625,0.03124982118708885
soft_log,0.5,0.5000031590461731,0.006982981675867604,6.769327456550773e-05,0.607421875,0.03124980256086162
soft_log,0.5,0.5000044107437134,0.0062444205577861355,,0.626953125,0.031249724330949726
soft_log,0.5,0.5000054240226746,0.006343385468439336,,0.6103515625,0.031249661002260305
soft_log,0.5,0.5000057816505432,0.008064135568690466,,0.603515625,0.031249638651019436
soft_log,0.5,0.5000094175338745,0.005983851204901399,,0.62890625,0.031249411415218878
soft_log,0.5,0.5000095963478088,0.007997428859551025,,0.60205078125,0.031249400239772962
soft_log,0.5,0.5000103116035461,0.006987613300323553,,0.60107421875,0.031249355538069238
soft_log,0.5,0.5000110864639282,0.006297121165412504,,0.6083984375,0.031249307111367856
soft_log,0.5,0.5000112056732178,0.009472547791884276,,0.60546875,0.031249299661119428
soft_log,0.5,0.500011682510376,0.005508685627498067,,0.6064453125,0.031249269860161234
soft_log,0.5,0.5000119805335999,0.009533336762320514,,0.630859375,0.031249251234591227
soft_log,0.5,0.5000131726264954,0.007581175969307915,,0.611328125,0.03124917673253323
soft_log,0.5,0.5000139474868774,0.005989851378515925,,0.607421875,0.03124912830638603
soft_log,0.5,0.500014066696167,0.004773381939682447,,0.61181640625,0.031249120856222858
soft_log,0.5,0.5000149011611938,0.005815914732681504,,0.63427734375,0.031249068705180134
soft_log,0.5,0.5000155568122864,0.007603093884943326,,0.61474609375,0.031249027729482962
soft_log,0.5,0.5000174641609192,0.006695989785239252,,0.6044921875,0.031248908528065833
soft_log,0.5,0.5000180006027222,0.005856606282123297,,0.6298828125,0.03124887500283112
soft_log,0.5,0.5000201463699341,0.01749696815462252,,0.60791015625,0.031248740902611604
soft_log,0.5,0.5000218152999878,0.008596040256806466,,0.60888671875,0.031248636603236582
soft_log,0.5,0.5000234246253967,0.007538814441906253,,0.60205078125,0.031248536029498626
soft_log,0.5,0.5000239014625549,0.005290756775174603,,0.61474609375,0.031248506229996892
soft_log,0.5,0.5000250339508057,0.00719138375080447,,0.60546875,0.031248435456408062
soft_log,0.5,0.5000255703926086,0.004622445750821697,,0.61181640625,0.0312484019321884
soft_log,0.5,0.5000258088111877,0.006639523085651941,,0.599609375,0.03124838703255831
soft_log,0.5,0.5000289678573608,0.008252140695933576,,0.60546875,0.031248189613800968
soft_log,0.5,0.5000383257865906,0.0071380684369941145,,0.62646484375,0.031247604821932257
soft_log,0.5,0.5000391602516174,0.006474334511223361,,0.611328125,0.03124755267594956
soft_log,0.5,0.5000457167625427,0.004250144295425597,,0.6103515625,0.031247142963569993
soft_log,0.5,0.5000498294830322,0.008462222178458984,,0.60009765625,0.03124688596765173
soft_log,0.5,0.500053882598877,0.004150433973963101,,0.61279296875,0.031246632700447894
soft_log,0.5,0.5000690221786499,0.006113457908071357,,0.60888671875,0.03124568670925983
soft_log,0.5,0.500093400478363,0.005654069516388303,,0.634765625,0.03124416356035482
soft_log,0.5,0.5001131296157837,0.008521253273789752,,0.6044921875,0.03124293099844038
soft_log,1.0,0.9996647238731384,0.008772448721473456,,0.39208984375,0.01563024044647881
soft_log,1.0,0.9998335242271423,0.009132232863386455,,0.38427734375,0.01562760161705711
soft_log,1.0,0.9998780488967896,0.00967236703141375,,0.36376953125,0.015626905718392124
soft_log,1.0,0.9998959302902222,0.010097731261087666,,0.36865234375,0.015626626258459526
soft_log,1.0,0.9998962879180908,0.008844824031578671,,0.3857421875,0.015626620669362826
soft_log,1.0,0.9999200701713562,0.008499744804733348,,0.35986328125,0.015626249003405188
soft_log,1.0,0.9999566674232483,0.011017998512333557,,0.38037109375,0.01562567710085227
soft_log,1.0,0.9999681115150452,0.00955700314979085,,0.38916015625,0.015625498273466605
soft_log,1.0,0.9999738931655884,0.01269862479306401,,0.38818359375,0.01562540792993744
soft_log,1.0,0.9999803304672241,0.008650483070358424,,0.36376953125,0.015625307342494905
soft_log,1.0,0.9999904632568359,0.010155390453420744,,0.3603515625,0.015625149013033038
soft_log,1.0,0.9999943375587463,0.00988266039464547,,0.36474609375,0.01562508847614558
soft_log,1.0,0.9999960064888,0.009206883178332107,,0.361328125,0.01562506239886169
soft_log,1.0,0.9999962449073792,0.007791863904143853,,0.3505859375,0.015625058673542525
soft_log,1.0,1.0000057220458984,0.008608331510422538,,0.349609375,0.015624910593544424
soft_log,1.0,1.0000063180923462,0.010194061308852026,0.002067497723618447,0.381103515625,0.01562490128043081
soft_log,1.0,1.0000088214874268,0.009091816868298793,,0.36083984375,0.015624862165474863
soft_log,1.0,1.0000108480453491,0.010738450253922864,,0.3857421875,0.015624830501130152
soft_log,1.0,1.0000115633010864,0.007447788417539476,,0.3505859375,0.015624819325509718
soft_log,1.0,1.000018835067749,0.011631789590583788,,0.35595703125,0.015624705707609439
soft_log,1.0,1.0000191926956177,0.010947067514775897,,0.3837890625,0.015624700119886481
soft_log,1.0,1.0000206232070923,0.010947156801828362,,0.3779296875,0.015624677769034619
soft_log,1.0,1.0000221729278564,0.015593877815428477,,0.38525390625,0.015624653555683928
soft_log,1.0,1.0000224113464355,0.00673126304254215,,0.359375,0.015624649830559714
soft_log,1.0,1.000023365020752,0.014239057997759666,,0.38330078125,0.015624634930080617
soft_log,1.0,1.0000239610671997,0.010770110505362392,,0.361328125,0.015624625617295614
soft_log,1.0,1.0000263452529907,0.0069011134951487,,0.35546875,0.015624588366266614
soft_log,1.0,1.0000278949737549,0.011332614671887257,,0.39111328125,0.015624564153193014
soft_log,1.0,1.000028133392334,0.00934338529926301,,0.3701171875,0.015624560428111429
soft_log,1.0,1.0000298023223877,0.008688758582928115,,0.361328125,0.015624534352590067
soft_log,1.0,1.0000311136245728,0.009358450951559075,,0.3701171875,0.015624513864741481
soft_log,1.0,1.0000349283218384,0.00941704428632619,,0.38427734375,0.015624454264032916
soft_log,1.0,1.0000360012054443,0.010079093150493303,,0.36083984375,0.01562443750141556
soft_log,1.0,1.0000402927398682,0.007768853851216188,,0.36083984375,0.015624370451305802
soft_log,1.0,1.0000436305999756,0.006088227409168315,,0.36767578125,0.015624318301618291
soft_log,1.0,1.0000468492507935,0.009039373136284489,,0.38232421875,0.015624268014749313
soft_log,1.0,1.0000478029251099,0.008404258829554766,,0.36474609375,0.015624253114998446
soft_log,1.0,1.0000500679016113,0.006865241136200827,,0.35986328125,0.015624217728204031
soft_log,1.0,1.0000511407852173,0.00964430463406631,,0.3681640625,0.0156242009660942
soft_log,1.0,1.0000516176223755,0.010454046406229692,,0.37841796875,0.015624193516279155
soft_log,1.0,1.0000579357147217,0.009768598048228822,,0.3818359375,0.015624094806900484
soft_log,1.0,1.0000766515731812,0.009880764442868386,,0.35693359375,0.015623802410966128
soft_log,1.0,1.0000783205032349,0.009733992538408679,,0.37890625,0.01562377633797478
soft_log,1.0,1.0000914335250854,0.008977268154037583,,0.36865234375,0.015623571481784997
soft_log,1.0,1.0000996589660645,0.007535650509063816,,0.357421875,0.015623442983825866
soft_log,1.0,1.000107765197754,0.009612889679110823,,0.37158203125,0.015623316350223947
soft_log,1.0,1.0001380443572998,0.011383506528786601,,0.376953125,0.015622843354629915
soft_log,1.0,1.000186800956726,0.009299008335159484,,0.3740234375,0.01562208178017741
soft_log,1.0,1.0002262592315674,0.006772920700791829,,0.35888671875,0.01562146549922019
soft_log,2.0,1.9993294477462769,0.009902727953305539,,0.14013671875,0.007815120223239404
soft_log,2.0,1.9996670484542847,0.006410984852404081,,0.12548828125,0.007813800808528556
soft_log,2.0,1.999756097793579,0.00781933844684704,,0.1416015625,0.007813452859196062
soft_log,2.0,1.9997918605804443,0.009227556758767703,,0.1396484375,0.007813313129229763
soft_log,2.0,1.9997925758361816,0.009043498486982342,,0.14111328125,0.007813310334681413
soft_log,2.0,1.9998401403427124,0.008936074882817257,,0.13916015625,0.007813124501702594
soft_log,2.0,1.9999133348464966,0.007444471634344866,,0.126953125,0.007812838550426134
soft_log,2.0,1.9999362230300903,0.007036734105014538,,0.13134765625,0.007812749136733303
soft_log,2.0,1.9999477863311768,0.008373833060177433,,0.14111328125,0.00781270396496872
soft_log,2.0,1.9999606609344482,0.010684636714698725,,0.1318359375,0.007812653671247453
soft_log,2.0,1.9999809265136719,0.007540733944932254,,0.12890625,0.007812574506516519
soft_log,2.0,1.9999886751174927,0.007583972292554099,,0.14892578125,0.00781254423807279
soft_log,2.0,1.9999920129776,0.008252746502867225,,0.13623046875,0.007812531199430844
soft_log,2.0,1.9999924898147583,0.012272130110047845,,0.154296875,0.007812529336771262
soft_log,2.0,2.000011444091797,0.008246921159329401,,0.14794921875,0.007812455296772212
soft_log,2.0,2.0000126361846924,0.006656918866193816,0.001381630144846431,0.134521484375,0.007812450640215405
soft_log,2.0,2.0000176429748535,0.0079873545672836,,0.1298828125,0.007812431082737431
soft_log,2.0,2.0000216960906982,0.006230358340944066,,0.134765625,0.007812415250565076
soft_log,2.0,2.000023126602173,0.009676153044518502,,0.15283203125,0.007812409662754859
soft_log,2.0,2.000037670135498,0.010373606454471496,,0.130859375,0.0078123528538047195
soft_log,2.0,2.0000383853912354,0.007812342822274988,,0.13525390625,0.0078123500599432405
soft_log,2.0,2.0000412464141846,0.008038397448979072,,0.13037109375,0.0078123388845173095
soft_log,2.0,2.000044345855713,0.006626261268443376,,0.1328125,0.007812326777841964
soft_log,2.0,2.000044822692871,0.0097322824084533,,0.15087890625,0.007812324915279857
soft_log,2.0,2.000046730041504,0.009164772211650758,,0.13623046875,0.007812317465040308
soft_log,2.0,2.0000479221343994,0.008945682401383872,,0.130859375,0.007812312808647807
soft_log,2.0,2.0000526905059814,0.009388461516448848,,0.140625,0.007812294183133307
soft_log,2.0,2.0000557899475098,0.007301241380696031,,0.12353515625,0.007812282076596507
soft_log,2.0,2.000056266784668,0.008506013033864614,,0.138671875,0.0078122802140557146
soft_log,2.0,2.0000596046447754,0.0084027305765429,,0.12744140625,0.007812267176295034
soft_log,2.0,2.0000622272491455,0.008836421609048838,,0.13623046875,0.007812256932370741
soft_log,2.0,2.0000698566436768,0.007885902212926687,,0.1318359375,0.007812227132016458
soft_log,2.0,2.0000720024108887,0.006752000282981962,,0.12646484375,0.00781221875070778
soft_log,2.0,2.0000805854797363,0.010692623371754494,,0.146484375,0.007812185225652901
soft_log,2.0,2.000087261199951,0.011109773326704998,,0.15576171875,0.0078121591508091455
soft_log,2.0,2.000093698501587,0.008136646811130152,,0.13720703125,0.0078121340073746565
soft_log,2.0,2.0000956058502197,0.007745603309657321,,0.13671875,0.007812126557499223
soft_log,2.0,2.0001001358032227,0.009328902572585614,,0.14990234375,0.0078121088641020155
soft_log,2.0,2.0001022815704346,0.008614845535926239,,0.140625,0.0078121004830471
soft_log,2.0,2.000103235244751,0.007162833313923095,,0.1396484375,0.007812096758139577
soft_log,2.0,2.0001158714294434,0.008472825832893641,,0.1337890625,0.007812047403450242
soft_log,2.0,2.0001533031463623,0.0070275515912372605,,0.12744140625,0.007811901205483064
soft_log,2.0,2.0001566410064697,0.009155127961219619,,0.1328125,0.00781188816898739
soft_log,2.0,2.000182867050171,0.007984394804168576,,0.14404296875,0.007811785740892498
soft_log,2.0,2.000199317932129,0.010442694100691857,,0.15625,0.007811721491912933
soft_log,2.0,2.000215530395508,0.009765344436837594,,0.1455078125,0.0078116581751119735
soft_log,2.0,2.0002760887145996,0.007705071170868445,,0.1220703125,0.007811421677314957
soft_log,2.0,2.000373601913452,0.00826318806991743,,0.14501953125,0.007811040890088705
soft_log,2.0,2.0004525184631348,0.011304023293845675,,0.16259765625,0.007810732749610095
soft_log,4.0,3.9986588954925537,0.006273797962859547,,0.0263671875,0.003907560111619702
soft_log,4.0,3.9993340969085693,0.005238880751385639,,0.02734375,0.003906900404264278
soft_log,4.0,3.999512195587158,0.007127711439215728,,0.02978515625,0.003906726429598031
soft_log,4.0,3.9995837211608887,0.004581198499017291,,0.021484375,0.003906656564614881
soft_log,4.0,3.9995851516723633,0.0074893142506826885,,0.021484375,0.003906655167340707
soft_log,4.0,3.999680280685425,0.0051563449736792034,,0.01953125,0.003906562250851297
soft_log,4.0,3.999826669692993,0.006669640557034216,,0.02294921875,0.003906419275213067
soft_log,4.0,3.9998724460601807,0.005177715884499431,,0.025390625,0.003906374568366651
soft_log,4.0,3.9998955726623535,0.006072542773271129,,0.02099609375,0.00390635198248436
soft_log,4.0,3.9999213218688965,0.007546369066081642,,0.0185546875,0.003906326835623726
soft_log,4.0,3.9999618530273438,0.0035821965907143825,,0.01953125,0.0039062872532582595
soft_log,4.0,3.9999773502349854,0.005905968199521876,,0.02392578125,0.003906272119036395
soft_log,4.0,3.9999840259552,0.004798611873118055,,0.0205078125,0.003906265599715422
soft_log,4.0,3.9999849796295166,0.005131917138546324,,0.029296875,0.003906264668385631
soft_log,4.0,4.000022888183594,0.005026242296824683,,0.02685546875,0.003906227648386106
soft_log,4.0,4.000025272369385,0.005926165578777909,0.0018200008105254445,0.0224609375,0.0039062253201077026
soft_log,4.0,4.000035285949707,0.004054105904031246,,0.017578125,0.0039062155413687157
soft_log,4.0,4.0000433921813965,0.005852214949249556,,0.02587890625,0.003906207625282538
soft_log,4.0,4.000046253204346,0.004711120017505115,,0.02685546875,0.0039062048313774295
soft_log,4.0,4.000075340270996,0.0038271290576222757,,0.01806640625,0.0039061764269023597
soft_log,4.0,4.000076770782471,0.00653095129964318,,0.02294921875,0.0039061750299716202
soft_log,4.0,4.000082492828369,0.00615657397870996,,0.021484375,0.0039061694422586547
soft_log,4.0,4.000088691711426,0.004470377732464991,,0.025390625,0.003906163388920982
soft_log,4.0,4.000089645385742,0.004807981848579587,,0.02734375,0.0039061624576399285
soft_log,4.0,4.000093460083008,0.006182787222082774,,0.02685546875,0.003906158732520154
soft_log,4.0,4.000095844268799,0.003539139584517675,,0.0224609375,0.0039061564043239034
soft_log,4.0,4.000105381011963,0.004335321647868991,,0.0283203125,0.0039061470915666536
soft_log,4.0,4.0001115798950195,0.005714714980589602,,0.02392578125,0.0039061410382982536
soft_log,4.0,4.000112533569336,0.006225540160620361,,0.01953125,0.0039061401070278573
soft_log,4.0,4.000119209289551,0.00381954850531793,,0.01953125,0.003906133588147517
soft_log,4.0,4.000124454498291,0.007943054993077488,,0.01708984375,0.0039061284661853703
soft_log,4.0,4.0001397132873535,0.0043729908190324965,,0.021484375,0.003906113566008229
soft_log,4.0,4.000144004821777,0.003761495088392791,,0.01904296875,0.00390610937535389
soft_log,4.0,4.000161170959473,0.003999781878428063,,0.0205078125,0.0039060926128264505
soft_log,4.0,4.000174522399902,0.005241257909081299,,0.03369140625,0.0039060795754045727
soft_log,4.0,4.000187397003174,0.006828575956091312,,0.02001953125,0.0039060670036873283
soft_log,4.0,4.0001912117004395,0.00548772200252688,,0.01806640625,0.0039060632787496115
soft_log,4.0,4.000200271606445,0.004420831690489178,,0.03173828125,0.0039060544320510078
soft_log,4.0,4.000204563140869,0.006605968456174949,,0.01904296875,0.00390605024152355
soft_log,4.0,4.000206470489502,0.007441619882264362,,0.0244140625,0.0039060483790697887
soft_log,4.0,4.000231742858887,0.007608926716517809,,0.02685546875,0.003906023701725121
soft_log,4.0,4.000306606292725,0.004406994753429433,,0.02001953125,0.003905950602741532
soft_log,4.0,4.0003132820129395,0.005213648000415277,,0.02587890625,0.003905944084493695
soft_log,4.0,4.000365734100342,0.006335654822135602,,0.01513671875,0.003905892870446249
soft_log,4.0,4.000398635864258,0.006654607763875777,,0.02734375,0.0039058607459564664
soft_log,4.0,4.000431060791016,0.006130026164347004,,0.02294921875,0.0039058290875559868
soft_log,4.0,4.000552177429199,0.004889897826337061,,0.0244140625,0.0039057108386574787
soft_log,4.0,4.000747203826904,0.005174139551791574,,0.0224609375,0.0039055204450443525
soft_log,4.0,4.0009050369262695,0.004415530434404303,,0.0224609375,0.0039053663748050476
soft_log,8.0,7.997317790985107,0.0029868561353675444,,0.0,0.001953780055809851
soft_log,8.0,7.998668193817139,0.0030107805155052516,,0.0,0.001953450202132139
soft_log,8.0,7.999024391174316,0.0025332705671339347,,0.00048828125,0.0019533632147990154
soft_log,8.0,7.999167442321777,0.0025368720492197046,,0.0009765625,0.0019533282823074407
soft_log,8.0,7.999170303344727,0.0022815007010640927,,0.00048828125,0.0019533275836703533
soft_log,8.0,7.99936056137085,0.0022006248762176583,,0.0,0.0019532811254256485
soft_log,8.0,7.999653339385986,0.002862310801768685,,0.00048828125,0.0019532096376065336
soft_log,8.0,7.999744892120361,0.003179149348590488,,0.0,0.0019531872841833256
soft_log,8.0,7.999791145324707,0.0028015623425499407,,0.00048828125,0.00195317599124218
soft_log,8.0,7.999842643737793,0.002245890937066565,,0.0,0.001953163417811863
soft_log,8.0,7.9999237060546875,0.0023916319099782347,,0.0,0.0019531436266291297
soft_log,8.0,7.999954700469971,0.002345435909606471,,0.00048828125,0.0019531360595181975
soft_log,8.0,7.9999680519104,0.0021079334847323014,,0.00048828125,0.001953132799857711
soft_log,8.0,7.999969959259033,0.002324905894816284,,0.0009765625,0.0019531323341928156
soft_log,8.0,8.000045776367188,0.002049149866116635,,0.00048828125,0.001953113824193053
soft_log,8.0,8.00005054473877,0.002619883848647562,0.0001121763443317705,0.00048828125,0.0019531126600538513
soft_log,8.0,8.000070571899414,0.0026220418660588504,,0.00048828125,0.0019531077706843578
soft_log,8.0,8.000086784362793,0.002459580409939349,,0.0,0.001953103812641269
soft_log,8.0,8.000092506408691,0.0021781401626605828,,0.00048828125,0.0019531024156887147
soft_log,8.0,8.000150680541992,0.0024921425029874648,,0.00048828125,0.0019530882134511799
soft_log,8.0,8.000153541564941,0.0028145615281923754,,0.0,0.0019530875149858101
soft_log,8.0,8.000164985656738,0.002460834729014408,,0.0,0.0019530847211293274
soft_log,8.0,8.000177383422852,0.0024773978627365308,,0.0,0.001953081694460491
soft_log,8.0,8.000179290771484,0.0017595058493151197,,0.0009765625,0.0019530812288199642
soft_log,8.0,8.000186920166016,0.0029199311707597993,,0.00048828125,0.001953079366260077
soft_log,8.0,8.000191688537598,0.0026074234215487492,,0.00146484375,0.0019530782021619517
soft_log,8.0,8.000210762023926,0.0024542255670094177,,0.00048828125,0.0019530735457833268
soft_log,8.0,8.000223159790039,0.002931107249300915,,0.00048828125,0.0019530705191491268
soft_log,8.0,8.000225067138672,0.002060786922502677,,0.0,0.0019530700535139286
soft_log,8.0,8.000238418579102,0.001995666705540951,,0.0009765625,0.0019530667940737584
soft_log,8.0,8.000248908996582,0.00229595387175036,,0.0,0.0019530642330926851
soft_log,8.0,8.000279426574707,0.002005260411931691,,0.00048828125,0.0019530567830041146
soft_log,8.0,8.000288009643555,0.002633440751156063,,0.00048828125,0.001953054687676945
soft_log,8.0,8.000322341918945,0.0022899435624294463,,0.00146484375,0.0019530463064132253
soft_log,8.0,8.000349044799805,0.00278608443293645,,0.00146484375,0.0019530397877022864
soft_log,8.0,8.000374794006348,0.0031087777010847225,,0.00048828125,0.0019530335018436641
soft_log,8.0,8.000382423400879,0.0021453152819177874,,0.0,0.0019530316393748057
soft_log,8.0,8.00040054321289,0.0020886773891541305,,0.00048828125,0.0019530272160255039
soft_log,8.0,8.000409126281738,0.0019085500349990939,,0.0,0.001953025120761775
soft_log,8.0,8.000412940979004,0.002556819077577142,,0.00146484375,0.0019530241895348943
soft_log,8.0,8.000463485717773,0.0026941302999608755,,0.0,0.0019530118508625605
soft_log,8.0,8.00061321258545,0.0026017050086820205,,0.0009765625,0.001952975301370766
soft_log,8.0,8.000626564025879,0.0029764445580798644,,0.00048828125,0.0019529720422468476
soft_log,8.0,8.000731468200684,0.0023236654849422577,,0.0,0.0019529464352231246
soft_log,8.0,8.000797271728516,0.002160695191944865,,0.0,0.0019529303729782332
soft_log,8.0,8.000862121582031,0.002454146732949847,,0.0,0.0019529145437779934
soft_log,8.0,8.001104354858398,0.0025146783754788405,,0.0,0.0019528554193287394
soft_log,8.0,8.001494407653809,0.002982139354768183,,0.0009765625,0.0019527602225221762
soft_log,8.0,8.001810073852539,0.0021511342956317334,,0.0009765625,0.0019526831874025238
soft_log,16.0,15.994635581970215,0.001706785767090588,,0.0,0.0009768900279049256
soft_log,16.0,15.997336387634277,0.0016357640276364726,,0.0,0.0009767251010660695
soft_log,16.0,15.998048782348633,0.0015541718570623961,,0.0,0.0009766816073995077
soft_log,16.0,15.998334884643555,0.0011576219666617393,,0.0,0.0009766641411537204
soft_log,16.0,15.998340606689453,0.001458388917973194,,0.0,0.0009766637918351766
soft_log,16.0,15.9987211227417,0.0014792266774899616,,0.0,0.0009766405627128242
soft_log,16.0,15.999306678771973,0.0016089984412715336,,0.0,0.0009766048188032668
soft_log,16.0,15.999489784240723,0.0015744354721115156,,0.0,0.0009765936420916628
soft_log,16.0,15.999582290649414,0.0015911621465815355,,0.0,0.00097658799562109
soft_log,16.0,15.999685287475586,0.0015128474134225806,,0.0,0.0009765817089059316
soft_log,16.0,15.999847412109375,0.0009469447338187235,,0.0,0.0009765718133145649
soft_log,16.0,15.999909400939941,0.0019130230296237733,,0.0,0.0009765680297590988
soft_log,16.0,15.9999361038208,0.0010805879316469712,,0.0,0.0009765663999288555
soft_log,16.0,15.999939918518066,0.001232765022492388,,0.0,0.0009765661670964078
