arm,sigma_a,object,rho,rel_mse_aligned,rel_mse_raw,n,rel_mse_grid,abs_diff
random_uniform+oracle,0.15,4,0.01,0.3255565608213613,0.5442038132835508,5,0.32555653761600944,2.320535186228767e-08
random_uniform+oracle,0.15,4,0.03,0.3255565555773973,0.5442038076087125,5,0.3255565396769535,1.5900443794958363e-08
random_uniform+oracle,0.15,4,0.1,0.32555654799917594,0.5442037881342219,5,0.32555652649955247,2.1499623470422335e-08
random_uniform+oracle,0.15,4,0.3,0.3255565588291692,0.5442038075600285,5,0.32555653353861225,2.529055692646054e-08
random_uniform+oracle,0.15,4,1.0,0.3255565532262744,0.5442038112427254,5,0.3255565317932899,2.143298449830411e-08
random_uniform+oracle,0.15,4,3.0,0.32555655436067843,0.5442038128536619,5,0.3255565348492774,1.9511401050387178e-08
random_uniform+oracle,0.15,4,10.0,0.3255565550743162,0.5442038001442294,5,0.3255565307440255,2.433029067105963e-08
random_uniform+oracle,0.15,5,0.001,0.3341781171719468,0.4934512158026161,5,0.3341781133138045,3.858142305634971e-09
random_uniform+oracle,0.15,5,0.003,0.3341781255250277,0.49345121145385473,5,0.3341781098567231,1.566830459820423e-08
random_uniform+oracle,0.15,5,0.01,0.3341781207554658,0.49345120604827547,5,0.334178111101017,9.65444885148159e-09
random_uniform+oracle,0.15,5,0.03,0.334178120631239,0.4934511885348153,5,0.33417810778050117,1.2850737807212909e-08
random_uniform+oracle,0.15,5,0.1,0.334178114220704,0.4934511784151602,5,0.33417810492288963,9.297814351771905e-09
random_uniform+oracle,0.15,5,0.3,0.3341781206725443,0.4934512065172232,5,0.33417811477762627,5.894918053694909e-09
random_uniform+oracle,0.15,5,1.0,0.3341781266111132,0.4934512085679124,5,0.33417811318220225,1.3428910927704152e-08
random_uniform+oracle,0.15,5,3.0,0.33417813290406,0.49345122347382875,5,0.3341781122018457,2.0702214331702606e-08
random_uniform+oracle,0.15,5,10.0,0.33417811330192937,0.4934512018010991,5,0.3341781105914483,2.7104810618183706e-09
random_uniform+oracle,0.15,6,0.001,0.31920352622438497,0.48462121361330157,5,0.31920359595204495,6.972765997925734e-08
random_uniform+oracle,0.15,6,0.003,0.31920353848535604,0.48462125460903244,5,0.3192035972894754,5.8804119351663076e-08
random_uniform+oracle,0.15,6,0.01,0.3192035381385473,0.4846212442600143,5,0.319203598643724,6.05051767021969e-08
random_uniform+oracle,0.15,6,0.03,0.31920354251740146,0.4846212544685852,5,0.31920360137059733,5.885319587228821e-08
random_uniform+oracle,0.15,6,0.1,0.31920353505577753,0.48462121609732967,5,0.319203598132817,6.307703948049692e-08
random_uniform+oracle,0.15,6,0.3,0.3192035362371709,0.48462123580280114,5,0.31920360328767333,6.705050242805655e-08
random_uniform+oracle,0.15,6,1.0,0.3192035344536453,0.4846212339276607,5,0.3192035939548247,5.9501179427989825e-08
random_uniform+oracle,0.15,6,3.0,0.31920352974762234,0.48462121344543335,5,0.3192035996701922,6.992256984528211e-08
random_uniform+oracle,0.15,6,10.0,0.3192035452345145,0.4846212641543254,5,0.31920359530993714,5.007542264179321e-08
random_uniform+oracle,0.15,7,0.001,0.3373413675700399,0.5267528875343949,5,0.3373414754692542,1.0789921428555616e-07
random_uniform+oracle,0.15,7,0.003,0.33734136888334937,0.5267528881356481,5,0.33734147138091425,1.0249756488001083e-07
random_uniform+oracle,0.15,7,0.01,0.33734136066222714,0.5267528791868878,5,0.33734146258229314,1.0192006599796244e-07
random_uniform+oracle,0.15,7,0.03,0.3373413585897659,0.5267528618233566,5,0.33734147546671805,1.168769521719959e-07
random_uniform+oracle,0.15,7,0.1,0.33734135697683765,0.526752843893343,5,0.3373414607223923,1.0374555464709445e-07
random_uniform+oracle,0.15,7,0.3,0.3373413674592042,0.526752904382593,5,0.3373414719433119,1.0448410769914318e-07
random_uniform+oracle,0.15,7,1.0,0.33734137139050857,0.5267528839950264,5,0.33734147932267533,1.079321667596389e-07
random_uniform+oracle,0.15,7,3.0,0.3373413533534568,0.5267528225437944,5,0.337341465776768,1.1242331121597005e-07
random_uniform+oracle,0.15,7,10.0,0.3373413678187176,0.526752896996962,5,0.33734147915060214,1.1133188454470755e-07
random_uniform+oracle,0.15,8,0.001,0.32271486767614743,0.5043874737063205,5,0.3227149082735639,4.0597416484100535e-08
random_uniform+oracle,0.15,8,0.003,0.32271486244436776,0.504387478537264,5,0.322714907597696,4.515332824306384e-08
random_uniform+oracle,0.15,8,0.01,0.3227148612832826,0.5043874584213964,5,0.3227148985873165,3.7304033917440194e-08
random_uniform+oracle,0.15,8,0.03,0.3227148517360746,0.5043874376939891,5,0.32271490633796934,5.460189472783483e-08
random_uniform+oracle,0.15,8,0.1,0.32271486139210814,0.5043874745222612,5,0.32271490252965485,4.113754670242997e-08
random_uniform+oracle,0.15,8,0.3,0.32271486909784497,0.5043874885212968,5,0.3227149054351625,3.633731754382197e-08
random_uniform+oracle,0.15,8,1.0,0.3227148693813716,0.5043874938866968,5,0.3227149052122992,3.58309275583224e-08
random_uniform+oracle,0.15,8,3.0,0.3227148605249843,0.5043874755980353,5,0.3227149111597588,5.063477448441489e-08
random_uniform+oracle,0.15,8,10.0,0.3227148710198053,0.5043874816286759,5,0.32271490727604285,3.6256237567755534e-08
random_uniform+oracle,0.15,9,0.001,0.3196823765219813,0.5066149464841513,5,0.31968230856820656,6.795377471835451e-08
random_uniform+oracle,0.15,9,0.003,0.3196823808060684,0.5066149499086442,5,0.319682306864462,7.394160644880188e-08
random_uniform+oracle,0.15,9,0.01,0.31968237593825466,0.5066149710660028,5,0.3196823101267318,6.581152284246272e-08
random_uniform+oracle,0.15,9,0.03,0.3196823754276532,0.5066149438533624,5,0.31968230414137944,7.128627377284147e-08
random_uniform+oracle,0.15,9,0.1,0.31968237278261946,0.5066149494107537,5,0.3196823076522278,6.513039163547063e-08
random_uniform+oracle,0.15,9,0.3,0.31968238273188365,0.5066149630004421,5,0.3196823102776031,7.245428057522929e-08
random_uniform+oracle,0.15,9,1.0,0.3196823748685388,0.5066149386311161,5,0.31968230569894823,6.91695905552514e-08
random_uniform+oracle,0.15,9,3.0,0.31968238674169014,0.5066149491325144,5,0.31968230824020083,7.850148930899081e-08
random_uniform+oracle,0.15,9,10.0,0.3196823780728112,0.5066149514105913,5,0.3196823053326152,7.27401959776941e-08
random_uniform+oracle,0.3,0,0.001,0.3046755898102363,0.49230200514829325,5,0.30467559330620353,3.495967237920894e-09
random_uniform+oracle,0.3,0,0.003,0.30467559100358593,0.49230200986831785,5,0.3046755980852257,7.0816397745865345e-09
random_uniform+oracle,0.3,0,0.01,0.3046755873207087,0.49230200823688486,5,0.30467559810290756,1.0782198855974201e-08
random_uniform+oracle,0.3,0,0.03,0.30467559192434823,0.49230201450592936,5,0.30467560007919764,8.15484940686062e-09
random_uniform+oracle,0.3,0,0.1,0.30467558854805166,0.49230200940545765,5,0.3046755947113337,6.163282051385721e-09
random_uniform+oracle,0.3,0,0.3,0.30467559072598605,0.4923020072973541,5,0.30467559321341875,2.4874327042567757e-09
random_uniform+oracle,0.3,0,1.0,0.30467559092177915,0.49230201097896026,5,0.3046755948197458,3.89796667166209e-09
random_uniform+oracle,0.3,0,3.0,0.3046755863553088,0.4923020003303503,5,0.3046755992679039,1.2912595104275226e-08
random_uniform+oracle,0.3,0,10.0,0.3046755910052619,0.49230201086346986,5,0.3046756009294024,9.924140453865249e-09
random_uniform+oracle,0.3,1,0.001,0.3312978990211614,0.4980248849227877,5,0.3312979331206417,3.409948029498011e-08
random_uniform+oracle,0.3,1,0.003,0.3312979059501514,0.4980248983853536,5,0.33129793370793714,2.7757785736604035e-08
random_uniform+oracle,0.3,1,0.01,0.33129790579123813,0.49802489878114375,5,0.33129793472299945,2.8931761320016847e-08
random_uniform+oracle,0.3,1,0.03,0.3312979009457093,0.49802487777400495,5,0.33129793090020393,2.99544946069652e-08
random_uniform+oracle,0.3,1,0.1,0.331297901973477,0.49802488710162834,5,0.33129793267006974,3.069659271215386e-08
random_uniform+oracle,0.3,1,0.3,0.33129790128427394,0.4980248863859642,5,0.3312979324704629,3.1186188964582584e-08
random_uniform+oracle,0.3,1,1.0,0.3312978996495678,0.49802489057908506,5,0.3312979313381842,3.168861639757381e-08
random_uniform+oracle,0.3,1,3.0,0.33129790297884204,0.49802488683738677,5,0.3312979338609894,3.088214733937278e-08
random_uniform+oracle,0.3,1,10.0,0.3312978999304431,0.49802488610807877,5,0.331297934597938,3.4667494874796034e-08
random_uniform+oracle,0.3,2,0.001,0.34219101441929783,0.47856935488554264,5,0.34219104854040927,3.41211114363027e-08
random_uniform+oracle,0.3,2,0.003,0.34219101883636205,0.4785693675666975,5,0.3421910454700403,2.6633678262832916e-08
random_uniform+oracle,0.3,2,0.01,0.3421910122689137,0.4785693536417933,5,0.3421910454205948,3.3151681122500776e-08
random_uniform+oracle,0.3,2,0.03,0.34219101063749224,0.4785693516267255,5,0.3421910466968572,3.6059364938445526e-08
random_uniform+oracle,0.3,2,0.1,0.3421910093950003,0.4785693467976497,5,0.34219104406509016,3.467008985458264e-08
random_uniform+oracle,0.3,2,0.3,0.34219101006345415,0.4785693511689577,5,0.34219104731696187,3.7253507723100654e-08
random_uniform+oracle,0.3,2,1.0,0.3421910156045226,0.4785693640252745,5,0.3421910485880983,3.2983575704026435e-08
random_uniform+oracle,0.3,2,3.0,0.34219101573050204,0.4785693522341889,5,0.3421910388409814,2.3110479363541714e-08
random_uniform+oracle,0.3,2,10.0,0.3421910112271812,0.4785693445500813,5,0.34219104693035385,3.570317264056655e-08
random_uniform+oracle,0.3,3,0.001,0.3492049790062574,0.5095086484419544,5,0.3492050122738009,3.3267543497750296e-08
random_uniform+oracle,0.3,3,0.003,0.3492049758134207,0.5095086528323695,5,0.34920501103872503,3.5225304340080754e-08
random_uniform+oracle,0.3,3,0.01,0.3492049893890796,0.5095086510122141,5,0.3492050140495405,2.4660460895553626e-08
random_uniform+oracle,0.3,3,0.03,0.3492049743635589,0.5095086525314401,5,0.34920500472194493,3.035838602727381e-08
random_uniform+oracle,0.3,3,0.1,0.3492049851829793,0.5095086510156304,5,0.34920501083948,2.5656500701742857e-08
random_uniform+oracle,0.3,3,0.3,0.34920498048076914,0.5095086446578343,5,0.3492050161922963,3.5711527179849156e-08
random_uniform+oracle,0.3,3,1.0,0.34920498014495627,0.5095086520967708,5,0.34920500993211834,2.978716207024945e-08
random_uniform+oracle,0.3,3,3.0,0.3492049770133268,0.5095086501940009,5,0.3492050112936156,3.428028877427991e-08
random_uniform+oracle,0.3,3,10.0,0.34920497924812144,0.509508649966437,5,0.3492050144494744,3.5201352943659003e-08
random_uniform+oracle,0.3,4,0.001,0.32555656199701105,0.5442037985512742,5,0.3255565302733794,3.172363166603631e-08
random_uniform+oracle,0.3,4,0.003,0.32555655164019787,0.5442038233443709,5,0.3255565292091795,2.2431018376067868e-08
random_uniform+oracle,0.3,4,0.01,0.32555654815489116,0.5442037763794698,5,0.32555652852715256,1.9627738601091238e-08
random_uniform+oracle,0.3,4,0.03,0.32555655668819544,0.5442037864363305,5,0.32555653369882587,2.2989369574677454e-08
random_uniform+oracle,0.3,4,0.1,0.32555654228807124,0.5442037794118728,5,0.32555653305657695,9.231494291217501e-09
random_uniform+oracle,0.3,4,0.3,0.3255565613376477,0.5442038260395975,5,0.3255565340392292,2.72984185256675e-08
random_uniform+oracle,0.3,4,1.0,0.32555655849312815,0.5442038126675529,5,0.32555654393492484,1.4558203309533724e-08
random_uniform+oracle,0.3,4,3.0,0.3255565532130034,0.5442037892945565,5,0.32555653138575646,2.1827246954320145e-08
random_uniform+oracle,0.3,4,10.0,0.3255565467225575,0.5442038029865732,5,0.325556528625102,1.8097455534160645e-08
random_uniform+oracle,0.3,5,0.001,0.33417812460471297,0.4934512117862438,5,0.33417811068507053,1.3919642438686708e-08
random_uniform+oracle,0.3,5,0.003,0.3341781216535839,0.49345120385479857,5,0.3341781096322857,1.2021298179121231e-08
random_uniform+oracle,0.3,5,0.01,0.3341781202019981,0.49345117798136007,5,0.3341781131675767,7.034421434237714e-09
random_uniform+oracle,0.3,5,0.03,0.3341781219600327,0.4934512096184485,5,0.33417810693735306,1.502267965580728e-08
random_uniform+oracle,0.3,5,0.1,0.3341781156999576,0.493451187767098,5,0.334178097431732,1.8268225598916388e-08
random_uniform+oracle,0.3,5,0.3,0.33417810879742943,0.49345118870885685,5,0.33417810562520056,3.1722288684754574e-09
random_uniform+oracle,0.3,5,1.0,0.3341781238760981,0.49345120974962153,5,0.334178113071972,1.0804126093777455e-08
random_uniform+oracle,0.3,5,3.0,0.33417811221801,0.49345119700433243,5,0.33417810656017355,5.657836477102052e-09
random_uniform+oracle,0.3,5,10.0,0.3341781089683046,0.4934511727003195,5,0.33417811004385606,1.075551481211079e-09
random_uniform+oracle,0.3,6,0.001,0.3192035337720959,0.48462123207718255,5,0.31920358531875126,5.1546655333023494e-08
random_uniform+oracle,0.3,6,0.003,0.31920354364556214,0.4846212373749366,5,0.3192035927211153,4.9075553176791686e-08
random_uniform+oracle,0.3,6,0.01,0.3192035412152269,0.4846212616398657,5,0.31920359812935517,5.6914128243601425e-08
random_uniform+oracle,0.3,6,0.03,0.31920353199651397,0.4846212374246298,5,0.31920359281008454,6.08135705681967e-08
random_uniform+oracle,0.3,6,0.1,0.3192035298969722,0.4846212310803053,5,0.3192035913836849,6.148671272132589e-08
random_uniform+oracle,0.3,6,0.3,0.31920354706188003,0.48462125492929875,5,0.3192035925918382,4.552995819251393e-08
random_uniform+oracle,0.3,6,1.0,0.3192035396735481,0.48462124597959466,5,0.31920359002474363,5.0351195546305405e-08
random_uniform+oracle,0.3,6,3.0,0.31920354217229574,0.48462124722929084,5,0.31920359516890073,5.299660499336056e-08
random_uniform+oracle,0.3,6,10.0,0.3192035469695452,0.4846212680559769,5,0.31920358575539015,3.878584492467141e-08
random_uniform+oracle,0.3,7,0.001,0.3373413723644815,0.5267528786826537,5,0.33734146985880664,9.749432516859002e-08
random_uniform+oracle,0.3,7,0.003,0.33734138901995114,0.5267529242960495,5,0.3373414698037256,8.078377444764584e-08
random_uniform+oracle,0.3,7,0.01,0.33734135730895626,0.526752854051814,5,0.33734145617644906,9.886749280374474e-08
random_uniform+oracle,0.3,7,0.03,0.3373413667484441,0.5267528751579261,5,0.33734146956820565,1.0281976153825312e-07
random_uniform+oracle,0.3,7,0.1,0.33734137547501036,0.5267528947168275,5,0.3373414786151464,1.0314013604295624e-07
random_uniform+oracle,0.3,7,0.3,0.33734135478510674,0.5267528547945728,5,0.33734147000094883,1.1521584208917801e-07
random_uniform+oracle,0.3,7,1.0,0.3373413641054154,0.5267528667010682,5,0.3373414692702371,1.0516482173983377e-07
random_uniform+oracle,0.3,7,3.0,0.3373413574927251,0.5267528388247122,5,0.3373414592647487,1.0177202358629955e-07
random_uniform+oracle,0.3,7,10.0,0.3373413755855671,0.5267528964666861,5,0.3373414707175321,9.513196502775045e-08
random_uniform+oracle,0.3,8,0.001,0.3227148558399754,0.5043874693513539,5,0.32271489496962946,3.912965407248947e-08
random_uniform+oracle,0.3,8,0.003,0.3227148683441731,0.504387478757721,5,0.3227149019469694,3.3602796267739876e-08
random_uniform+oracle,0.3,8,0.01,0.3227148647690059,0.5043874607368937,5,0.3227148951575575,3.038855161952014e-08
random_uniform+oracle,0.3,8,0.03,0.3227148582955027,0.5043874700145807,5,0.32271490739191067,4.909640793915315e-08
random_uniform+oracle,0.3,8,0.1,0.32271487514034497,0.504387494883465,5,0.3227149168655961,4.1725251143098774e-08
random_uniform+oracle,0.3,8,0.3,0.3227148613398355,0.5043874869708829,5,0.32271490416876375,4.282892823725959e-08
random_uniform+oracle,0.3,8,1.0,0.3227148645329484,0.5043874719361193,5,0.3227149051887734,4.065582498435916e-08
random_uniform+oracle,0.3,8,3.0,0.32271485704223346,0.5043874564012203,5,0.32271490734025476,5.029802130351868e-08
random_uniform+oracle,0.3,8,10.0,0.322714870219294,0.5043874892281688,5,0.3227149135274674,4.3308173380829373e-08
random_uniform+oracle,0.3,9,0.001,0.3196823720371443,0.5066149370317528,5,0.3196823084983286,6.353881565335229e-08
random_uniform+oracle,0.3,9,0.003,0.31968238385589814,0.5066149358333141,5,0.3196823134412301,7.041466804080798e-08
random_uniform+oracle,0.3,9,0.01,0.3196823834444281,0.5066149705475198,5,0.31968231174142236,7.170300575509714e-08
random_uniform+oracle,0.3,9,0.03,0.31968237704880964,0.506614957221559,5,0.3196823094603845,6.758842513443497e-08
random_uniform+oracle,0.3,9,0.1,0.3196823791427329,0.5066149508996023,5,0.31968231364865274,6.549408015921188e-08
random_uniform+oracle,0.3,9,0.3,0.3196823779155367,0.5066149463148424,5,0.31968230630155364,7.161398307697908e-08
random_uniform+oracle,0.3,9,1.0,0.31968237734549704,0.5066149454785436,5,0.319682312733985,6.461151202952209e-08
random_uniform+oracle,0.3,9,3.0,0.3196823782588922,0.5066149528915116,5,0.3196823060762902,7.218260195118731e-08
random_uniform+oracle,0.3,9,10.0,0.3196823767550494,0.5066149422474051,5,0.31968230681131843,6.994373097368722e-08
random_uniform+oracle,0.5,0,0.001,0.30467558975398745,0.49230200721177947,5,0.3046755979848241,8.230836623379645e-09
random_uniform+oracle,0.5,0,0.003,0.3046755872241454,0.49230200108596434,5,0.30467559749044615,1.026630075395829e-08
random_uniform+oracle,0.5,0,0.01,0.30467558911259496,0.4923020125359459,5,0.3046755943178918,5.205296860211206e-09
random_uniform+oracle,0.5,0,0.03,0.30467558538207806,0.49230199246647716,5,0.30467559420729184,8.8252137819822e-09
random_uniform+oracle,0.5,0,0.1,0.3046755926112985,0.4923020178774752,5,0.3046755962221338,3.61083529742956e-09
random_uniform+oracle,0.5,0,0.3,0.30467559491095103,0.49230202293798353,5,0.3046755987298851,3.818934057875367e-09
random_uniform+oracle,0.5,0,1.0,0.30467559350031137,0.49230201263904194,5,0.3046755991330849,5.632773525388046e-09
random_uniform+oracle,0.5,0,3.0,0.3046755918536238,0.49230201636852844,5,0.3046755935013715,1.6477477160492526e-09
random_uniform+oracle,0.5,0,10.0,0.30467558960322466,0.4923020158365493,5,0.3046755977726435,8.169418863612776e-09
random_uniform+oracle,0.5,1,0.001,0.33129790634813633,0.4980248927812827,5,0.33129793482413705,2.847600072408696e-08
random_uniform+oracle,0.5,1,0.003,0.33129790508568563,0.49802489513504433,5,0.33129793300233434,2.7916648714931824e-08
random_uniform+oracle,0.5,1,0.01,0.33129789974956697,0.4980248799459506,5,0.3312979272054531,2.745588612018679e-08
random_uniform+oracle,0.5,1,0.03,0.3312979048911343,0.4980248863407444,5,0.3312979320652575,2.7174123173878684e-08
random_uniform+oracle,0.5,1,0.1,0.33129789965824585,0.49802488336023404,5,0.3312979293112074,2.9652961530679534e-08
random_uniform+oracle,0.5,1,0.3,0.33129790438868045,0.4980248890459424,5,0.33129793324278284,2.8854102385178493e-08
random_uniform+oracle,0.5,1,1.0,0.3312979030875415,0.4980248874018237,5,0.331297929279273,2.6191731505864624e-08
random_uniform+oracle,0.5,1,3.0,0.33129789494683093,0.4980248763986165,5,0.33129793147190656,3.652507563067786e-08
random_uniform+oracle,0.5,1,10.0,0.33129790499972833,0.4980248833680239,5,0.3312979340331096,2.9033381254706114e-08
random_uniform+oracle,0.5,2,0.001,0.34219101213884734,0.4785693534530465,5,0.3421910454025462,3.326369885092717e-08
random_uniform+oracle,0.5,2,0.003,0.34219100814727615,0.4785693510056214,5,0.3421910425361857,3.438890955331786e-08
random_uniform+oracle,0.5,2,0.01,0.34219101370103167,0.4785693485451765,5,0.34219104286321567,2.9162184000952607e-08
random_uniform+oracle,0.5,2,0.03,0.3421910195565026,0.47856936358634067,5,0.34219105090761187,3.135110926422158e-08
random_uniform+oracle,0.5,2,0.1,0.34219100961784077,0.4785693515955297,5,0.34219104584443916,3.6226598387756326e-08
random_uniform+oracle,0.5,2,0.3,0.34219101178573874,0.47856934490748626,5,0.3421910413547004,2.9568961668058336e-08
random_uniform+oracle,0.5,2,1.0,0.34219101473264274,0.47856934555315045,5,0.34219104430729336,2.957465061736997e-08
random_uniform+oracle,0.5,2,3.0,0.34219100953659287,0.4785693401511578,5,0.34219104394601535,3.440942247801004e-08
random_uniform+oracle,0.5,2,10.0,0.3421910118648175,0.478569346635103,5,0.34219104268554384,3.082072635995914e-08
random_uniform+oracle,0.5,3,0.001,0.34920496649071964,0.509508622552745,5,0.34920501009351435,4.360279470816408e-08
random_uniform+oracle,0.5,3,0.003,0.34920496883775637,0.5095086327170664,5,0.34920500666611165,3.7828355281543935e-08
random_uniform+oracle,0.5,3,0.01,0.34920498409221623,0.509508646661362,5,0.34920501265402953,2.8561813303351613e-08
random_uniform+oracle,0.5,3,0.03,0.3492049840128268,0.5095086413606318,5,0.34920501055311515,2.6540288355914043e-08
random_uniform+oracle,0.5,3,0.1,0.34920498533480304,0.5095086435818936,5,0.34920501158719575,2.625239270415136e-08
random_uniform+oracle,0.5,3,0.3,0.3492049893998915,0.5095086476866706,5,0.3492050061728468,1.677295530244649e-08
random_uniform+oracle,0.5,3,1.0,0.3492049915786446,0.5095086534822059,5,0.3492050100718299,1.8493185316437177e-08
random_uniform+oracle,0.5,3,3.0,0.34920497562805836,0.5095086465760414,5,0.34920500495887785,2.9330819495410054e-08
random_uniform+oracle,0.5,3,10.0,0.34920500064681503,0.5095086763833547,5,0.34920500792102177,7.274206736962441e-09
random_uniform+oracle,0.5,4,0.001,0.32555655565978653,0.5442038021987063,5,0.32555652938958507,2.6270201458622466e-08
random_uniform+oracle,0.5,4,0.003,0.32555655275989126,0.5442038045627351,5,0.32555653033273285,2.2427158408167003e-08
random_uniform+oracle,0.5,4,0.01,0.32555654626497293,0.5442038014397069,5,0.32555652840792,1.7857052947434227e-08
random_uniform+oracle,0.5,4,0.03,0.3255565584201063,0.5442038149582934,5,0.3255565248842037,3.353590255494865e-08
random_uniform+oracle,0.5,4,0.1,0.32555655042110754,0.5442038074895996,5,0.3255565323936799,1.80274276617709e-08
random_uniform+oracle,0.5,4,0.3,0.3255565535375648,0.5442038070796947,5,0.325556532815052,2.0722512816817584e-08
random_uniform+oracle,0.5,4,1.0,0.32555655420066376,0.5442038056428544,5,0.32555652759024306,2.6610420700290405e-08
random_uniform+oracle,0.5,4,3.0,0.3255565669872381,0.5442038212423578,5,0.32555653029684334,3.669039477793845e-08
random_uniform+oracle,0.5,4,10.0,0.3255565538853458,0.5442037818723026,5,0.3255565269014727,2.6983873135932868e-08
random_uniform+oracle,0.5,5,0.001,0.3341781356114203,0.49345122521812845,5,0.33417810234437495,3.3267045340679147e-08
random_uniform+oracle,0.5,5,0.003,0.33417811354625143,0.49345118687803957,5,0.3341780978133064,1.573294505785583e-08
random_uniform+oracle,0.5,5,0.01,0.33417812421788085,0.4934512048883487,5,0.33417810435990397,1.9857976873982608e-08
random_uniform+oracle,0.5,5,0.03,0.3341781135500927,0.4934511874346647,5,0.33417810572018686,7.829905834810802e-09
random_uniform+oracle,0.5,5,0.1,0.3341781181623555,0.49345119662665127,5,0.3341781048689777,1.3293377787437777e-08
random_uniform+oracle,0.5,5,0.3,0.3341781147025452,0.49345118380116587,5,0.3341781014823195,1.3220225691945586e-08
random_uniform+oracle,0.5,5,1.0,0.33417811979976253,0.4934512060491216,5,0.334178095679514,2.4120248520720367e-08
random_uniform+oracle,0.5,5,3.0,0.3341781270891427,0.4934512391680938,5,0.3341781118740551,1.521508757873491e-08
random_uniform+oracle,0.5,5,10.0,0.3341781281652907,0.49345122473292785,5,0.3341781137464106,1.4418880089905883e-08
random_uniform+oracle,0.5,6,0.001,0.3192035476917537,0.4846212839131098,5,0.3192036008702757,5.317852203035045e-08
random_uniform+oracle,0.5,6,0.003,0.319203531591004,0.48462123246498157,5,0.3192035903560112,5.8765007193706253e-08
random_uniform+oracle,0.5,6,0.01,0.3192035440731559,0.4846212426305333,5,0.3192035950408967,5.0967740805596407e-08
random_uniform+oracle,0.5,6,0.03,0.3192035242238429,0.484621214081636,5,0.31920359398856507,6.976472216591034e-08
random_uniform+oracle,0.5,6,0.1,0.31920354716901733,0.48462128193412435,5,0.31920359885633953,5.168732220006689e-08
random_uniform+oracle,0.5,6,0.3,0.3192035298623372,0.4846212123012137,5,0.31920359049863967,6.063630247910012e-08
random_uniform+oracle,0.5,6,1.0,0.31920351564824495,0.48462119671962955,5,0.3192035904198798,7.477163482816351e-08
random_uniform+oracle,0.5,6,3.0,0.3192035282681367,0.48462121725629925,5,0.3192035894183056,6.115016892849212e-08
random_uniform+oracle,0.5,6,10.0,0.3192035236063506,0.4846212206785624,5,0.31920358388453274,6.027818211240543e-08
random_uniform+oracle,0.5,7,0.001,0.3373413758552722,0.5267528734492277,5,0.3373414773127408,1.0145746859313576e-07
random_uniform+oracle,0.5,7,0.003,0.3373413622185369,0.5267528515314354,5,0.3373414574547363,9.523619942664041e-08
random_uniform+oracle,0.5,7,0.01,0.33734138082244947,0.5267529020459198,5,0.3373414716956689,9.08732194493389e-08
random_uniform+oracle,0.5,7,0.03,0.33734138005585035,0.5267528676275495,5,0.3373414675667679,8.751091756797891e-08
random_uniform+oracle,0.5,7,0.1,0.33734136800341724,0.5267528638685305,5,0.33734147438607387,1.0638265662832325e-07
random_uniform+oracle,0.5,7,0.3,0.3373413712379598,0.5267528723235572,5,0.3373414683052571,9.706729725555974e-08
random_uniform+oracle,0.5,7,1.0,0.3373413770723717,0.526752887925738,5,0.3373414652743431,8.820197139325359e-08
random_uniform+oracle,0.5,7,3.0,0.3373413849562204,0.5267529169410786,5,0.337341474856789,8.990056860058715e-08
random_uniform+oracle,0.5,7,10.0,0.33734138118149304,0.526752875193596,5,0.33734146728958286,8.610808982512097e-08
random_uniform+oracle,0.5,8,0.001,0.32271485716286763,0.504387490516093,5,0.32271489477322274,3.761035510807531e-08
random_uniform+oracle,0.5,8,0.003,0.32271485456379634,0.5043874640803956,5,0.3227149053746593,5.08108629615478e-08
random_uniform+oracle,0.5,8,0.01,0.32271487967189055,0.504387481580912,5,0.32271491573862054,3.6066729991457436e-08
random_uniform+oracle,0.5,8,0.03,0.32271486109990694,0.504387473204237,5,0.3227149048607175,4.3760810586324084e-08
random_uniform+oracle,0.5,8,0.1,0.3227148634284845,0.5043874529804631,5,0.3227149110154824,4.758699789775278e-08
random_uniform+oracle,0.5,8,0.3,0.32271485328077854,0.5043874637622585,5,0.32271490111870765,4.783792911799978e-08
random_uniform+oracle,0.5,8,1.0,0.32271485395724037,0.5043874672926604,5,0.3227148993534502,4.539620984678194e-08
random_uniform+oracle,0.5,8,3.0,0.322714869406608,0.5043874917598503,5,0.3227149039667707,3.456016273162277e-08
random_uniform+oracle,0.5,8,10.0,0.322714858674875,0.5043874554176442,5,0.32271490272273345,4.404785847178516e-08
random_uniform+oracle,0.5,9,0.001,0.3196823735902412,0.50661493220572,5,0.3196823078418651,6.57483761323796e-08
random_uniform+oracle,0.5,9,0.003,0.3196823787073664,0.5066149361813325,5,0.31968231348599296,6.522137341313794e-08
random_uniform+oracle,0.5,9,0.01,0.3196823803065662,0.5066149204623114,5,0.3196823143102635,6.599630270054391e-08
random_uniform+oracle,0.5,9,0.03,0.319682382117669,0.5066149440271103,5,0.31968230602070735,7.60969616209195e-08
random_uniform+oracle,0.5,9,0.1,0.31968237360907276,0.5066149467362738,5,0.31968230633444744,6.727462531497252e-08
random_uniform+oracle,0.5,9,0.3,0.3196823848349268,0.5066149625021097,5,0.31968231092124155,7.391368522791097e-08
random_uniform+oracle,0.5,9,1.0,0.31968237521766113,0.5066149650990184,5,0.3196823092387357,6.597892543425132e-08
random_uniform+oracle,0.5,9,3.0,0.3196823797608959,0.5066149483943667,5,0.3196823055315311,7.422936482148756e-08
