sigma_a,object,rho,rel_mse,K_eff,D_H,pred_rel_mse,ratio_measured_over_pred
0.15,7,0.244335,0.5014092214059463,400.63456129961344,0.996056931619573,0.9731815585029532,0.515226801232511
0.15,7,0.3,0.5466118373107534,400.63456129961344,0.996056931619573,1.163562090288281,0.46977453276715664
0.15,7,0.36467,0.5876729575728854,400.63456129961344,0.996056931619573,1.3718348047899604,0.4283846389674179
0.15,7,0.544268,0.6630939573506754,400.63456129961344,0.996056931619573,1.8843381897847806,0.3518975314226427
0.15,7,0.812317,0.7235958229234052,400.63456129961344,0.996056931619573,2.4968577950398028,0.28980257680709054
0.15,7,1.0,0.7486210031330334,400.63456129961344,0.996056931619573,2.8378210871124745,0.26380133917983056
0.15,7,1.21238,0.7679696843133841,400.63456129961344,0.996056931619573,3.153832232546494,0.24350365767341514
0.15,7,1.80947,0.7972040653280761,400.63456129961344,0.996056931619573,3.7542739040856246,0.21234573866880388
0.15,7,2.70063,0.8137367186566532,400.63456129961344,0.996056931619573,4.187846674065961,0.19430910011483302
0.15,7,3.0,0.816386237191546,400.63456129961344,0.996056931619573,4.265854443383146,0.19137695578381944
0.15,7,4.03068,0.8210391699520578,400.63456129961344,0.996056931619573,4.409625612743265,0.18619248935314545
0.15,7,6.01577,0.8231649728249476,400.63456129961344,0.996056931619573,4.478412942717212,0.18380729587779016
0.15,7,8.9785,0.8234805926413549,400.63456129961344,0.996056931619573,4.488800785531312,0.1834522474901689
0.15,7,10.0,0.8234915490034436,400.63456129961344,0.996056931619573,4.48916304113449,0.18343988432982664
0.15,7,13.4004,0.8234975252527121,400.63456129961344,0.996056931619573,4.4893600587570335,0.18343316518940864
0.15,7,20.0,0.823497729468406,400.63456129961344,0.996056931619573,4.48936684882125,0.18343293323971233
0.3,7,0.001,0.01801906767085655,400.63456129961344,0.996056931619573,0.017948491690744566,1.0039321398882992
0.3,7,0.002,0.035356900119370996,400.63456129961344,0.996056931619573,0.035879043861054435,0.9854471110293379
0.3,7,0.00298499,0.05180884518479455,400.63456129961344,0.996056931619573,0.05352293825149765,0.9679746082203337
0.3,7,0.003,0.052054933101846425,400.63456129961344,0.996056931619573,0.053791674441481856,0.9677135661295546
0.3,7,0.00445509,0.07528579299543078,400.63456129961344,0.996056931619573,0.07982418958056242,0.9431450966307492
0.3,7,0.0066492,0.10813439264516837,400.63456129961344,0.996056931619573,0.11900670430304743,0.9086411835236358
0.3,7,0.0099239,0.15287264546773624,400.63456129961344,0.996056931619573,0.17732676917376158,0.8620957015121452
0.3,7,0.01,0.15385698128789063,400.63456129961344,0.996056931619573,0.1786797863952654,0.8610765906532754
0.3,7,0.0148114,0.2116272522546176,400.63456129961344,0.996056931619573,0.2640151892729675,0.8015722611921937
0.3,7,0.0221059,0.2851820779018877,400.63456129961344,0.996056931619573,0.3926104872495818,0.7263740709009587
0.3,7,0.03,0.35030641349196834,400.63456129961344,0.996056931619573,0.5307233687816115,0.6600546237415007
0.3,7,0.032993,0.3718895611642029,400.63456129961344,0.996056931619573,0.5828036367645535,0.6381043934947893
0.3,7,0.0492418,0.46711376283374506,400.63456129961344,0.996056931619573,0.8628397868311898,0.5413678993051968
0.3,7,0.0734932,0.5639291201076064,400.63456129961344,0.996056931619573,1.2724218961520235,0.4431935050889997
0.3,7,0.1,0.6348237837638684,400.63456129961344,0.996056931619573,1.7088789663926554,0.37148551550373676
0.3,7,0.109688,0.6550086792437557,400.63456129961344,0.996056931619573,1.8655352232656215,0.3511103253773801
0.3,7,0.163709,0.7346797577115712,400.63456129961344,0.996056931619573,2.7117743647264394,0.2709221560864209
0.3,7,0.244335,0.7999562161329289,400.63456129961344,0.996056931619573,3.8927262340118127,0.20550025047831333
0.3,7,0.3,0.8276060266704499,400.63456129961344,0.996056931619573,4.654248361153124,0.17781733213424916
0.3,7,0.36467,0.8503907976689551,400.63456129961344,0.996056931619573,5.487339219159842,0.15497325091543313
0.3,7,0.544268,0.887344554592661,400.63456129961344,0.996056931619573,7.5373527591391225,0.11772628705970356
0.3,7,0.812317,0.9131112485881288,400.63456129961344,0.996056931619573,9.987431180159211,0.09142603659708749
0.3,7,1.0,0.9228842620349391,400.63456129961344,0.996056931619573,11.351284348449898,0.0813021886955872
0.3,7,1.21238,0.930101896261713,400.63456129961344,0.996056931619573,12.615328930185976,0.0737279147780415
0.3,7,1.80947,0.9404322704290857,400.63456129961344,0.996056931619573,15.017095616342498,0.06262411150966178
0.3,7,2.70063,0.9459354974814929,400.63456129961344,0.996056931619573,16.751386696263843,0.05646908609019635
0.3,7,3.0,0.9467912588805667,400.63456129961344,0.996056931619573,17.063417773532585,0.055486613024804086
0.3,7,4.03068,0.94827468733333,400.63456129961344,0.996056931619573,17.63850245097306,0.05376163254046642
0.3,7,6.01577,0.9489437561921015,400.63456129961344,0.996056931619573,17.91365177086885,0.052973216646718134
0.3,7,8.9785,0.949042604914322,400.63456129961344,0.996056931619573,17.95520314212525,0.05285613297728413
0.3,7,10.0,0.9490460460545096,400.63456129961344,0.996056931619573,17.95665216453796,0.052852059357075
0.3,7,13.4004,0.9490479128706099,400.63456129961344,0.996056931619573,17.957440235028134,0.052849843878047746
0.3,7,20.0,0.949047977659766,400.63456129961344,0.996056931619573,17.957467395285,0.0528497675517959
0.5,7,0.001,0.04844138808433631,400.63456129961344,0.996056931619573,0.04985692136317935,0.9716080889044134
0.5,7,0.002,0.09225199595702575,400.63456129961344,0.996056931619573,0.09966401072515121,0.9256299770178227
0.5,7,0.00298499,0.1315155103627056,400.63456129961344,0.996056931619573,0.14867482847638236,0.884584914006458
0.5,7,0.003,0.13208672521002093,400.63456129961344,0.996056931619573,0.14942131789300517,0.883988490213981
0.5,7,0.00445509,0.184013505336193,400.63456129961344,0.996056931619573,0.22173385994600672,0.8298845534056062
0.5,7,0.0066492,0.25127268471485475,400.63456129961344,0.996056931619573,0.33057417861957616,0.7601098360559451
0.5,7,0.0099239,0.3329216512616413,400.63456129961344,0.996056931619573,0.4925743588160045,0.6758810021331224
0.5,7,0.01,0.33460342973476453,400.63456129961344,0.996056931619573,0.49633273998684835,0.674151436682639
0.5,7,0.0148114,0.4258120045370123,400.63456129961344,0.996056931619573,0.7333755257582432,0.5806193274540511
0.5,7,0.0221059,0.523970294379936,400.63456129961344,0.996056931619573,1.090584686804394,0.4804489744994143
0.5,7,0.03,0.5977091475307647,400.63456129961344,0.996056931619573,1.4742315799489212,0.4054377586671111
0.5,7,0.032993,0.6198895949751423,400.63456129961344,0.996056931619573,1.6188989910126488,0.38290813597171425
0.5,7,0.0492418,0.7067238453369244,400.63456129961344,0.996056931619573,2.3967771856421938,0.2948642241634007
0.5,7,0.0734932,0.7801178374634425,400.63456129961344,0.996056931619573,3.5345052670889543,0.22071486064185541
0.5,7,0.1,0.8264672469904653,400.63456129961344,0.996056931619573,4.746886017757376,0.17410724502311145
0.5,7,0.109688,0.8387019680339568,400.63456129961344,0.996056931619573,5.182042286848949,0.1618477661138399
0.5,7,0.163709,0.883404079133134,400.63456129961344,0.996056931619573,7.532706568684555,0.11727578541366226
0.5,7,0.244335,0.9163010950534325,400.63456129961344,0.996056931619573,10.813128427810591,0.08473968483503551
0.5,7,0.3,0.9293470925082191,400.63456129961344,0.996056931619573,12.92846766986979,0.07188377743126453
0.5,7,0.36467,0.9397267912360519,400.63456129961344,0.996056931619573,15.242608942110671,0.06165130882810185
0.5,7,0.544268,0.9558726495959948,400.63456129961344,0.996056931619573,20.937090997608674,0.04565451092060352
0.5,7,0.812317,0.9666272213638074,400.63456129961344,0.996056931619573,27.742864389331142,0.03484237271965096
0.5,7,1.0,0.9705871815322326,400.63456129961344,0.996056931619573,31.53134541236083,0.03078166087869329
0.5,7,1.21238,0.9734588251013753,400.63456129961344,0.996056931619573,35.042580361627714,0.027779313482500595
0.5,7,1.80947,0.9774580412821485,400.63456129961344,0.996056931619573,41.714154489840276,0.023432287031497044
0.5,7,2.70063,0.9795045602946508,400.63456129961344,0.996056931619573,46.531629711844005,0.0210502956023767
0.5,7,3.0,0.9798149043129426,400.63456129961344,0.996056931619573,47.39838270425718,0.020671905841735366
0.5,7,4.03068,0.980346447408586,400.63456129961344,0.996056931619573,48.99584014159184,0.02000876900111331
0.5,7,6.01577,0.980583226207731,400.63456129961344,0.996056931619573,49.76014380796903,0.01970619759444288
0.5,7,8.9785,0.9806180424970012,400.63456129961344,0.996056931619573,49.87556428368125,0.019661292189487044
0.5,7,10.0,0.9806192468862516,400.63456129961344,0.996056931619573,49.87958934593878,0.019659729756097
0.5,7,13.4004,0.9806199097601533,400.63456129961344,0.996056931619573,49.88177843063371,0.01965888026875018
0.5,7,20.0,0.9806199312842029,400.63456129961344,0.996056931619573,49.88185387579167,0.019658850966646026
0.05,8,0.001,0.00047933584449718556,376.18334921931915,0.9957863979305132,0.0004680137819585365,1.0241917289086417
0.05,8,0.002,0.0009578716494520551,376.18334921931915,0.9957863979305132,0.0009355597840640452,1.0238486794409736
0.05,8,0.00298499,0.0014282595610381782,376.18334921931915,0.9957863979305132,0.0013956310749796209,1.0233790194583006
0.05,8,0.003,0.00143541970508422,376.18334921931915,0.9957863979305132,0.0014026384738625303,1.023371119381474
0.05,8,0.00445509,0.002128486108495874,376.18334921931915,0.9957863979305132,0.0020814462574946565,1.0225995991161632
0.05,8,0.0066492,0.0031697221257317907,376.18334921931915,0.9957863979305132,0.0031031453070795587,1.0214546249253436
0.05,8,0.0099239,0.004716128180963911,376.18334921931915,0.9957863979305132,0.004623863292440135,1.0199540692897704
0.05,8,0.01,0.004751966273215223,376.18334921931915,0.9957863979305132,0.004659143733705156,1.0199226606465412
0.05,8,0.0148114,0.007008858724575221,376.18334921931915,0.9957863979305132,0.006884296984679638,1.0180936034823576
0.05,8,0.0221059,0.010397966073598464,376.18334921931915,0.9957863979305132,0.010237468537203755,1.0156774632138257
0.05,8,0.03,0.014020388856362836,376.18334921931915,0.9957863979305132,0.013838814719196785,1.013120642255162
0.05,8,0.032993,0.015381143765368224,376.18334921931915,0.9957863979305132,0.015196827615438073,1.0121285938482916
0.05,8,0.0492418,0.02264416967303093,376.18334921931915,0.9957863979305132,0.022498877277102865,1.0064577620535726
0.05,8,0.0734932,0.03309303010244691,376.18334921931915,0.9957863979305132,0.033178887347511524,0.9974122928184614
0.05,8,0.1,0.04399527256764615,376.18334921931915,0.9957863979305132,0.04455967229732404,0.9873338446945493
0.05,8,0.109688,0.04785048274952512,376.18334921931915,0.9957863979305132,0.04864454407985895,0.9836762509474808
0.05,8,0.163709,0.0681580570256716,376.18334921931915,0.9957863979305132,0.07071055318304464,0.9639021893837326
0.05,8,0.244335,0.09508693824423325,376.18334921931915,0.9957863979305132,0.1015043246140034,0.9367772122599316
0.05,8,0.3,0.11162257089002132,376.18334921931915,0.9957863979305132,0.12136130518425932,0.9197542060094693
0.05,8,0.36467,0.12900759689529556,376.18334921931915,0.9957863979305132,0.14308446777021985,0.9016184559072449
0.05,8,0.544268,0.16888093720624267,376.18334921931915,0.9957863979305132,0.1965393544784249,0.8592728802555498
0.05,8,0.812317,0.2116955755024828,376.18334921931915,0.9957863979305132,0.2604260858915113,0.8128816081453195
0.05,8,1.0,0.2335180610038591,376.18334921931915,0.9957863979305132,0.2959890786112287,0.7889414775015294
0.05,8,1.21238,0.25259288865228813,376.18334921931915,0.9957863979305132,0.32894952428297064,0.7678773489728514
0.05,8,1.80947,0.2860939203797525,376.18334921931915,0.9957863979305132,0.39157650874149064,0.7306207445876811
0.05,8,2.70063,0.30829242444580346,376.18334921931915,0.9957863979305132,0.43679881161329653,0.7057995952579161
0.05,8,3.0,0.31212536715102035,376.18334921931915,0.9957863979305132,0.44493514123237227,0.7015075641957654
0.05,8,4.03068,0.31906807176561125,376.18334921931915,0.9957863979305132,0.45993069403272896,0.6937307640157326
0.05,8,6.01577,0.32233552172531726,376.18334921931915,0.9957863979305132,0.4671053177296132,0.6900703320870843
0.05,8,8.9785,0.3228259580074047,376.18334921931915,0.9957863979305132,0.46818878561885646,0.6895209110587521
0.05,8,10.0,0.3228430574409953,376.18334921931915,0.9957863979305132,0.4682265694321819,0.6895017893420847
0.05,8,13.4004,0.32285231268821035,376.18334921931915,0.9957863979305132,0.4682471186714668,0.6894912959725678
0.05,8,20.0,0.3228526542657637,376.18334921931915,0.9957863979305132,0.46824782688554706,0.6894909826130982
0.1,8,0.001,0.0019151275602768843,376.18334921931915,0.9957863979305132,0.001872055127834146,1.0230081004572609
0.1,8,0.002,0.0038220205997136387,376.18334921931915,0.9957863979305132,0.003742239136256181,1.0213191783188054
0.1,8,0.00298499,0.0056914223829814805,376.18334921931915,0.9957863979305132,0.0055825242999184834,1.0195069608679692
0.1,8,0.003,0.005719838859601518,376.18334921931915,0.9957863979305132,0.005610553895450121,1.019478462588163
0.1,8,0.00445509,0.00846496455557105,376.18334921931915,0.9957863979305132,0.008325785029978626,1.0167166849842124
0.1,8,0.0066492,0.012568654153670544,376.18334921931915,0.9957863979305132,0.012412581228318235,1.0125737687014078
0.1,8,0.0099239,0.01861796799985849,376.18334921931915,0.9957863979305132,0.01849545316976054,1.0066240512721396
0.1,8,0.01,0.01875751391141335,376.18334921931915,0.9957863979305132,0.018636574934820623,1.006489334924239
0.1,8,0.0148114,0.02748768172731989,376.18334921931915,0.9957863979305132,0.027537187938718552,0.9982022052684235
0.1,8,0.0221059,0.04038468329282191,376.18334921931915,0.9957863979305132,0.04094987414881502,0.9861979830770868
0.1,8,0.03,0.05389250747667392,376.18334921931915,0.9957863979305132,0.05535525887678714,0.9735752044197085
0.1,8,0.032993,0.05889415759867676,376.18334921931915,0.9957863979305132,0.06078731046175229,0.9688561173591203
0.1,8,0.0492418,0.08494046860679902,376.18334921931915,0.9957863979305132,0.08999550910841146,0.9438300805040951
0.1,8,0.0734932,0.1205849512189262,376.18334921931915,0.9957863979305132,0.1327155493900461,0.9085970089648764
0.1,8,0.1,0.1556508519365395,376.18334921931915,0.9957863979305132,0.17823868918929617,0.8732719739160135
0.1,8,0.109688,0.16756612637058768,376.18334921931915,0.9957863979305132,0.1945781763194358,0.8611763638667119
0.1,8,0.163709,0.22652241763248684,376.18334921931915,0.9957863979305132,0.2828422127321786,0.8008791030318357
0.1,8,0.244335,0.29601698088246226,376.18334921931915,0.9957863979305132,0.4060172984560136,0.7290748005273269
0.1,8,0.3,0.3344864821942646,376.18334921931915,0.9957863979305132,0.4854452207370373,0.689030333198921
0.1,8,0.36467,0.3719354797895303,376.18334921931915,0.9957863979305132,0.5723378710808794,0.6498529952021479
0.1,8,0.544268,0.4479336620889522,376.18334921931915,0.9957863979305132,0.7861574179136996,0.569776042154097
0.1,8,0.812317,0.5170533026530438,376.18334921931915,0.9957863979305132,1.0417043435660451,0.49635321753869804
0.1,8,1.0,0.5482469071970785,376.18334921931915,0.9957863979305132,1.1839563144449148,0.46306345978155294
0.1,8,1.21238,0.5736056536747903,376.18334921931915,0.9957863979305132,1.3157980971318826,0.43593743973722876
0.1,8,1.80947,0.6143518746452556,376.18334921931915,0.9957863979305132,1.5663060349659625,0.3922297820033657
0.1,8,2.70063,0.638990150684758,376.18334921931915,0.9957863979305132,1.7471952464531861,0.3657233797893571
0.1,8,3.0,0.6430704880664203,376.18334921931915,0.9957863979305132,1.779740564929489,0.3613282186956827
0.1,8,4.03068,0.6503370784947903,376.18334921931915,0.9957863979305132,1.8397227761309158,0.3534973241253778
0.1,8,6.01577,0.6537027058916302,376.18334921931915,0.9957863979305132,1.868421270918453,0.3498690129824373
0.1,8,8.9785,0.6542049162039888,376.18334921931915,0.9957863979305132,1.8727551424754258,0.3493275235860543
0.1,8,10.0,0.6542223816406005,376.18334921931915,0.9957863979305132,1.8729062777287275,0.34930865971252745
0.1,8,13.4004,0.6542319071488437,376.18334921931915,0.9957863979305132,1.8729884746858672,0.3492984158690938
0.1,8,20.0,0.6542322420338336,376.18334921931915,0.9957863979305132,1.8729913075421882,0.3492980663601383
0.15,8,0.001,0.004299943001781556,376.18334921931915,0.9957863979305132,0.004212124037626827,1.020849092612241
0.15,8,0.002,0.008562012570547986,376.18334921931915,0.9957863979305132,0.008420038056576405,1.0168615050214285
0.15,8,0.00298499,0.012721319604714057,376.18334921931915,0.9957863979305132,0.012560679674816584,1.0127891112627883
0.15,8,0.003,0.012784406232330684,376.18334921931915,0.9957863979305132,0.01262374626476277,1.0127268058307202
0.15,8,0.00445509,0.018857746958595028,376.18334921931915,0.9957863979305132,0.018733016317451903,1.0066583319540978
0.15,8,0.0066492,0.027861846844279052,376.18334921931915,0.9957863979305132,0.027928307763716024,0.9976203026692754
0.15,8,0.0099239,0.040972937456546135,376.18334921931915,0.9957863979305132,0.04161476963196121,0.9845768177718776
0.15,8,0.01,0.04127311601652804,376.18334921931915,0.9957863979305132,0.041932293603346396,0.9842799539406605
0.15,8,0.0148114,0.059853987780464704,376.18334921931915,0.9957863979305132,0.061958672862116725,0.9660308237018601
0.15,8,0.0221059,0.08660064940779286,376.18334921931915,0.9957863979305132,0.09213721683483378,0.9399095434262374
0.15,8,0.03,0.11374836477438159,376.18334921931915,0.9957863979305132,0.12454933247277103,0.9132796018738137
0.15,8,0.032993,0.12358336318185241,376.18334921931915,0.9957863979305132,0.13677144853894263,0.903575742613158
0.15,8,0.0492418,0.17299236200185145,376.18334921931915,0.9957863979305132,0.20248989549392574,0.8543258989782078
0.15,8,0.0734932,0.23604027069250222,376.18334921931915,0.9957863979305132,0.29860998612760364,0.790463419370162
0.15,8,0.1,0.29343219805370774,376.18334921931915,0.9957863979305132,0.4010370506759163,0.7316835129301668
0.15,8,0.109688,0.3119779962653364,376.18334921931915,0.9957863979305132,0.43780089671873046,0.7126024606244006
0.15,8,0.163709,0.39735486979414397,376.18334921931915,0.9957863979305132,0.6363949786474017,0.6243840431278775
0.15,8,0.244335,0.48611065826714633,376.18334921931915,0.9957863979305132,0.9135389215260304,0.5321181690377437
0.15,8,0.3,0.5305294054056178,376.18334921931915,0.9957863979305132,1.0922517466583337,0.48572081210099655
0.15,8,0.36467,0.5709421400079571,376.18334921931915,0.9957863979305132,1.2877602099319783,0.4433606005252447
0.15,8,0.544268,0.6454231953929483,376.18334921931915,0.9957863979305132,1.768854190305824,0.3648820795575913
0.15,8,0.812317,0.7056414279819075,376.18334921931915,0.9957863979305132,2.343834773023601,0.30106278655112445
0.15,8,1.0,0.7307950804569223,376.18334921931915,0.9957863979305132,2.6639017075010574,0.27433259958471357
0.15,8,1.21238,0.7504076686918353,376.18334921931915,0.9957863979305132,2.9605457185467348,0.25346937356542276
0.15,8,1.80947,0.780461137975261,376.18334921931915,0.9957863979305132,3.5241885786734146,0.22145839263489256
0.15,8,2.70063,0.7978103463746968,376.18334921931915,0.9957863979305132,3.931189304519668,0.202943761944371
0.15,8,3.0,0.8006258061750134,376.18334921931915,0.9957863979305132,4.004416271091349,0.19993570897083926
0.15,8,4.03068,0.8055999722021889,376.18334921931915,0.9957863979305132,4.139376246294559,0.19461868751924566
0.15,8,6.01577,0.8078865584201591,376.18334921931915,0.9957863979305132,4.203947859566518,0.19217330599896232
0.15,8,8.9785,0.8082268213889492,376.18334921931915,0.9957863979305132,4.2136990705697075,0.19180933613269965
0.15,8,10.0,0.8082386792709422,376.18334921931915,0.9957863979305132,4.214039124889636,0.19179667186694893
0.15,8,13.4004,0.8082451255654626,376.18334921931915,0.9957863979305132,4.2142240680432,0.19178978443373487
0.15,8,20.0,0.8082453398200237,376.18334921931915,0.9957863979305132,4.214230441969923,0.1917895451968244
0.3,8,0.001,0.016994564966143058,376.18334921931915,0.9957863979305132,0.01684849615050731,1.008669546191596
0.3,8,0.002,0.03342811525060022,376.18334921931915,0.9957863979305132,0.03368015222630562,0.9925167506960214
0.3,8,0.00298499,0.049081272643288404,376.18334921931915,0.9957863979305132,0.05024271869926634,0.9768832960069318
0.3,8,0.003,0.049315816753218784,376.18334921931915,0.9957863979305132,0.05049498505905108,0.9766478135511214
0.3,8,0.00445509,0.07150803366582746,376.18334921931915,0.9957863979305132,0.07493206526980761,0.9543048547821116
0.3,8,0.0066492,0.10304825068474147,376.18334921931915,0.9957863979305132,0.1117132310548641,0.9224355048340951
0.3,8,0.0099239,0.1462771043298617,376.18334921931915,0.9957863979305132,0.16645907852784483,0.8787571433383422
0.3,8,0.01,0.14723156137021806,376.18334921931915,0.9957863979305132,0.16772917441338558,0.8777933945310606
0.3,8,0.0148114,0.2034772869914497,376.18334921931915,0.9957863979305132,0.2478346914484669,0.8210201961728164
0.3,8,0.0221059,0.27569226854879086,376.18334921931915,0.9957863979305132,0.3685488673393351,0.7480480690093992
0.3,8,0.03,0.3401156944082506,376.18334921931915,0.9957863979305132,0.4981973298910841,0.6826927283665023
0.3,8,0.032993,0.361552814990483,376.18334921931915,0.9957863979305132,0.5470857941557705,0.6608704134758411
0.3,8,0.0492418,0.45653553686771636,376.18334921931915,0.9957863979305132,0.809959581975703,0.5636522451578472
0.3,8,0.0734932,0.5535524108662773,376.18334921931915,0.9957863979305132,1.1944399445104146,0.46344097366332737
0.3,8,0.1,0.6247110869341405,376.18334921931915,0.9957863979305132,1.604148202703665,0.38943477035428475
0.3,8,0.109688,0.6449717520701668,376.18334921931915,0.9957863979305132,1.7512035868749218,0.3683019820791592
0.3,8,0.163709,0.7248756635439387,376.18334921931915,0.9957863979305132,2.5455799145896068,0.2847585571324724
0.3,8,0.244335,0.7901922868408613,376.18334921931915,0.9957863979305132,3.654155686104122,0.21624483320340543
0.3,8,0.3,0.817813038902052,376.18334921931915,0.9957863979305132,4.369006986633335,0.18718510668536184
0.3,8,0.36467,0.840565817044344,376.18334921931915,0.9957863979305132,5.151040839727913,0.1631836832978292
0.3,8,0.544268,0.8775283786531224,376.18334921931915,0.9957863979305132,7.075416761223296,0.12402497383085645
0.3,8,0.812317,0.9035328865015277,376.18334921931915,0.9957863979305132,9.375339092094404,0.09637335541958333
0.3,8,1.0,0.9135491302274301,376.18334921931915,0.9957863979305132,10.65560683000423,0.08573412521706823
0.3,8,1.21238,0.9210575921654289,376.18334921931915,0.9957863979305132,11.842182874186939,0.07777768693076925
0.3,8,1.80947,0.9320934620883662,376.18334921931915,0.9957863979305132,14.096754314693658,0.06612113975177994
0.3,8,2.70063,0.9382157579430974,376.18334921931915,0.9957863979305132,15.724757218078672,0.0596648803495952
0.3,8,3.0,0.9391919727738598,376.18334921931915,0.9957863979305132,16.017665084365397,0.05863476154777334
0.3,8,4.03068,0.9409045807440706,376.18334921931915,0.9957863979305132,16.557504985178237,0.056826471233820494
0.3,8,6.01577,0.9416865873736621,376.18334921931915,0.9957863979305132,16.81579143826607,0.056000134803691544
0.3,8,8.9785,0.94180266448244,376.18334921931915,0.9957863979305132,16.85479628227883,0.055877427926711486
0.3,8,10.0,0.9418067061180457,376.18334921931915,0.9957863979305132,16.856156499558544,0.05587315863748128
0.3,8,13.4004,0.9418088962633441,376.18334921931915,0.9957863979305132,16.8568962721728,0.05587083654409578
0.3,8,20.0,0.9418089808366625,376.18334921931915,0.9957863979305132,16.85692176787969,0.0558707570578662
0.5,8,0.001,0.04587032773790879,376.18334921931915,0.9957863979305132,0.046801378195853637,0.9801063452864871
0.5,8,0.002,0.08776905538980005,376.18334921931915,0.9957863979305132,0.0935559784064045,0.9381448078981525
0.5,8,0.00298499,0.12559843734922665,376.18334921931915,0.9957863979305132,0.13956310749796205,0.8999401030896412
0.5,8,0.003,0.1261506424417025,376.18334921931915,0.9957863979305132,0.14026384738625303,0.8993810222124725
0.5,8,0.00445509,0.17655628847064792,376.18334921931915,0.9957863979305132,0.2081446257494656,0.8482385160554702
0.5,8,0.0066492,0.24242316734319086,376.18334921931915,0.9957863979305132,0.31031453070795584,0.7812175820130733
0.5,8,0.0099239,0.3231754085829822,376.18334921931915,0.9957863979305132,0.46238632924401346,0.6989294192831425
0.5,8,0.01,0.3248471429413349,376.18334921931915,0.9957863979305132,0.46591437337051556,0.6972249870535807
0.5,8,0.0148114,0.4159783401521711,376.18334921931915,0.9957863979305132,0.6884296984679636,0.6042422938433544
0.5,8,0.0221059,0.5149506943064581,376.18334921931915,0.9957863979305132,1.0237468537203753,0.5030058870853545
0.5,8,0.03,0.5897637008686856,376.18334921931915,0.9957863979305132,1.3838814719196781,0.4261663392679023
0.5,8,0.032993,0.6123184130040269,376.18334921931915,0.9957863979305132,1.519682761543807,0.40292515549889385
0.5,8,0.0492418,0.700679860043616,376.18334921931915,0.9957863979305132,2.249887727710286,0.3114288110530293
0.5,8,0.0734932,0.7751631200719913,376.18334921931915,0.9957863979305132,3.317888734751152,0.2336314391597975
0.5,8,0.1,0.8219287749597475,376.18334921931915,0.9957863979305132,4.455967229732403,0.18445574946679025
0.5,8,0.109688,0.8342222075495916,376.18334921931915,0.9957863979305132,4.864454407985894,0.17149347852455207
0.5,8,0.163709,0.8789059472019813,376.18334921931915,0.9957863979305132,7.071055318304463,0.12429629067203088
0.5,8,0.244335,0.911511165181125,376.18334921931915,0.9957863979305132,10.150432461400339,0.08980022956138897
0.5,8,0.3,0.9243734593637944,376.18334921931915,0.9957863979305132,12.13613051842593,0.07616706642700863
0.5,8,0.36467,0.934586947898139,376.18334921931915,0.9957863979305132,14.308446777021983,0.06531714884658184
0.5,8,0.544268,0.9504863480803735,376.18334921931915,0.9957863979305132,19.65393544784249,0.04836112088608254
0.5,8,0.812317,0.9612169987685272,376.18334921931915,0.9957863979305132,26.042608589151126,0.03690939774631304
0.5,8,1.0,0.9652755627625413,376.18334921931915,0.9957863979305132,29.598907861122864,0.03261186417051547
0.5,8,1.21238,0.9683006110745824,376.18334921931915,0.9957863979305132,32.89495242829706,0.029436145657460385
0.5,8,1.80947,0.9727269606276086,376.18334921931915,0.9957863979305132,39.157650874149056,0.024841300203475167
0.5,8,2.70063,0.9751678842449403,376.18334921931915,0.9957863979305132,43.67988116132965,0.022325332814968114
0.5,8,3.0,0.9755552716013242,376.18334921931915,0.9957863979305132,44.49351412323722,0.021925786057249857
0.5,8,4.03068,0.9762330986793903,376.18334921931915,0.9957863979305132,45.993069403272884,0.021225656633604047
0.5,8,6.01577,0.9765417370721675,376.18334921931915,0.9957863979305132,46.71053177296132,0.02090624319626018
0.5,8,8.9785,0.9765874947964445,376.18334921931915,0.9957863979305132,46.81887856188564,0.020858839955031853
0.5,8,10.0,0.9765890893717039,376.18334921931915,0.9957863979305132,46.822656943218185,0.020857190794533787
0.5,8,13.4004,0.9765899564149002,376.18334921931915,0.9957863979305132,46.824711867146675,0.02085629398394865
0.5,8,20.0,0.976589985601121,376.18334921931915,0.9957863979305132,46.8247826885547,0.020856263062590297
0.05,9,0.001,0.0003889806009629329,305.6053842550895,0.9946133439649953,0.00037975908027284005,1.0242825548330998
0.05,9,0.002,0.0007773037712441013,305.6053842550895,0.9946133439649953,0.0007591385912816883,1.0239286741196278
0.05,9,0.00298499,0.0011590348694748727,305.6053842550895,0.9946133439649953,0.0011324529188360768,1.023472896927244
0.05,9,0.003,0.0011648454902099849,305.6053842550895,0.9946133439649953,0.0011381389124060577,1.0234651302339437
0.05,9,0.00445509,0.0017273371516888045,305.6053842550895,0.9946133439649953,0.0016889419646482658,1.022733277900721
0.05,9,0.0066492,0.002572557302207695,305.6053842550895,0.9946133439649953,0.0025179762930013826,1.0216765381620225
0.05,9,0.0099239,0.0038282429411498225,305.6053842550895,0.9946133439649953,0.003751928124629415,1.0203401595087713
0.05,9,0.01,0.0038573488529404744,305.6053842550895,0.9946133439649953,0.0037805556318587026,1.0203126811399457
0.05,9,0.0148114,0.005690986721121406,305.6053842550895,0.9946133439649953,0.0055861053499032315,1.0187754015809944
0.05,9,0.0221059,0.008447122096926066,305.6053842550895,0.9946133439649953,0.008306959721872188,1.016872884875658
