arm,sigma_a,rho,object,rel_mse,psnr,gain_rel_mse,n
hadamard_paired+pairwise,0.05,13.4004,3,0.2669052651697964,15.994460874004275,,5
hadamard_paired+pairwise,0.05,13.4004,4,0.23126276116299618,20.871523493534475,,5
hadamard_paired+pairwise,0.05,13.4004,5,0.2971686392377287,14.646049087124783,,5
hadamard_paired+pairwise,0.05,13.4004,6,0.3084073550207488,13.870065976806766,,5
hadamard_paired+pairwise,0.05,13.4004,7,0.3396347804648676,13.608154762952475,,5
hadamard_paired+pairwise,0.05,13.4004,8,0.32285231268821035,14.369592402658691,,5
hadamard_paired+pairwise,0.05,13.4004,9,0.28278514365306695,16.485805481575568,,5
hadamard_paired+pairwise,0.05,20.0,0,0.24568959333788287,16.826962208229435,,5
hadamard_paired+pairwise,0.05,20.0,1,0.2476702537163459,17.046622333483946,,5
hadamard_paired+pairwise,0.05,20.0,2,0.2742979212511676,17.12787483335383,,5
hadamard_paired+pairwise,0.05,20.0,3,0.2669055634071701,15.994456018078631,,5
hadamard_paired+pairwise,0.05,20.0,4,0.2312630163821674,20.87151870179737,,5
hadamard_paired+pairwise,0.05,20.0,5,0.2971689486071417,14.64604457784155,,5
hadamard_paired+pairwise,0.05,20.0,6,0.3084076723404143,13.87006150582902,,5
hadamard_paired+pairwise,0.05,20.0,7,0.3396351096893612,13.608150551948492,,5
hadamard_paired+pairwise,0.05,20.0,8,0.3228526542657637,14.369587811118043,,5
hadamard_paired+pairwise,0.05,20.0,9,0.2827854558831667,16.48580068680203,,5
hadamard_paired+pairwise,0.1,0.001,0,0.0013037499278223607,39.578740085612935,,5
hadamard_paired+pairwise,0.1,0.001,1,0.0012982789349317405,39.850254303038454,,5
hadamard_paired+pairwise,0.1,0.001,2,0.0014921579774339311,39.77141594426564,,5
hadamard_paired+pairwise,0.1,0.001,3,0.0014345171922492477,38.69046507479987,,5
hadamard_paired+pairwise,0.1,0.001,4,0.0011899652253328115,43.75689771128357,,5
hadamard_paired+pairwise,0.1,0.001,5,0.0016813563694884942,37.11825195850324,,5
hadamard_paired+pairwise,0.1,0.001,6,0.0017702204213988482,36.27897574581036,,5
hadamard_paired+pairwise,0.1,0.001,7,0.0020371803540508273,35.82732459420425,,5
hadamard_paired+pairwise,0.1,0.001,8,0.0019151275602768843,36.637607126272755,,5
hadamard_paired+pairwise,0.1,0.001,9,0.0015542149420121726,39.08440869453655,,5
hadamard_paired+pairwise,0.1,0.002,0,0.0026034531034242864,36.575196859880705,,5
hadamard_paired+pairwise,0.1,0.002,1,0.0025928878518390376,36.84608083961486,,5
hadamard_paired+pairwise,0.1,0.002,2,0.002978292494377245,36.769889929007334,,5
hadamard_paired+pairwise,0.1,0.002,3,0.002864535455920664,35.68705676268202,,5
hadamard_paired+pairwise,0.1,0.002,4,0.002375786820720158,40.75417088529595,,5
hadamard_paired+pairwise,0.1,0.002,5,0.003355389726231172,34.11744038090457,,5
hadamard_paired+pairwise,0.1,0.002,6,0.0035328396200488645,33.278022683501796,,5
hadamard_paired+pairwise,0.1,0.002,7,0.004063073084873804,32.82909893809578,,5
hadamard_paired+pairwise,0.1,0.002,8,0.0038220205997136387,33.63658449411169,,5
hadamard_paired+pairwise,0.1,0.002,9,0.003102275151644218,36.08269507369364,,5
hadamard_paired+pairwise,0.1,0.00298499,0,0.0038790988398502957,34.843388354126205,,5
hadamard_paired+pairwise,0.1,0.00298499,1,0.003863764960589047,35.11379192877792,,5
hadamard_paired+pairwise,0.1,0.00298499,2,0.0044358706079209945,35.03976611135765,,5
hadamard_paired+pairwise,0.1,0.00298499,3,0.0042679851661153,33.95542054128389,,5
hadamard_paired+pairwise,0.1,0.00298499,4,0.003539463615303951,39.022866494541404,,5
hadamard_paired+pairwise,0.1,0.00298499,5,0.0049967207754325815,32.388026869477116,,5
hadamard_paired+pairwise,0.1,0.00298499,6,0.005260940441206441,31.548631209646157,,5
hadamard_paired+pairwise,0.1,0.00298499,7,0.006047350066658621,31.10200532820975,,5
hadamard_paired+pairwise,0.1,0.00298499,8,0.0056914223829814805,31.907249164213802,,5
hadamard_paired+pairwise,0.1,0.00298499,9,0.004620613434408666,34.35247736845186,,5
hadamard_paired+pairwise,0.1,0.003,0,0.00389850287221336,34.82171815936742,,5
hadamard_paired+pairwise,0.1,0.003,1,0.003883098277345111,35.0921148243806,,5
hadamard_paired+pairwise,0.1,0.003,2,0.004458035522007784,35.01811940632829,,5
hadamard_paired+pairwise,0.1,0.003,3,0.004289328070492322,33.93375747442277,,5
hadamard_paired+pairwise,0.1,0.003,4,0.0035571663135317033,39.00119912247658,,5
hadamard_paired+pairwise,0.1,0.003,5,0.0050216739617373425,32.3663926057717,,5
hadamard_paired+pairwise,0.1,0.003,6,0.005287212199331743,31.52699764327709,,5
hadamard_paired+pairwise,0.1,0.003,7,0.006077505050818912,31.08040319231776,,5
hadamard_paired+pairwise,0.1,0.003,8,0.005719838859601518,31.88561855127903,,5
hadamard_paired+pairwise,0.1,0.003,9,0.004643699170607342,34.33083259054249,,5
hadamard_paired+pairwise,0.1,0.00445509,0,0.005774441757149219,33.115586596386855,,5
hadamard_paired+pairwise,0.1,0.00445509,1,0.0057523590119152035,33.38540044484862,,5
hadamard_paired+pairwise,0.1,0.00445509,2,0.006599826900376593,33.31420268757664,,5
hadamard_paired+pairwise,0.1,0.00445509,3,0.006353032811894137,32.22788565172521,,5
hadamard_paired+pairwise,0.1,0.00445509,4,0.005268259916592723,37.295546954778466,,5
hadamard_paired+pairwise,0.1,0.00445509,5,0.007432480823284475,30.66353169342953,,5
hadamard_paired+pairwise,0.1,0.00445509,6,0.007825177902053674,29.82431279161198,,5
hadamard_paired+pairwise,0.1,0.00445509,7,0.008988570667156139,29.380746424222487,,5
hadamard_paired+pairwise,0.1,0.00445509,8,0.00846496455557105,30.183124328966993,,5
hadamard_paired+pairwise,0.1,0.00445509,9,0.006874728898737007,32.6268708227653,,5
hadamard_paired+pairwise,0.1,0.0066492,0,0.008584784300794322,31.3933671691465,,5
hadamard_paired+pairwise,0.1,0.0066492,1,0.008553258380799275,31.662479681132517,,5
hadamard_paired+pairwise,0.1,0.0066492,2,0.009805026878796929,31.59498900984973,,5
hadamard_paired+pairwise,0.1,0.0066492,3,0.009444337313278147,30.506021229866214,,5
hadamard_paired+pairwise,0.1,0.0066492,4,0.007831509546626644,35.573718601333184,,5
hadamard_paired+pairwise,0.1,0.0066492,5,0.011038045714460896,28.945916107447818,,5
hadamard_paired+pairwise,0.1,0.0066492,6,0.01162008957726619,28.107132378729762,,5
hadamard_paired+pairwise,0.1,0.0066492,7,0.013335199786659641,27.66763243002955,,5
hadamard_paired+pairwise,0.1,0.0066492,8,0.012568654153670544,28.466376616752274,,5
hadamard_paired+pairwise,0.1,0.0066492,9,0.010213287868701687,30.907692489098896,,5
hadamard_paired+pairwise,0.1,0.0099239,0,0.012740834496135603,29.678655231346124,,5
hadamard_paired+pairwise,0.1,0.0099239,1,0.012696242973208274,29.946961882668887,,5
hadamard_paired+pairwise,0.1,0.0099239,2,0.014538014999381555,29.884358786311623,,5
hadamard_paired+pairwise,0.1,0.0099239,3,0.014015237701751542,28.79177658230957,,5
hadamard_paired+pairwise,0.1,0.0099239,4,0.011622333400860076,33.85918237874326,,5
hadamard_paired+pairwise,0.1,0.0099239,5,0.016357253106094708,27.237686525446957,,5
hadamard_paired+pairwise,0.1,0.0099239,6,0.01721658038097163,26.399724993945178,,5
hadamard_paired+pairwise,0.1,0.0099239,7,0.019733118142005106,25.965633922656952,,5
hadamard_paired+pairwise,0.1,0.0099239,8,0.01861796799985849,26.75981026874798,,5
hadamard_paired+pairwise,0.1,0.0099239,9,0.015142624094914828,29.197235090442312,,5
hadamard_paired+pairwise,0.1,0.01,0,0.012836885483072302,29.64603699724612,,5
hadamard_paired+pairwise,0.1,0.01,1,0.012792001782249244,29.914327446302185,,5
hadamard_paired+pairwise,0.1,0.01,2,0.01464731502899443,29.851828411724835,,5
hadamard_paired+pairwise,0.1,0.01,3,0.014120875327659408,28.759166158305327,,5
hadamard_paired+pairwise,0.1,0.01,4,0.011709951599251214,33.826563661839614,,5
hadamard_paired+pairwise,0.1,0.01,5,0.016480021339566258,27.205211582985307,,5
hadamard_paired+pairwise,0.1,0.01,6,0.01734571278856028,26.36727192434561,,5
hadamard_paired+pairwise,0.1,0.01,7,0.019880582711599933,25.933299371239816,,5
hadamard_paired+pairwise,0.1,0.01,8,0.01875751391141335,26.72737775895549,,5
hadamard_paired+pairwise,0.1,0.01,9,0.015256449185266743,29.16470983786245,,5
hadamard_paired+pairwise,0.1,0.0148114,0,0.018863953816332,27.974304595040245,,5
hadamard_paired+pairwise,0.1,0.0148114,1,0.018801198339324997,28.241781493778415,,5
hadamard_paired+pairwise,0.1,0.0148114,2,0.02149680474502272,28.185608607149483,,5
hadamard_paired+pairwise,0.1,0.0148114,3,0.02074799762247034,27.088097014260864,,5
hadamard_paired+pairwise,0.1,0.0148114,4,0.017208680437922296,32.154593885263424,,5
hadamard_paired+pairwise,0.1,0.0148114,5,0.02416694283722345,25.542529048800045,,5
hadamard_paired+pairwise,0.1,0.0148114,6,0.025428725242632677,24.70593536531097,,5
hadamard_paired+pairwise,0.1,0.0148114,7,0.02909682635319833,24.27911070805202,,5
hadamard_paired+pairwise,0.1,0.0148114,8,0.02748768172731989,25.067620978593887,,5
hadamard_paired+pairwise,0.1,0.0148114,9,0.022388483518335736,27.49889472224482,,5
hadamard_paired+pairwise,0.1,0.0221059,0,0.02783198067506205,26.2852305875139,,5
hadamard_paired+pairwise,0.1,0.0221059,1,0.027742707777435927,26.55208800357633,,5
hadamard_paired+pairwise,0.1,0.0221059,2,0.03165934550277948,26.504282345891358,,5
hadamard_paired+pairwise,0.1,0.0221059,3,0.030604210697818452,25.400175599085898,,5
hadamard_paired+pairwise,0.1,0.0221059,4,0.025394894561581293,30.464585408078335,,5
hadamard_paired+pairwise,0.1,0.0221059,5,0.035548331002891384,23.86652651201038,,5
hadamard_paired+pairwise,0.1,0.0221059,6,0.03738722473277098,23.031976551715776,,5
hadamard_paired+pairwise,0.1,0.0221059,7,0.04268194172078302,22.615130352798744,,5
hadamard_paired+pairwise,0.1,0.0221059,8,0.04038468329282191,23.396718237729253,,5
hadamard_paired+pairwise,0.1,0.0221059,9,0.03296600010633853,25.818382619378934,,5
hadamard_paired+pairwise,0.1,0.03,0,0.03731015117379269,25.01246427597526,,5
hadamard_paired+pairwise,0.1,0.03,1,0.03719044002736522,25.279229719584258,,5
hadamard_paired+pairwise,0.1,0.03,2,0.04236392809461727,25.239314881321725,,5
hadamard_paired+pairwise,0.1,0.03,3,0.04101292128680686,24.128915355374808,,5
hadamard_paired+pairwise,0.1,0.03,4,0.03405424875259025,29.19033803421438,,5
hadamard_paired+pairwise,0.1,0.03,5,0.04750610468673523,22.607215623285445,,5
hadamard_paired+pairwise,0.1,0.03,6,0.049940884133810065,21.774703075402215,,5
hadamard_paired+pairwise,0.1,0.03,7,0.0568789415366309,21.36808145204699,,5
hadamard_paired+pairwise,0.1,0.03,8,0.05389250747667392,22.143526021598763,,5
hadamard_paired+pairwise,0.1,0.03,9,0.04410110375567693,24.554480425356747,,5
hadamard_paired+pairwise,0.1,0.032993,0,0.040842489914317506,24.619638127696977,,5
hadamard_paired+pairwise,0.1,0.032993,1,0.04071045281726556,24.886475301815988,,5
hadamard_paired+pairwise,0.1,0.032993,2,0.04634431751949068,24.84930632481983,,5
hadamard_paired+pairwise,0.1,0.032993,3,0.044889465029016695,23.736726802866386,,5
hadamard_paired+pairwise,0.1,0.032993,4,0.0372837915697036,28.79685316277072,,5
hadamard_paired+pairwise,0.1,0.032993,5,0.051944440771344205,22.219318482186047,,5
hadamard_paired+pairwise,0.1,0.032993,6,0.05459801176210609,21.387522470837197,,5
hadamard_paired+pairwise,0.1,0.032993,7,0.0621288719953708,20.984672550530302,,5
hadamard_paired+pairwise,0.1,0.032993,8,0.05889415759867676,21.75806794782344,,5
hadamard_paired+pairwise,0.1,0.032993,9,0.04823956408360068,24.164918885196222,,5
hadamard_paired+pairwise,0.1,0.0492418,0,0.059441843607066946,22.98998460964561,,5
hadamard_paired+pairwise,0.1,0.0492418,1,0.05923530345776547,23.257706927185577,,5
hadamard_paired+pairwise,0.1,0.0492418,2,0.0672287610430064,23.233706773783087,,5
hadamard_paired+pairwise,0.1,0.0492418,3,0.06527302251365527,22.111074752828063,,5
hadamard_paired+pairwise,0.1,0.0492418,4,0.05431538093098255,27.16284537806256,,5
hadamard_paired+pairwise,0.1,0.0492418,5,0.07516011035229615,20.61484491606209,,5
hadamard_paired+pairwise,0.1,0.0492418,6,0.07893934906429442,19.786514953121287,,5
hadamard_paired+pairwise,0.1,0.0492418,7,0.08942005106539169,19.40331511237686,,5
hadamard_paired+pairwise,0.1,0.0492418,8,0.08494046860679902,20.16758879546628,,5
hadamard_paired+pairwise,0.1,0.0492418,9,0.0699313099554033,22.552132078000163,,5
hadamard_paired+pairwise,0.1,0.0734932,0,0.08546304552674414,21.41334059713977,,5
hadamard_paired+pairwise,0.1,0.0734932,1,0.0851361912669962,21.6823767690959,,5
hadamard_paired+pairwise,0.1,0.0734932,2,0.09626563862886772,21.67456350074133,,5
hadamard_paired+pairwise,0.1,0.0734932,3,0.09369491389327275,20.541553956772557,,5
hadamard_paired+pairwise,0.1,0.0734932,4,0.07823979226352626,25.577825052766155,,5
hadamard_paired+pairwise,0.1,0.0734932,5,0.10723530778513139,19.07137546081301,,5
hadamard_paired+pairwise,0.1,0.0734932,6,0.11251931450571714,18.247448483756738,,5
hadamard_paired+pairwise,0.1,0.0734932,7,0.12666946292732015,17.891017807617537,,5
hadamard_paired+pairwise,0.1,0.0734932,8,0.1205849512189262,18.645821290267435,,5
hadamard_paired+pairwise,0.1,0.0734932,9,0.10001549295730258,20.998053275166473,,5
hadamard_paired+pairwise,0.1,0.1,0,0.11170889640677872,20.25045711427171,,5
hadamard_paired+pairwise,0.1,0.1,1,0.11127110612416177,20.51972081405039,,5
hadamard_paired+pairwise,0.1,0.1,2,0.12538142160368618,20.527000216913972,,5
hadamard_paired+pairwise,0.1,0.1,3,0.12223432383596051,19.387050439486792,,5
hadamard_paired+pairwise,0.1,0.1,4,0.10251543526298228,24.40423941113356,,5
hadamard_paired+pairwise,0.1,0.1,5,0.13915006876280833,17.939968081889997,,5
hadamard_paired+pairwise,0.1,0.1,6,0.14586943782825038,17.120369478393382,,5
hadamard_paired+pairwise,0.1,0.1,7,0.16323288434552596,16.78973225279752,,5
hadamard_paired+pairwise,0.1,0.1,8,0.1556508519365395,17.53731401536975,,5
hadamard_paired+pairwise,0.1,0.1,9,0.13007946318687083,19.85654480527073,,5
hadamard_paired+pairwise,0.1,0.109688,0,0.12077384907753956,19.911673272582156,,5
hadamard_paired+pairwise,0.1,0.109688,1,0.12030576798417794,20.18069103903158,,5
hadamard_paired+pairwise,0.1,0.109688,2,0.13540379822548054,20.193049486633377,,5
hadamard_paired+pairwise,0.1,0.109688,3,0.1320605545883124,19.051333882188594,,5
hadamard_paired+pairwise,0.1,0.109688,4,0.11093788120768185,24.061344427374223,,5
hadamard_paired+pairwise,0.1,0.109688,5,0.15007598282312595,17.611709252747755,,5
hadamard_paired+pairwise,0.1,0.109688,6,0.15727154637275773,16.793612138529973,,5
hadamard_paired+pairwise,0.1,0.109688,7,0.17564195582823172,16.47155146516735,,5
hadamard_paired+pairwise,0.1,0.109688,8,0.16756612637058768,17.21699939103314,,5
hadamard_paired+pairwise,0.1,0.109688,9,0.14040338878895234,19.524831153714217,,5
hadamard_paired+pairwise,0.1,0.163709,0,0.16673772537892906,18.51134586139057,,5
hadamard_paired+pairwise,0.1,0.163709,1,0.16621822433430258,18.776818055054008,,5
hadamard_paired+pairwise,0.1,0.163709,2,0.18598663744137375,18.814695409744132,,5
hadamard_paired+pairwise,0.1,0.163709,3,0.18164211931849042,17.66722496182377,,5
hadamard_paired+pairwise,0.1,0.163709,4,0.15396442943384236,22.637991349639925,,5
hadamard_paired+pairwise,0.1,0.163709,5,0.20472867221374752,16.263132561756812,,5
hadamard_paired+pairwise,0.1,0.163709,6,0.21417500168600928,15.452894569338861,,5
hadamard_paired+pairwise,0.1,0.163709,7,0.23695177284709698,15.171363156434381,,5
hadamard_paired+pairwise,0.1,0.163709,8,0.22652241763248684,15.907912366239248,,5
hadamard_paired+pairwise,0.1,0.163709,9,0.19231354641733547,18.15842801276677,,5
hadamard_paired+pairwise,0.1,0.244335,0,0.2233850537825346,17.24131612431109,,5
hadamard_paired+pairwise,0.1,0.244335,1,0.22309161697395838,17.498792026513307,,5
hadamard_paired+pairwise,0.1,0.244335,2,0.24778489909026996,17.568932350285984,,5
hadamard_paired+pairwise,0.1,0.244335,3,0.2422028101190795,16.41774870139299,,5
hadamard_paired+pairwise,0.1,0.244335,4,0.2077299446933901,21.337205788235146,,5
hadamard_paired+pairwise,0.1,0.244335,5,0.2703566257068588,15.055632641184193,,5
hadamard_paired+pairwise,0.1,0.244335,6,0.2821443964695691,14.256259722781554,,5
hadamard_paired+pairwise,0.1,0.244335,7,0.30906806363050343,14.017555318649633,,5
hadamard_paired+pairwise,0.1,0.244335,8,0.29601698088246226,14.745972729137748,,5
hadamard_paired+pairwise,0.1,0.244335,9,0.25531880831860543,16.92766818192151,,5
hadamard_paired+pairwise,0.1,0.3,0,0.25596533514577935,16.650046559352706,,5
hadamard_paired+pairwise,0.1,0.3,1,0.25595245834202,16.902020050527273,,5
hadamard_paired+pairwise,0.1,0.3,2,0.28302844280645884,16.991434888523465,,5
hadamard_paired+pairwise,0.1,0.3,3,0.27677078760770607,15.838293840261807,,5
hadamard_paired+pairwise,0.1,0.3,4,0.23900314417389074,20.72810319416968,,5
hadamard_paired+pairwise,0.1,0.3,5,0.30721901265618595,14.500532443128455,,5
hadamard_paired+pairwise,0.1,0.3,6,0.3200955795706253,13.708287944049635,,5
hadamard_paired+pairwise,0.1,0.3,7,0.34892426244237706,13.49083605398927,,5
hadamard_paired+pairwise,0.1,0.3,8,0.3344864821942646,14.215363646582295,,5
hadamard_paired+pairwise,0.1,0.3,9,0.29106803661843295,16.35855238508902,,5
hadamard_paired+pairwise,0.1,0.36467,0,0.288570971636733,16.12926176644438,,5
hadamard_paired+pairwise,0.1,0.36467,1,0.2889400043212439,16.375514890569175,,5
hadamard_paired+pairwise,0.1,0.36467,2,0.3180594551562602,16.48467065614751,,5
hadamard_paired+pairwise,0.1,0.36467,3,0.3111829039961075,15.329205485035837,,5
hadamard_paired+pairwise,0.1,0.36467,4,0.2705410240172414,20.189703471445345,,5
hadamard_paired+pairwise,0.1,0.36467,5,0.34345953773151205,14.016237404180321,,5
hadamard_paired+pairwise,0.1,0.36467,6,0.3572117873124657,13.231858722874628,,5
hadamard_paired+pairwise,0.1,0.36467,7,0.3876710182488337,13.033540765801362,,5
hadamard_paired+pairwise,0.1,0.36467,8,0.3719354797895303,13.754450770171895,,5
hadamard_paired+pairwise,0.1,0.36467,9,0.3264836738427384,15.85989441749895,,5
hadamard_paired+pairwise,0.1,0.544268,0,0.357593025875585,15.197559497336721,,5
hadamard_paired+pairwise,0.1,0.544268,1,0.35905381902670486,15.431965304729914,,5
hadamard_paired+pairwise,0.1,0.544268,2,0.39137784185878954,15.58372344644647,,5
hadamard_paired+pairwise,0.1,0.544268,3,0.3834740101550562,14.421477898527423,,5
hadamard_paired+pairwise,0.1,0.544268,4,0.3380699666712314,19.221640437673575,,5
hadamard_paired+pairwise,0.1,0.544268,5,0.41808918627015695,13.162189465237185,,5
hadamard_paired+pairwise,0.1,0.544268,6,0.4329231291651082,12.396883605357617,,5
hadamard_paired+pairwise,0.1,0.544268,7,0.46607337245894875,12.23359370094611,,5
hadamard_paired+pairwise,0.1,0.544268,8,0.4479336620889522,12.946888688621366,,5
hadamard_paired+pairwise,0.1,0.544268,9,0.40027595365432145,14.974980096186595,,5
hadamard_paired+pairwise,0.1,0.812317,0,0.42380847222553697,14.459307496502273,,5
hadamard_paired+pairwise,0.1,0.812317,1,0.4266301890196291,14.683119690768422,,5
hadamard_paired+pairwise,0.1,0.812317,2,0.46061635399602646,14.876157052731411,,5
hadamard_paired+pairwise,0.1,0.812317,3,0.45219221458105147,13.70492227311215,,5
hadamard_paired+pairwise,0.1,0.812317,4,0.40388934675870497,18.448783468598446,,5
hadamard_paired+pairwise,0.1,0.812317,5,0.48726098812664836,12.497153339468365,,5
hadamard_paired+pairwise,0.1,0.812317,6,0.5021094128635091,11.752780044852361,,5
hadamard_paired+pairwise,0.1,0.812317,7,0.5369125704641002,11.618937658157149,,5
hadamard_paired+pairwise,0.1,0.812317,8,0.5170533026530438,12.323590515361788,,5
hadamard_paired+pairwise,0.1,0.812317,9,0.4696728635661417,14.280772756121204,,5
hadamard_paired+pairwise,0.1,1.0,0,0.4547600164002845,14.152978670100856,,5
hadamard_paired+pairwise,0.1,1.0,1,0.4583289681442763,14.37195556417482,,5
hadamard_paired+pairwise,0.1,1.0,2,0.4926102665139326,14.58445851392782,,5
