image_size,num_pixels,basis,rho,sigma_a,window_frac,window_frames,seed,object,gain_rel_mse,gain_corr,gain_scale
32,1024,srht_paired,0.001,0.05,0.2,410,3,1,0.00016719827544875443,0.9045407176017761,1.0000745058059692
32,1024,srht_paired,0.001,0.05,0.005,10,3,2,2.869196941901464e-05,0.9583123922348022,0.9999797344207764
32,1024,srht_paired,0.001,0.05,0.01,20,3,2,1.7049649613909423e-05,0.9743790626525879,0.9999977350234985
32,1024,srht_paired,0.001,0.05,0.02,41,3,2,2.3928057999000885e-05,0.9638795852661133,1.000003695487976
32,1024,srht_paired,0.001,0.05,0.05,102,3,2,5.068433893029578e-05,0.9218349456787109,1.0000053644180298
32,1024,srht_paired,0.001,0.05,0.1,205,3,2,7.526240369770676e-05,0.8817250728607178,1.0000089406967163
32,1024,srht_paired,0.001,0.05,0.2,410,3,2,0.00010923024092335254,0.8275231719017029,1.0000238418579102
32,1024,srht_paired,0.001,0.05,0.005,10,3,3,3.6357039789436385e-05,0.9893080592155457,0.9999691843986511
32,1024,srht_paired,0.001,0.05,0.01,20,3,3,1.8777051081997342e-05,0.9944179058074951,0.9999923706054688
32,1024,srht_paired,0.001,0.05,0.02,41,3,3,1.9559525753720663e-05,0.9941739439964294,1.000000238418579
32,1024,srht_paired,0.001,0.05,0.05,102,3,3,3.9702375943306834e-05,0.9881384968757629,1.0000011920928955
32,1024,srht_paired,0.001,0.05,0.1,205,3,3,6.63104874547571e-05,0.9801115393638611,0.9999957084655762
32,1024,srht_paired,0.001,0.05,0.2,410,3,3,7.834846473997459e-05,0.9764907956123352,1.000014066696167
32,1024,srht_paired,0.001,0.05,0.005,10,3,4,3.891008600476198e-05,0.9962071180343628,0.9999779462814331
32,1024,srht_paired,0.001,0.05,0.01,20,3,4,1.79260296135908e-05,0.998250424861908,1.0000040531158447
32,1024,srht_paired,0.001,0.05,0.02,41,3,4,1.98325578821823e-05,0.9980683326721191,1.000015139579773
32,1024,srht_paired,0.001,0.05,0.05,102,3,4,3.868631392833777e-05,0.9962455630302429,1.000036358833313
32,1024,srht_paired,0.001,0.05,0.1,205,3,4,7.225894660223275e-05,0.9930732250213623,1.0000853538513184
32,1024,srht_paired,0.001,0.05,0.2,410,3,4,0.00017320344340987504,0.9839664101600647,1.0002145767211914
32,1024,srht_paired,0.001,0.15,0.005,10,0,0,7.535045733675361e-05,0.994016706943512,0.999972403049469
32,1024,srht_paired,0.001,0.15,0.01,20,0,0,9.237458289135247e-05,0.9926481246948242,0.9999994039535522
32,1024,srht_paired,0.001,0.15,0.02,41,0,0,0.00015413080109283328,0.9877102971076965,1.0000243186950684
32,1024,srht_paired,0.001,0.15,0.05,102,0,0,0.0003804792067967355,0.9694685339927673,1.0000876188278198
32,1024,srht_paired,0.001,0.15,0.1,205,0,0,0.000763536780141294,0.9382798671722412,1.0002176761627197
32,1024,srht_paired,0.001,0.15,0.2,410,0,0,0.001806591055355966,0.8468324542045593,1.0003001689910889
32,1024,srht_paired,0.001,0.15,0.005,10,0,1,6.16427932982333e-05,0.9984740614891052,0.9999964833259583
32,1024,srht_paired,0.001,0.15,0.01,20,0,1,8.362234075320885e-05,0.9979312419891357,1.0000383853912354
32,1024,srht_paired,0.001,0.15,0.02,41,0,1,0.000177606925717555,0.9956051111221313,1.000081181526184
32,1024,srht_paired,0.001,0.15,0.05,102,0,1,0.00042279771878384054,0.9895467758178711,1.0002191066741943
32,1024,srht_paired,0.001,0.15,0.1,205,0,1,0.0008221697062253952,0.979742169380188,1.000466227531433
32,1024,srht_paired,0.001,0.15,0.2,410,0,1,0.001753237098455429,0.9570432305335999,1.0009565353393555
32,1024,srht_paired,0.001,0.15,0.005,10,0,2,6.391088390955701e-05,0.9944211840629578,1.0000083446502686
32,1024,srht_paired,0.001,0.15,0.01,20,0,2,8.528155012754723e-05,0.9925791025161743,1.0000449419021606
32,1024,srht_paired,0.001,0.15,0.02,41,0,2,0.0001705650647636503,0.9851633310317993,1.0000879764556885
32,1024,srht_paired,0.001,0.15,0.05,102,0,2,0.0004874996084254235,0.9571120738983154,1.0001646280288696
32,1024,srht_paired,0.001,0.15,0.1,205,0,2,0.0008219351875595748,0.9280218482017517,1.0003273487091064
32,1024,srht_paired,0.001,0.15,0.2,410,0,2,0.0015155465807765722,0.8678295612335205,1.0005546808242798
32,1024,srht_paired,0.001,0.15,0.005,10,0,3,7.221309351734817e-05,0.9876997470855713,0.9999802708625793
32,1024,srht_paired,0.001,0.15,0.01,20,0,3,8.535049710189924e-05,0.98542720079422,1.000011920928955
32,1024,srht_paired,0.001,0.15,0.02,41,0,3,0.00014949915930628777,0.9743635654449463,1.0000276565551758
32,1024,srht_paired,0.001,0.15,0.05,102,0,3,0.000291961565380916,0.9495830535888672,1.0000742673873901
32,1024,srht_paired,0.001,0.15,0.1,205,0,3,0.0005205142660997808,0.9084724187850952,1.0001107454299927
32,1024,srht_paired,0.001,0.15,0.2,410,0,3,0.0007567888824269176,0.864364743232727,1.000146746635437
32,1024,srht_paired,0.001,0.15,0.005,10,0,4,7.275072857737541e-05,0.9954298734664917,0.9999971389770508
32,1024,srht_paired,0.001,0.15,0.01,20,0,4,8.991167123895139e-05,0.9943622946739197,1.000040888786316
32,1024,srht_paired,0.001,0.15,0.02,41,0,4,0.0001622479612706229,0.9898521900177002,1.0000944137573242
32,1024,srht_paired,0.001,0.15,0.05,102,0,4,0.00047172754420898855,0.9704290628433228,1.000221610069275
32,1024,srht_paired,0.001,0.15,0.1,205,0,4,0.0009825134184211493,0.9382314682006836,1.000413179397583
32,1024,srht_paired,0.001,0.15,0.2,410,0,4,0.002155009191483259,0.857599139213562,1.0004700422286987
32,1024,srht_paired,0.001,0.15,0.005,10,1,0,7.138233922887594e-05,0.9947100281715393,0.9999745488166809
32,1024,srht_paired,0.001,0.15,0.01,20,1,0,9.003777813632041e-05,0.9933175444602966,1.0000187158584595
32,1024,srht_paired,0.001,0.15,0.02,41,1,0,0.00016775661788415164,0.9875490665435791,1.0000616312026978
32,1024,srht_paired,0.001,0.15,0.05,102,1,0,0.00033641402842476964,0.9756031632423401,1.0002537965774536
32,1024,srht_paired,0.001,0.15,0.1,205,1,0,0.0008648998918943107,0.9373122453689575,1.0004712343215942
32,1024,srht_paired,0.001,0.15,0.2,410,1,0,0.001984725007787347,0.8502439260482788,1.0006327629089355
32,1024,srht_paired,0.001,0.15,0.005,10,1,1,6.757718801964074e-05,0.994698166847229,0.9999943375587463
32,1024,srht_paired,0.001,0.15,0.01,20,1,1,9.322424011770636e-05,0.9926870465278625,1.000027060508728
32,1024,srht_paired,0.001,0.15,0.02,41,1,1,0.00016546793631277978,0.9870223999023438,1.0000660419464111
32,1024,srht_paired,0.001,0.15,0.05,102,1,1,0.0004124918777961284,0.9674479961395264,1.000137448310852
32,1024,srht_paired,0.001,0.15,0.1,205,1,1,0.0006847528857178986,0.9459660649299622,1.0002599954605103
32,1024,srht_paired,0.001,0.15,0.2,410,1,1,0.0014804594684392214,0.8774542212486267,1.0002171993255615
32,1024,srht_paired,0.001,0.15,0.005,10,1,2,6.73619651934132e-05,0.9981271624565125,1.0000011920928955
32,1024,srht_paired,0.001,0.15,0.01,20,1,2,9.231481089955196e-05,0.9974349737167358,1.00003981590271
32,1024,srht_paired,0.001,0.15,0.02,41,1,2,0.00018206247477792203,0.9949395656585693,1.000078558921814
32,1024,srht_paired,0.001,0.15,0.05,102,1,2,0.0004287938354536891,0.9880683422088623,1.0001776218414307
32,1024,srht_paired,0.001,0.15,0.1,205,1,2,0.0006572915590368211,0.9819982647895813,1.0005006790161133
32,1024,srht_paired,0.001,0.15,0.2,410,1,2,0.001349334022961557,0.9651702642440796,1.0012983083724976
32,1024,srht_paired,0.001,0.15,0.005,10,1,3,7.408848614431918e-05,0.9959816932678223,0.9999847412109375
32,1024,srht_paired,0.001,0.15,0.01,20,1,3,9.025274630403146e-05,0.9951046705245972,1.000024437904358
32,1024,srht_paired,0.001,0.15,0.02,41,1,3,0.00015826011076569557,0.9914143085479736,1.0000587701797485
32,1024,srht_paired,0.001,0.15,0.05,102,1,3,0.00034919200697913766,0.9810587763786316,1.0001529455184937
32,1024,srht_paired,0.001,0.15,0.1,205,1,3,0.0006836522370576859,0.9628561735153198,1.0002895593643188
32,1024,srht_paired,0.001,0.15,0.2,410,1,3,0.0013348654611036181,0.9273078441619873,1.0005335807800293
32,1024,srht_paired,0.001,0.15,0.005,10,1,4,7.567588181700557e-05,0.9960626363754272,0.9999949336051941
32,1024,srht_paired,0.001,0.15,0.01,20,1,4,9.024307655636221e-05,0.9953114986419678,1.00003981590271
32,1024,srht_paired,0.001,0.15,0.02,41,1,4,0.00016499785124324262,0.9914398789405823,1.0000898838043213
32,1024,srht_paired,0.001,0.15,0.05,102,1,4,0.0004607397713698447,0.9760326147079468,1.0002046823501587
32,1024,srht_paired,0.001,0.15,0.1,205,1,4,0.0008883564150892198,0.9537732005119324,1.000388741493225
32,1024,srht_paired,0.001,0.15,0.2,410,1,4,0.0017448044382035732,0.9113327264785767,1.0008430480957031
32,1024,srht_paired,0.001,0.15,0.005,10,2,0,7.267591718118638e-05,0.9976859092712402,0.9999871850013733
32,1024,srht_paired,0.001,0.15,0.01,20,2,0,9.39851306611672e-05,0.9970090389251709,1.0000386238098145
32,1024,srht_paired,0.001,0.15,0.02,41,2,0,0.0001702590088825673,0.9945931434631348,1.0001075267791748
32,1024,srht_paired,0.001,0.15,0.05,102,2,0,0.00047016379539854825,0.9851202368736267,1.0002957582473755
32,1024,srht_paired,0.001,0.15,0.1,205,2,0,0.001049485756084323,0.966712474822998,1.0005320310592651
32,1024,srht_paired,0.001,0.15,0.2,410,2,0,0.0023001376539468765,0.9256197214126587,1.0007693767547607
32,1024,srht_paired,0.001,0.15,0.005,10,2,1,6.300248060142621e-05,0.9952062964439392,0.9999843835830688
32,1024,srht_paired,0.001,0.15,0.01,20,2,1,7.8945180575829e-05,0.9939911365509033,1.0000206232070923
32,1024,srht_paired,0.001,0.15,0.02,41,2,1,0.00013854942517355084,0.9894809722900391,1.0000700950622559
32,1024,srht_paired,0.001,0.15,0.05,102,2,1,0.0003861896402668208,0.9708133935928345,1.000209093093872
32,1024,srht_paired,0.001,0.15,0.1,205,2,1,0.0009305250714533031,0.9281964302062988,1.000311017036438
32,1024,srht_paired,0.001,0.15,0.2,410,2,1,0.0016265419544652104,0.8755025267601013,1.0005847215652466
32,1024,srht_paired,0.001,0.15,0.005,10,2,2,6.534256681334227e-05,0.9900525212287903,1.0000022649765015
32,1024,srht_paired,0.001,0.15,0.01,20,2,2,8.26332689030096e-05,0.9874821305274963,1.0000402927398682
32,1024,srht_paired,0.001,0.15,0.02,41,2,2,0.00015646200336050242,0.9763743877410889,1.0000836849212646
32,1024,srht_paired,0.001,0.15,0.05,102,2,2,0.00040798066766001284,0.937747061252594,1.0001593828201294
32,1024,srht_paired,0.001,0.15,0.1,205,2,2,0.0007315601105801761,0.8876001238822937,1.000254511833191
32,1024,srht_paired,0.001,0.15,0.2,410,2,2,0.001431692740879953,0.76080322265625,1.0002408027648926
32,1024,srht_paired,0.001,0.15,0.005,10,2,3,7.725896284682676e-05,0.9958040118217468,1.0000016689300537
32,1024,srht_paired,0.001,0.15,0.01,20,2,3,9.714035695651546e-05,0.9947293400764465,1.000036597251892
32,1024,srht_paired,0.001,0.15,0.02,41,2,3,0.0001511965529061854,0.9918068647384644,1.0000760555267334
32,1024,srht_paired,0.001,0.15,0.05,102,2,3,0.0003560922050382942,0.9806551933288574,1.000150203704834
32,1024,srht_paired,0.001,0.15,0.1,205,2,3,0.0006382015417329967,0.9654129147529602,1.000299334526062
32,1024,srht_paired,0.001,0.15,0.2,410,2,3,0.001200015307404101,0.9358395934104919,1.0006109476089478
32,1024,srht_paired,0.001,0.15,0.005,10,2,4,7.867357635404915e-05,0.9915992021560669,0.9999869465827942
32,1024,srht_paired,0.001,0.15,0.01,20,2,4,8.705549407750368e-05,0.9907138347625732,1.000028133392334
32,1024,srht_paired,0.001,0.15,0.02,41,2,4,0.00014517224917653948,0.9845539331436157,1.0000697374343872
32,1024,srht_paired,0.001,0.15,0.05,102,2,4,0.00033237828756682575,0.9652954339981079,1.0002162456512451
32,1024,srht_paired,0.001,0.15,0.1,205,2,4,0.0007193249184638262,0.9267380237579346,1.000420331954956
32,1024,srht_paired,0.001,0.15,0.2,410,2,4,0.0016597626963630319,0.8266875147819519,1.0005731582641602
32,1024,srht_paired,0.001,0.15,0.005,10,3,0,7.155277126003057e-05,0.9967124462127686,0.9999838471412659
32,1024,srht_paired,0.001,0.15,0.01,20,3,0,8.964730659499764e-05,0.9958815574645996,1.0000295639038086
32,1024,srht_paired,0.001,0.15,0.02,41,3,0,0.00015830437769182026,0.9927424788475037,1.0000872611999512
32,1024,srht_paired,0.001,0.15,0.05,102,3,0,0.0004136761126574129,0.9811254143714905,1.0002506971359253
32,1024,srht_paired,0.001,0.15,0.1,205,3,0,0.0009645290556363761,0.9554523229598999,1.0003774166107178
32,1024,srht_paired,0.001,0.15,0.2,410,3,0,0.0015182946808636189,0.9331227540969849,1.0009160041809082
32,1024,srht_paired,0.001,0.15,0.005,10,3,1,6.633868179051206e-05,0.995724081993103,0.9999970197677612
32,1024,srht_paired,0.001,0.15,0.01,20,3,1,8.745253580855206e-05,0.9943655133247375,1.0000272989273071
32,1024,srht_paired,0.001,0.15,0.02,41,3,1,0.00014336001186165959,0.9907691478729248,1.0000618696212769
32,1024,srht_paired,0.001,0.15,0.05,102,3,1,0.0002832536702044308,0.9819251894950867,1.0001851320266724
32,1024,srht_paired,0.001,0.15,0.1,205,3,1,0.0005542407743632793,0.9657025337219238,1.0004394054412842
32,1024,srht_paired,0.001,0.15,0.2,410,3,1,0.0014862599782645702,0.9052706956863403,1.0006482601165771
32,1024,srht_paired,0.001,0.15,0.005,10,3,2,6.459945143433288e-05,0.9893545508384705,1.0000015497207642
32,1024,srht_paired,0.001,0.15,0.01,20,3,2,9.012865484692156e-05,0.9851879477500916,1.0000354051589966
32,1024,srht_paired,0.001,0.15,0.02,41,3,2,0.00018115878629032522,0.9700493216514587,1.0000571012496948
32,1024,srht_paired,0.001,0.15,0.05,102,3,2,0.00040701738907955587,0.9313951730728149,1.0000839233398438
32,1024,srht_paired,0.001,0.15,0.1,205,3,2,0.0006037530256435275,0.8973559737205505,1.0001447200775146
32,1024,srht_paired,0.001,0.15,0.2,410,3,2,0.0008632019744254649,0.8611246347427368,1.0003372430801392
32,1024,srht_paired,0.001,0.15,0.005,10,3,3,7.334434485528618e-05,0.997553288936615,0.9999840259552002
32,1024,srht_paired,0.001,0.15,0.01,20,3,3,9.313593182014301e-05,0.9968919157981873,1.0000158548355103
32,1024,srht_paired,0.001,0.15,0.02,41,3,3,0.00015207981050480157,0.9949221014976501,1.0000380277633667
32,1024,srht_paired,0.001,0.15,0.05,102,3,3,0.00034280604450032115,0.9885137677192688,1.0000423192977905
32,1024,srht_paired,0.001,0.15,0.1,205,3,3,0.000568150426261127,0.9808835983276367,1.0000125169754028
32,1024,srht_paired,0.001,0.15,0.2,410,3,3,0.0006817633402533829,0.9770987033843994,1.0001859664916992
32,1024,srht_paired,0.001,0.15,0.005,10,3,4,7.718725828453898e-05,0.9990819692611694,1.0000176429748535
32,1024,srht_paired,0.001,0.15,0.01,20,3,4,8.722607890376821e-05,0.9989634156227112,1.0000590085983276
32,1024,srht_paired,0.001,0.15,0.02,41,3,4,0.0001541846722830087,0.9981679916381836,1.0001020431518555
32,1024,srht_paired,0.001,0.15,0.05,102,3,4,0.00031891866819933057,0.9962220788002014,1.00027596950531
32,1024,srht_paired,0.001,0.15,0.1,205,3,4,0.0005633169203065336,0.993436336517334,1.0007392168045044
32,1024,srht_paired,0.001,0.15,0.2,410,3,4,0.0014247448416426778,0.9840905666351318,1.0019372701644897
32,1024,srht_paired,0.001,0.3,0.005,10,0,0,0.0002071485505439341,0.9957618713378906,1.0000120401382446
32,1024,srht_paired,0.001,0.3,0.01,20,0,0,0.0003381013229954988,0.9930786490440369,1.0000805854797363
32,1024,srht_paired,0.001,0.3,0.02,41,0,0,0.0006052449462004006,0.987599790096283,1.0001987218856812
32,1024,srht_paired,0.001,0.3,0.05,102,0,0,0.0014790678396821022,0.9696236252784729,1.00055730342865
32,1024,srht_paired,0.001,0.3,0.1,205,0,0,0.0029254122637212276,0.9400959610939026,1.0012478828430176
32,1024,srht_paired,0.001,0.3,0.2,410,0,0,0.007119969464838505,0.8470045924186707,1.0017006397247314
32,1024,srht_paired,0.001,0.3,0.005,10,0,1,0.00018135194841306657,0.9988440871238708,1.0000462532043457
32,1024,srht_paired,0.001,0.3,0.01,20,0,1,0.00031582312658429146,0.9979879856109619,1.0001651048660278
32,1024,srht_paired,0.001,0.3,0.02,41,0,1,0.0007053114240989089,0.9955040216445923,1.000321626663208
32,1024,srht_paired,0.001,0.3,0.05,102,0,1,0.0016868020175024867,0.9892524480819702,1.0008586645126343
32,1024,srht_paired,0.001,0.3,0.1,205,0,1,0.0032270781230181456,0.9795218706130981,1.0018936395645142
32,1024,srht_paired,0.001,0.3,0.2,410,0,1,0.00751855131238699,0.9521161913871765,1.0035881996154785
32,1024,srht_paired,0.001,0.3,0.005,10,0,2,0.00018037819245364517,0.9960345029830933,1.0000869035720825
32,1024,srht_paired,0.001,0.3,0.01,20,0,2,0.0003140810295008123,0.9931086301803589,1.000192403793335
32,1024,srht_paired,0.001,0.3,0.02,41,0,2,0.0006611569551751018,0.9854979515075684,1.0003676414489746
32,1024,srht_paired,0.001,0.3,0.05,102,0,2,0.001958794891834259,0.9565205574035645,1.0006874799728394
32,1024,srht_paired,0.001,0.3,0.1,205,0,2,0.003330961102619767,0.9263702630996704,1.0013424158096313
32,1024,srht_paired,0.001,0.3,0.2,410,0,2,0.006247278768569231,0.8609727621078491,1.0021418333053589
32,1024,srht_paired,0.001,0.3,0.005,10,0,3,0.00019287632312625647,0.9921621084213257,1.0000245571136475
32,1024,srht_paired,0.001,0.3,0.01,20,0,3,0.00031063324422575533,0.9873700737953186,1.000089168548584
32,1024,srht_paired,0.001,0.3,0.02,41,0,3,0.0005935886292718351,0.9757378697395325,1.0001369714736938
32,1024,srht_paired,0.001,0.3,0.05,102,0,3,0.001173353404738009,0.9518002867698669,1.0003507137298584
32,1024,srht_paired,0.001,0.3,0.1,205,0,3,0.002142141107469797,0.9104217290878296,1.000517725944519
32,1024,srht_paired,0.001,0.3,0.2,410,0,3,0.003162199631333351,0.8648974895477295,1.0006390810012817
32,1024,srht_paired,0.001,0.3,0.005,10,0,4,0.0001923402160173282,0.9967891573905945,1.0000665187835693
32,1024,srht_paired,0.001,0.3,0.01,20,0,4,0.0003282447287347168,0.9945273995399475,1.0001764297485352
32,1024,srht_paired,0.001,0.3,0.02,41,0,4,0.0006421430734917521,0.9893120527267456,1.0003751516342163
32,1024,srht_paired,0.001,0.3,0.05,102,0,4,0.0018678333144634962,0.9688609838485718,1.0009031295776367
32,1024,srht_paired,0.001,0.3,0.1,205,0,4,0.003857595846056938,0.935587465763092,1.0016850233078003
32,1024,srht_paired,0.001,0.3,0.2,410,0,4,0.008303825743496418,0.8547859191894531,1.0020543336868286
32,1024,srht_paired,0.001,0.3,0.005,10,1,0,0.0001943781680893153,0.9964182376861572,1.000015377998352
32,1024,srht_paired,0.001,0.3,0.01,20,1,0,0.0003265396226197481,0.9939858317375183,1.0001245737075806
32,1024,srht_paired,0.001,0.3,0.02,41,1,0,0.0006507699727080762,0.9880087375640869,1.0002728700637817
32,1024,srht_paired,0.001,0.3,0.05,102,1,0,0.0013329206267371774,0.9759526252746582,1.001008152961731
32,1024,srht_paired,0.001,0.3,0.1,205,1,0,0.0034777370747178793,0.936798632144928,1.0017726421356201
32,1024,srht_paired,0.001,0.3,0.2,410,1,0,0.007701727095991373,0.8542379140853882,1.0023424625396729
32,1024,srht_paired,0.001,0.3,0.005,10,1,1,0.00019669112225528806,0.9957703948020935,1.0000578165054321
32,1024,srht_paired,0.001,0.3,0.01,20,1,1,0.0003429481294006109,0.9926272034645081,1.0001425743103027
32,1024,srht_paired,0.001,0.3,0.02,41,1,1,0.0006520915776491165,0.9859732985496521,1.000280499458313
32,1024,srht_paired,0.001,0.3,0.05,102,1,1,0.0016519654309377074,0.9641792178153992,1.0005388259887695
32,1024,srht_paired,0.001,0.3,0.1,205,1,1,0.002682657213881612,0.9418708682060242,1.0010192394256592
32,1024,srht_paired,0.001,0.3,0.2,410,1,1,0.005679170601069927,0.8706268668174744,1.000852346420288
32,1024,srht_paired,0.001,0.3,0.005,10,1,2,0.0001951520680449903,0.9985799789428711,1.0000687837600708
32,1024,srht_paired,0.001,0.3,0.01,20,1,2,0.00034868481452576816,0.9974634051322937,1.000169038772583
32,1024,srht_paired,0.001,0.3,0.02,41,1,2,0.0007155177881941199,0.9947915077209473,1.0003048181533813
32,1024,srht_paired,0.001,0.3,0.05,102,1,2,0.0016152601456269622,0.9882394075393677,1.0007455348968506
32,1024,srht_paired,0.001,0.3,0.1,205,1,2,0.002608879702165723,0.9812824726104736,1.0020005702972412
32,1024,srht_paired,0.001,0.3,0.2,410,1,2,0.005208770278841257,0.9649978876113892,1.0052776336669922
32,1024,srht_paired,0.001,0.3,0.005,10,1,3,0.00020248783403076231,0.997173011302948,1.0000367164611816
32,1024,srht_paired,0.001,0.3,0.01,20,1,3,0.00033641132176853716,0.9953040480613708,1.000124454498291
32,1024,srht_paired,0.001,0.3,0.02,41,1,3,0.0006266596610657871,0.9912459254264832,1.0002391338348389
32,1024,srht_paired,0.001,0.3,0.05,102,1,3,0.0013791498495265841,0.9807310104370117,1.0006035566329956
32,1024,srht_paired,0.001,0.3,0.1,205,1,3,0.0027691808063536882,0.9611396193504333,1.0010826587677002
32,1024,srht_paired,0.001,0.3,0.2,410,1,3,0.005334930960088968,0.9247472882270813,1.0019816160202026
32,1024,srht_paired,0.001,0.3,0.005,10,1,4,0.00020031922031193972,0.9973533749580383,1.000067949295044
32,1024,srht_paired,0.001,0.3,0.01,20,1,4,0.00032424271921627223,0.9957214593887329,1.0001823902130127
32,1024,srht_paired,0.001,0.3,0.02,41,1,4,0.0006486208876594901,0.9914470911026001,1.0003677606582642
32,1024,srht_paired,0.001,0.3,0.05,102,1,4,0.0019086705287918448,0.9747259020805359,1.00081467628479
32,1024,srht_paired,0.001,0.3,0.1,205,1,4,0.0037909788079559803,0.9495972990989685,1.0015043020248413
32,1024,srht_paired,0.001,0.3,0.2,410,1,4,0.007574217393994331,0.9001094102859497,1.0031323432922363
32,1024,srht_paired,0.001,0.3,0.005,10,2,0,0.000199224436073564,0.9982308745384216,1.0000646114349365
32,1024,srht_paired,0.001,0.3,0.01,20,2,0,0.0003541491460055113,0.9968571662902832,1.0001862049102783
32,1024,srht_paired,0.001,0.3,0.02,41,2,0,0.0006610263953916728,0.9941442012786865,1.0004299879074097
32,1024,srht_paired,0.001,0.3,0.05,102,2,0,0.0018272452289238572,0.9838652014732361,1.001153588294983
32,1024,srht_paired,0.001,0.3,0.1,205,2,0,0.004222978837788105,0.9625169634819031,1.0020127296447754
32,1024,srht_paired,0.001,0.3,0.2,410,2,0,0.009701594710350037,0.9113795161247253,1.002659797668457
32,1024,srht_paired,0.001,0.3,0.005,10,2,1,0.0001790909591363743,0.9967131018638611,1.0000278949737549
32,1024,srht_paired,0.001,0.3,0.01,20,2,1,0.00029593007639050484,0.9945719838142395,1.0001229047775269
32,1024,srht_paired,0.001,0.3,0.02,41,2,1,0.000550844706594944,0.989919900894165,1.0003101825714111
32,1024,srht_paired,0.001,0.3,0.05,102,2,1,0.001540860626846552,0.9719405770301819,1.0008790493011475
32,1024,srht_paired,0.001,0.3,0.1,205,2,1,0.0038261148147284985,0.9286811947822571,1.0012600421905518
32,1024,srht_paired,0.001,0.3,0.2,410,2,1,0.006585000082850456,0.8784621357917786,1.002426028251648
32,1024,srht_paired,0.001,0.3,0.005,10,2,2,0.00018833570356946439,0.9926871657371521,1.0000674724578857
32,1024,srht_paired,0.001,0.3,0.01,20,2,2,0.0003099049208685756,0.9880034327507019,1.0001673698425293
32,1024,srht_paired,0.001,0.3,0.02,41,2,2,0.0006183591322042048,0.9760817885398865,1.0003197193145752
32,1024,srht_paired,0.001,0.3,0.05,102,2,2,0.0016065269010141492,0.9371718764305115,1.0006111860275269
32,1024,srht_paired,0.001,0.3,0.1,205,2,2,0.002926537999883294,0.8840094208717346,1.0009416341781616
32,1024,srht_paired,0.001,0.3,0.2,410,2,2,0.00559464655816555,0.7599537372589111,1.000902771949768
32,1024,srht_paired,0.001,0.3,0.005,10,2,3,0.00021167108207009733,0.9970468878746033,1.0000733137130737
32,1024,srht_paired,0.001,0.3,0.01,20,2,3,0.00035173582728020847,0.9950925707817078,1.000145435333252
32,1024,srht_paired,0.001,0.3,0.02,41,2,3,0.0005915934452787042,0.9917479157447815,1.000274896621704
32,1024,srht_paired,0.001,0.3,0.05,102,2,3,0.0014285743236541748,0.9799973368644714,1.00053071975708
32,1024,srht_paired,0.001,0.3,0.1,205,2,3,0.0025283850263804197,0.9646289944648743,1.0010823011398315
32,1024,srht_paired,0.001,0.3,0.2,410,2,3,0.004649447742849588,0.9356968402862549,1.0022751092910767
32,1024,srht_paired,0.001,0.3,0.005,10,2,4,0.000208353711059317,0.9944672584533691,1.0000487565994263
32,1024,srht_paired,0.001,0.3,0.01,20,2,4,0.00032676191767677665,0.9913299083709717,1.0001345872879028
32,1024,srht_paired,0.001,0.3,0.02,41,2,4,0.0005707060336135328,0.9848833680152893,1.0002861022949219
32,1024,srht_paired,0.001,0.3,0.05,102,2,4,0.0013339071301743388,0.9652447700500488,1.0008537769317627
32,1024,srht_paired,0.001,0.3,0.1,205,2,4,0.002868465380743146,0.927019476890564,1.0016707181930542
32,1024,srht_paired,0.001,0.3,0.2,410,2,4,0.006680447142571211,0.8252627849578857,1.0022867918014526
32,1024,srht_paired,0.001,0.3,0.005,10,3,0,0.0001874391600722447,0.9976834058761597,1.0000419616699219
32,1024,srht_paired,0.001,0.3,0.01,20,3,0,0.00031387785566039383,0.9961236715316772,1.0001509189605713
32,1024,srht_paired,0.001,0.3,0.02,41,3,0,0.0005840928060933948,0.9927986264228821,1.0003479719161987
32,1024,srht_paired,0.001,0.3,0.05,102,3,0,0.0015574152348563075,0.9808679223060608,1.000939130783081
32,1024,srht_paired,0.001,0.3,0.1,205,3,0,0.0037338293623179197,0.9533534049987793,1.0012586116790771
32,1024,srht_paired,0.001,0.3,0.2,410,3,0,0.00563887320458889,0.9319051504135132,1.003075361251831
32,1024,srht_paired,0.001,0.3,0.005,10,3,1,0.00019218215311411768,0.9968841671943665,1.000057339668274
32,1024,srht_paired,0.001,0.3,0.01,20,3,1,0.00033156576682813466,0.9946231842041016,1.0001245737075806
32,1024,srht_paired,0.001,0.3,0.02,41,3,1,0.0005765997339040041,0.9906476736068726,1.000241756439209
32,1024,srht_paired,0.001,0.3,0.05,102,3,1,0.001148729003034532,0.9815094470977783,1.000719428062439
32,1024,srht_paired,0.001,0.3,0.1,205,3,1,0.002184114884585142,0.9659565091133118,1.0017569065093994
32,1024,srht_paired,0.001,0.3,0.2,410,3,1,0.005956997629255056,0.9037117958068848,1.0024937391281128
32,1024,srht_paired,0.001,0.3,0.005,10,3,2,0.0001853086578194052,0.9924349784851074,1.00007164478302
32,1024,srht_paired,0.001,0.3,0.01,20,3,2,0.0003368475881870836,0.9862616062164307,1.0001580715179443
32,1024,srht_paired,0.001,0.3,0.02,41,3,2,0.000711916305590421,0.9707437753677368,1.0002295970916748
32,1024,srht_paired,0.001,0.3,0.05,102,3,2,0.0015739662339910865,0.9341784715652466,1.000353455543518
