object,family,K_eff,basis,N,N_factor,seed,v,rel_mse,measured_leverage,theory_rel_mse,target_energy
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,2,0.0003,0.045783065684111494,161.76683413088065,0.04853005023926419,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,2,0.001,0.16688086738386124,161.76683413088065,0.16176683413088067,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,2,0.003,0.4517039663880184,161.76683413088065,0.485300502392642,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,2,0.01,1.5525743337613007,161.76683413088065,1.6176683413088067,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,3,0.0001,0.015465804264933413,166.9093986550107,0.016690939865501072,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,3,0.0003,0.050152938544637905,166.9093986550107,0.050072819596503206,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,3,0.001,0.16444461881706357,166.9093986550107,0.1669093986550107,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,3,0.003,0.46017697990904644,166.9093986550107,0.5007281959650322,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,3,0.01,1.6281037381922758,166.9093986550107,1.669093986550107,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,4,0.0001,0.015421354573480301,166.75208947666306,0.016675208947666307,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,4,0.0003,0.05119205898327877,166.75208947666306,0.05002562684299891,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,4,0.001,0.16625737273868912,166.75208947666306,0.16675208947666306,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,4,0.003,0.4400552439344549,166.75208947666306,0.5002562684299892,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,4,0.01,1.5868184168656296,166.75208947666306,1.6675208947666307,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,0,0.0001,0.00825667041182438,80.90170188125927,0.008090170188125927,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,0,0.0003,0.021487177952046112,80.90170188125927,0.02427051056437778,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,0,0.001,0.0757628249525687,80.90170188125927,0.08090170188125927,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,0,0.003,0.2427729684645143,80.90170188125927,0.2427051056437778,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,0,0.01,0.8586870357810685,80.90170188125927,0.8090170188125927,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,1,0.0001,0.007932566572484015,76.667090729841,0.0076667090729840995,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,1,0.0003,0.026494563410965694,76.667090729841,0.023000127218952296,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,1,0.001,0.08026960195670108,76.667090729841,0.076667090729841,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,1,0.003,0.2470719352553086,76.667090729841,0.230001272189523,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,1,0.01,0.7945534992973328,76.667090729841,0.7666709072984099,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,2,0.0001,0.007384892879899782,79.50070719021555,0.007950070719021556,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,2,0.0003,0.02423544365298378,79.50070719021555,0.023850212157064662,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,2,0.001,0.07895707748730191,79.50070719021555,0.07950070719021556,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,2,0.003,0.22956178837263488,79.50070719021555,0.23850212157064665,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,2,0.01,0.8064139873506929,79.50070719021555,0.7950070719021555,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,3,0.0001,0.008627176516534945,83.58693658413863,0.008358693658413864,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,3,0.0003,0.023884845257107278,83.58693658413863,0.025076080975241586,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,3,0.001,0.07866209992211262,83.58693658413863,0.08358693658413863,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,3,0.003,0.24105248590727701,83.58693658413863,0.2507608097524159,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,3,0.01,0.8725220095632303,83.58693658413863,0.8358693658413863,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,4,0.0001,0.007549145991992041,75.82665752487391,0.0075826657524873916,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,4,0.0003,0.02400446126251263,75.82665752487391,0.022747997257462172,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,4,0.001,0.08349443799566278,75.82665752487391,0.07582665752487391,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,4,0.003,0.26413789448649605,75.82665752487391,0.22747997257462174,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,4096,4,4,0.01,0.7889339607918607,75.82665752487391,0.7582665752487391,0.06720173246336392
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,0,0.0001,9.903772123056951e-05,1.0,0.0001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,0,0.0003,0.00019755338489194237,1.0,0.0003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,0,0.001,0.0010837169250629444,1.0,0.001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,0,0.003,0.0020823572169597843,1.0,0.003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,0,0.01,0.01071372817602931,1.0,0.01,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,1,0.0001,0.0001515519911862766,1.0,0.0001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,1,0.0003,0.0002640024900077909,1.0,0.0003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,1,0.001,0.0011550469902674198,1.0,0.001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,1,0.003,0.002832469858565699,1.0,0.003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,1,0.01,0.009282004258691487,1.0,0.01,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,2,0.0001,0.00010404228489461933,1.0,0.0001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,2,0.0003,0.0002465715907941226,1.0,0.0003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,2,0.001,0.0008847837332608718,1.0,0.001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,2,0.003,0.004810487951733986,1.0,0.003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,2,0.01,0.010423909127483425,1.0,0.01,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,3,0.0001,8.581825053274579e-05,1.0,0.0001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,3,0.0003,0.0003713537675193668,1.0,0.0003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,3,0.001,0.0015956529166149633,1.0,0.001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,3,0.003,0.0027995042477302087,1.0,0.003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,3,0.01,0.007995061892518855,1.0,0.01,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,4,0.0001,8.752044383677556e-05,1.0,0.0001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,4,0.0003,0.00023750096096735005,1.0,0.0003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,4,0.001,0.000972691494008472,1.0,0.001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,4,0.003,0.0023974310654575883,1.0,0.003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,orthogonal_inverse,1024,1,4,0.01,0.006101682086542022,1.0,0.01,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,0,0.0001,0.00010556112226778361,1.0,0.0001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,0,0.0003,0.0003225184922536538,1.0,0.0003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,0,0.001,0.0008774032598724075,1.0,0.001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,0,0.003,0.002771220710192371,1.0,0.003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,0,0.01,0.010232011742087755,1.0,0.01,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,1,0.0001,9.885750457184025e-05,1.0,0.0001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,1,0.0003,0.0002896332423641468,1.0,0.0003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,1,0.001,0.0010385880223835412,1.0,0.001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,1,0.003,0.0032009811374138115,1.0,0.003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,1,0.01,0.010345896644909505,1.0,0.01,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,2,0.0001,9.595163329353258e-05,1.0,0.0001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,2,0.0003,0.0003109009984278539,1.0,0.0003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,2,0.001,0.001060791256637494,1.0,0.001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,2,0.003,0.0030451750026999924,1.0,0.003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,2,0.01,0.01088314623702257,1.0,0.01,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,3,0.0001,0.00010948538604317727,1.0,0.0001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,3,0.0003,0.00027703579027712084,1.0,0.0003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,3,0.001,0.0011320910140762011,1.0,0.001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,3,0.003,0.0030960374234083586,1.0,0.003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,3,0.01,0.008612544747204978,1.0,0.01,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,4,0.0001,9.829881520015972e-05,1.0,0.0001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,4,0.0003,0.000272419801752123,1.0,0.0003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,4,0.001,0.0010426877277785631,1.0,0.001,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,4,0.003,0.003188485446483675,1.0,0.003,0.07688468750736273
letter_A,binary_letter,101.21359062702473,srht_inverse,1024,1,4,0.01,0.008924297577847818,1.0,0.01,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,0,0.0001,0.03140380002020053,334.47727905694506,0.03344772790569451,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,0,0.0003,0.09252613893236844,334.47727905694506,0.1003431837170835,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,0,0.001,0.32441035534738066,334.47727905694506,0.3344772790569451,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,0,0.003,0.8555966866654402,334.47727905694506,1.0034318371708353,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,0,0.01,3.215429487769261,334.47727905694506,3.3447727905694506,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,1,0.0001,0.030512837405813766,320.47461950788806,0.03204746195078881,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,1,0.0003,0.08623486599811676,320.47461950788806,0.09614238585236641,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,1,0.001,0.3123422227997495,320.47461950788806,0.3204746195078881,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,1,0.003,0.9038451098555198,320.47461950788806,0.9614238585236642,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,1,0.01,3.0525452894917846,320.47461950788806,3.2047461950788807,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,2,0.0001,0.03188738806799604,304.7808510356735,0.03047808510356735,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,2,0.0003,0.08988088432170062,304.7808510356735,0.09143425531070204,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,2,0.001,0.28624476434927004,304.7808510356735,0.3047808510356735,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,2,0.003,0.9723670521245897,304.7808510356735,0.9143425531070205,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,2,0.01,3.1946059316665014,304.7808510356735,3.047808510356735,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,3,0.0001,0.03144708313254085,347.85277816636585,0.03478527781663659,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,3,0.0003,0.08562313773628527,347.85277816636585,0.10435583344990974,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,3,0.001,0.2773559630769651,347.85277816636585,0.34785277816636584,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,3,0.003,0.9446412740340882,347.85277816636585,1.0435583344990975,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,3,0.01,2.8724363828429205,347.85277816636585,3.4785277816636584,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,4,0.0001,0.0327181578145116,319.66714193228944,0.03196671419322895,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,4,0.0003,0.08673032703665301,319.66714193228944,0.09590014257968682,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,4,0.001,0.30322709912835744,319.66714193228944,0.31966714193228946,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,4,0.003,0.7842990868265133,319.66714193228944,0.9590014257968683,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,1024,1,4,0.01,3.058811048324721,319.66714193228944,3.1966714193228944,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,0,0.0001,0.014141098913812648,164.53039753219952,0.01645303975321995,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,0,0.0003,0.04585123388844489,164.53039753219952,0.04935911925965985,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,0,0.001,0.1581606173810918,164.53039753219952,0.16453039753219953,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,0,0.003,0.5222186715410178,164.53039753219952,0.49359119259659856,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,0,0.01,1.4905650537985042,164.53039753219952,1.6453039753219951,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,1,0.0001,0.014964458932518175,155.07878301654617,0.015507878301654617,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,1,0.0003,0.04670506599871795,155.07878301654617,0.04652363490496385,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,1,0.001,0.14817199182058205,155.07878301654617,0.15507878301654618,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,1,0.003,0.4354665259620166,155.07878301654617,0.4652363490496385,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,1,0.01,1.5436673403568881,155.07878301654617,1.5507878301654616,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,2,0.0001,0.015639109617544365,152.18308130893806,0.015218308130893806,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,2,0.0003,0.04390735525978705,152.18308130893806,0.045654924392681415,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,2,0.001,0.15666588808086604,152.18308130893806,0.15218308130893807,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,2,0.003,0.4275447979148009,152.18308130893806,0.4565492439268142,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,2,0.01,1.4684761988511525,152.18308130893806,1.5218308130893805,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,3,0.0001,0.01475687353184368,156.89312365782763,0.015689312365782762,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,3,0.0003,0.04664983025575299,156.89312365782763,0.047067937097348286,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,3,0.001,0.1547212657688557,156.89312365782763,0.15689312365782762,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,3,0.003,0.43761832653512556,156.89312365782763,0.4706793709734829,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,3,0.01,1.5338337714219095,156.89312365782763,1.5689312365782764,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,4,0.0001,0.014664765936028954,157.01997166145813,0.015701997166145815,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,4,0.0003,0.048339197977194714,157.01997166145813,0.04710599149843744,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,4,0.001,0.1578066728906221,157.01997166145813,0.15701997166145812,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,4,0.003,0.4152870630628452,157.01997166145813,0.4710599149843744,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,2048,2,4,0.01,1.496819523827274,157.01997166145813,1.5701997166145814,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,0,0.0001,0.0077296041939672495,76.48038477333488,0.007648038477333488,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,0,0.0003,0.02004227960007343,76.48038477333488,0.02294411543200046,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,0,0.001,0.07088767725649017,76.48038477333488,0.07648038477333488,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,0,0.003,0.22895729560915695,76.48038477333488,0.22944115432000464,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,0,0.01,0.8079999820518007,76.48038477333488,0.7648038477333488,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,1,0.0001,0.007486354117830145,70.9121807416049,0.00709121807416049,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,1,0.0003,0.024923084990998552,70.9121807416049,0.021273654222481467,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,1,0.001,0.07521233456477469,70.9121807416049,0.07091218074160491,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,1,0.003,0.233056583350698,70.9121807416049,0.2127365422248147,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,1,0.01,0.743433600365949,70.9121807416049,0.709121807416049,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,2,0.0001,0.006909768290184904,74.19826231922927,0.007419826231922928,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,2,0.0003,0.022975188811171443,74.19826231922927,0.02225947869576878,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,2,0.001,0.07467396597885927,74.19826231922927,0.07419826231922927,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,2,0.003,0.21662886933636658,74.19826231922927,0.22259478695768783,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,2,0.01,0.7589487383200447,74.19826231922927,0.7419826231922927,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,3,0.0001,0.008096598118282491,78.40036248819958,0.007840036248819958,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,3,0.0003,0.022532289171034395,78.40036248819958,0.02352010874645987,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,3,0.001,0.07364259822402303,78.40036248819958,0.07840036248819958,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,3,0.003,0.22618755003595806,78.40036248819958,0.23520108746459872,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,3,0.01,0.8163124681318009,78.40036248819958,0.7840036248819958,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,4,0.0001,0.007057456659675566,70.65522959402563,0.007065522959402563,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,4,0.0003,0.022365219284839952,70.65522959402563,0.021196568878207686,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,4,0.001,0.07837038082545895,70.65522959402563,0.07065522959402563,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,4,0.003,0.24863111558160547,70.65522959402563,0.2119656887820769,0.07688468750736273
letter_A,binary_letter,101.21359062702473,random_dgi,4096,4,4,0.01,0.7417642743314447,70.65522959402563,0.7065522959402563,0.07688468750736273
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,0,0.0001,8.509923043605071e-05,1.0,0.0001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,0,0.0003,0.0002751024252550513,1.0,0.0003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,0,0.001,0.0009727933180369207,1.0,0.001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,0,0.003,0.002298705033424225,1.0,0.003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,0,0.01,0.012580462358740085,1.0,0.01,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,1,0.0001,0.00011834407779796102,1.0,0.0001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,1,0.0003,0.0002708630079042299,1.0,0.0003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,1,0.001,0.0010821376398620452,1.0,0.001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,1,0.003,0.0028920682067303583,1.0,0.003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,1,0.01,0.009995871439213832,1.0,0.01,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,2,0.0001,0.00010228722440496826,1.0,0.0001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,2,0.0003,0.00024518629872791425,1.0,0.0003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,2,0.001,0.0010379136601196537,1.0,0.001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,2,0.003,0.0047131072868723785,1.0,0.003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,2,0.01,0.011609760230836293,1.0,0.01,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,3,0.0001,0.00010721262563469606,1.0,0.0001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,3,0.0003,0.0003062369205099094,1.0,0.0003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,3,0.001,0.0012326158392182976,1.0,0.001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,3,0.003,0.0025108066180318,1.0,0.003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,3,0.01,0.008002649408705835,1.0,0.01,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,4,0.0001,0.00010179588472559446,1.0,0.0001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,4,0.0003,0.00023758317574706976,1.0,0.0003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,4,0.001,0.0010798036544154882,1.0,0.001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,4,0.003,0.0028043982738872827,1.0,0.003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,orthogonal_inverse,1024,1,4,0.01,0.007857177126629155,1.0,0.01,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,0,0.0001,9.139489310078747e-05,1.0,0.0001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,0,0.0003,0.0002799912073910748,1.0,0.0003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,0,0.001,0.0009894014406718408,1.0,0.001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,0,0.003,0.0026492797368069337,1.0,0.003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,0,0.01,0.009929178381728115,1.0,0.01,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,1,0.0001,0.00012242991639731078,1.0,0.0001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,1,0.0003,0.0002812426366161144,1.0,0.0003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,1,0.001,0.0009905726447730168,1.0,0.001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,1,0.003,0.0030792780155319503,1.0,0.003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,1,0.01,0.009520598156269726,1.0,0.01,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,2,0.0001,0.0001090780953910276,1.0,0.0001,0.050253778661531245
