object,family,K_eff,basis,requested_basis,rho,s,seed,W,num_frames,carrier_mean,carrier_cv,gain_rel_err,theory_variance_cv2_over_w
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,32,2048,110.0,0.06741998344659805,0.02706846540344099,0.0001420454427481111
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,64,2048,110.0,0.06741998344659805,0.037967460712250586,7.102272137405555e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,128,2048,110.0,0.06741998344659805,0.052078059258413224,3.551136068702778e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,256,2048,110.0,0.06741998344659805,0.07338391543190866,1.775568034351389e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,512,2048,110.0,0.06741998344659805,0.10005735749055006,8.877840171756944e-06
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,1024,2048,110.0,0.06741998344659805,0.12904474067890245,4.438920085878472e-06
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,4,2048,110.0,0.06741998344659805,0.015075183187183223,0.0011363635419848889
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,8,2048,110.0,0.06741998344659805,0.013208904213554168,0.0005681817709924444
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,16,2048,110.0,0.06741998344659805,0.015909813911918726,0.0002840908854962222
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,32,2048,110.0,0.06741998344659805,0.021346017116319317,0.0001420454427481111
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,64,2048,110.0,0.06741998344659805,0.029711120989247605,7.102272137405555e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,128,2048,110.0,0.06741998344659805,0.04194149207390796,3.551136068702778e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,256,2048,110.0,0.06741998344659805,0.05986115695846827,1.775568034351389e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,512,2048,110.0,0.06741998344659805,0.081517245150881,8.877840171756944e-06
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,1024,2048,110.0,0.06741998344659805,0.12637655076591695,4.438920085878472e-06
natural_patch,procedural_natural,864.2560692486833,hadamard_paired,hadamard_ordered,0.001,0.1,0,4,2048,209.24400329589844,0.03401565179228783,0.012078534646018086,0.0002892661417135435
natural_patch,procedural_natural,864.2560692486833,hadamard_paired,hadamard_ordered,0.001,0.1,0,8,2048,209.24400329589844,0.03401565179228783,0.015031064912683233,0.00014463307085677175
natural_patch,procedural_natural,864.2560692486833,hadamard_paired,hadamard_ordered,0.001,0.1,0,16,2048,209.24400329589844,0.03401565179228783,0.02037000592730577,7.231653542838588e-05
natural_patch,procedural_natural,864.2560692486833,hadamard_paired,hadamard_ordered,0.001,0.1,0,32,2048,209.24400329589844,0.03401565179228783,0.028082014857160865,3.615826771419294e-05
natural_patch,procedural_natural,864.2560692486833,hadamard_paired,hadamard_ordered,0.001,0.1,0,64,2048,209.24400329589844,0.03401565179228783,0.0389431091841909,1.807913385709647e-05
natural_patch,procedural_natural,864.2560692486833,hadamard_paired,hadamard_ordered,0.001,0.1,0,128,2048,209.24400329589844,0.03401565179228783,0.05561635175514415,9.039566928548235e-06
natural_patch,procedural_natural,864.2560692486833,hadamard_paired,hadamard_ordered,0.001,0.1,0,256,2048,209.24400329589844,0.03401565179228783,0.07775246222670723,4.519783464274117e-06
natural_patch,procedural_natural,864.2560692486833,hadamard_paired,hadamard_ordered,0.001,0.1,0,512,2048,209.24400329589844,0.03401565179228783,0.10102748189297417,2.2598917321370586e-06
natural_patch,procedural_natural,864.2560692486833,hadamard_paired,hadamard_ordered,0.001,0.1,0,1024,2048,209.24400329589844,0.03401565179228783,0.1257211815631452,1.1299458660685293e-06
