unit_index,K,p,N,offset,seed,object_kind,shard,rank_J,expected_rank,local_identifiable,rank_deficit,sv_smallest_informative_ratio,sv_gauge_ratio,rank_threshold,solver_success,best_relmse_T,best_ell_max_err,best_residual,iterations,restarts_used
1007,64,17,97,16,7,random_nonneg,1/2,80,80,True,0,0.0037468312017026,3.070062459023497e-17,1.367081115091335e-07,False,0.0003268730052238,0.0470955080415633,0.0015253001145074,150,8
1009,64,17,97,16,9,random_nonneg,1/2,80,80,True,0,0.0035496412202207,1.1734302225986568e-16,9.729776797082389e-08,False,0.0047532165694441,0.079158521478639,0.0026238639025031,150,8
1011,64,17,97,16,11,random_nonneg,1/2,80,80,True,0,0.0025269696767012,4.6613289238865824e-17,3.221067495785633e-07,False,0.0067767312816949,0.0806574497497647,0.004022776198664,150,8
1013,64,17,97,16,13,random_nonneg,1/2,80,80,True,0,0.0049771319120528,6.288633763080171e-17,1.645328834412101e-07,False,0.0002038428982114,0.0208791107717448,0.0012699136684097,150,8
1015,64,17,97,16,15,random_nonneg,1/2,80,80,True,0,0.0045026448446144,6.267801392566933e-17,1.6699655673998085e-07,False,0.0017528940425891,0.0549430779872023,0.0023188050699986,150,8
1017,64,17,97,16,17,random_nonneg,1/2,80,80,True,0,0.004903909290381,1.1906139987614618e-16,2.091442538770511e-07,False,0.0002525540514419,0.0202773674584792,0.0011098392338394,150,8
1019,64,17,97,16,19,random_nonneg,1/2,80,80,True,0,0.0048707700563888,7.829791930302305e-17,2.2679603502259922e-07,False,0.0005049518274652,0.0353905331943174,0.001614695139429,150,8
1021,64,33,89,-8,1,sparse_spikes,1/2,89,96,False,7,,,2.12974963866228e-07,False,0.480909526772013,2.233756379837775,0.0074110073130104,150,8
1023,64,33,89,-8,3,random_nonneg,1/2,89,96,False,7,,,1.625599531627542e-06,False,0.8410313865719958,13.248326625805785,0.0128511925756036,150,8
1025,64,33,89,-8,5,random_nonneg,1/2,89,96,False,7,,,4.408847418473248e-07,False,0.7765957646403711,4.7408669067848255,0.0105443744851894,150,8
1027,64,33,89,-8,7,random_nonneg,1/2,89,96,False,7,,,5.650596477324173e-07,False,0.7842566053047785,4.909693709062721,0.0173835090081801,150,8
1029,64,33,89,-8,9,random_nonneg,1/2,89,96,False,7,,,5.357046813324226e-07,False,0.5525454496546911,109.37856860036013,0.0333608940783139,150,8
1031,64,33,89,-8,11,random_nonneg,1/2,89,96,False,7,,,6.171029209220671e-07,False,0.9037861404207598,10.352076581559311,0.0206967781708012,150,8
1033,64,33,89,-8,13,random_nonneg,1/2,89,96,False,7,,,2.97167441171074e-07,False,0.7094125493681448,22.875059809377017,0.0478096313311734,150,8
1035,64,33,89,-8,15,random_nonneg,1/2,89,96,False,7,,,5.468987904573946e-07,False,0.9080994919456064,9.38038445942346,0.0162942539684383,150,8
1037,64,33,89,-8,17,random_nonneg,1/2,89,96,False,7,,,3.2650980294503884e-07,False,0.8491776434420929,14.316769631131187,0.0234203753632152,150,8
1039,64,33,89,-8,19,random_nonneg,1/2,89,96,False,7,,,3.071982805672128e-07,False,0.8819262290733282,14.550803521060578,0.0317340144017339,150,8
1041,64,33,91,-6,1,sparse_spikes,1/2,91,96,False,5,,,2.607874425215545e-07,False,0.5601566088162832,5.453232303605304,0.0071638005730665,150,8
1043,64,33,91,-6,3,random_nonneg,1/2,91,96,False,5,,,8.045682902503472e-07,False,0.600502215590774,5.907693686540955,0.0086069096911214,150,8
1045,64,33,91,-6,5,random_nonneg,1/2,91,96,False,5,,,2.8744697115905184e-07,False,0.3694248592865655,1.408325433429296,0.0080024597487579,150,8
1047,64,33,91,-6,7,random_nonneg,1/2,91,96,False,5,,,1.021770387763326e-06,False,0.7058743362025904,7.229491526014667,0.0122913624841576,150,8
1049,64,33,91,-6,9,random_nonneg,1/2,91,96,False,5,,,3.5108873706089455e-07,False,0.7245863842740455,7.035578888905741,0.021978086873983,150,8
1051,64,33,91,-6,11,random_nonneg,1/2,91,96,False,5,,,1.1413254490226489e-06,False,0.8477136861111649,15.33819017436998,0.0165441409104433,150,8
1053,64,33,91,-6,13,random_nonneg,1/2,91,96,False,5,,,2.1312785605064545e-06,False,0.7325419640541198,18.99473795136653,0.0138635935885277,150,8
1055,64,33,91,-6,15,random_nonneg,1/2,91,96,False,5,,,5.504288392620546e-07,False,0.7905208389694725,5.66627473508591,0.035951946117753,150,8
1057,64,33,91,-6,17,random_nonneg,1/2,91,96,False,5,,,2.843217357733648e-07,False,0.8303467632694808,9.759894069358282,0.0206669239353832,150,8
1059,64,33,91,-6,19,random_nonneg,1/2,91,96,False,5,,,2.161088960848567e-06,False,0.7752693726788861,9.761292814212029,0.0064051154266124,150,8
1061,64,33,93,-4,1,sparse_spikes,1/2,93,96,False,3,,,1.621683767238394e-07,False,0.5607544806743032,1.660742758998487,0.0148930683174952,150,8
1063,64,33,93,-4,3,random_nonneg,1/2,93,96,False,3,,,2.90920806567403e-07,False,0.5399158980511695,6.045979098568786,0.0262574702338247,150,8
1065,64,33,93,-4,5,random_nonneg,1/2,93,96,False,3,,,5.482804045867934e-07,False,0.4713378821456329,2.5952545835688654,0.0091707322462018,150,8
1067,64,33,93,-4,7,random_nonneg,1/2,93,96,False,3,,,6.052280962218619e-07,False,0.4387335260880315,4.931847943882723,0.0113453429439134,150,8
1069,64,33,93,-4,9,random_nonneg,1/2,93,96,False,3,,,7.513732813410056e-07,False,0.8292511572228027,16.438478483388472,0.0211762917272474,150,8
1071,64,33,93,-4,11,random_nonneg,1/2,93,96,False,3,,,3.036781339827402e-07,False,0.4573151481899571,1.2156064406435527,0.0098885781239691,150,8
1073,64,33,93,-4,13,random_nonneg,1/2,93,96,False,3,,,3.9711613839664633e-07,False,0.7018268830508063,2.913226087379007,0.0143435460914381,150,8
1075,64,33,93,-4,15,random_nonneg,1/2,93,96,False,3,,,2.988051410259624e-07,False,0.3646548637472149,4.030701546443436,0.008315609095291,150,8
1077,64,33,93,-4,17,random_nonneg,1/2,93,96,False,3,,,6.594646348893408e-07,False,0.5173678617924004,9.557476862300309,0.0176913751125277,150,8
