source_import,config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_binary_prior_loss,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0528,105,528,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.06,5,6,0.05,0.005,9.537866592407228,7.345643520355225,0.1845781505107879,0.0046856999397277,0.9740428844495652,9.543623924255373,0.0029322358313947,0.5079678297042847,0.100997544825077,0.1707668751478195,0.8204756379127502,0.6497087478637695,0.0781533941626548,0.0141592407599091,0.0104048019275069,0.5483871102333069,0.21478271484375,1.4612571001052856,0.0002275100414408,0.0027047258336097,0.0040531614795327,0.053994096815586,3.24493448715657e-05,0.0798035562038421
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0529,105,529,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.06,5,6,0.05,0.01,9.581071853637695,7.367043972015381,0.1866022646427154,0.0046856999397277,0.9740428844495652,9.581071853637695,0.0028874156996607,0.5076404809951782,0.1021634563803672,0.1676348745822906,0.8231765031814575,0.6555416584014893,0.0784363076090812,0.0144956810399889,0.0106634395197033,0.5806452035903931,0.21197509765625,1.4543094635009766,0.0002275088918395,0.0026599068660289,0.0040511302649974,0.0539795905351638,3.261215169914067e-05,0.0791142433881759
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0530,106,530,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.06,5,6,0.05,0.015,9.611333847045898,7.388484001159668,0.1886233687400818,0.0046856999397277,0.9740428844495652,9.611333847045898,0.0028433268889784,0.5073150396347046,0.1033428981900215,0.1645204275846481,0.8259638547897339,0.6614434123039246,0.0788968876004219,0.0148445619270205,0.0108730951324105,0.5806452035903931,0.2120361328125,1.459681272506714,0.0002275103615829,0.0026158164255321,0.0040493132546544,0.0539650917053222,3.289958112873137e-05,0.0784312486648559
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0531,106,531,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.06,5,6,0.05,0.02,9.629546165466309,7.409828186035156,0.1906485110521316,0.0046856999397277,0.9740428844495652,9.629546165466309,0.0028009768575429,0.5070055723190308,0.1045408472418785,0.1614236831665039,0.8287045359611511,0.6672808527946472,0.0795635432004928,0.0152075970545411,0.0110783018171787,0.5806452035903931,0.2120361328125,1.4719414710998535,0.0002275088918395,0.0025734680239111,0.0040473029948771,0.0539503321051597,3.316869697300717e-05,0.0777646675705909
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0532,106,532,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.005,9.703824043273926,7.330086708068848,0.1816638112068176,0.0046856999397277,0.9740428844495652,9.738662719726562,0.0029601990245282,0.50795978307724,0.0997128263115882,0.1986266672611236,0.7961609363555908,0.5975342988967896,0.0751900449395179,0.0135569898411631,0.0101746721193194,0.5483871102333069,0.21405029296875,1.42791485786438,0.0002275010920129,0.0027326978743076,0.0043775588274002,0.0539763607084751,3.4729881008388475e-05,0.0804950147867202
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0533,106,533,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01,9.769879341125488,7.351823329925537,0.1837147772312164,0.0046856999397277,0.9740428844495652,9.795907974243164,0.0029155099764466,0.5076119303703308,0.100869745016098,0.1955255717039108,0.8005645871162415,0.6050390005111694,0.0754514783620834,0.0138789480552077,0.0103835742920637,0.5483871102333069,0.2139892578125,1.4232240915298462,0.0002275024889968,0.0026880074292421,0.0043763285502791,0.0539623238146305,3.494064731057733e-05,0.0798111632466316
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0534,106,534,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.015,9.822141647338867,7.373188018798828,0.1857658326625824,0.0046856999397277,0.9740428844495652,9.839917182922363,0.0028726623859256,0.5073002576828003,0.1020448505878448,0.1913785189390182,0.8035938143730164,0.6122152805328369,0.0759026855230331,0.0142138814553618,0.0106214741244912,0.5483871102333069,0.2139892578125,1.431614875793457,0.0002275024889968,0.0026451598387211,0.0043749348260462,0.0539480075240135,3.527466469677165e-05,0.0791474357247352
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0535,107,535,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.02,9.862645149230955,7.394943714141846,0.1878246665000915,0.0046856999397277,0.9740428844495652,9.872476577758787,0.0028302010614424,0.5069675445556641,0.1032341569662094,0.1863633096218109,0.8064302802085876,0.6200670003890991,0.0765704736113548,0.0145625565201044,0.0108669949695467,0.5806452035903931,0.21173095703125,1.437841534614563,0.0002275013830512,0.0026026996783912,0.0043736472725868,0.053933635354042,3.563037171261385e-05,0.0784865021705627
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0536,107,536,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.005,9.596177101135254,7.313743591308594,0.1784698963165283,0.0046856999397277,0.9740428844495652,9.718259811401367,0.0029814662411808,0.5078808069229126,0.0984955951571464,0.2395009994506836,0.7836393713951111,0.5441383719444275,0.0729763805866241,0.0130449486896395,0.0099221179261803,0.5483871102333069,0.2138671875,1.4111319780349731,0.0002274957369081,0.002753970446065,0.0046829842031002,0.053960658609867,3.697514330269769e-05,0.0810274481773376
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0537,107,537,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.01,9.681188583374023,7.335147380828857,0.1805645525455474,0.0046856999397277,0.9740428844495652,9.755830764770508,0.0029380863998085,0.5075708627700806,0.0996558666229248,0.2346064895391464,0.7859652042388916,0.551358699798584,0.073202945291996,0.0133587215095758,0.0101394606754183,0.5483871102333069,0.2137451171875,1.406144618988037,0.0002274969301652,0.0027105894405394,0.0046821599826216,0.0539468452334404,3.731189644895494e-05,0.0803607031702995
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0538,107,538,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015,9.75092601776123,7.356945991516113,0.1826450377702713,0.0046856999397277,0.9740428844495652,9.791730880737305,0.002894886303693,0.5072300434112549,0.1008236929774284,0.229936808347702,0.788140594959259,0.5582038164138794,0.0736288502812385,0.013682859018445,0.0103641944006085,0.5483871102333069,0.2137451171875,1.4084711074829102,0.0002274950093124,0.0026673912070691,0.0046812864020466,0.0539329424500465,3.768645547097549e-05,0.079697698354721
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0539,107,539,20240710,stripe_target,1,scgi_ured,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.02,9.809452056884766,7.37891674041748,0.1847363412380218,0.0046856999397277,0.9740428844495652,9.843539237976074,0.0028528929688036,0.5068878531455994,0.1020086780190467,0.2259915620088577,0.7903403043746948,0.5643487572669983,0.074280135333538,0.0140204979106783,0.010595136322081,0.5483871102333069,0.21380615234375,1.415253758430481,0.0002274959988426,0.0026253969408571,0.0046805134043097,0.0539186522364616,3.8118996599223465e-05,0.0790438205003738
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0540,108,540,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.06,5,6,0.05,0.005,9.226476669311523,7.404191970825195,0.1879960000514984,0.0046856999397277,0.9740428844495652,9.226476669311523,0.0023845557589083,0.5057653188705444,0.1031745672225952,0.1623999178409576,0.8465368151664734,0.6841368675231934,0.0799551457166671,0.0151687422767281,0.0107902148738503,0.5483871102333069,0.215087890625,1.4663840532302856,0.0002274905127706,0.0021570653188973,0.0040867868810892,0.054175779223442,2.131455403286964e-05,0.0722524672746658
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0541,108,541,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.06,5,6,0.05,0.01,9.210634231567385,7.425162315368652,0.189939484000206,0.0046856999397277,0.9740428844495652,9.210634231567385,0.0023461740929633,0.505439817905426,0.1043573319911956,0.1593400686979293,0.8488253355026245,0.6894852519035339,0.080722726881504,0.0155439181253314,0.0109948022291064,0.5483871102333069,0.21527099609375,1.481865644454956,0.0002274910511914,0.0021186829544603,0.0040849377401173,0.054157018661499,2.1685615138267167e-05,0.0715850591659545
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0542,108,542,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.06,5,6,0.05,0.015,9.185248374938965,7.446038722991943,0.1918884515762329,0.0046856999397277,0.9740428844495652,9.185248374938965,0.0023087614681571,0.5051300525665283,0.1055577918887138,0.156735360622406,0.8511415123939514,0.6944061517715454,0.0817073360085487,0.0159341283142566,0.0112161906436085,0.5483871102333069,0.21539306640625,1.501143455505371,0.0002274910366395,0.0020812703296542,0.0040829218924045,0.0541378520429134,2.2085914679337293e-05,0.0709296762943267
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0543,108,543,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.06,5,6,0.05,0.02,9.151251792907717,7.467064380645752,0.1938326060771942,0.0046856999397277,0.9740428844495652,9.151251792907717,0.0022722673602402,0.5048132538795471,0.1067707985639572,0.1541421562433242,0.8536174297332764,0.6994752883911133,0.082913339138031,0.0163365490734577,0.0114466892555356,0.5483871102333069,0.21551513671875,1.5283111333847046,0.000227490090765,0.0020447771530598,0.0040811207145452,0.0541184097528457,2.2528569388668984e-05,0.0702806860208511
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0544,108,544,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.062,5,6,0.05,0.005,9.610503196716309,7.389869689941406,0.1854056119918823,0.0046856999397277,0.9740428844495652,9.610503196716309,0.002459651324898,0.5058138370513916,0.1018896475434303,0.1829927563667297,0.8237805366516113,0.6407877802848816,0.0769981294870376,0.0145016703754663,0.0105819227173924,0.5483871102333069,0.21478271484375,1.4337518215179443,0.0002274842991027,0.0022321669384837,0.0043849078938364,0.0541515834629535,2.346970359212719e-05,0.0737153142690658
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0545,109,545,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.062,5,6,0.05,0.01,9.615400314331056,7.410867214202881,0.1873808801174163,0.0046856999397277,0.9740428844495652,9.615400314331056,0.0024212368298321,0.5054967403411865,0.1030618101358413,0.1801994442939758,0.8264467120170593,0.6462472677230835,0.0776873379945755,0.0148579757660627,0.0107819195836782,0.5483871102333069,0.21502685546875,1.4480891227722168,0.0002274859580211,0.0021937508136034,0.0043837670236825,0.0541334077715873,2.3883232643129304e-05,0.0730564817786216
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0546,109,546,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015,9.61045742034912,7.431865692138672,0.1893587857484817,0.0046856999397277,0.9740428844495652,9.61045742034912,0.0023836772888898,0.5051881074905396,0.1042498126626014,0.1768742799758911,0.829102635383606,0.6522283554077148,0.0785873308777809,0.0152273476123809,0.0109993172809481,0.5483871102333069,0.21490478515625,1.4681087732315063,0.0002274842991027,0.0021561929024755,0.0043826568871736,0.0541149452328681,2.4389348254771903e-05,0.0724079236388206
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0547,109,547,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02,9.595372200012209,7.45296573638916,0.1913301348686218,0.0046856999397277,0.9740428844495652,9.595372200012209,0.0023471096064895,0.504875123500824,0.1054489091038703,0.1735785156488418,0.8317365050315857,0.658158004283905,0.0797180384397506,0.0156086543574929,0.0112107824534177,0.5483871102333069,0.215087890625,1.492915153503418,0.0002274837752338,0.0021196259185671,0.0043814531527459,0.0540962480008602,2.4920582291088067e-05,0.0717666745185852
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0548,109,548,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.005,9.700895309448242,7.3739423751831055,0.1825011372566223,0.0046856999397277,0.9740428844495652,9.700895309448242,0.0025246592704206,0.5058293342590332,0.1006863117218017,0.2160834223031997,0.8003709316253662,0.5842875242233276,0.0747288689017295,0.013944836333394,0.0103373527526855,0.5483871102333069,0.21392822265625,1.4071062803268433,0.0002274805010529,0.0022971788421273,0.0046667177230119,0.0541285648941993,2.5631545213400383e-05,0.0749393478035926
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0549,109,549,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01,9.730657577514648,7.395096302032471,0.1845068335533142,0.0046856999397277,0.9740428844495652,9.730657577514648,0.0024861136917024,0.5055103898048401,0.1018502041697502,0.2129106521606445,0.8029298782348633,0.5900192260742188,0.0753281489014625,0.014285902492702,0.0105608757585287,0.5483871102333069,0.21392822265625,1.4212549924850464,0.0002274814323754,0.0022586323320865,0.0046659493818879,0.0541108846664428,2.6121651899302375e-05,0.0742840766906738
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0550,110,550,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015,9.748294830322266,7.416333198547363,0.1865214407444,0.0046856999397277,0.9740428844495652,9.748294830322266,0.0024483643937855,0.5051941871643066,0.1030304953455925,0.2090312838554382,0.8059490919113159,0.5969178080558777,0.0761463642120361,0.0146408332511782,0.0107855442911386,0.5483871102333069,0.2139892578125,1.438545823097229,0.0002274790749652,0.0022208853624761,0.0046653114259243,0.0540928691625595,2.664887142600492e-05,0.0736393928527832
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0551,110,551,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02,9.755284309387209,7.4377055168151855,0.1885279268026352,0.0046856999397277,0.9740428844495652,9.755284309387209,0.0024114605039358,0.5048703551292419,0.1042196452617645,0.2059203684329986,0.8085392117500305,0.6026188135147095,0.0771933123469352,0.0150058241561055,0.0109886368736624,0.5483871102333069,0.21405029296875,1.4624485969543457,0.0002274792059324,0.0021839812397956,0.0046645822003483,0.0540746822953224,2.7226809834246524e-05,0.0730044618248939
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0552,110,552,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.06,5,6,0.05,0.005,9.249058723449709,7.334481239318848,0.1875404119491577,0.0046856999397277,0.9740428844495652,9.249058723449709,0.0025099397171288,0.5109245181083679,0.1033473536372184,0.1688387393951416,0.8508491516113281,0.6820104122161865,0.0797738432884216,0.0151002509519457,0.0108299776911735,0.5806452035903931,0.21246337890625,1.4764916896820068,0.0002274934813613,0.0022824462503194,0.0040895538404583,0.0542101114988327,2.7347272407496348e-05,0.074010744690895
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0553,110,553,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.06,5,6,0.05,0.01,9.233786582946776,7.355309009552002,0.1894914209842682,0.0046856999397277,0.9740428844495652,9.233786582946776,0.0024716060142964,0.5105974674224854,0.1045364588499069,0.1661298871040344,0.8531923294067383,0.6870624423027039,0.0805434733629226,0.0154763394966721,0.0110576506704092,0.5806452035903931,0.212646484375,1.4833598136901855,0.0002274929138366,0.0022441130131483,0.004087827168405,0.054190494120121,2.7552847313927487e-05,0.0733607858419418
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0554,110,554,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.06,5,6,0.05,0.015,9.208782196044922,7.376106262207031,0.1914452016353607,0.0046856999397277,0.9740428844495652,9.208782196044922,0.0024341077078133,0.5102797746658325,0.1057426780462265,0.1631602346897125,0.8557886481285095,0.6926283836364746,0.0815326198935508,0.0158672053366899,0.0113042872399091,0.5806452035903931,0.21270751953125,1.4962241649627686,0.0002274911967106,0.0022066165693104,0.0040858425199985,0.0541705302894115,2.784352545859292e-05,0.0727229341864585
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0555,111,555,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.06,5,6,0.05,0.02,9.175210952758787,7.396364212036133,0.1933924406766891,0.0046856999397277,0.9740428844495652,9.175210952758787,0.0023985584266483,0.510006844997406,0.1069644689559936,0.1601146906614303,0.8582790493965149,0.6981643438339233,0.0827401578426361,0.0162702593952417,0.0115804793313145,0.5806452035903931,0.21295166015625,1.5144506692886353,0.0002274909347761,0.002171067520976,0.0040840520523488,0.0541503317654132,2.8195105187478475e-05,0.0721117258071899
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0556,111,556,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.062,5,6,0.05,0.005,9.617448806762695,7.320637226104736,0.184920996427536,0.0046856999397277,0.9740428844495652,9.617448806762695,0.0025841174647212,0.5109329223632812,0.1020527780055999,0.1909561902284622,0.8283785581588745,0.6374223828315735,0.0768410861492157,0.0144349634647369,0.0106173586100339,0.5806452035903931,0.21209716796875,1.4478341341018677,0.0002274844737257,0.0023566330783069,0.0043856776319444,0.0541875623166561,2.967018008348532e-05,0.0754018574953079
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0557,111,557,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01,9.624160766601562,7.3412275314331055,0.1868978589773178,0.0046856999397277,0.9740428844495652,9.624160766601562,0.0025461395271122,0.5106325149536133,0.1032302379608154,0.1871820837259292,0.8309968113899231,0.643814742565155,0.0775214061141014,0.0147902686148881,0.0108455708250403,0.5806452035903931,0.2120361328125,1.445941686630249,0.0002274858561577,0.002318653743714,0.0043844636529684,0.054168552160263,2.99749881378375e-05,0.0747672989964485
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0558,111,558,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.062,5,6,0.05,0.015,9.621654510498049,7.361835479736328,0.188885822892189,0.0046856999397277,0.9740428844495652,9.621654510498049,0.0025091073475778,0.5103417634963989,0.1044264659285545,0.1838388442993164,0.8341583013534546,0.6503194570541382,0.078424297273159,0.0151610467582941,0.0110723208636045,0.5806452035903931,0.2120361328125,1.460288166999817,0.0002274847938679,0.0022816224955022,0.0043833227828145,0.0541492328047752,3.035456938960124e-05,0.0741415694355964
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0559,111,559,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.062,5,6,0.05,0.02,9.607279777526855,7.38233470916748,0.1908687055110931,0.0046856999397277,0.9740428844495652,9.607279777526855,0.0024734167382121,0.5100635290145874,0.1056366860866546,0.1802595257759094,0.8369725942611694,0.65671306848526,0.0795548260211944,0.0155435698106884,0.0113293584436178,0.5806452035903931,0.212158203125,1.4749702215194702,0.0002274829603265,0.0022459337487816,0.0043821693398058,0.0541295856237411,3.0768464057473466e-05,0.073530375957489
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0560,112,560,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.064,5,6,0.05,0.005,9.693391799926758,7.304829597473144,0.1819946467876434,0.0046856999397277,0.9740428844495652,9.693391799926758,0.0026488285511732,0.5109421014785767,0.1008438095450401,0.2236321419477462,0.8049085736274719,0.5812764167785645,0.0745934322476387,0.0138792498037219,0.0103932823985815,0.5806452035903931,0.21173095703125,1.4302666187286377,0.000227479788009,0.0024213488213717,0.0046649044379591,0.0541661791503429,3.207043846487068e-05,0.0765815302729606
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0561,112,561,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.064,5,6,0.05,0.01,9.725224494934082,7.325521469116211,0.184013158082962,0.0046856999397277,0.9740428844495652,9.725224494934082,0.0026107218582183,0.5106469988822937,0.1020165309309959,0.2200750857591629,0.8075436353683472,0.5874685645103455,0.0751911103725433,0.0142218004912137,0.0105949472635984,0.5806452035903931,0.2119140625,1.425466775894165,0.0002274804282933,0.0023832414299249,0.0046643866226077,0.0541476681828498,3.242372622480616e-05,0.0759504288434982
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0562,112,562,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015,9.744634628295898,7.346234798431396,0.1860267221927642,0.0046856999397277,0.9740428844495652,9.744634628295898,0.0025736463721841,0.51035475730896,0.103201687335968,0.2164436876773834,0.8101783990859985,0.5937347412109375,0.0760029405355453,0.0145754674449563,0.0108133656904101,0.5806452035903931,0.21209716796875,1.4346359968185425,0.0002274785219924,0.0023461678065359,0.0046638236381113,0.0541287586092948,3.2832525903359056e-05,0.0753321573138237
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0563,112,563,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.064,5,6,0.05,0.02,9.753547668457031,7.367227554321289,0.188048779964447,0.0046856999397277,0.9740428844495652,9.753547668457031,0.0025371441151946,0.5100500583648682,0.1044017300009727,0.2132733762264251,0.8126977682113647,0.5994243621826172,0.0770496949553489,0.0149431312456727,0.0110832266509532,0.5806452035903931,0.21209716796875,1.44877290725708,0.0002274795260746,0.0023096646182239,0.0046631386503577,0.0541096106171608,3.328832463012077e-05,0.0747188925743103
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0564,112,564,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.06,5,6,0.05,0.005,9.26058578491211,7.265626907348633,0.1871687173843383,0.0046856999397277,0.9740428844495652,9.26058578491211,0.0026691923849284,0.5160583257675171,0.103575475513935,0.1750376969575882,0.8558706641197205,0.6808329820632935,0.0796738788485527,0.0150545295327901,0.0109550412744283,0.5806452035903931,0.2130126953125,1.5384340286254885,0.0002274989237776,0.0024416935630142,0.0040918560698628,0.0542375147342681,3.4317621611990035e-05,0.0762184634804725
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0565,113,565,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.06,5,6,0.05,0.01,9.24650764465332,7.28590202331543,0.1891229599714279,0.0046856999397277,0.9740428844495652,9.24650764465332,0.0026313900016248,0.5157581567764282,0.1047705262899398,0.1719864755868911,0.8581878542900085,0.6862013936042786,0.0804481208324432,0.0154304960742592,0.0112103791907429,0.5806452035903931,0.21319580078125,1.540360450744629,0.0002274993166793,0.0024038907140493,0.0040901927277445,0.0542171746492385,3.444448157097213e-05,0.075605385005474
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0566,113,566,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.06,5,6,0.05,0.015,9.222769737243652,7.305843830108643,0.1910766512155532,0.0046856999397277,0.9740428844495652,9.222769737243652,0.0025950318668037,0.5154883861541748,0.1059824377298355,0.1692893654108047,0.8606123328208923,0.6913229823112488,0.0814421847462654,0.0158211663365364,0.0114679532125592,0.5806452035903931,0.2132568359375,1.5418429374694824,0.0002274991275044,0.0023675328120589,0.0040883217006921,0.0541966333985328,3.4647295251488686e-05,0.075012519955635
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0567,113,567,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.06,5,6,0.05,0.02,9.189760208129885,7.3259501457214355,0.1930277645587921,0.0046856999397277,0.9740428844495652,9.189760208129885,0.0025594886392354,0.5152114629745483,0.1072092801332473,0.1665833890438079,0.8632099032402039,0.6966265439987183,0.082655981183052,0.0162260979413986,0.0117276795208454,0.5806452035903931,0.2132568359375,1.549108386039734,0.0002274992293678,0.00233198935166,0.0040863212198019,0.0541757121682167,3.4907585359178483e-05,0.0744264870882034
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0568,113,568,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.062,5,6,0.05,0.005,9.6187162399292,7.252037525177002,0.1845331639051437,0.0046856999397277,0.9740428844495652,9.6187162399292,0.0027430548798292,0.5160502195358276,0.1022743880748748,0.1968504041433334,0.8328790664672852,0.6360286474227905,0.0767577961087226,0.0143895465880632,0.0107045518234372,0.5806452035903931,0.21240234375,1.5070966482162476,0.0002274924627272,0.0025155623443424,0.0043862801976501,0.0542161501944065,3.6815057683270425e-05,0.0775378197431564
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0569,113,569,20240710,stripe_target,1,scgi_ured,33,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01,9.626484870910645,7.27217960357666,0.1865150034427642,0.0046856999397277,0.9740428844495652,9.626484870910645,0.0027055791579186,0.5157697200775146,0.1034584045410156,0.1939377188682556,0.8362765908241272,0.6423388719558716,0.0774408802390098,0.0147459767758846,0.0109586603939533,0.5806452035903931,0.2125244140625,1.5076823234558103,0.0002274923899676,0.0024780868552625,0.0043851933442056,0.0541964322328567,3.7012410757597536e-05,0.0769316852092742
