config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0024,24,24,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.062,3,4,4.535076141357422,9.25230884552002,0.15175805985927582,0.004685699939727783,0.9740428844495653,4.995879173278809,0.019881706684827805,0.302801251411438,0.08752478659152985,0.0,0.7292149662971497,0.7292149662971497,0.09954403340816498,0.015064065344631672,0.0069348798133432865,0.32258063554763794,0.25006103515625,1.9627115726470947,0.00022673612693324685,0.01965497061610222,0.0029439544305205345,0.00020879050134681165,0.2384171038866043
cfg0025,25,25,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.062,3,6,5.083657264709473,9.241497993469238,0.14981089532375336,0.004685699939727783,0.9740428844495653,5.487642288208008,0.019995762035250664,0.30223119258880615,0.08454194664955139,0.006781071424484253,0.6937050223350525,0.6869239807128906,0.09210880100727081,0.01353063527494669,0.006664081010967493,0.32258063554763794,0.24365234375,1.8371902704238892,0.0002267159870825708,0.01976904645562172,0.003181902226060629,0.0002098193799611181,0.23855434358119965
cfg0026,26,26,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.062,5,4,5.449741363525391,9.446670532226562,0.17452533543109894,0.004685699939727783,0.9740428844495653,5.5568389892578125,0.020141510292887688,0.3031221032142639,0.09315064549446106,0.0,0.7017098069190979,0.7017098069190979,0.09601104259490967,0.016879286617040634,0.008087294176220894,0.35483869910240173,0.2159423828125,1.8839242458343506,0.00022681074915453792,0.019914699718356133,0.003526273649185896,0.000207003831746988,0.23864039778709412
cfg0027,27,27,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,7.29869270324707,9.417314529418945,0.16997991502285004,0.004685699939727783,0.9740428844495653,7.29869270324707,0.020514389500021935,0.3025544285774231,0.08812625706195831,0.012618720531463623,0.6033433675765991,0.5907246470451355,0.08255122601985931,0.014124480076134205,0.0075913420878350735,0.35483869910240173,0.21282958984375,1.6809501647949219,0.00022673516650684178,0.02028765343129635,0.00433967262506485,0.0002145261678379029,0.23882704973220825
cfg0028,28,28,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.062,7,4,4.6788330078125,9.483794212341309,0.18033576011657715,0.004685699939727783,0.9740428844495653,4.891173362731934,0.02002335526049137,0.30283382534980774,0.09781977534294128,0.0,0.728583037853241,0.728583037853241,0.11169426143169403,0.0199530441313982,0.00862209964543581,0.35483869910240173,0.21759033203125,2.0322585105895996,0.00022689535398967564,0.01979645900428295,0.0032390884589403868,0.00019816114217974246,0.2390332967042923
cfg0029,29,29,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.062,7,6,6.39492130279541,9.475451469421387,0.17768403887748718,0.004685699939727783,0.9740428844495653,6.39492130279541,0.020528560504317284,0.3022519648075104,0.09228059649467468,0.025652334094047546,0.6612309813499451,0.6355786323547363,0.09782546758651733,0.016322003677487373,0.00812162458896637,0.35483869910240173,0.21490478515625,1.866389513015747,0.000226798074436374,0.020301762968301773,0.004236780572682619,0.00020433170720934868,0.23929941654205322
cfg0030,30,30,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.07,3,4,4.5618462562561035,9.140037536621094,0.13727250695228577,0.004685699939727783,0.9740428844495653,4.699561595916748,0.020171722397208214,0.3026130795478821,0.08166186511516571,0.03779791295528412,0.6652523875236511,0.6274544596672058,0.08444555103778839,0.012276425026357174,0.006111504044383764,0.32258063554763794,0.2515869140625,1.8453309535980225,0.000226655974984169,0.019945066422224045,0.0036526774056255817,0.00021854850638192147,0.2384014129638672
cfg0031,31,31,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.07,3,6,5.079024314880371,9.131758689880371,0.13610514998435974,0.004685699939727783,0.9740428844495653,5.079024314880371,0.020263975486159325,0.30192840099334717,0.07912440598011017,0.09693564474582672,0.5979285836219788,0.5009929537773132,0.07844527065753937,0.011143825948238373,0.005831607151776552,0.32258063554763794,0.24658203125,1.7067097425460815,0.00022665134747512639,0.020037323236465454,0.0038508307188749313,0.00021869392367079854,0.2385726422071457
cfg0032,32,32,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.07,5,4,5.847269058227539,9.335651397705078,0.16036826372146606,0.004685699939727783,0.9740428844495653,5.847269058227539,0.020558970049023628,0.3024556636810303,0.08676105737686157,0.07312346994876862,0.625426173210144,0.5523027181625366,0.08420751988887787,0.013830934651196003,0.007097397465258837,0.35483869910240173,0.2142333984375,1.8127899169921875,0.00022671971237286925,0.020332250744104385,0.004514136351644993,0.0002162999880965799,0.23883946239948273
cfg0033,33,33,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.07,5,6,6.697509288787842,9.295931816101074,0.15519648790359497,0.004685699939727783,0.9740428844495653,6.697509288787842,0.020869748666882515,0.30147790908813477,0.08314809948205948,0.12728554010391235,0.5383135080337524,0.4110279679298401,0.07785691320896149,0.01238260604441166,0.00671065179631114,0.32258063554763794,0.2315673828125,1.6863042116165161,0.00022667039593216032,0.020643077790737152,0.00522639648988843,0.00022268616885412484,0.23921054601669312
