image_size,num_pixels,basis,rho,sigma_a,window_frac,window_frames,gain_rel_mse_mean,gain_rel_mse_std,gain_corr_mean,gain_corr_std
32,1024,srht_paired,0.01,0.05,0.33,676,0.0017426316153432708,0.000501920823109532,0.4354540390195325,0.18547085777400177
32,1024,srht_paired,0.01,0.05,0.5,1024,0.002148470262909541,0.000760921148102212,0.2576558372238651,0.24815138685842986
32,1024,srht_paired,0.01,0.1,0.0015,3,0.00039431677578249946,6.34478590887705e-05,0.9757893085479736,0.009089246501567973
32,1024,srht_paired,0.01,0.1,0.0025,5,0.00020767346632055705,2.450200555537491e-05,0.9869035594165325,0.004845318821681468
32,1024,srht_paired,0.01,0.1,0.004,8,0.00019035631521546748,1.185318830135801e-05,0.9879901390522718,0.00415525817578075
32,1024,srht_paired,0.01,0.1,0.006,12,0.00023889897147455486,1.168754845382443e-05,0.984971659258008,0.005045483658548181
32,1024,srht_paired,0.01,0.1,0.009,18,0.0003309316825834685,1.9281034145856875e-05,0.979227039963007,0.006942856026144932
32,1024,srht_paired,0.01,0.1,0.013,27,0.00046319302327901823,3.242791826674704e-05,0.9708059523254633,0.010332357114995257
32,1024,srht_paired,0.01,0.1,0.02,41,0.0007016457057034131,6.207684821754275e-05,0.9555915594100952,0.016456244436739303
32,1024,srht_paired,0.01,0.1,0.03,61,0.0010267303623550106,0.00010535719408589512,0.9346532206982374,0.02422035108822256
32,1024,srht_paired,0.01,0.1,0.045,92,0.0015185860174824484,0.00014959427253337875,0.9021287523210049,0.03512344860710978
32,1024,srht_paired,0.01,0.1,0.067,137,0.002162947137549054,0.00026349043364097194,0.8577774204313755,0.05120606682950671
32,1024,srht_paired,0.01,0.1,0.1,205,0.003030870560905896,0.0005126726737349002,0.7921712007373571,0.08004264484589563
32,1024,srht_paired,0.01,0.1,0.15,307,0.004047865033498965,0.0009184251363140079,0.7064360864460468,0.1279564680394781
32,1024,srht_paired,0.01,0.1,0.22,451,0.0052146790258120745,0.001366164676179272,0.6037150635384023,0.17250676492006584
32,1024,srht_paired,0.01,0.1,0.33,676,0.0065558270944166,0.0020114265411576688,0.4673246273305267,0.18419775502612656
32,1024,srht_paired,0.01,0.1,0.5,1024,0.007999855937669054,0.002894982571639975,0.2938074725680053,0.24642192092502924
32,1024,srht_paired,0.01,0.15,0.0015,3,0.0004488119484449271,6.35488075950314e-05,0.9874509647488594,0.004686444538092719
32,1024,srht_paired,0.01,0.15,0.0025,5,0.00030759928449697327,2.6261820743619922e-05,0.9913096986711025,0.003118495983598797
32,1024,srht_paired,0.01,0.15,0.004,8,0.0003761465168281575,1.7828426025587152e-05,0.9894161485135555,0.0036143577926547343
32,1024,srht_paired,0.01,0.15,0.006,12,0.0005097691791888792,2.4693846809040328e-05,0.9856887254863977,0.004794271706595217
32,1024,srht_paired,0.01,0.15,0.009,18,0.0007283306586032268,4.29886555469354e-05,0.9795807749032974,0.006839449250037276
32,1024,srht_paired,0.01,0.15,0.013,27,0.0010296071050106548,7.142355701268317e-05,0.9710305314511061,0.010188813689222039
32,1024,srht_paired,0.01,0.15,0.02,41,0.0015661258294130675,0.0001410555417668224,0.9557512626051903,0.01633877934057124
32,1024,srht_paired,0.01,0.15,0.03,61,0.00229700682029943,0.00024504010980984207,0.9347189329564571,0.02425552020207858
32,1024,srht_paired,0.01,0.15,0.045,92,0.003400884037546348,0.0003515228551615874,0.9021149594336748,0.03534515223413854
32,1024,srht_paired,0.01,0.15,0.067,137,0.004840356232307386,0.0006122447729578845,0.857871051877737,0.051463131245143304
32,1024,srht_paired,0.01,0.15,0.1,205,0.006770539082936011,0.001185004340904034,0.7931230328977108,0.07925746987841814
32,1024,srht_paired,0.01,0.15,0.15,307,0.009020751604111865,0.002104381341638505,0.7088117180392146,0.12589614481229452
32,1024,srht_paired,0.01,0.15,0.22,451,0.011590987007366493,0.0031433723607187034,0.6074165836907923,0.17141739865150843
32,1024,srht_paired,0.01,0.15,0.33,676,0.014525831444188952,0.0045261918760636085,0.4743205914273858,0.18270244785987216
32,1024,srht_paired,0.01,0.15,0.5,1024,0.017643654573475942,0.006404896084641049,0.30615531699731946,0.2443423507982722
32,1024,srht_paired,0.01,0.3,0.0015,3,0.0007443123267876217,6.548598608860383e-05,0.9945693258196115,0.0018980756528424604
32,1024,srht_paired,0.01,0.3,0.0025,5,0.0008498800307279453,4.4499355168775536e-05,0.9937951602041721,0.0021205947088792365
32,1024,srht_paired,0.01,0.3,0.004,8,0.0013796228595310822,6.390799665674484e-05,0.9899479914456606,0.003402201438941217
32,1024,srht_paired,0.01,0.3,0.006,12,0.0019750020292121917,0.00010949377989179732,0.9856286477297544,0.004808813315550587
32,1024,srht_paired,0.01,0.3,0.009,18,0.0028826476554968394,0.00019458335978623313,0.9790389984846115,0.007035151046940516
32,1024,srht_paired,0.01,0.3,0.013,27,0.004106182146642823,0.00031740359389516537,0.9700723327696323,0.010399040242722488
32,1024,srht_paired,0.01,0.3,0.02,41,0.006265382267883979,0.0006464430057519428,0.9541477225720882,0.016795902349790587
32,1024,srht_paired,0.01,0.3,0.03,61,0.00921439690864645,0.001127029313133534,0.9320951644331217,0.025192557040393526
32,1024,srht_paired,0.01,0.3,0.045,92,0.013643033686093986,0.0016222301481439352,0.8980689030140638,0.036802016327787394
32,1024,srht_paired,0.01,0.3,0.067,137,0.019372681999811903,0.002759920263151268,0.8520733341574669,0.053809480819768836
32,1024,srht_paired,0.01,0.3,0.1,205,0.026986972079612315,0.005124288910837103,0.7860273700207472,0.08062128265674272
32,1024,srht_paired,0.01,0.3,0.15,307,0.03570141812087968,0.008700585219808559,0.7014879519119859,0.12451092455034674
32,1024,srht_paired,0.01,0.3,0.22,451,0.04547692171763629,0.012904819865372301,0.601095849648118,0.1669387569134696
32,1024,srht_paired,0.01,0.3,0.33,676,0.05650175909977406,0.017796056228202118,0.4712843797169626,0.17691479358390388
32,1024,srht_paired,0.01,0.3,0.5,1024,0.06773255672305822,0.024319053304338735,0.3159671447938308,0.2316582284638592
32,1024,srht_paired,0.01,0.5,0.0015,3,0.0014474684940068983,9.09248588174279e-05,0.9958545546978712,0.0013295025726287211
32,1024,srht_paired,0.01,0.5,0.0025,5,0.0021451368265843485,0.00011414831976462322,0.9938547946512699,0.0019758940701180825
32,1024,srht_paired,0.01,0.5,0.004,8,0.0037699679232900962,0.00021192314938048437,0.9891877304762602,0.00352544771023455
32,1024,srht_paired,0.01,0.5,0.006,12,0.00548117610742338,0.0003738148678035419,0.9842934422194958,0.0050739133356035235
32,1024,srht_paired,0.01,0.5,0.009,18,0.008060106061748229,0.0006744995678906339,0.9769025295972824,0.007518737281288802
32,1024,srht_paired,0.01,0.5,0.013,27,0.011531845055287704,0.0010754184498026538,0.9669080935418606,0.01102519526169115
32,1024,srht_paired,0.01,0.5,0.02,41,0.017606962035642937,0.0022049467931547734,0.9492607451975346,0.01788752628424179
32,1024,srht_paired,0.01,0.5,0.03,61,0.0258907534298487,0.0037997050512383447,0.924765769392252,0.02682366874270485
32,1024,srht_paired,0.01,0.5,0.045,92,0.03810524591244757,0.005450162541742318,0.887445067986846,0.039009848307057254
32,1024,srht_paired,0.01,0.5,0.067,137,0.05367043486330658,0.008939576487853282,0.8373263366520405,0.0575217297175314
32,1024,srht_paired,0.01,0.5,0.1,205,0.07396550476551056,0.015377311010662167,0.7671880461275578,0.08365707087456678
32,1024,srht_paired,0.01,0.5,0.15,307,0.09635687281843275,0.024123795850753967,0.6805386580526829,0.12334336547136542
32,1024,srht_paired,0.01,0.5,0.22,451,0.12041463190689683,0.03436949062771379,0.5813480245415121,0.1585658399144154
32,1024,srht_paired,0.01,0.5,0.33,676,0.14689542003907263,0.04523825500682169,0.4550006913486868,0.1669262146607556
32,1024,srht_paired,0.01,0.5,0.5,1024,0.17205048422329128,0.058617214238538946,0.3139722222695127,0.20918958984986816
32,1024,srht_paired,0.03,0.05,0.0015,3,0.0003838789380097296,6.301868492080577e-05,0.9224565830081701,0.018933888522833377
32,1024,srht_paired,0.03,0.05,0.0025,5,0.00018780788059302722,2.3963340957349923e-05,0.9587910640984774,0.010035069730393639
32,1024,srht_paired,0.03,0.05,0.004,8,0.00015298359494408942,1.0786590794426157e-05,0.9658664017915726,0.007137656825986774
32,1024,srht_paired,0.03,0.05,0.006,12,0.0001840227405409678,9.323513435879304e-06,0.9590713083744049,0.007962855522353247
32,1024,srht_paired,0.03,0.05,0.009,18,0.00024928777247623657,1.429951538581353e-05,0.9445438757538795,0.010865156086471237
32,1024,srht_paired,0.03,0.05,0.013,27,0.000343964157764276,2.390146699058584e-05,0.9228144139051437,0.016555467728117338
32,1024,srht_paired,0.03,0.05,0.02,41,0.0005106712505948963,4.418376143084593e-05,0.8830672968178988,0.027336653149420236
32,1024,srht_paired,0.03,0.05,0.03,61,0.0007230185146909207,7.23346318869385e-05,0.8298105895519257,0.04002230332322361
32,1024,srht_paired,0.03,0.05,0.045,92,0.0010067286875710124,9.287991627268532e-05,0.7521050106734037,0.055271530704571074
32,1024,srht_paired,0.03,0.05,0.067,137,0.0013178716726542916,0.00013587181233472846,0.656103091314435,0.07356740341133126
32,1024,srht_paired,0.03,0.05,0.1,205,0.0016423328743258025,0.00021174929896121931,0.5361619526520371,0.10466231692761818
32,1024,srht_paired,0.03,0.05,0.15,307,0.0019034851429751143,0.0003194484089024716,0.4202348100952804,0.1463265187465209
32,1024,srht_paired,0.03,0.05,0.22,451,0.002131314748112345,0.00035863148578472976,0.3125433676177636,0.16815011510803612
32,1024,srht_paired,0.03,0.05,0.33,676,0.0023442517485818826,0.00040933832725005884,0.20973623513418715,0.15219597501889917
32,1024,srht_paired,0.03,0.05,0.5,1024,0.002567506980994949,0.0005370759290645504,0.1114849762598169,0.16758642092743145
32,1024,srht_paired,0.03,0.1,0.0015,3,0.0004829095860259258,6.30360061714131e-05,0.9735467508435249,0.00633822575036103
32,1024,srht_paired,0.03,0.1,0.0025,5,0.0003678935354400892,2.6850715005259364e-05,0.9795294608920813,0.004406852016024854
32,1024,srht_paired,0.03,0.1,0.004,8,0.00048711509043641854,2.1202196164820496e-05,0.9730528611689806,0.0051790326721316065
32,1024,srht_paired,0.03,0.1,0.006,12,0.0006697716416965704,3.166753142775578e-05,0.9629898834973574,0.006931115397477077
32,1024,srht_paired,0.03,0.1,0.009,18,0.0009581316753610736,5.368402242428456e-05,0.9468842782080173,0.010204229467480565
32,1024,srht_paired,0.03,0.1,0.013,27,0.0013449899779516272,8.730017393123451e-05,0.9247383009642363,0.015614193046178716
32,1024,srht_paired,0.03,0.1,0.02,41,0.0020106386400584597,0.0001685570757284357,0.8852283842861652,0.025841611852425086
32,1024,srht_paired,0.03,0.1,0.03,61,0.002854162645235192,0.00028805899584261063,0.8325512167066336,0.03826182919321716
32,1024,srht_paired,0.03,0.1,0.045,92,0.0039743359229760244,0.00037871535714098845,0.7561891749501228,0.05341604790056705
32,1024,srht_paired,0.03,0.1,0.067,137,0.005183848814340308,0.0005498600589438662,0.6633155019953847,0.07072086868624997
32,1024,srht_paired,0.03,0.1,0.1,205,0.006418037053663284,0.0008706526287339019,0.5495031848549843,0.09997454636976864
32,1024,srht_paired,0.03,0.1,0.15,307,0.007384977143374272,0.0013039851494327011,0.4403217388316989,0.14082168184240557
32,1024,srht_paired,0.03,0.1,0.22,451,0.008195993723347783,0.0014893056858775835,0.33639761176891625,0.17078206743416002
32,1024,srht_paired,0.03,0.1,0.33,676,0.008930015959776938,0.0016567833285664668,0.23448115964856697,0.15766473367338749
32,1024,srht_paired,0.03,0.1,0.5,1024,0.009655474903411232,0.001973576096984574,0.13522312420536764,0.17038849448677176
32,1024,srht_paired,0.03,0.15,0.0015,3,0.0006485529629571829,6.370634342783024e-05,0.9839767832309008,0.00354769466742973
32,1024,srht_paired,0.03,0.15,0.0025,5,0.000669209051920916,3.523907605046191e-05,0.9834329839795828,0.0033602690833504896
32,1024,srht_paired,0.03,0.15,0.004,8,0.0010443318569741677,4.397397084371033e-05,0.9742644373327494,0.004889520447627173
32,1024,srht_paired,0.03,0.15,0.006,12,0.0014800006683799438,7.276992303827351e-05,0.9635136034339666,0.006832812620891155
32,1024,srht_paired,0.03,0.15,0.009,18,0.002141494092938956,0.0001230998240682496,0.9469821602106094,0.010215723127362103
32,1024,srht_paired,0.03,0.15,0.013,27,0.003016828886757139,0.00019754782543022903,0.9246054477989674,0.015523323006907785
32,1024,srht_paired,0.03,0.15,0.02,41,0.004516307686571963,0.0003890468438640479,0.8848816808313131,0.025564171445958173
32,1024,srht_paired,0.03,0.15,0.03,61,0.006414488336304203,0.0006691104543700464,0.8319077510386705,0.037946401694687396
32,1024,srht_paired,0.03,0.15,0.045,92,0.00892298697726801,0.0008751422726057351,0.7554435096681118,0.05304370215145764
32,1024,srht_paired,0.03,0.15,0.067,137,0.011612289381446317,0.0012601394802344982,0.6630508303642273,0.0705205189421807
32,1024,srht_paired,0.03,0.15,0.1,205,0.014334679755847901,0.001995017129416246,0.551104967482388,0.09904318803744716
32,1024,srht_paired,0.03,0.15,0.15,307,0.016453560994705185,0.002955365053732373,0.44434052240103483,0.1385859894062309
32,1024,srht_paired,0.03,0.15,0.22,451,0.018208554218290374,0.003399689315523271,0.3420750949298963,0.17056639195634657
32,1024,srht_paired,0.03,0.15,0.33,676,0.019803155853878707,0.003769903875899788,0.24077272840077057,0.1602564499536793
32,1024,srht_paired,0.03,0.15,0.5,1024,0.021329998649889603,0.0043777547001253156,0.14283186005195603,0.17112881334567134
32,1024,srht_paired,0.03,0.3,0.0015,3,0.0015461272560060024,8.459560973549537e-05,0.9901589527726173,0.001917616232634219
32,1024,srht_paired,0.03,0.3,0.0025,5,0.002305843125213869,0.00010690180923108944,0.9853321295231581,0.002853922709532413
32,1024,srht_paired,0.03,0.3,0.004,8,0.004066409295774065,0.00019386180727760406,0.9741339515894651,0.004968681327387606
32,1024,srht_paired,0.03,0.3,0.006,12,0.005879385251319036,0.00032503116022223184,0.962518684566021,0.007173311263138888
32,1024,srht_paired,0.03,0.3,0.009,18,0.00858238035289105,0.0005510740755774829,0.9449683129787445,0.01085301434135994
32,1024,srht_paired,0.03,0.3,0.013,27,0.01213217299664393,0.0008738417788297923,0.9214449767023325,0.016101144388342592
32,1024,srht_paired,0.03,0.3,0.02,41,0.01817220085649751,0.0017738857758111994,0.8799764644354582,0.025916463001955395
32,1024,srht_paired,0.03,0.3,0.03,61,0.025752645160537213,0.002990229025485297,0.8248850218951702,0.03814183722403426
32,1024,srht_paired,0.03,0.3,0.045,92,0.035562869044952095,0.003795103696946477,0.7468030191957951,0.05252754248125876
32,1024,srht_paired,0.03,0.3,0.067,137,0.045890487264841795,0.005336755571853148,0.6537752244621515,0.07082612939604044
32,1024,srht_paired,0.03,0.3,0.1,205,0.05617750692181289,0.008431023902319274,0.5441057290881872,0.09831111958507595
32,1024,srht_paired,0.03,0.3,0.15,307,0.06411777704488486,0.01199689453591569,0.44090677658095956,0.13430367183598582
32,1024,srht_paired,0.03,0.3,0.22,451,0.07055203570052981,0.013971096056097226,0.3423992523457855,0.16691239853043283
32,1024,srht_paired,0.03,0.3,0.33,676,0.0766063939081505,0.015439387945059073,0.2416666844728752,0.1620762202865502
32,1024,srht_paired,0.03,0.3,0.5,1024,0.08199016412254423,0.017287355420314572,0.14904712629504502,0.16915625921760147
32,1024,srht_paired,0.03,0.5,0.0015,3,0.0036851461773039773,0.00020172127038888527,0.9908620435744524,0.0017073886050042268
32,1024,srht_paired,0.03,0.5,0.0025,5,0.0062271944916574284,0.00033696683563764384,0.9845398105680943,0.002952710226284767
32,1024,srht_paired,0.03,0.5,0.004,8,0.01132205085013993,0.0006836386492975814,0.9717915281653404,0.005485941699972744
32,1024,srht_paired,0.03,0.5,0.006,12,0.016474219708470628,0.0011292770874462928,0.9587947595864534,0.008054453167853595
32,1024,srht_paired,0.03,0.5,0.009,18,0.02415556163759902,0.0019232941895742969,0.9390955716371536,0.012295549312140074
32,1024,srht_paired,0.03,0.5,0.013,27,0.03421697113662958,0.002992354775182324,0.9127850588411093,0.017697564215209308
32,1024,srht_paired,0.03,0.5,0.02,41,0.05106401816010475,0.006045129222555506,0.8671275563538074,0.027402748084164933
32,1024,srht_paired,0.03,0.5,0.03,61,0.07163845759350806,0.009755008344894737,0.8076770175248384,0.039110556069622035
32,1024,srht_paired,0.03,0.5,0.045,92,0.09713240317068994,0.01213088964186468,0.726542541757226,0.05199724500540412
32,1024,srht_paired,0.03,0.5,0.067,137,0.12322152708657086,0.016484505309413065,0.6319518042728305,0.07048625695562183
32,1024,srht_paired,0.03,0.5,0.1,205,0.14849366061389446,0.02519814169750042,0.5249144127592444,0.0963025851309135
32,1024,srht_paired,0.03,0.5,0.15,307,0.16778129059821367,0.033698303537174255,0.42639402486383915,0.12704122541387244
32,1024,srht_paired,0.03,0.5,0.22,451,0.1828581909649074,0.039150648208179276,0.33410332741914317,0.15806092820323894
32,1024,srht_paired,0.03,0.5,0.33,676,0.19762988900765777,0.04297990410897179,0.2349604171613464,0.15803253929260921
32,1024,srht_paired,0.03,0.5,0.5,1024,0.2095284196548164,0.04578113505512545,0.1481931664457079,0.16034153400473652
32,1024,srht_paired,0.1,0.05,0.0015,3,0.00046151929655025015,6.272002819068668e-05,0.9087470043450594,0.014092016705633877
32,1024,srht_paired,0.1,0.05,0.0025,5,0.0003261685760662658,2.5433191064009847e-05,0.9310836605727673,0.00842393048346712
32,1024,srht_paired,0.1,0.05,0.004,8,0.0004046544117954909,1.7799621341743227e-05,0.9143081922084093,0.007541859641651401
32,1024,srht_paired,0.1,0.05,0.006,12,0.0005399016445153393,2.4871782116637997e-05,0.8848843313753605,0.010070031110958975
32,1024,srht_paired,0.1,0.05,0.009,18,0.00074179122930218,3.951967924198431e-05,0.8384862951934338,0.015510301095363825
32,1024,srht_paired,0.1,0.05,0.013,27,0.0009846653356362367,6.0541073924621966e-05,0.7777715492993593,0.02466695913674858
32,1024,srht_paired,0.1,0.05,0.02,41,0.0013334735886019189,9.953485439766874e-05,0.6783750969916582,0.040162193435897255
32,1024,srht_paired,0.1,0.05,0.03,61,0.001659395027672872,0.00015044533543256307,0.5693293018266559,0.05736234417996832
32,1024,srht_paired,0.1,0.05,0.045,92,0.0019418407246121205,0.00015560784979227798,0.4540225863456726,0.07120366142431188
32,1024,srht_paired,0.1,0.05,0.067,137,0.002147664432413876,0.00015784724780040676,0.35374763887375593,0.07563686879412684
32,1024,srht_paired,0.1,0.05,0.1,205,0.002305158239323646,0.00016129469101724278,0.26075729890726507,0.08412184873693268
32,1024,srht_paired,0.1,0.05,0.15,307,0.002410144174064044,0.0001946512012487737,0.1902244570082985,0.10152017761530241
32,1024,srht_paired,0.1,0.05,0.22,451,0.002521763635741081,0.0001994643647215971,0.1279500668788387,0.10842274413928239
32,1024,srht_paired,0.1,0.05,0.33,676,0.002645440894411877,0.00023643709236619552,0.07137150624475908,0.09149253925113655
32,1024,srht_paired,0.1,0.05,0.5,1024,0.002784876814985182,0.00033960252257649514,0.016822848004267144,0.10693889973802283
32,1024,srht_paired,0.1,0.1,0.0015,3,0.0007935963694762904,6.440769337811254e-05,0.958562484011054,0.005052172677649099
32,1024,srht_paired,0.1,0.1,0.0025,5,0.0009237170979758957,4.175031379225503e-05,0.9516469407826662,0.004702276475429789
32,1024,srht_paired,0.1,0.1,0.004,8,0.0014940707151254173,6.139389410527381e-05,0.9217038247734308,0.006395667229324896
32,1024,srht_paired,0.1,0.1,0.006,12,0.002092651502607623,0.00010066454250518132,0.8889769688248634,0.009576885734946456
32,1024,srht_paired,0.1,0.1,0.009,18,0.0029263624601298943,0.000158245677862563,0.8409011885523796,0.015331770651480659
32,1024,srht_paired,0.1,0.1,0.013,27,0.003902240983734373,0.0002336658786354193,0.779882462695241,0.024046730527043023
32,1024,srht_paired,0.1,0.1,0.02,41,0.005287925683660433,0.00038745844649012805,0.6813449040055275,0.03846079253901904
32,1024,srht_paired,0.1,0.1,0.03,61,0.006577619482413866,0.0005946020366267798,0.5736806765198708,0.055028192885066635
32,1024,srht_paired,0.1,0.1,0.045,92,0.007686460259719752,0.0006272793153479271,0.46074351854622364,0.0694502423019353
32,1024,srht_paired,0.1,0.1,0.067,137,0.008473053909256123,0.0006300442398315527,0.3643611744046211,0.07354065921283887
32,1024,srht_paired,0.1,0.1,0.1,205,0.009040185672347434,0.0006427152987289877,0.2763817263767123,0.083137003026701
32,1024,srht_paired,0.1,0.1,0.15,307,0.00938637659419328,0.0007509335491481739,0.2100297690485604,0.10037931536506565
32,1024,srht_paired,0.1,0.1,0.22,451,0.009736950160004199,0.0007588657422008079,0.14826615735364612,0.11215195849887542
32,1024,srht_paired,0.1,0.1,0.33,676,0.010112166084581986,0.0008143570312393072,0.09212931420006498,0.09579339320395149
32,1024,srht_paired,0.1,0.1,0.5,1024,0.01051925151841715,0.0010283089658941998,0.039716992559988284,0.09200372504593524
32,1024,srht_paired,0.1,0.15,0.0015,3,0.0013481094974849839,7.532264722824178e-05,0.9686080235987902,0.0032226562895790907
32,1024,srht_paired,0.1,0.15,0.0025,5,0.001922796764119994,7.960208666369334e-05,0.9553142711520195,0.0041161207284191636
32,1024,srht_paired,0.1,0.15,0.004,8,0.0033125879417639226,0.00014260237719815083,0.9225882925093174,0.006313911141603416
32,1024,srht_paired,0.1,0.15,0.006,12,0.004682609112933278,0.00023203609474155195,0.8890215363353491,0.009655633433728543
32,1024,srht_paired,0.1,0.15,0.009,18,0.006566850555827841,0.00035977466500900076,0.8403287306427956,0.015584605865652546
32,1024,srht_paired,0.1,0.15,0.013,27,0.008756373819778673,0.0005236031926412274,0.7790225818753242,0.02419930184918061
32,1024,srht_paired,0.1,0.15,0.02,41,0.011852064402773976,0.0008751577279913308,0.6805995013564825,0.03825264800434724
32,1024,srht_paired,0.1,0.15,0.03,61,0.01472991454647854,0.0013471732799133192,0.5732377609238029,0.054483425893372524
32,1024,srht_paired,0.1,0.15,0.045,92,0.01719385912292637,0.0014303863671570672,0.4611209873110056,0.06895418135286362
32,1024,srht_paired,0.1,0.15,0.067,137,0.018929289013613015,0.0014371660491950126,0.3660314939916134,0.07350713332164063
32,1024,srht_paired,0.1,0.15,0.1,205,0.020157890859991312,0.0014705465658528133,0.28028004011139274,0.08310002091002168
32,1024,srht_paired,0.1,0.15,0.15,307,0.020894369983579963,0.0016846519466129227,0.215981638408266,0.09945848935631044
32,1024,srht_paired,0.1,0.15,0.22,451,0.021628284943290055,0.0017231540232835962,0.15523108904017136,0.11337012958015306
32,1024,srht_paired,0.1,0.15,0.33,676,0.02241160301491618,0.0018435034068681661,0.09948196127515985,0.09971348058132172
32,1024,srht_paired,0.1,0.15,0.5,1024,0.023242818075232208,0.0022337246541714235,0.04701781189942267,0.0924333816070766
32,1024,srht_paired,0.1,0.3,0.0015,3,0.004356532939709723,0.00021594756568703156,0.9740121401846409,0.0024344074708480714
32,1024,srht_paired,0.1,0.3,0.0025,5,0.00735836623061914,0.0003395600052714065,0.9559926297515631,0.0040415174645628054
32,1024,srht_paired,0.1,0.3,0.004,8,0.013200176152167842,0.0006659551305355349,0.9201741237193346,0.006719522646373699
32,1024,srht_paired,0.1,0.3,0.006,12,0.018725005735177547,0.0010201641924833828,0.8848326597362757,0.010512262332501065
32,1024,srht_paired,0.1,0.3,0.009,18,0.026228614733554423,0.0015262889459846936,0.8340736273676157,0.01695771676480987
32,1024,srht_paired,0.1,0.3,0.013,27,0.03481935494346544,0.0021670011764016424,0.7710855733603239,0.025568245301972957
32,1024,srht_paired,0.1,0.3,0.02,41,0.046771192573942244,0.0036563861544395234,0.6720252297818661,0.03902334323213392
32,1024,srht_paired,0.1,0.3,0.03,61,0.05776385869830847,0.00554015282666583,0.5653486996889114,0.054184443979636746
32,1024,srht_paired,0.1,0.3,0.045,92,0.06704991590231657,0.005933182579530762,0.4555011857300997,0.06788783888016783
32,1024,srht_paired,0.1,0.3,0.067,137,0.07356158283073455,0.006001624749233529,0.36263745557516813,0.07425936779332223
32,1024,srht_paired,0.1,0.3,0.1,205,0.07806393830105662,0.006181245266194297,0.28135397331789136,0.08349385210223476
32,1024,srht_paired,0.1,0.3,0.15,307,0.08077263669110835,0.00673959553133645,0.22032241843407974,0.09750405676617059
32,1024,srht_paired,0.1,0.3,0.22,451,0.08341106283478439,0.0071678167891938965,0.16261134151136503,0.11479921678762026
32,1024,srht_paired,0.1,0.3,0.33,676,0.08626595418900251,0.007984794513884744,0.10798721270839451,0.10577066052063067
32,1024,srht_paired,0.1,0.3,0.5,1024,0.08914752933196723,0.009524687499855227,0.0561949995062605,0.09653089947607038
32,1024,srht_paired,0.1,0.5,0.0015,3,0.01156358391745016,0.0007121334056284125,0.9731402229517698,0.002769937559154929
32,1024,srht_paired,0.1,0.5,0.0025,5,0.0204394951579161,0.0012141706953949232,0.9522232823073864,0.004679072865287476
32,1024,srht_paired,0.1,0.5,0.004,8,0.0369493595790118,0.0023775280380943444,0.912228737026453,0.007974234912168292
32,1024,srht_paired,0.1,0.5,0.006,12,0.05213318159803748,0.0034169643969442598,0.8735789302736521,0.012676461532809333
32,1024,srht_paired,0.1,0.5,0.009,18,0.0724404607899487,0.004937596436449586,0.818657036870718,0.02001447868744841
32,1024,srht_paired,0.1,0.5,0.013,27,0.09508465067483485,0.006767627028497777,0.7521237172186375,0.028738973231187744
32,1024,srht_paired,0.1,0.5,0.02,41,0.1254891746211797,0.010936515858237348,0.6516227591782808,0.04135421370915945
32,1024,srht_paired,0.1,0.5,0.03,61,0.15260076662525535,0.015637439661652545,0.546920626424253,0.054698468468662026
32,1024,srht_paired,0.1,0.5,0.045,92,0.17503602243959904,0.016856951195364126,0.4413432255387306,0.06696494416228957
32,1024,srht_paired,0.1,0.5,0.067,137,0.19083896558731794,0.017191506866115046,0.35171861853450537,0.0749259088835208
32,1024,srht_paired,0.1,0.5,0.1,205,0.2014780412428081,0.017771288249153454,0.27646977128461003,0.08242670104584271
32,1024,srht_paired,0.1,0.5,0.15,307,0.20805537328124046,0.01871013616699399,0.2191616800846532,0.0935856941151702
32,1024,srht_paired,0.1,0.5,0.22,451,0.21418649470433593,0.020518737633155124,0.16586110748175997,0.11277172806718552
32,1024,srht_paired,0.1,0.5,0.33,676,0.22088132658973336,0.023625076398324348,0.11233534432540182,0.10718121865162374
32,1024,srht_paired,0.1,0.5,0.5,1024,0.22713420120999217,0.02753918192404543,0.06068793150188867,0.09925667361568023
32,1024,srht_paired,0.3,0.05,0.0015,3,0.0006762175198673503,6.340200519834252e-05,0.8601292669773102,0.013591142169490644
32,1024,srht_paired,0.3,0.05,0.0025,5,0.000693474448780762,3.302774218375034e-05,0.849758492782712,0.009972713480887989
32,1024,srht_paired,0.3,0.05,0.004,8,0.0009998082678066567,3.956796457067455e-05,0.7770197335630655,0.010637353938476224
32,1024,srht_paired,0.3,0.05,0.006,12,0.0012812248969567008,5.932455108573897e-05,0.7015360891819,0.015379783518654074
32,1024,srht_paired,0.3,0.05,0.009,18,0.0015857361067901365,7.868800399281736e-05,0.6074550431221724,0.021886933579741846
32,1024,srht_paired,0.3,0.05,0.013,27,0.0018419996958982665,9.784437467241228e-05,0.5138860708102584,0.03282658502404098
32,1024,srht_paired,0.3,0.05,0.02,41,0.0020943984054611064,0.00011210545130772219,0.4010801166296005,0.04115037795466214
32,1024,srht_paired,0.3,0.05,0.03,61,0.002252617501653731,0.00013888311858857127,0.313810293097049,0.0494537644232612
32,1024,srht_paired,0.3,0.05,0.045,92,0.002355336873733904,0.00012661358143555926,0.24224633304402232,0.05530500004752493
32,1024,srht_paired,0.3,0.05,0.067,137,0.0024347122889594175,0.00012475121175105962,0.1817313872743398,0.051823048899379186
