experiment,basis,correction,channel,rho,sigma_delta,seed,object,num_frames,num_pixels,mse,rel_mse,psnr,recon_scale
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,0,0,2048,1024,0.07034250501778716,0.8320057787427946,11.527821697689975,0.1557763350463238
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,0,1,2048,1024,0.06580558368258985,0.8250998175991491,11.817372544156179,0.1565626290465555
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,0,2,2048,1024,0.061860683068591285,0.8754189826424639,12.085852888061323,0.13400879933572207
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,0,3,2048,1024,0.07931780366493972,0.841317610044838,11.006293200517483,0.15219229728022962
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,0,4,2048,1024,0.028596378122965286,0.8079325838247345,15.436889689974562,0.16673844335476426
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,0,5,2048,1024,0.10327129900765714,0.8939354501212387,9.860203601311193,0.1162978956047873
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,0,6,2048,1024,0.1201150091207291,0.9023415871369671,9.20402721397778,0.10636327652252275
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,0,7,2048,1024,0.11241406379350193,0.8758411996007963,9.491793520602819,0.11669700525420798
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,0,8,2048,1024,0.10340719031587864,0.9127837915941679,9.854492619583308,0.09649045802214921
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,0,9,2048,1024,0.06602204501891519,0.8307936731277155,11.803110276174138,0.15227900607642364
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,1,0,2048,1024,0.07235564414937734,0.8558170346892916,11.405275857982609,0.1460911201896518
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,1,1,2048,1024,0.06636465501506073,0.8321097038220514,11.780631588675352,0.15988803463213513
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,1,2,2048,1024,0.05804521801485525,0.8214245815145952,12.36233553277784,0.14944559790315623
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,1,3,2048,1024,0.07964945606686552,0.844835420590028,10.988171856879024,0.14517201954028242
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,1,4,2048,1024,0.029040869200131023,0.820490776436307,15.36990389240148,0.1648014930790332
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,1,5,2048,1024,0.09907427104677798,0.8576052004252244,10.040391143662333,0.13272425627329484
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,1,6,2048,1024,0.11961196767457298,0.8985625821629597,9.222253652054333,0.10891138348456213
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,1,7,2048,1024,0.11388911647776523,0.8873336398601639,9.435177761797963,0.1085541074765684
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,1,8,2048,1024,0.1008359854467427,0.8900875542991981,9.963844530891377,0.11280763030619835
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,1,9,2048,1024,0.06925469767348494,0.8714720158247135,11.595507622710755,0.12644369025938582
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,2,0,2048,1024,0.07104283815222084,0.8402892655868662,11.484796968743456,0.1590148262348706
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,2,1,2048,1024,0.06630431149358842,0.8313530897815128,11.784582303132687,0.16175173570380613
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,2,2,2048,1024,0.060419101395821344,0.855018497248971,12.18825738211006,0.13799555569838237
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,2,3,2048,1024,0.08128840771308145,0.862219649833165,10.899713833751703,0.14146047107471657
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,2,4,2048,1024,0.030899345665917382,0.8729982543596873,15.100507172318078,0.13780593076832529
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,2,5,2048,1024,0.10082663967908584,0.8727740271675346,9.964247066098176,0.12435161564325342
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,2,6,2048,1024,0.11597698151856958,0.8712554271184786,9.356281986304664,0.12461135963001924
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,2,7,2048,1024,0.11803908362109268,0.919666891398802,9.279741707397468,0.09746781755043957
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,2,8,2048,1024,0.10102343091920363,0.8917421509336042,9.955778862297691,0.1105129378595097
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,2,9,2048,1024,0.06492542494452348,0.816994266893503,11.875851991810206,0.15692566273876388
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,3,0,2048,1024,0.07482007661028804,0.8849661536790198,11.259818514517896,0.13922340522229992
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,3,1,2048,1024,0.06616051599156393,0.8295501175130156,11.79401116342223,0.1591452214990654
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,3,2,2048,1024,0.06033076960295501,0.8537684734146029,12.194611346175456,0.13929674174361623
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,3,3,2048,1024,0.08309748187642053,0.8814083550313532,10.804121365497647,0.12928979329602913
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,3,4,2048,1024,0.030171393679165978,0.8524314494647663,15.204046284000253,0.16022608713631412
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,3,5,2048,1024,0.09997931400681387,0.8654394195512833,10.000898474201703,0.129446786331129
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,3,6,2048,1024,0.11922232602472524,0.8956354719931983,9.236424093489452,0.1134204564144659
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,3,7,2048,1024,0.11660532319324661,0.9084961676415718,9.332816229845251,0.09943282819025556
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,3,8,2048,1024,0.09899475715160475,0.8738348803865561,10.043878054067008,0.11810399631017743
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,3,9,2048,1024,0.07007357257344679,0.8817763934879089,11.54445740228959,0.11699333167582107
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,4,0,2048,1024,0.06917101192508081,0.818149447885051,11.600758708405603,0.15749221106239752
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,4,1,2048,1024,0.07031239369045664,0.8816082156308609,11.529681168440344,0.13616784226464257
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,4,2,2048,1024,0.06251866602243254,0.884730402101074,12.039902972119876,0.12101530407185798
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,4,3,2048,1024,0.07854682279376729,0.8331398775061873,11.048713774100241,0.14708418281824906
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,4,4,2048,1024,0.02973885501205461,0.8402109479236027,15.26675756443488,0.1612544561044373
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,4,5,2048,1024,0.09665847802714153,0.8366936495765387,10.147600474923784,0.14149889414154404
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,4,6,2048,1024,0.1167056648177788,0.8767295243985925,9.329080630686562,0.12035833075094757
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,4,7,2048,1024,0.11526703265291122,0.8980692695052774,9.382948868440423,0.10167236352754574
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,4,8,2048,1024,0.10102843076641341,0.8917862849970053,9.955563926782036,0.10839585324160567
error_propagation,random_binary,synthetic_residual_gain,residual,,0.2,4,9,2048,1024,0.06766839392744818,0.8515106360236401,11.696141311376957,0.1360239498232918
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,0,0,2048,1024,0.027490238535413446,0.32515244253383224,15.608214917256714,0.6931866964928627
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,0,1,2048,1024,0.025765390007514398,0.3230579748082313,15.889632792914192,0.6736833606999274
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,0,2,2048,1024,0.02368489608467717,0.33517585978561565,16.255285163593005,0.6554239656801116
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,0,3,2048,1024,0.03128854807882799,0.3318751311200036,15.046145894898979,0.6949584122881445
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,0,4,2048,1024,0.011968274775209248,0.3381392958744568,19.21968448558218,0.6600145689243797
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,0,5,2048,1024,0.038527045629075,0.3334972272762351,14.142342927306714,0.6563084530799806
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,0,6,2048,1024,0.04414241178358669,0.33161162955763507,13.5514394222808,0.6865875566435922
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,0,7,2048,1024,0.03940846944740684,0.30703952860072037,14.044104320071035,0.672286863398434
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,0,8,2048,1024,0.038187117029785986,0.3370808293506635,14.180831278355551,0.6879321906230284
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,0,9,2048,1024,0.02729686524172427,0.3434922825027178,15.638872242555802,0.6682294050660841
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,1,0,2048,1024,0.027490238535413446,0.32515244253383224,15.608214917256714,0.6931866964928627
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,1,1,2048,1024,0.025765390007514398,0.3230579748082313,15.889632792914192,0.6736833606999274
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,1,2,2048,1024,0.02368489608467717,0.33517585978561565,16.255285163593005,0.6554239656801116
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,1,3,2048,1024,0.03128854807882799,0.3318751311200036,15.046145894898979,0.6949584122881445
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,1,4,2048,1024,0.011968274775209248,0.3381392958744568,19.21968448558218,0.6600145689243797
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,1,5,2048,1024,0.038527045629075,0.3334972272762351,14.142342927306714,0.6563084530799806
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,1,6,2048,1024,0.04414241178358669,0.33161162955763507,13.5514394222808,0.6865875566435922
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,1,7,2048,1024,0.03940846944740684,0.30703952860072037,14.044104320071035,0.672286863398434
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,1,8,2048,1024,0.038187117029785986,0.3370808293506635,14.180831278355551,0.6879321906230284
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,1,9,2048,1024,0.02729686524172427,0.3434922825027178,15.638872242555802,0.6682294050660841
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,2,0,2048,1024,0.027490238535413446,0.32515244253383224,15.608214917256714,0.6931866964928627
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,2,1,2048,1024,0.025765390007514398,0.3230579748082313,15.889632792914192,0.6736833606999274
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,2,2,2048,1024,0.02368489608467717,0.33517585978561565,16.255285163593005,0.6554239656801116
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,2,3,2048,1024,0.03128854807882799,0.3318751311200036,15.046145894898979,0.6949584122881445
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,2,4,2048,1024,0.011968274775209248,0.3381392958744568,19.21968448558218,0.6600145689243797
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,2,5,2048,1024,0.038527045629075,0.3334972272762351,14.142342927306714,0.6563084530799806
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,2,6,2048,1024,0.04414241178358669,0.33161162955763507,13.5514394222808,0.6865875566435922
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,2,7,2048,1024,0.03940846944740684,0.30703952860072037,14.044104320071035,0.672286863398434
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,2,8,2048,1024,0.038187117029785986,0.3370808293506635,14.180831278355551,0.6879321906230284
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,2,9,2048,1024,0.02729686524172427,0.3434922825027178,15.638872242555802,0.6682294050660841
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,3,0,2048,1024,0.027490238535413446,0.32515244253383224,15.608214917256714,0.6931866964928627
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,3,1,2048,1024,0.025765390007514398,0.3230579748082313,15.889632792914192,0.6736833606999274
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,3,2,2048,1024,0.02368489608467717,0.33517585978561565,16.255285163593005,0.6554239656801116
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,3,3,2048,1024,0.03128854807882799,0.3318751311200036,15.046145894898979,0.6949584122881445
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,3,4,2048,1024,0.011968274775209248,0.3381392958744568,19.21968448558218,0.6600145689243797
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,3,5,2048,1024,0.038527045629075,0.3334972272762351,14.142342927306714,0.6563084530799806
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,3,6,2048,1024,0.04414241178358669,0.33161162955763507,13.5514394222808,0.6865875566435922
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,3,7,2048,1024,0.03940846944740684,0.30703952860072037,14.044104320071035,0.672286863398434
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,3,8,2048,1024,0.038187117029785986,0.3370808293506635,14.180831278355551,0.6879321906230284
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,3,9,2048,1024,0.02729686524172427,0.3434922825027178,15.638872242555802,0.6682294050660841
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,4,0,2048,1024,0.027490238535413446,0.32515244253383224,15.608214917256714,0.6931866964928627
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,4,1,2048,1024,0.025765390007514398,0.3230579748082313,15.889632792914192,0.6736833606999274
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,4,2,2048,1024,0.02368489608467717,0.33517585978561565,16.255285163593005,0.6554239656801116
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,4,3,2048,1024,0.03128854807882799,0.3318751311200036,15.046145894898979,0.6949584122881445
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,4,4,2048,1024,0.011968274775209248,0.3381392958744568,19.21968448558218,0.6600145689243797
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,4,5,2048,1024,0.038527045629075,0.3334972272762351,14.142342927306714,0.6563084530799806
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,4,6,2048,1024,0.04414241178358669,0.33161162955763507,13.5514394222808,0.6865875566435922
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,4,7,2048,1024,0.03940846944740684,0.30703952860072037,14.044104320071035,0.672286863398434
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,4,8,2048,1024,0.038187117029785986,0.3370808293506635,14.180831278355551,0.6879321906230284
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.0,4,9,2048,1024,0.02729686524172427,0.3434922825027178,15.638872242555802,0.6682294050660841
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,0,0,2048,1024,0.02754617354605203,0.3258140375690613,15.599387207051482,0.6928711976019682
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,0,1,2048,1024,0.025782531969120493,0.32327290838381817,15.886744350733215,0.6737735821957164
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,0,2,2048,1024,0.023679802631176666,0.33510377998209,16.25621921735777,0.6553927290735703
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,0,3,2048,1024,0.0313536315117509,0.3325654658961847,15.03712150074892,0.6943843985681688
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,0,4,2048,1024,0.011985929852141808,0.33863810421523377,19.213282683479335,0.660113112073006
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,0,5,2048,1024,0.03854769160349089,0.33367594264642997,14.140016241988352,0.6565938026244481
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,0,6,2048,1024,0.0441014565951111,0.33130396134829904,13.555470662969618,0.6876211159496476
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,0,7,2048,1024,0.039477059257907,0.307573925987325,14.036552064489925,0.672331556573577
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,0,8,2048,1024,0.03815151583039012,0.3367665746293952,14.184882020421103,0.6879882420864004
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,0,9,2048,1024,0.027289206256271112,0.3433959050479565,15.640090961928648,0.669086076233617
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,1,0,2048,1024,0.027507216343134237,0.3253532547473084,15.6055335682894,0.6919707131069569
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,1,1,2048,1024,0.025794080040328057,0.32341770326160457,15.88479956859632,0.673288205625841
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,1,2,2048,1024,0.023692052282256452,0.33527713042948326,16.25397317653987,0.6547254003174836
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,1,3,2048,1024,0.03130978545967019,0.332100394322818,15.043199082374636,0.6956550656328271
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,1,4,2048,1024,0.011963740013931488,0.33801117540478004,19.221330332654066,0.6603163109836266
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,1,5,2048,1024,0.03851548603990067,0.3333971653359761,14.143646172597443,0.6558188941052651
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,1,6,2048,1024,0.044170470237300904,0.3318224134541891,13.548679772329402,0.6864628846883144
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,1,7,2048,1024,0.039475283850931214,0.3075600934247169,14.036747384710324,0.6720882640689405
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,1,8,2048,1024,0.03820340336979855,0.3372245902162518,14.178979460180203,0.6878928898607422
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,1,9,2048,1024,0.027283762626493978,0.3433274046981658,15.640957375623916,0.668750981235931
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,2,0,2048,1024,0.027518642991277778,0.32548840826913256,15.603729859863307,0.692465124129684
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,2,1,2048,1024,0.025803837803019473,0.3235400504511029,15.88315696644482,0.6739978098974567
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,2,2,2048,1024,0.02369554410814123,0.33532654486385394,16.253333143775272,0.6553636679344983
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,2,3,2048,1024,0.03129271138228762,0.3319192909473652,15.045568054268337,0.6939327476446057
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,2,4,2048,1024,0.011966830758656392,0.33809849811959364,19.220208509527307,0.6607206428791751
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,2,5,2048,1024,0.038553346397870183,0.3337248915916584,14.139379195830921,0.6557614432599616
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,2,6,2048,1024,0.04416073459364406,0.3317492762483276,13.54963710928482,0.6871723115238441
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,2,7,2048,1024,0.039407586856633835,0.3070326521536345,14.044201585608159,0.6724494466598011
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,2,8,2048,1024,0.03817518767875404,0.3369755279859041,14.18218819166187,0.6883393235015964
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,2,9,2048,1024,0.027299707593915087,0.3435280494683769,15.638420046452968,0.6678026111847405
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,3,0,2048,1024,0.027483714565764324,0.32507527751892357,15.609245705065188,0.6923330147757399
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,3,1,2048,1024,0.025763367359656113,0.323032613945436,15.889973738378053,0.6745582426286332
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,3,2,2048,1024,0.023692157357674163,0.33527861740005505,16.2539539154086,0.6548026872334204
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,3,3,2048,1024,0.031310633172039457,0.33210938594023004,15.043081498745437,0.6946016288343526
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,3,4,2048,1024,0.011974743697810313,0.3383220621439881,19.217337732635364,0.660123029522469
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,3,5,2048,1024,0.03858567234893266,0.33400471099832135,14.135739278388726,0.6561091228680727
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,3,6,2048,1024,0.04413206664616866,0.3315339136436517,13.552457346418256,0.6859622763629387
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,3,7,2048,1024,0.039410437485903456,0.3070548619953115,14.043887441077738,0.6720339323479507
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,3,8,2048,1024,0.03817430433653108,0.3369677306512982,14.182288684970459,0.6892656986062174
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,3,9,2048,1024,0.027304996367690567,0.3435946011753107,15.637578769014482,0.6674437667902782
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,4,0,2048,1024,0.02751212018425803,0.3254112570057154,15.60475940004956,0.6925763605841395
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,4,1,2048,1024,0.025800532851603178,0.32349861149321885,15.88371324574706,0.673468537835653
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,4,2,2048,1024,0.023682367110658176,0.3351400711109193,16.25574890981277,0.655425719763994
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,4,3,2048,1024,0.03130237949164935,0.33202183981137845,15.044226477310463,0.6949706995551517
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,4,4,2048,1024,0.01199096415282632,0.3387803381562699,19.211458953483948,0.658584816002589
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,4,5,2048,1024,0.03844482419526055,0.3327855033495216,14.151621207453214,0.657941193333219
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,4,6,2048,1024,0.044134206943765686,0.33154999222987325,13.552246729293868,0.6872728116930962
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,4,7,2048,1024,0.03941643891118327,0.307101620339766,14.043226147365049,0.6720921525993678
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,4,8,2048,1024,0.03818967951687149,0.33710344863536384,14.180539861576658,0.6884128834620781
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.02,4,9,2048,1024,0.027291340304036925,0.3434227590083493,15.639751351855944,0.6690059803289743
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,0,0,2048,1024,0.027596121391206065,0.3264048168680555,15.591519533248416,0.6922686163682943
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,0,1,2048,1024,0.02574558036448914,0.3228095926507888,15.892973137317076,0.6745715929366817
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,0,2,2048,1024,0.02369067413343587,0.3352576276115608,16.254225809713795,0.6580370593262715
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,0,3,2048,1024,0.031223745670087025,0.3311877771448809,15.05514999214882,0.6950113873153048
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,0,4,2048,1024,0.01201715564077718,0.3395203254526806,19.201983140050586,0.6604023997581869
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,0,5,2048,1024,0.03854396724884674,0.33364370394431986,14.140435863694755,0.656105096372072
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,0,6,2048,1024,0.04414696385664277,0.3316458261568465,13.550991590319846,0.688324228545586
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,0,7,2048,1024,0.03952375171892547,0.30793771659937735,14.03141837528413,0.6701244289065873
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,0,8,2048,1024,0.038230084723084555,0.3374601087207471,14.175947395240705,0.687672935222538
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,0,9,2048,1024,0.027392609882242028,0.3446970928286514,15.62366587554061,0.6682930741066962
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,1,0,2048,1024,0.02757594178541755,0.32616613403148964,15.594696464226578,0.6904480825481383
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,1,1,2048,1024,0.025790934415282508,0.32337826200896197,15.885329229241192,0.6712282742571838
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,1,2,2048,1024,0.023697657487829475,0.3353564522719983,16.252945818544447,0.6536738422505206
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,1,3,2048,1024,0.031303334339691555,0.3320319678083187,15.044094002106384,0.6938156323354768
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,1,4,2048,1024,0.011981827795090431,0.33852220892463913,19.214769264565042,0.6594771658715566
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,1,5,2048,1024,0.0383717228084223,0.33215272423494013,14.159887014690149,0.6589433013936516
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,1,6,2048,1024,0.04416967754079494,0.33181645846964103,13.548757712818983,0.6884574155554792
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,1,7,2048,1024,0.03945796143928864,0.30742513093620766,14.038653559448925,0.6731482223130223
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,1,8,2048,1024,0.0382212948923423,0.3373825201603397,14.176946036474975,0.6871017002233063
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,1,9,2048,1024,0.027373501105459552,0.34445663601081816,15.62669652223056,0.6679652752474673
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,2,0,2048,1024,0.02758811076010747,0.32631006773502813,15.592780390841789,0.6921819170241883
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,2,1,2048,1024,0.02571937057085233,0.32248096254466657,15.89739664089592,0.6762475504116067
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,2,2,2048,1024,0.023701520733872997,0.33541112284389235,16.25223787950179,0.6556295559498796
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,2,3,2048,1024,0.03142335498018105,0.33330501715849004,15.027474484623633,0.6953155246821606
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,2,4,2048,1024,0.01199809882496564,0.3389819138268487,19.208875652223266,0.6568629725541056
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,2,5,2048,1024,0.038573608992787486,0.3339002883580599,14.137097261241514,0.6544657815490488
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,2,6,2048,1024,0.04424513883115578,0.33238334732899383,13.541344378424709,0.6856625186539581
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,2,7,2048,1024,0.039352946143708246,0.30660693506859343,14.050227487925973,0.6726967242161151
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,2,8,2048,1024,0.03818190688577591,0.3370348389800738,14.181423858090369,0.6881754364928054
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,2,9,2048,1024,0.027383905296147475,0.34458755797476315,15.625046158213802,0.6658522179587901
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,3,0,2048,1024,0.027666347341405596,0.32723544404530686,15.580481749459672,0.6892812748240787
error_propagation,random_gaussian,synthetic_residual_gain,residual,,0.05,3,1,2048,1024,0.025757451271134307,0.3229584353835713,15.8909711311521,0.6738937312569003
