postprocess_method,object,source_config,rule,selected_step,selected_cnr,selected_psnr,selected_ssim,selected_iou,hits_apl_min,peak_step,peak_cnr,regret_to_peak
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,min_proxy_otsu_score,102,0.31609758734703064,10.579777717590332,0.7711812257766724,0.057232704402515724,False,61,24.606287002563477,24.290189415216446
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,max_proxy_otsu_score,84,9.54374885559082,25.923120498657227,0.9770609140396118,0.9547602970965564,False,61,24.606287002563477,15.062538146972656
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,min_proxy_otsu_threshold,100,0.9860029816627502,10.858295440673828,0.759234607219696,0.2668067226890756,False,61,24.606287002563477,23.620284020900726
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,max_proxy_otsu_threshold,63,15.264857292175293,18.725635528564453,0.9191595315933228,0.852112676056338,True,61,24.606287002563477,9.341429710388184
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,min_proxy_otsu_fg_fraction,76,0.10511766374111176,10.739946365356445,0.8341368436813354,0.0027548209366391185,False,61,24.606287002563477,24.501169338822365
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,max_proxy_otsu_fg_fraction,1,4.207657814025879,10.761594772338867,0.13059793412685394,0.5062166962699822,False,61,24.606287002563477,20.398629188537598
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,min_proxy_hist_entropy,76,0.10511766374111176,10.739946365356445,0.8341368436813354,0.0027548209366391185,False,61,24.606287002563477,24.501169338822365
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,max_proxy_hist_entropy,1,4.207657814025879,10.761594772338867,0.13059793412685394,0.5062166962699822,False,61,24.606287002563477,20.398629188537598
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,min_proxy_data_loss,19,7.890361309051514,24.831035614013672,0.9728686213493347,0.9387205387205387,False,61,24.606287002563477,16.715925693511963
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,max_proxy_data_loss,200,9.794158935546875,25.806392669677734,0.9768904447555542,0.9567567567567568,False,61,24.606287002563477,14.812128067016602
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,min_proxy_aug_loss,3,8.021096229553223,21.925193786621094,0.8467785120010376,0.9180221210149642,False,61,24.606287002563477,16.585190773010254
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,max_proxy_aug_loss,77,0.23967623710632324,10.796243667602539,0.83015376329422,0.019204389574759947,False,61,24.606287002563477,24.366610765457153
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,min_proxy_denoiser_mse,200,9.794158935546875,25.806392669677734,0.9768904447555542,0.9567567567567568,False,61,24.606287002563477,14.812128067016602
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,max_proxy_denoiser_mse,20,8.173739433288574,25.035600662231445,0.974113404750824,0.9414535666218035,False,61,24.606287002563477,16.432547569274902
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,min_proxy_net_delta_mse,23,8.471315383911133,24.869140625,0.9732221364974976,0.9466216216216217,False,61,24.606287002563477,16.134971618652344
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,max_proxy_net_delta_mse,39,15.613908767700195,23.145374298095703,0.9622712135314941,0.9336340206185567,True,61,24.606287002563477,8.992378234863281
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,min_proxy_dual_abs_mean,1,4.207657814025879,10.761594772338867,0.13059793412685394,0.5062166962699822,False,61,24.606287002563477,20.398629188537598
minmax_otsu_binary,letter_A,nlm_allobjects/cfg0001,max_proxy_dual_abs_mean,77,0.23967623710632324,10.796243667602539,0.83015376329422,0.019204389574759947,False,61,24.606287002563477,24.366610765457153
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,final_step,200,34.90959167480469,35.15449905395508,0.9978576898574829,0.9965325936199723,True,39,77.28907012939453,42.379478454589844
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_loss,1,4.145752906799316,9.39108657836914,0.11769700795412064,0.4312009656004828,False,39,77.28907012939453,73.14331722259521
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_25,25,7.88769006729126,19.069238662719727,0.7054024934768677,0.8743034055727554,False,39,77.28907012939453,69.40138006210327
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_36,36,38.84177780151367,35.15449905395508,0.9973363876342773,0.9965349965349966,True,39,77.28907012939453,38.44729232788086
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_40,40,70.55021667480469,31.352386474609375,0.9943479299545288,0.9917355371900827,True,39,77.28907012939453,6.738853454589844
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_50,50,6.622565269470215,18.37843132019043,0.7934282422065735,0.8541666666666666,False,39,77.28907012939453,70.66650485992432
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_64,64,44.59297561645508,27.372987747192383,0.9884006381034851,0.9795918367346939,True,39,77.28907012939453,32.69609451293945
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_75,75,5.967375755310059,17.11992835998535,0.8519650101661682,0.8137082601054482,False,39,77.28907012939453,71.32169437408447
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_100,100,13.880786895751953,23.223251342773438,0.932734489440918,0.9483443708609272,True,39,77.28907012939453,63.40828323364258
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_117,117,46.79172897338867,35.15449905395508,0.9966128468513489,0.9965373961218836,True,39,77.28907012939453,30.49734115600586
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_125,125,28.113056182861328,32.60177230834961,0.9925979375839233,0.9937716262975779,True,39,77.28907012939453,49.1760139465332
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_150,150,37.89459228515625,36.123600006103516,0.9982924461364746,0.9972222222222222,True,39,77.28907012939453,39.39447784423828
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_175,175,43.967533111572266,37.37298583984375,0.9988282322883606,0.9979181124219292,True,39,77.28907012939453,33.321537017822266
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,fixed_step_200,200,34.90959167480469,35.15449905395508,0.9978576898574829,0.9965325936199723,True,39,77.28907012939453,42.379478454589844
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_mean,75,5.967375755310059,17.11992835998535,0.8519650101661682,0.8137082601054482,False,39,77.28907012939453,71.32169437408447
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_mean,62,32.90647888183594,24.740571975708008,0.9806976318359375,0.9632107023411371,True,39,77.28907012939453,44.382591247558594
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_std,75,5.967375755310059,17.11992835998535,0.8519650101661682,0.8137082601054482,False,39,77.28907012939453,71.32169437408447
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_std,20,17.611515045166016,26.703519821166992,0.9665707945823669,0.976158038147139,True,39,77.28907012939453,59.677555084228516
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_min,100,13.880786895751953,23.223251342773438,0.932734489440918,0.9483443708609272,True,39,77.28907012939453,63.40828323364258
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_min,63,33.845802307128906,24.984167098999023,0.981935977935791,0.9651474530831099,True,39,77.28907012939453,43.443267822265625
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_max,98,21.6848201751709,27.830562591552734,0.9715086221694946,0.9815447710184553,True,39,77.28907012939453,55.60424995422363
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_max,89,37.67277908325195,25.911705017089844,0.9832204580307007,0.97165991902834,True,39,77.28907012939453,39.61629104614258
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_range,200,34.90959167480469,35.15449905395508,0.9978576898574829,0.9965325936199723,True,39,77.28907012939453,42.379478454589844
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_range,23,11.182491302490234,22.50632095336914,0.8584467172622681,0.9393139841688655,True,39,77.28907012939453,66.1065788269043
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_tv_l1,74,6.092588424682617,16.334949493408203,0.852791428565979,0.7861952861952862,False,39,77.28907012939453,71.19648170471191
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_tv_l1,1,4.145752906799316,9.39108657836914,0.11769700795412064,0.4312009656004828,False,39,77.28907012939453,73.14331722259521
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_roughness_l2,74,6.092588424682617,16.334949493408203,0.852791428565979,0.7861952861952862,False,39,77.28907012939453,71.19648170471191
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_roughness_l2,1,4.145752906799316,9.39108657836914,0.11769700795412064,0.4312009656004828,False,39,77.28907012939453,73.14331722259521
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_otsu_score,75,5.967375755310059,17.11992835998535,0.8519650101661682,0.8137082601054482,False,39,77.28907012939453,71.32169437408447
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_otsu_score,18,26.171113967895508,29.839710235595703,0.9910813570022583,0.9883081155433288,True,39,77.28907012939453,51.11795616149902
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_otsu_threshold,74,6.092588424682617,16.334949493408203,0.852791428565979,0.7861952861952862,False,39,77.28907012939453,71.19648170471191
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_otsu_threshold,62,32.90647888183594,24.740571975708008,0.9806976318359375,0.9632107023411371,True,39,77.28907012939453,44.382591247558594
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_otsu_fg_fraction,145,28.901554107666016,33.11329650878906,0.996143102645874,0.9944598337950139,True,39,77.28907012939453,48.387516021728516
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_otsu_fg_fraction,1,4.145752906799316,9.39108657836914,0.11769700795412064,0.4312009656004828,False,39,77.28907012939453,73.14331722259521
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_hist_entropy,75,5.967375755310059,17.11992835998535,0.8519650101661682,0.8137082601054482,False,39,77.28907012939453,71.32169437408447
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_hist_entropy,1,4.145752906799316,9.39108657836914,0.11769700795412064,0.4312009656004828,False,39,77.28907012939453,73.14331722259521
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_data_loss,38,34.85653305053711,33.11329650878906,0.9961931109428406,0.9944674965421854,True,39,77.28907012939453,42.43253707885742
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_data_loss,200,34.90959167480469,35.15449905395508,0.9978576898574829,0.9965325936199723,True,39,77.28907012939453,42.379478454589844
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_aug_loss,1,4.145752906799316,9.39108657836914,0.11769700795412064,0.4312009656004828,False,39,77.28907012939453,73.14331722259521
minmax_otsu_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_aug_loss,63,33.845802307128906,24.984167098999023,0.981935977935791,0.9651474530831099,True,39,77.28907012939453,43.443267822265625
