correction,sigma_a,rho,seed,object,q_delta_raw,m_delta,var_delta_scalar,gain_rel_mse_aligned,qdelta_over_aligned,delta_lag1_corr,raw_rel_mse_total,projected_gain_energy,clean_floor_raw,clean_floor_gain_cross,raw_identity_sum,raw_identity_abs_error,scalar_qdelta_proxy,xi_present,delta_xi_cross
scgi_proxy,0.5,0.003,2,0,0.016004402623633788,-0.007409756906051975,0.015949498126227,0.014844345860183239,1.0781480554533664,0.9519416852895531,6.19133384389562,5.621209901659468,0.4923020115030484,0.07782333578646183,6.191335248948979,1.4050533589937686e-06,6.177827668955278,False,0.0
agc,0.5,0.003,2,1,0.016688602093439493,-0.00900560616408956,0.016607501151056806,0.015309377573430538,1.0900901759979191,0.9537471435878251,6.530474128349623,5.958381984865929,0.4980248860946312,0.07406690435856957,6.53047377531913,3.5303049283896826e-07,6.406992335280674,False,0.0
scgi_proxy,0.5,0.003,2,1,0.015888236581864064,-0.0075959398234621694,0.015830538280062402,0.014809563755989075,1.0728362322920395,0.9516147057667208,6.1415018055798924,5.55403795464879,0.4980248860946312,0.08943956697397727,6.141502407717399,6.021375069664714e-07,6.099720601592289,False,0.0
agc,0.5,0.003,2,2,0.016809804442720587,-0.00856036288010589,0.016736524630081493,0.0153874596580863,1.092435321764553,0.9540552956583732,7.506439210621938,6.90444548957458,0.47856935164185194,0.12342528189591324,7.506440123112345,9.124904067903117e-07,7.401819339100627,False,0.0
scgi_proxy,0.5,0.003,2,2,0.016075146694820006,-0.007048568050722997,0.016025464383254334,0.014943983405828476,1.0756935589576706,0.9521018997132651,7.085698100099915,6.470290668099549,0.47856935164185194,0.13683840595533048,7.085698425696732,3.25596817063456e-07,7.078329322035887,False,0.0
agc,0.5,0.003,2,3,0.016819424445604476,-0.00859389170108297,0.016745569471034536,0.015357437543570995,1.0951973203788483,0.9540099637347998,7.3593209421367325,6.649238292181225,0.5095086583081527,0.2005747223952308,7.35932167288461,7.307478773199705e-07,7.142000979320609,False,0.0
scgi_proxy,0.5,0.003,2,3,0.016048788775745153,-0.007136397977632759,0.015997860599649992,0.014905252493917942,1.076720356283386,0.9519915944281326,6.972238375085109,6.207401357368151,0.5095086583081527,0.25532938874270744,6.97223940441901,1.0293339016698155e-06,6.8147673854105015,False,0.0
agc,0.5,0.003,2,4,0.01674449765070778,-0.008746997745564674,0.016667987681146867,0.015371373854577541,1.0893299329728636,0.9538333655356129,6.223327490459113,5.5007577429787915,0.5442038003208816,0.1783647970690696,6.223326340368742,1.1500903704941834e-06,5.897412381159194,False,0.0
scgi_proxy,0.5,0.003,2,4,0.01598111081712833,-0.0073079570521030505,0.015927704580852946,0.014896326698362827,1.072822256166329,0.9518158382239809,5.9160772778262904,5.158009698038393,0.5442038003208816,0.21386277409848253,5.916076272457757,1.0053685333133444e-06,5.628547524304258,False,0.0
agc,0.5,0.003,2,5,0.016773223377289464,-0.008987957550295656,0.016692439996363547,0.015366771258413792,1.09152554529668,0.9540190229446621,8.079162765276788,7.723849770936067,0.49345120782500074,-0.1381370380272263,8.079163940733842,1.1754570543587306e-06,8.308683350255155,False,0.0
scgi_proxy,0.5,0.003,2,5,0.016017132427676384,-0.007492418157148734,0.01596099609783481,0.014891128987073898,1.0756157200424428,0.9520048365224056,7.6055233867026475,7.233513182013201,0.49345120782500074,-0.12144244785344466,7.605521941984757,1.4447178902088353e-06,7.934150671412122,False,0.0
agc,0.5,0.003,2,6,0.016723026805325218,-0.009036755865457552,0.016641363848753338,0.015350546687841415,1.089409201209159,0.9539162181455925,8.687037825641129,8.132482302367475,0.4846212373521136,0.06993143775256033,8.687034977472148,2.8481689806625354e-06,8.74773008608952,False,0.0
scgi_proxy,0.5,0.003,2,6,0.015953972342012245,-0.007584282907141292,0.01589645099479669,0.014878583140671253,1.0722776618696555,0.9518554772132907,8.200530693299974,7.611053652572852,0.4846212373521136,0.10485584602774382,8.200530735952709,4.26527346775174e-08,8.345441616132511,False,0.0
agc,0.5,0.003,2,7,0.016793765338214108,-0.008906407430217103,0.016714441244901082,0.015376400202512741,1.0921779556355296,0.9540025314895886,9.974978303805289,9.415955138393185,0.526752882227022,0.03227023923035002,9.974978259850557,4.395473141016737e-08,10.112611827200704,False,0.0
scgi_proxy,0.5,0.003,2,7,0.01602011339861959,-0.007471240813723458,0.015964293959322945,0.014888840727508068,1.0759812460765616,0.9519674239574932,9.413193819311523,8.806541099806683,0.526752882227022,0.07989906069349087,9.413193042727196,7.765843275109319e-07,9.646745977766829,False,0.0
agc,0.5,0.003,2,8,0.016780160129145676,-0.008790947383155136,0.016702879373252273,0.015381252393126488,1.0909488837621784,0.9540683642183382,9.280529536595038,8.828901007602724,0.5043874577514778,-0.05275838349041819,9.280530081863782,5.452687439344572e-07,9.472963116025648,False,0.0
scgi_proxy,0.5,0.003,2,8,0.01598636479983044,-0.007368813702472155,0.0159320653844487,0.014914512634277344,1.0718663889217344,0.9519461530275012,8.770661599962327,8.240155162684664,0.5043874577514778,0.02611812783876578,8.770660748274906,8.516874210329206e-07,9.0248390326794,False,0.0
agc,0.5,0.003,2,9,0.016800964720281197,-0.009075774522032672,0.016718595037106418,0.015421581454575062,1.0894449943262414,0.9541357935256998,7.741195972864094,7.124658082343965,0.5066149518944131,0.10992195713431213,7.74119499137269,9.81491404594692e-07,7.712384133907439,False,0.0
scgi_proxy,0.5,0.003,2,9,0.01607333084722242,-0.0075703018219238465,0.016016021377547394,0.014985726214945316,1.0725760378027214,0.9522120380445921,7.319750540586488,6.701755312463491,0.5066149518944131,0.11138037792951964,7.319750642287423,1.0170093478478748e-07,7.378368079990138,False,0.0
agc,0.5,0.003,3,0,0.011550560798870388,-0.0039317054252679725,0.011535102491319307,0.011168894357979298,1.0341722670712181,0.9338071715234343,5.177487214191724,4.625156320143894,0.4923020115030484,0.06002962070363419,5.177487952350577,7.381588531529815e-07,4.458609032356999,False,0.0
scgi_proxy,0.5,0.003,3,0,0.011267286489037623,-0.0042897354230272905,0.011248884659038047,0.010965096764266491,1.027559239217653,0.9321871724508909,5.027245072292846,4.515785780901842,0.4923020115030484,0.019157440525339905,5.02724523293023,1.6063738428329088e-07,4.3492628786552165,False,0.0
agc,0.5,0.003,3,1,0.011632032139440453,-0.003950934004359901,0.011616422259933644,0.011182756163179874,1.04017578222262,0.9343063770247677,4.975380964072128,4.62882828533991,0.4980248860946312,-0.1514724891858163,4.975380682248725,2.818234028367783e-07,4.465703019573504,False,0.0
scgi_proxy,0.5,0.003,3,1,0.011347716600215923,-0.0043700140450082785,0.011328619577462354,0.010962381027638912,1.0351507187722706,0.9326716161720072,4.8522342910903316,4.514022435451046,0.4980248860946312,-0.15981289274425187,4.852234428801426,1.377110940836701e-07,4.356550229518737,False,0.0
agc,0.5,0.003,3,2,0.011577137143612944,-0.0036230403635368375,0.011564010722137127,0.011147420853376389,1.0385484943906464,0.9338233161297165,5.572005899900732,5.264698764055209,0.47856935164185194,-0.17126267423850514,5.572005441458556,4.584421757769519e-07,5.097731974991713,False,0.0
scgi_proxy,0.5,0.003,3,2,0.011285108090106043,-0.004017861891629097,0.011268964875925835,0.010929691605269909,1.032518436720096,0.9321463129817927,5.439748458992161,5.136068389567655,0.47856935164185194,-0.17488979722665354,5.439747943982853,5.150093080885654e-07,4.969143548922148,False,0.0
agc,0.5,0.003,3,3,0.011660976947910153,-0.0035802872042295865,0.011648158491445385,0.01121130958199501,1.0401083711609653,0.9342864429781439,5.54880473121304,5.0934872714709085,0.5095086583081527,-0.05419146585834093,5.54880446392072,2.6729231983324553e-07,4.951578994343897,False,0.0
scgi_proxy,0.5,0.003,3,3,0.011317431580050604,-0.0039569032701019195,0.011301774496561664,0.010943070985376835,1.0342098296880304,0.9323454301605038,5.407702948662361,4.944713846751364,0.5095086583081527,-0.046518988808248805,5.407703516251269,5.675889083178731e-07,4.805699962535815,False,0.0
agc,0.5,0.003,3,4,0.011648385777456024,-0.0037519149499133323,0.011634308911664639,0.011208816431462765,1.0392163926210267,0.9342983032734973,4.480971177417229,4.251860219112658,0.5442038003208816,-0.3150922088475663,4.480971810585974,6.331687449900869e-07,4.102561685485029,False,0.0
scgi_proxy,0.5,0.003,3,4,0.011362274196299395,-0.004186762590186998,0.011344745215312809,0.011009962297976017,1.0319993737297488,0.9326908323554349,4.364518781309104,4.151687925548187,0.5442038003208816,-0.3313723303757309,4.364519395493338,6.141842341378378e-07,4.00179318132899,False,0.0
agc,0.5,0.003,3,5,0.01163024071208346,-0.004108131951976779,0.011613363963948608,0.01121664047241211,1.0368738073301558,0.9342670552344977,6.052129755969048,5.963305786923809,0.49345120782500074,-0.4046283807291886,6.0521286140196215,1.141949426575195e-06,5.761086297508257,False,0.0
scgi_proxy,0.5,0.003,3,5,0.011336148176976453,-0.004470386103960025,0.011316163825057974,0.010981294326484203,1.032314392087318,0.9325590455608587,5.897297595003394,5.813346589273809,0.49345120782500074,-0.40950085834387834,5.897296938754932,6.562484617944619e-07,5.615406382866067,False,0.0
agc,0.5,0.003,3,6,0.011598781366152017,-0.0039336552138942325,0.01158330772281022,0.011180944740772247,1.0373704221841016,0.9340789846508517,6.68688828765473,6.278523263962356,0.4846212373521136,-0.07625705259211696,6.686887448722352,8.389323777890922e-07,6.06726341467999,False,0.0
scgi_proxy,0.5,0.003,3,6,0.011321011902291102,-0.004357670998536579,0.011302022605759614,0.010971305891871452,1.0318746021545844,0.9324548089760321,6.498428298740534,6.12820257030826,0.4846212373521136,-0.11439596860062638,6.498427839059747,4.5968078676850155e-07,5.921963623900529,False,0.0
agc,0.5,0.003,3,7,0.011602934484302904,-0.003959433892321446,0.01158725736755524,0.011188538745045662,1.037037521047218,0.9340224951160389,7.464042062575241,7.2532963083430895,0.526752882227022,-0.3160056159299467,7.464043574640165,1.512064923936407e-06,6.986876982804992,False,0.0
scgi_proxy,0.5,0.003,3,7,0.011348928847910215,-0.00429734042468285,0.011330461713184602,0.01103533897548914,1.0284168771904152,0.9325759686478734,7.265017860228225,7.08736250268374,0.526752882227022,-0.3490963834520969,7.265019001458665,1.1412304399271989e-06,6.833923767666552,False,0.0
agc,0.5,0.003,3,8,0.01164923712428309,-0.004091074868071219,0.011632500230706925,0.011226900853216648,1.0376182418093982,0.9343248875284698,7.143143104940021,6.799375668782033,0.5043874577514778,-0.16062147595282303,7.143141650580688,1.4543593334082061e-06,6.576385014139241,False,0.0
scgi_proxy,0.5,0.003,3,8,0.011366692046932695,-0.004479730986063051,0.011346624057225203,0.010999394580721855,1.033392516607649,0.9326838360148796,6.983097824872847,6.637343631478306,0.5043874577514778,-0.15863372005367318,6.98309736917611,4.5569673723377946e-07,6.4168788428181465,False,0.0
agc,0.5,0.003,3,9,0.011633610259334258,-0.003918150103283124,0.011618258359102402,0.011247893795371056,1.0342923280554035,0.9341860413170094,5.946076732711469,5.526869692358757,0.5066149518944131,-0.08740736426553745,5.946077279987632,5.472761630542777e-07,5.340340431513664,False,0.0
scgi_proxy,0.5,0.003,3,9,0.011334837724880711,-0.0042585094946552765,0.011316702821764644,0.010999366641044617,1.0304991273392297,0.932471370499927,5.790927527539691,5.384853998355029,0.5066149518944131,-0.10054184459226827,5.7909271056571745,4.2188251647701236e-07,5.20319065513295,False,0.0
agc,0.5,0.003,4,0,0.01235710042912504,-0.006195691187375433,0.012318713839835717,0.010238466784358025,1.2069287999257654,0.9382081810589331,5.5734041069698135,5.089835401573532,0.4923020115030484,-0.008733675897763315,5.573403737178817,3.69790996046504e-07,4.769939793090188,False,0.0
scgi_proxy,0.5,0.003,4,0,0.011795931465250176,-0.005426192364041621,0.011766487901678592,0.009843534789979458,1.198343046164496,0.9353770056376748,5.346880770190031,4.830898330199964,0.4923020115030484,0.02368001371621339,5.346880355419226,4.14770805257092e-07,4.553324075933357,False,0.0
agc,0.5,0.003,4,1,0.012284375622741872,-0.006361234679361245,0.012243910316095964,0.010154466144740582,1.2097510048920157,0.9379450262932956,5.339315347073666,5.0449998952109025,0.4980248860946312,-0.2037088991241612,5.339315882181372,5.351077065895993e-07,4.716146985705667,False,0.0
scgi_proxy,0.5,0.003,4,1,0.011780397050438526,-0.005603374822372229,0.01174899924103853,0.00980241410434246,1.2017852872814077,0.9353597311382452,5.095089394698391,4.806194930126466,0.4980248860946312,-0.20913066433588479,5.095089151885213,2.4281317845264994e-07,4.522662424697253,False,0.0
agc,0.5,0.003,4,2,0.01236665145129118,-0.006126471348354879,0.012329117800108966,0.010207979939877987,1.2114690197401579,0.9382891932405493,6.083277073591777,5.813685601299804,0.47856935164185194,-0.2089778908986007,6.083277062043055,1.1548721978726917e-08,5.445376844447649,False,0.0
scgi_proxy,0.5,0.003,4,2,0.011844688014680202,-0.005373728605490663,0.011815811055554735,0.00985910277813673,1.2013961393065757,0.9356649015074693,5.810125441643361,5.54189108866583,0.47856935164185194,-0.2103348237629812,5.810125616544701,1.7490133963349308e-07,5.21554198393066,False,0.0
agc,0.5,0.003,4,3,0.01242731294240134,-0.006063256548352426,0.012390549862430201,0.010185959748923779,1.220043397846175,0.9384961972381096,5.727374166753812,5.624572059505556,0.5095086583081527,-0.40670770385299776,5.72737301396071,1.152793101866223e-06,5.276986825084206,False,0.0
scgi_proxy,0.5,0.003,4,3,0.011862334982683147,-0.00525306112839054,0.01183474033146454,0.009799741208553314,1.2104743105184839,0.9356860336767877,5.481116949848508,5.340583855883943,0.5095086583081527,-0.3689748844878093,5.481117629704286,6.798557778964209e-07,5.0370812828552385,False,0.0
agc,0.5,0.003,4,4,0.012324681238506881,-0.00558780518766748,0.012293457671691559,0.010088140144944191,1.2217000419729065,0.9379996015946862,5.129656157062128,4.624618503008153,0.5442038003208816,-0.03916640828381153,5.129655895045223,2.620169050615573e-07,4.340752959330411,False,0.0
scgi_proxy,0.5,0.003,4,4,0.01180968019329049,-0.00482368805916031,0.011786412226798406,0.009771772660315037,1.2085504446139819,0.9354197409014937,4.92559860089051,4.4080584015207425,0.5442038003208816,-0.02666406042223936,4.925598141419385,4.59471125147104e-07,4.1593695817143805,False,0.0
agc,0.5,0.003,4,5,0.012350597602359865,-0.006305917362300599,0.0123108330085797,0.010212398134171963,1.2093729053740294,0.9383368641970778,6.932435642519608,6.51491800237424,0.49345120782500074,-0.07593343485829442,6.932435775340947,1.3282133881631353e-07,6.117917967000299,False,0.0
scgi_proxy,0.5,0.003,4,5,0.011868081570787207,-0.005488852459866741,0.011837954069461021,0.00990249402821064,1.198494191157997,0.9358874372633506,6.640850157809425,6.23167281587645,0.49345120782500074,-0.08427319750611652,6.640850826195334,6.683859092859734e-07,5.878901719044815,False,0.0
agc,0.5,0.003,4,6,0.012339791992023817,-0.006044713980676655,0.012303253424915629,0.01014612801373005,1.216207007769391,0.9382396491757723,7.24665645623423,6.88456203763521,0.4846212373521136,-0.12252523437910072,7.2466580406082235,1.5843739937793089e-06,6.454882296208459,False,0.0
scgi_proxy,0.5,0.003,4,6,0.011806381566745147,-0.005288745266098371,0.01177841074025547,0.009790722280740738,1.205874421539808,0.9355180381828262,6.931767487516479,6.562010172341636,0.4846212373521136,-0.1148645938264374,6.931766815867312,6.716491673941505e-07,6.1758580214905505,False,0.0
agc,0.5,0.003,4,7,0.012306820340693874,-0.005993580706311489,0.012270897331010805,0.010120296850800514,1.2160532958793997,0.9379351583391279,8.287558296160016,7.897371640630879,0.526752882227022,-0.1365642205638936,8.287560302294006,2.0061339895960373e-06,7.41073216316418,False,0.0
scgi_proxy,0.5,0.003,4,7,0.011777568772097732,-0.005203397607261136,0.01175049342543848,0.009766128845512867,1.205960822184835,0.9352363594081964,7.925944015866789,7.5126702967583725,0.526752882227022,-0.11347796104309275,7.925945217942302,1.2020755129071858e-06,7.092035577594346,False,0.0
agc,0.5,0.003,4,8,0.012339955423064996,-0.00582306177051828,0.012306047374681725,0.010166679508984089,1.213764573985088,0.9381948146661685,7.779061500364659,7.42765563618653,0.5043874577514778,-0.15298111256317748,7.779061981374831,4.810101721375304e-07,6.966318657058422,False,0.0
scgi_proxy,0.5,0.003,4,8,0.0118647331307917,-0.005111781364711266,0.011838602822071088,0.009867334738373756,1.2024253200461643,0.9357792518964854,7.417431854328167,7.10640878210515,0.5043874577514778,-0.19336569981178242,7.417430540044845,1.3142833221735373e-06,6.698039736477746,False,0.0
agc,0.5,0.003,4,9,0.012419266767993818,-0.006429316207219312,0.012377930661101405,0.010237688198685646,1.2130928904035436,0.9385632052684577,6.41374714270137,6.0661009275051265,0.5066149518944131,-0.1589685669383963,6.413747312461143,1.6975977334965364e-07,5.700991435367786,False,0.0
scgi_proxy,0.5,0.003,4,9,0.011888717018719975,-0.005635639864141444,0.011856956582041677,0.009883498772978783,1.2028854651374477,0.935908260170372,6.119037721946573,5.781033685988859,0.5066149518944131,-0.1686100693648154,6.119038568518457,8.465718837058489e-07,5.457445690425607,False,0.0
agc,0.5,0.01,0,0,0.053081337995628156,-0.007128119296249812,0.053030527910926585,0.049962665885686874,1.0624200501445762,0.9482232429253561,19.583605958930743,19.18407951270778,0.4923020115030484,-0.09277271352926261,19.583608810681564,2.8517508212644316e-06,20.489821850039352,False,0.0
scgi_proxy,0.5,0.01,0,0,0.05266971118959887,-0.00719601135641995,0.052617928610157134,0.04946679249405861,1.0647488655328716,0.9477672155998981,19.55359187996761,19.10889094656561,0.4923020115030484,-0.047598289432023155,19.553594668636634,2.788669025477475e-06,20.33093060421327,False,0.0
agc,0.5,0.01,0,1,0.05301282551605248,-0.006635751956645176,0.05296879231202236,0.049885138869285583,1.0626977636558734,0.9481340845632243,19.18758786667579,19.06122072588299,0.4980248860946312,-0.37165673810392597,19.187588873873693,1.0071979019699029e-06,20.352379717078996,False,0.0
scgi_proxy,0.5,0.01,0,1,0.05265576173064781,-0.006850274893802697,0.05260883546452715,0.04948338493704796,1.0641099390762314,0.9477045388558735,19.16228213403933,19.024637054656402,0.4980248860946312,-0.36038085020549887,19.162281090545534,1.0434937962600088e-06,20.215297837872747,False,0.0
agc,0.5,0.01,0,2,0.05314683104676403,-0.006676497979312429,0.05310225542149627,0.049942292273044586,1.0641648316060381,0.9482060363633782,22.352008209141975,21.876228744840198,0.47856935164185194,-0.0027882363445589685,22.35200986013749,1.6509955145238564e-06,23.402011795812683,False,0.0
scgi_proxy,0.5,0.01,0,2,0.052816188383514054,-0.007023605268427083,0.05276685735254737,0.04955682530999184,1.0657702153665813,0.9478533980301401,22.34559189351709,21.85803730578929,0.47856935164185194,0.008987419506028377,22.345594076937168,2.183420079404641e-06,23.25642073510078,False,0.0
agc,0.5,0.01,0,3,0.053072379654633156,-0.006852862048916731,0.05302541793637168,0.04993222653865814,1.0628883054823095,0.9481959422298054,21.60029315185558,21.035830995060742,0.5095086583081527,0.0549559087939612,21.600295562162856,2.4103072746584076e-06,22.53602605095817,False,0.0
scgi_proxy,0.5,0.01,0,3,0.05271769724094923,-0.007223178600327281,0.052665522931857,0.04955068230628967,1.0639146584316066,0.9478123117013347,21.59328977011102,21.023858910522968,0.5095086583081527,0.05992329617227795,21.5932908650034,1.0948923794273924e-06,22.385417916056124,False,0.0
agc,0.5,0.01,0,4,0.053115690479693105,-0.0069710828816833695,0.05306709448314981,0.049923621118068695,1.0639390591094184,0.9482336622798502,17.897852345759787,17.46240163393889,0.5442038003208816,-0.10875021194953108,17.89785522231024,2.87655045383417e-06,18.707347165802908,False,0.0
scgi_proxy,0.5,0.01,0,4,0.052873134773924066,-0.007061159159826486,0.05282327480524366,0.04956089332699776,1.0668317543243717,0.9479495358421728,17.864468485601876,17.455901893846427,0.5442038003208816,-0.13563518861750115,17.864470505549807,2.01994793158633e-06,18.621919041761057,False,0.0
agc,0.5,0.01,0,5,0.053108251591054784,-0.006700217840084099,0.053063358671950195,0.04993150755763054,1.0636220332373836,0.9481937922443722,25.186389879939394,24.600545821419615,0.49345120782500074,0.09239534778396209,25.18639237702858,2.497089184316792e-06,26.307385040445688,False,0.0
scgi_proxy,0.5,0.01,0,5,0.05282478523251211,-0.007012500466493489,0.05277561006971955,0.04959990456700325,1.0650178804508073,0.9478307353267352,25.23128999429957,24.626483797797036,0.49345120782500074,0.11135412094551486,25.23128912656755,8.677320195715765e-07,26.166968844905725,False,0.0
agc,0.5,0.01,0,6,0.05313750293357675,-0.007112647400826073,0.05308691318052827,0.049956779927015305,1.0636694961366273,0.9482729270292152,26.446955239539932,26.02036383092773,0.4846212373521136,-0.058029455073359715,26.446955613206484,3.7366655192272447e-07,27.79595694744087,False,0.0
scgi_proxy,0.5,0.01,0,6,0.05285948960160693,-0.007280820798439265,0.05280647925010795,0.04958627372980118,1.0660105231871568,0.9479161582605904,26.498380954473987,26.03680416827973,0.4846212373521136,-0.023046205222111784,26.49837920040973,1.7540642573976584e-06,27.650529590496614,False,0.0
agc,0.5,0.01,0,7,0.05304651284823922,-0.0064932253376098455,0.05300435087295425,0.049849361181259155,1.0641362615531778,0.9481202951094148,30.385810606096186,29.88682636336237,0.526752882227022,-0.02776694706379423,30.3858122985256,1.6924294143905172e-06,31.94273484340018,False,0.0
scgi_proxy,0.5,0.01,0,7,0.05261119925877649,-0.006847554097334802,0.05256431026166057,0.049367506057024,1.0657050246371718,0.9476520354051244,30.352193050963965,29.796191783992718,0.526752882227022,0.029249678207774524,30.352194344427517,1.2934635513772719e-06,31.68060438815767,False,0.0
agc,0.5,0.01,0,8,0.053019555613986295,-0.007059807296866747,0.052969714734917406,0.04991661757230759,1.062162425913252,0.9481665219841305,28.437367248438573,27.953915317657003,0.5043874577514778,-0.0209354558355673,28.437367319572914,7.113434108418915e-08,29.931317156324052,False,0.0
scgi_proxy,0.5,0.01,0,8,0.05280776022157113,-0.007173371463607744,0.05275630296341623,0.04959960654377937,1.064681030785195,0.9478500949271799,28.425086301161073,27.98778168030797,0.5043874577514778,-0.06708286123033644,28.425086276829113,2.4331960446488665e-08,29.81175155474149,False,0.0
agc,0.5,0.01,0,9,0.05300081874099263,-0.007077169084906689,0.052950732418736275,0.049890074878931046,1.0623519581722511,0.9480988440705009,23.11263530176481,22.773579053078457,0.5066149518944131,-0.16755817940843762,23.112635825564432,5.237996205664786e-07,24.32971441507165,False,0.0
scgi_proxy,0.5,0.01,0,9,0.0526875563126121,-0.007267932582110545,0.052634733468594,0.049496617168188095,1.0644678227924402,0.9477326409286094,23.100991079125286,22.752429194017164,0.5066149518944131,-0.15805615315167726,23.1009879927599,3.0863653854851236e-06,24.185913138025047,False,0.0
agc,0.5,0.01,1,0,0.0509112019069079,-0.005485237399470539,0.05088111407757935,0.05498571693897247,0.9258986649826392,0.9493612053979867,20.055113858523043,19.668783237824247,0.4923020115030484,-0.10597269812771577,20.05511255119958,1.3073234619298546e-06,19.652131928736285,False,0.0
scgi_proxy,0.5,0.01,1,0,0.05085811911499166,-0.009200503385401054,0.05077346985244688,0.05392922833561897,0.9430529730276352,0.9496048055501137,19.687106777469424,19.310091735406687,0.4923020115030484,-0.1152894695174931,19.687104277392244,2.5000771799454924e-06,19.63164154566124,False,0.0
agc,0.5,0.01,1,1,0.05092645753706813,-0.005299002501988347,0.05089837810955205,0.05501479655504227,0.9256865557271713,0.9494374378067383,20.439854668599352,19.562536923857298,0.4980248860946312,0.37929110850009123,20.43985291845202,1.750147333723362e-06,19.551393296821384,False,0.0
scgi_proxy,0.5,0.01,1,1,0.05088776377563843,-0.009166419390307783,0.050803740531199425,0.05392689257860184,0.9436435392873104,0.949688043230738,20.1062909496138,19.233370489991554,0.4980248860946312,0.3748944563684305,20.106289832454614,1.1171591864922448e-06,19.53653821000733,False,0.0
agc,0.5,0.01,1,2,0.05074372466027245,-0.005334872230045595,0.05071526379856154,0.05493105202913284,0.9237712147468133,0.9492071008769899,23.107303491376204,22.372749925760726,0.47856935164185194,0.25598297540731235,23.10730225280989,1.2385663126224244e-06,22.34385794363314,False,0.0
scgi_proxy,0.5,0.01,1,2,0.05063873367432386,-0.009193156315367278,0.050554219551285084,0.05376913398504257,0.9417807191838068,0.9494163427259368,22.71244074135513,21.962127027435475,0.47856935164185194,0.2717452651807351,22.71244164425806,9.029029293117219e-07,22.29762752418516,False,0.0
agc,0.5,0.01,1,3,0.050870613054762606,-0.005323763332223894,0.05084227059874506,0.05504997447133064,0.9240805930119986,0.9493140722190224,22.2870899514125,21.60232379319934,0.5095086583081527,0.17525119723187077,22.28708364873936,6.302673138947057e-06,21.60109398694094,False,0.0
scgi_proxy,0.5,0.01,1,3,0.05081121473538794,-0.009102017910350604,0.0507283680053476,0.05396011099219322,0.9416439996340842,0.9495645052653787,21.93295498524726,21.228230862290776,0.5095086583081527,0.19521805710920143,21.93295757770813,2.592460869976776e-06,21.575871788849927,False,0.0
agc,0.5,0.01,1,4,0.0508278050853873,-0.0053730878980865725,0.05079893501182674,0.05494096875190735,0.9251348536445809,0.9493090630220374,18.72923973150069,17.85039499938314,0.5442038003208816,0.3346443429852895,18.729243142689313,3.4111886222376597e-06,17.90155388776557,False,0.0
scgi_proxy,0.5,0.01,1,4,0.050880679741237445,-0.009125235378184085,0.05079740982053019,0.05396571755409241,0.9428333773239894,0.949657722117431,18.474817157540805,17.61446706948175,0.5442038003208816,0.3161440253055171,18.47481489510815,2.262432655442126e-06,17.920176342530404,False,0.0
agc,0.5,0.01,1,5,0.05083392078021914,-0.005577895275717418,0.05080280786451227,0.05495551601052284,0.9250012459256227,0.9493615096352974,25.447548643249945,25.03672985308402,0.49345120782500074,-0.0826292122273466,25.447551848681673,3.2054317280483247e-06,25.18078616818908,False,0.0
scgi_proxy,0.5,0.01,1,5,0.05098344562318351,-0.009290553957593125,0.05089713123034456,0.05401679873466492,0.9438442635895271,0.9497599044191416,25.097214164427257,24.700459821793206,0.49345120782500074,-0.0966950680356012,25.097215961582606,1.797155348981505e-06,25.254853897762736,False,0.0
agc,0.5,0.01,1,6,0.05094308651360933,-0.005494597757047324,0.05091289590909759,0.05505902320146561,0.9252450107442749,0.9494564000826579,27.285666614968402,26.63448257997126,0.4846212373521136,0.1665688199245084,27.285672637247878,6.022279475104142e-06,26.648068902900686,False,0.0
scgi_proxy,0.5,0.01,1,6,0.050932449302908314,-0.009374804587486062,0.05084456234185476,0.05394989997148514,0.9440693927111695,0.9497362564518889,26.875914630763187,26.20952029647385,0.4846212373521136,0.18177642107012978,26.875917954896092,3.32413290493605e-06,26.642504632199902,False,0.0
agc,0.5,0.01,1,7,0.05086565329754629,-0.00525205624431072,0.05083806920275289,0.05499912425875664,0.924844785859436,0.949332934446084,31.34587816252316,30.6806186704616,0.526752882227022,0.13850430987327372,31.345875862561897,2.2999612632190747e-06,30.62949831534076,False,0.0
scgi_proxy,0.5,0.01,1,7,0.050819035641484635,-0.00908014846039774,0.05073658654542177,0.0539027601480484,0.9427909721488461,0.9495982775662051,30.753358973758427,30.14593249563716,0.526752882227022,0.08067036916933062,30.753355747033513,3.2267249139295018e-06,30.601426810794205,False,0.0
agc,0.5,0.01,1,8,0.050884582660052434,-0.005322001310177615,0.0508562589621069,0.05498392507433891,0.9254447111816022,0.9493808358856847,29.498922294410267,28.728682650744034,0.5043874577514778,0.2658482993980417,29.49891840789355,3.886516715567723e-06,28.726053327452743,False,0.0
scgi_proxy,0.5,0.01,1,8,0.05099506732179967,-0.009095217178316059,0.050912344346278934,0.05401209369301796,0.9441416511575018,0.9497591000248883,29.081539125125126,28.345564550544736,0.5043874577514778,0.23158480227573566,29.08153681057195,2.3145531748980375e-06,28.78842562411517,False,0.0
agc,0.5,0.01,1,9,0.05080549275136899,-0.005592456243545693,0.050774217184533,0.05494912341237068,0.9245915056750689,0.9493113391094437,24.247832545628395,23.306628726332445,0.5066149518944131,0.4345878210271685,24.247831499254026,1.0463743684852034e-06,23.321962919070373,False,0.0
